"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1700755325411,"23/11/2023 16:02:05",1700755324932,0,"23/11/2023 16:02:04",152734,7,"task-9qxs",NA,33166270,9820294,NA,"rejected - time limit reached",NA,"655f7538c10c0e2709fa6d00","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1200","1920x1083",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF11898"
"2",1700755336478,"23/11/2023 16:02:16",1700755336020,0,"23/11/2023 16:02:16",152734,7,"task-9qxs",NA,33166270,9820294,NA,"rejected - time limit reached",NA,"655f7538c10c0e2709fa6d00","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1200","960x1082",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",10434.6999999993,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF11898"
"3",1700755341465,"23/11/2023 16:02:21",1700755341022,0,"23/11/2023 16:02:21",152734,7,"task-9qxs",NA,33166270,9820294,NA,"rejected - time limit reached",NA,"655f7538c10c0e2709fa6d00","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1200","1920x1083",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2982.30000000075,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF11898"
"4",1700755341530,"23/11/2023 16:02:21",1700755341026,0,"23/11/2023 16:02:21",152734,7,"task-9qxs",NA,33166270,9820294,NA,"rejected - time limit reached",NA,"655f7538c10c0e2709fa6d00","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1200","1920x1083",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",16094,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF11898"
"1",1700756192683,"23/11/2023 16:16:32",1700756190062,0,"23/11/2023 16:16:30",152734,7,"task-9qxs",NA,33166640,9820339,NA,"rejected - time limit reached",NA,"655f75bfa480aa0149f7bb90","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1232x594",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16716"
"2",1700756205178,"23/11/2023 16:16:45",1700756202591,0,"23/11/2023 16:16:42",152734,7,"task-9qxs",NA,33166640,9820339,NA,"rejected - time limit reached",NA,"655f75bfa480aa0149f7bb90","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1232x594",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",12208.6000003815,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF16716"
"3",1700756212826,"23/11/2023 16:16:52",1700756210233,0,"23/11/2023 16:16:50",152734,7,"task-9qxs",NA,33166640,9820339,NA,"rejected - time limit reached",NA,"655f75bfa480aa0149f7bb90","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1232x594",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",7623.59999990463,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF16716"
"4",1700756212889,"23/11/2023 16:16:52",1700756210239,0,"23/11/2023 16:16:50",152734,7,"task-9qxs",NA,33166640,9820339,NA,"rejected - time limit reached",NA,"655f75bfa480aa0149f7bb90","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1280x720","1232x594",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",20177,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16716"
"1",1700756601460,"23/11/2023 16:23:21",1700756601580,0,"23/11/2023 16:23:21",152734,7,"task-9qxs",NA,33166823,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF19699"
"2",1700756610408,"23/11/2023 16:23:30",1700756610560,0,"23/11/2023 16:23:30",152734,7,"task-9qxs",NA,33166823,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8571.09999847412,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF19699"
"3",1700756613159,"23/11/2023 16:23:33",1700756613266,0,"23/11/2023 16:23:33",152734,7,"task-9qxs",NA,33166823,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2688.29999923706,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF19699"
"4",1700756613227,"23/11/2023 16:23:33",1700756613276,0,"23/11/2023 16:23:33",152734,7,"task-9qxs",NA,33166823,9820453,NA,"rejected - time limit reached",NA,"655f78fa490309aa27ba14b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",11696,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF19699"
"1",1700757115886,"23/11/2023 16:31:55",1700757115834,0,"23/11/2023 16:31:55",152734,7,"task-9qxs",NA,33167155,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13926"
"2",1700757124462,"23/11/2023 16:32:04",1700757124420,0,"23/11/2023 16:32:04",152734,7,"task-9qxs",NA,33167155,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8139.39999999851,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF13926"
"3",1700757127531,"23/11/2023 16:32:07",1700757127508,0,"23/11/2023 16:32:07",152734,7,"task-9qxs",NA,33167155,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3081.30000000075,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF13926"
"4",1700757127597,"23/11/2023 16:32:07",1700757127512,0,"23/11/2023 16:32:07",152734,7,"task-9qxs",NA,33167155,9820558,NA,"rejected - time limit reached",NA,"655f7baa175f84ab15d9de27","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x864","1528x750",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",11678,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13926"
"1",1700757130869,"23/11/2023 16:32:10",1700757130790,0,"23/11/2023 16:32:10",152734,7,"task-9qxs",NA,33167166,9820530,NA,"rejected - time limit reached",NA,"655f7accd0f835342f1bfbaf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF51004"
"2",1700757144000,"23/11/2023 16:32:24",1700757143943,0,"23/11/2023 16:32:23",152734,7,"task-9qxs",NA,33167166,9820530,NA,"rejected - time limit reached",NA,"655f7accd0f835342f1bfbaf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",2,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",13052.4000000358,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF51004"
"3",1700757149820,"23/11/2023 16:32:29",1700757149759,0,"23/11/2023 16:32:29",152734,7,"task-9qxs",NA,33167166,9820530,NA,"rejected - time limit reached",NA,"655f7accd0f835342f1bfbaf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",2,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",5812.30000001192,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF51004"
"4",1700757149871,"23/11/2023 16:32:29",1700757149762,0,"23/11/2023 16:32:29",152734,7,"task-9qxs",NA,33167166,9820530,NA,"rejected - time limit reached",NA,"655f7accd0f835342f1bfbaf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",18972,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF51004"
"1",1700757186195,"23/11/2023 16:33:06",1700757184062,0,"23/11/2023 16:33:04",152734,7,"task-9qxs",NA,33167215,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF45887"
"2",1700757197468,"23/11/2023 16:33:17",1700757195356,0,"23/11/2023 16:33:15",152734,7,"task-9qxs",NA,33167215,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",11002.6999999993,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF45887"
"3",1700757200948,"23/11/2023 16:33:20",1700757198816,0,"23/11/2023 16:33:18",152734,7,"task-9qxs",NA,33167215,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",3456.59999999963,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF45887"
"4",1700757200988,"23/11/2023 16:33:20",1700757198819,0,"23/11/2023 16:33:18",152734,7,"task-9qxs",NA,33167215,9820544,NA,"rejected - time limit reached",NA,"655f7b5c9d2a85b02c5642bf","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","",NA,"END TASK",NA,"","","",14757,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF45887"
"1",1700757225400,"23/11/2023 16:33:45",1700757226537,0,"23/11/2023 16:33:46",152734,7,"task-9qxs",NA,33167257,9820513,NA,"rejected - time limit reached",NA,"655f7a7011ced56ce4d7f520","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93300"
"2",1700757243500,"23/11/2023 16:34:03",1700757244668,0,"23/11/2023 16:34:04",152734,7,"task-9qxs",NA,33167257,9820513,NA,"rejected - time limit reached",NA,"655f7a7011ced56ce4d7f520","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",18023,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF93300"
"3",1700757279908,"23/11/2023 16:34:39",1700757281100,0,"23/11/2023 16:34:41",152734,7,"task-9qxs",NA,33167257,9820513,NA,"rejected - time limit reached",NA,"655f7a7011ced56ce4d7f520","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",36419,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF93300"
"4",1700757279978,"23/11/2023 16:34:39",1700757281140,0,"23/11/2023 16:34:41",152734,7,"task-9qxs",NA,33167257,9820513,NA,"rejected - time limit reached",NA,"655f7a7011ced56ce4d7f520","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",54603,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93300"
"1",1700757239629,"23/11/2023 16:33:59",1700757239468,0,"23/11/2023 16:33:59",152734,7,"task-9qxs",NA,33167277,9820587,NA,"rejected - time limit reached",NA,"655f7c7d9d26f5c31efdd2ba","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF33623"
"2",1700757249667,"23/11/2023 16:34:09",1700757249561,0,"23/11/2023 16:34:09",152734,7,"task-9qxs",NA,33167277,9820587,NA,"rejected - time limit reached",NA,"655f7c7d9d26f5c31efdd2ba","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",9533.20000004768,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF33623"
"3",1700757251843,"23/11/2023 16:34:11",1700757251747,0,"23/11/2023 16:34:11",152734,7,"task-9qxs",NA,33167277,9820587,NA,"rejected - time limit reached",NA,"655f7c7d9d26f5c31efdd2ba","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",1,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2174.80000007153,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF33623"
"4",1700757251888,"23/11/2023 16:34:11",1700757251750,0,"23/11/2023 16:34:11",152734,7,"task-9qxs",NA,33167277,9820587,NA,"rejected - time limit reached",NA,"655f7c7d9d26f5c31efdd2ba","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",12282,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF33623"
"1",1700757255873,"23/11/2023 16:34:15",1700757254646,0,"23/11/2023 16:34:14",152734,7,"task-9qxs",NA,33167297,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF47708"
"2",1700757268791,"23/11/2023 16:34:28",1700757267625,0,"23/11/2023 16:34:27",152734,7,"task-9qxs",NA,33167297,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",12752.6000000238,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF47708"
"3",1700757271774,"23/11/2023 16:34:31",1700757270615,0,"23/11/2023 16:34:30",152734,7,"task-9qxs",NA,33167297,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",2980.70000004768,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF47708"
"4",1700757271845,"23/11/2023 16:34:31",1700757270618,0,"23/11/2023 16:34:30",152734,7,"task-9qxs",NA,33167297,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",15972,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF47708"
"1",1700757311114,"23/11/2023 16:35:11",1700757311037,0,"23/11/2023 16:35:11",152734,7,"task-9qxs",NA,33167367,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF91873"
"2",1700757322079,"23/11/2023 16:35:22",1700757322042,0,"23/11/2023 16:35:22",152734,7,"task-9qxs",NA,33167367,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",10806.200000003,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF91873"
"3",1700757326835,"23/11/2023 16:35:26",1700757326800,0,"23/11/2023 16:35:26",152734,7,"task-9qxs",NA,33167367,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",4751.20000000298,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF91873"
"4",1700757326902,"23/11/2023 16:35:26",1700757326804,0,"23/11/2023 16:35:26",152734,7,"task-9qxs",NA,33167367,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1","",NA,"END TASK",NA,"","","",15767,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF91873"
"1",1700757355019,"23/11/2023 16:35:55",1700757354957,0,"23/11/2023 16:35:54",152734,7,"task-9qxs",NA,33167433,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14182"
"2",1700757362354,"23/11/2023 16:36:02",1700757362321,0,"23/11/2023 16:36:02",152734,7,"task-9qxs",NA,33167433,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",7176.60000000149,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF14182"
"3",1700757365609,"23/11/2023 16:36:05",1700757365577,0,"23/11/2023 16:36:05",152734,7,"task-9qxs",NA,33167433,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3243.70000000298,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF14182"
"4",1700757365652,"23/11/2023 16:36:05",1700757365583,0,"23/11/2023 16:36:05",152734,7,"task-9qxs",NA,33167433,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",10626,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14182"
"1",1700757361707,"23/11/2023 16:36:01",1700757361522,-6,"23/11/2023 10:36:01",152734,7,"task-9qxs",NA,33167444,9820562,NA,"rejected - time limit reached",NA,"655f7bc4df8a36494422cf56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x713",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF64809"
"2",1700757373024,"23/11/2023 16:36:13",1700757372536,-6,"23/11/2023 10:36:12",152734,7,"task-9qxs",NA,33167444,9820562,NA,"rejected - time limit reached",NA,"655f7bc4df8a36494422cf56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x713",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",6,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10316.4000000954,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF64809"
