"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"225",1701953914471,"07/12/2023 12:58:34",1701953914471,0,"07/12/2023 12:58:34",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",8,"Rest","Screen 1","6pwktf",1,"continue","",30992.7,30992.7,30992.7,30992.7,30992.7,30992.7,1,30992.7,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"226",1701953917648,"07/12/2023 12:58:37",1701953917648,0,"07/12/2023 12:58:37",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",94,"Rating","Screen 1","poh9ia",1,"continue","",3177.69999999995,3175.5,3177.69999999995,3177.69999999995,3175.5,3177.69999999995,1,3177.69999999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",32,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"227",1701953917648,"07/12/2023 12:58:37",1701953917648,0,"07/12/2023 12:58:37",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",94,"Rating","Screen 1","poh9ia",1,"response","51",2678.59999999986,3175.5,3177.79999990459,2678.59999999986,3175.5,3177.79999990459,1,2678.59999999986,499.199999904726,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",32,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"228",1701953919316,"07/12/2023 12:58:39",1701953919316,0,"07/12/2023 12:58:39",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",95,"Rating","Screen 1","poh9ia",1,"continue","",1670.19999999995,1666.69999999995,1670.19999999995,1670.19999999995,1666.69999999995,1670.19999999995,1,1670.19999999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",32,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"229",1701953919316,"07/12/2023 12:58:39",1701953919316,0,"07/12/2023 12:58:39",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",95,"Rating","Screen 1","poh9ia",1,"response","91",975.800000000047,1666.69999999995,1670.40000004764,975.800000000047,1666.69999999995,1670.40000004764,1,975.800000000047,694.600000047591,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",32,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"230",1701953920647,"07/12/2023 12:58:40",1701953920647,0,"07/12/2023 12:58:40",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",96,"Rating","Screen 1","poh9ia",1,"continue","",1334.5,1333.19999999995,1334.5,1334.5,1333.19999999995,1334.5,1,1334.5,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",32,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"231",1701953920648,"07/12/2023 12:58:40",1701953920648,0,"07/12/2023 12:58:40",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",96,"Rating","Screen 1","poh9ia",1,"response","98",763.5,1333.19999999995,1334.79999995232,763.5,1333.19999999995,1334.79999995232,1,763.5,571.299999952316,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",32,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"232",1701953951633,"07/12/2023 12:59:11",1701953951633,0,"07/12/2023 12:59:11",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",9,"Rest","Screen 1","6pwktf",1,"continue","",30986.6000000001,30986.6000000001,30986.6000000001,30986.6000000001,30986.6000000001,30986.6000000001,1,30986.6000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"233",1701953960310,"07/12/2023 12:59:20",1701953960310,0,"07/12/2023 12:59:20",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",97,"Rating","Screen 1","poh9ia",1,"continue","",8676.99999995227,8672.30000000005,8676.99999995227,8676.99999995227,8672.30000000005,8676.99999995227,1,8676.99999995227,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",33,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"234",1701953960310,"07/12/2023 12:59:20",1701953960310,0,"07/12/2023 12:59:20",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",97,"Rating","Screen 1","poh9ia",1,"response","96",7945.09999999986,8672.30000000005,8677.19999999995,7945.09999999986,8672.30000000005,8677.19999999995,1,7945.09999999986,732.100000000093,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",33,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"235",1701953962406,"07/12/2023 12:59:22",1701953962406,0,"07/12/2023 12:59:22",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",98,"Rating","Screen 1","poh9ia",1,"continue","",2100.69999995222,2096.79999999981,2100.69999995222,2100.69999995222,2096.79999999981,2100.69999995222,1,2100.69999995222,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",33,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"236",1701953962407,"07/12/2023 12:59:22",1701953962407,0,"07/12/2023 12:59:22",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",98,"Rating","Screen 1","poh9ia",1,"response","52",1460.5,2096.79999999981,2101.69999995222,1460.5,2096.79999999981,2101.69999995222,1,1460.5,641.199999952223,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",33,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"237",1701953963919,"07/12/2023 12:59:23",1701953963919,0,"07/12/2023 12:59:23",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",99,"Rating","Screen 1","poh9ia",1,"continue","",1517.30000004778,1515.10000000009,1517.30000004778,1517.30000004778,1515.10000000009,1517.30000004778,1,1517.30000004778,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",33,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"238",1701953963919,"07/12/2023 12:59:23",1701953963919,0,"07/12/2023 12:59:23",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",99,"Rating","Screen 1","poh9ia",1,"response","93",969.700000000186,1515.10000000009,1517.50000009546,969.700000000186,1515.10000000009,1517.50000009546,1,969.700000000186,547.800000095274,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",33,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"239",1701953994898,"07/12/2023 12:59:54",1701953994898,0,"07/12/2023 12:59:54",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",10,"Rest","Screen 1","6pwktf",1,"continue","",30980.5,30980.5,30980.5,30980.5,30980.5,30980.5,1,30980.5,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"240",1701954011027,"07/12/2023 13:00:11",1701954011027,0,"07/12/2023 13:00:11",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",100,"Rating","Screen 1","poh9ia",1,"continue","",16129.9000000954,16126.6000000001,16129.9000000954,16129.9000000954,16126.6000000001,16129.9000000954,1,16129.9000000954,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",34,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"241",1701954011028,"07/12/2023 13:00:11",1701954011028,0,"07/12/2023 13:00:11",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",100,"Rating","Screen 1","poh9ia",1,"response","88",14393.3,16126.6000000001,16130.9000000954,14393.3,16126.6000000001,16130.9000000954,1,14393.3,1737.60000009532,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",34,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"242",1701954013640,"07/12/2023 13:00:13",1701954013640,0,"07/12/2023 13:00:13",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",101,"Rating","Screen 1","poh9ia",1,"continue","",2616.39999999991,2611.89999999991,2616.39999999991,2616.39999999991,2611.89999999991,2616.39999999991,1,2616.39999999991,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",34,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"243",1701954013641,"07/12/2023 13:00:13",1701954013641,0,"07/12/2023 13:00:13",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",101,"Rating","Screen 1","poh9ia",1,"response","98",2018.09999999986,2611.89999999991,2616.60000004759,2018.09999999986,2611.89999999991,2616.60000004759,1,2018.09999999986,598.50000004773,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",34,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"244",1701954015433,"07/12/2023 13:00:15",1701954015433,0,"07/12/2023 13:00:15",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",102,"Rating","Screen 1","poh9ia",1,"continue","",1797.29999995232,1793.89999999991,1797.29999995232,1797.29999995232,1793.89999999991,1797.29999995232,1,1797.29999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",34,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"245",1701954015433,"07/12/2023 13:00:15",1701954015433,0,"07/12/2023 13:00:15",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",102,"Rating","Screen 1","poh9ia",1,"response","52",1321.30000000005,1793.89999999991,1797.59999990463,1321.30000000005,1793.89999999991,1797.59999990463,1,1321.30000000005,476.299999904586,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",34,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"246",1701954019062,"07/12/2023 13:00:19",1701954019062,0,"07/12/2023 13:00:19",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",1,"Winnings","Screen 1","rut39p",1,"continue","",3631.69999990473,3630.20000000019,3631.69999990473,3631.69999990473,3630.20000000019,3631.69999990473,1,3631.69999990473,0,0,NA,"Click To Continue","Continue",4,"object-72","Winnings","","","",NA,NA,NA,NA,NA,NA,0.1,3.02,0.25,NA,"MDPRF65573"
"247",1701954019063,"07/12/2023 13:00:19",1701954019063,0,"07/12/2023 13:00:19",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In","Spreadsheet6",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF65573"
"1",1701952578137,"07/12/2023 12:36:18",1701952578137,0,"07/12/2023 12:36:18",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"2",1701952589849,"07/12/2023 12:36:29",1701952589849,0,"07/12/2023 12:36:29",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",1,"Instructions","Screen 1","ddykq7",1,"continue","",11725.496,11708.841,11725.496,11725.496,11708.841,11725.496,1,11725.496,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"3",1701952593017,"07/12/2023 12:36:33",1701952593017,0,"07/12/2023 12:36:33",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",1,"Instructions","Screen 2","dcmmer",2,"continue","",3190.784,3181.481,3190.784,3190.784,3181.481,3190.784,1,3190.784,0,0,NA,"Click To Continue","Continue Button",2,"object-55","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"4",1701952596189,"07/12/2023 12:36:36",1701952596189,0,"07/12/2023 12:36:36",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",1,"Instructions","Screen 3","ntxvt6",3,"continue","",3181.10300114441,3164.45,3181.10300114441,3181.10300114441,3164.45,3181.10300114441,1,3181.10300114441,0,0,NA,"Click To Continue","Continue Button",2,"object-59","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"5",1701952600092,"07/12/2023 12:36:40",1701952600092,0,"07/12/2023 12:36:40",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",1,"Rating","Screen 1","poh9ia",1,"continue","",3913.925,3897.27,3913.925,3913.925,3897.27,3913.925,1,3913.925,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"6",1701952600097,"07/12/2023 12:36:40",1701952600097,0,"07/12/2023 12:36:40",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",1,"Rating","Screen 1","poh9ia",1,"response","33",2981.245,3897.27,3913.925,2981.245,3897.27,3913.925,1,2981.245,932.680000000004,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"7",1701952603706,"07/12/2023 12:36:43",1701952603706,0,"07/12/2023 12:36:43",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",2,"Rating","Screen 1","poh9ia",1,"continue","",3636.38300114441,3631.166,3636.38300114441,3636.38300114441,3631.166,3636.38300114441,1,3636.38300114441,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"8",1701952603706,"07/12/2023 12:36:43",1701952603706,0,"07/12/2023 12:36:43",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",2,"Rating","Screen 1","poh9ia",1,"response","13",2781.761,3631.166,3636.88300114441,2781.761,3631.166,3636.88300114441,1,2781.761,855.122001144409,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"9",1701952607546,"07/12/2023 12:36:47",1701952607546,0,"07/12/2023 12:36:47",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",3,"Rating","Screen 1","poh9ia",1,"continue","",3846.01700038147,3830.65,3846.01700038147,3846.01700038147,3830.65,3846.01700038147,1,3846.01700038147,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"10",1701952607547,"07/12/2023 12:36:47",1701952607547,0,"07/12/2023 12:36:47",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",3,"Rating","Screen 1","poh9ia",1,"response","77",1815.395,3830.65,3846.61700076294,1815.395,3830.65,3846.61700076294,1,1815.395,2031.22200076294,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF44703"
"11",1701952612536,"07/12/2023 12:36:52",1701952612536,0,"07/12/2023 12:36:52",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",1,"FortuneH","Screen 1","aigyx5",1,"timedOut","",5003.06700114441,4996.877,5003.06700114441,5003.06700114441,4996.877,5003.06700114441,1,5003.06700114441,0,0,NA,"Time Limit","screen",0,"screen","FortuneH","","","",NA,NA,3.03,NA,3,NA,NA,3.03,NA,NA,"MDPRF44703"
"12",1701952617111,"07/12/2023 12:36:57",1701952617111,0,"07/12/2023 12:36:57",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",4,"Rating","Screen 1","poh9ia",1,"continue","",4580.125,4563.47,4580.125,4580.125,4563.47,4580.125,1,4580.125,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"13",1701952617112,"07/12/2023 12:36:57",1701952617112,0,"07/12/2023 12:36:57",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",4,"Rating","Screen 1","poh9ia",1,"response","19",3181.105,4563.47,4580.125,3181.105,4563.47,4580.125,1,3181.105,1399.02,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"14",1701952620006,"07/12/2023 12:37:00",1701952620006,0,"07/12/2023 12:37:00",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",5,"Rating","Screen 1","poh9ia",1,"continue","",2914.62500000001,2897.97,2914.62500000001,2914.62500000001,2897.97,2914.62500000001,1,2914.62500000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
