"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1727797985282,"01/10/2024 15:53:05",1727801585282,1,"01/10/2024 17:53:05",187387,10,"questionnaire-qxhw",NA,40380779,11784104,NA,"complete",NA,"66fc13b0433712a2fd85b252","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1-0","1","MDPRF44343"
"1",1727797999414,"01/10/2024 15:53:19",1727783599414,-4,"01/10/2024 07:53:19",187387,10,"questionnaire-qxhw",NA,40380790,11784299,NA,"complete",NA,"66fc1933a2a87639b512611d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x798",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq2","1-0","1","MDPRF02660"
"1",1727798003699,"01/10/2024 15:53:23",1727801603699,1,"01/10/2024 17:53:23",187387,10,"questionnaire-qxhw",NA,40380797,11784255,NA,"complete",NA,"66fc17f2311fc97db5e54f5e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x799",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1-0","1","MDPRF72194"
"1",1727798011662,"01/10/2024 15:53:31",1727801611662,1,"01/10/2024 17:53:31",187387,10,"questionnaire-qxhw",NA,40380800,11784291,NA,"complete",NA,"66fc18ffdca7dcb69c03764f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x737",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1-0","1","MDPRF73386"
"1",1727779139062,"01/10/2024 10:38:59",1727782739062,1,"01/10/2024 12:38:59",187387,10,"questionnaire-qxhw",NA,40370158,11781614,NA,"complete",NA,"66fbcd9db3e34c35f2cbac1e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x680",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq3","1-0","1","MDPRF03327"
"1",1727778132646,"01/10/2024 10:22:12",1727781732646,1,"01/10/2024 12:22:12",187387,10,"questionnaire-qxhw",NA,40369740,11781541,NA,"complete",NA,"66fbcaf67c7da77e60185c62","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1-0","1","MDPRF91520"
"1",1727777725578,"01/10/2024 10:15:25",1727781325578,1,"01/10/2024 12:15:25",187387,10,"questionnaire-qxhw",NA,40369503,11781354,NA,"complete",NA,"66fbc4a04ff324a5862fbda2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1-0","1","MDPRF45341"
"1",1727696657011,"30/09/2024 11:44:17",1727700257011,1,"30/09/2024 13:44:17",187387,10,"questionnaire-qxhw",NA,40346174,11776347,NA,"complete",NA,"66fa874687f56a7364b7397d","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1-0","1","MDPRF36467"
"1",1727694907668,"30/09/2024 11:15:07",1727698507668,1,"30/09/2024 13:15:07",187387,10,"questionnaire-qxhw",NA,40345722,11776175,NA,"complete",NA,"66fa856af673562c5e012b35","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1-0","1","MDPRF44142"
"1",1727798029418,"01/10/2024 15:53:49",1727801629418,1,"01/10/2024 17:53:49",187387,10,"questionnaire-qxhw",NA,40380821,11784261,NA,"complete",NA,"66fc18246bf8e9c39088fc56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1-0","1","MDPRF80780"
"1",1727798038127,"01/10/2024 15:53:58",1727801638127,1,"01/10/2024 17:53:58",187387,10,"questionnaire-qxhw",NA,40380830,11784282,NA,"complete",NA,"66fc18f13cb3cdc8861896be","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","0-2","3","MDPRF17567"
"1",1727798049633,"01/10/2024 15:54:09",1727801649633,1,"01/10/2024 17:54:09",187387,10,"questionnaire-qxhw",NA,40380838,11784320,NA,"complete",NA,"66fc19e1d05befab8f26b5bb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","1-0","1","MDPRF99317"
"1",1727798153777,"01/10/2024 15:55:53",1727801753777,1,"01/10/2024 17:55:53",187387,10,"questionnaire-qxhw",NA,40380932,11784262,NA,"complete",NA,"66fc18510e01309dbe1cfa3d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1-0","1","MDPRF52075"
"1",1727798481619,"01/10/2024 16:01:21",1727802081619,1,"01/10/2024 18:01:21",187387,10,"questionnaire-qxhw",NA,40381135,11784290,NA,"complete",NA,"66fc16b0a70766cb4a03764c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1-0","1","MDPRF24585"
"1",1727798537858,"01/10/2024 16:02:17",1727784137858,-4,"01/10/2024 08:02:17",187387,10,"questionnaire-qxhw",NA,40381175,11784380,NA,"complete",NA,"66fc1a5b126c21197675e108","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1-0","1","MDPRF46146"
"1",1727798563790,"01/10/2024 16:02:43",1727802163790,1,"01/10/2024 18:02:43",187387,10,"questionnaire-qxhw",NA,40381180,11784229,NA,"complete",NA,"66fc174e2fcacbe8c219a732","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1-0","1","MDPRF52256"
"1",1727798558501,"01/10/2024 16:02:38",1727802158501,1,"01/10/2024 18:02:38",187387,10,"questionnaire-qxhw",NA,40381194,11784313,NA,"complete",NA,"66fc196552088fa371c53ff1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x791",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1-0","1","MDPRF75571"
"1",1727798615904,"01/10/2024 16:03:35",1727802215904,1,"01/10/2024 18:03:35",187387,10,"questionnaire-qxhw",NA,40381227,11784351,NA,"complete",NA,"66fc1a84fae52cbdc1dfdc32","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2048x1280","2048x1111",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1-0","1","MDPRF76571"
"1",1727798658708,"01/10/2024 16:04:18",1727802258708,1,"01/10/2024 18:04:18",187387,10,"questionnaire-qxhw",NA,40381262,11784277,NA,"complete",NA,"66fc18b0a4a4866aacab2892","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x665",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1-0","1","MDPRF04264"
"1",1727798721543,"01/10/2024 16:05:21",1727784321543,-4,"01/10/2024 08:05:21",187387,10,"questionnaire-qxhw",NA,40381305,11784342,NA,"complete",NA,"66fc1a71336d8316fc599116","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1600x689",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1-0","1","MDPRF56747"
"1",1727798746051,"01/10/2024 16:05:46",1727784346051,-4,"01/10/2024 08:05:46",187387,10,"questionnaire-qxhw",NA,40381323,11784381,NA,"complete",NA,"66fc1ae66265bd6bbd6f5f31","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1366x768",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1-0","1","MDPRF01522"
"1",1727798878462,"01/10/2024 16:07:58",1727802478462,1,"01/10/2024 18:07:58",187387,10,"questionnaire-qxhw",NA,40381409,11784315,NA,"complete",NA,"66fc191c523b4f352a3c0ffb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1-0","1","MDPRF98578"
"1",1727798889634,"01/10/2024 16:08:09",1727802489634,1,"01/10/2024 18:08:09",187387,10,"questionnaire-qxhw",NA,40381419,11784374,NA,"complete",NA,"66fc19a0bd3f1fb44306b9c7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1-0","1","MDPRF08202"
"1",1727799027256,"01/10/2024 16:10:27",1727781027256,-5,"01/10/2024 06:10:27",187387,10,"questionnaire-qxhw",NA,40381510,11784329,NA,"complete",NA,"66fc197386802bdfc02aba4d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","1-0","1","MDPRF10050"
"1",1727799250956,"01/10/2024 16:14:10",1727802850956,1,"01/10/2024 18:14:10",187387,10,"questionnaire-qxhw",NA,40381635,11784400,NA,"complete",NA,"66fc1c12be52cfeff935d1b1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x959",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1-0","1","MDPRF23563"
"1",1727799666867,"01/10/2024 16:21:06",1727785266867,-4,"01/10/2024 08:21:06",187387,10,"questionnaire-qxhw",NA,40381886,11784449,NA,"complete",NA,"66fc1dff786513864cef2208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x868",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq3","1-0","1","MDPRF90767"
"1",1727800100746,"01/10/2024 16:28:20",1727803700746,1,"01/10/2024 18:28:20",187387,10,"questionnaire-qxhw",NA,40382179,11784544,NA,"complete",NA,"66fc20bad74b3d97d51d51dd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1416x728",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1-0","1","MDPRF50375"
"1",1727800487302,"01/10/2024 16:34:47",1727804087302,1,"01/10/2024 18:34:47",187387,10,"questionnaire-qxhw",NA,40382379,11784367,NA,"complete",NA,"66fc1b0bb0d4d378fa230834","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1396x785","1397x650",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1-0","1","MDPRF55717"
"1",1727866751769,"02/10/2024 10:59:11",1727870351769,1,"02/10/2024 12:59:11",187387,10,"questionnaire-qxhw",NA,40398663,11788413,NA,"complete",NA,"66fd246bcf64ae87b4a8d8aa","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1280x800","1280x689",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1-0","1","MDPRF13332"
"1",1727866719180,"02/10/2024 10:58:39",1727870319180,1,"02/10/2024 12:58:39",187387,10,"questionnaire-qxhw",NA,40398682,11788383,NA,"complete",NA,"66fd22e90a42d4e17bee50c8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1-0","1","MDPRF77666"
"1",1727866728003,"02/10/2024 10:58:48",1727870328003,1,"02/10/2024 12:58:48",187387,10,"questionnaire-qxhw",NA,40398687,11788431,NA,"complete",NA,"66fd253ea49acddeabbb9a84","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x507",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1-0","1","MDPRF36372"
"1",1727866757774,"02/10/2024 10:59:17",1727870357774,1,"02/10/2024 12:59:17",187387,10,"questionnaire-qxhw",NA,40398700,11788433,NA,"complete",NA,"66fd2593a6f5797d1f991920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1-0","1","MDPRF46039"
"1",1727866816488,"02/10/2024 11:00:16",1727870416488,1,"02/10/2024 13:00:16",187387,10,"questionnaire-qxhw",NA,40398727,11788438,NA,"complete",NA,"66fd258602e2688e070d12d2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1-0","1","MDPRF27562"
"1",1727866942672,"02/10/2024 11:02:22",1727870542672,1,"02/10/2024 13:02:22",187387,10,"questionnaire-qxhw",NA,40398775,11788445,NA,"complete",NA,"66fd25f4e2a745d02af69d64","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1-0","1","MDPRF15084"
"1",1727866996396,"02/10/2024 11:03:16",1727870596396,1,"02/10/2024 13:03:16",187387,10,"questionnaire-qxhw",NA,40398815,11788459,NA,"complete",NA,"66fd267974f409a92cbda933","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1-0","1","MDPRF74334"
"1",1727867094208,"02/10/2024 11:04:54",1727852694208,-4,"02/10/2024 03:04:54",187387,10,"questionnaire-qxhw",NA,40398851,11788467,NA,"complete",NA,"66fd274d2a544c96bb3f7347","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x632",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1-0","1","MDPRF46592"
"1",1727867092940,"02/10/2024 11:04:52",1727870692940,1,"02/10/2024 13:04:52",187387,10,"questionnaire-qxhw",NA,40398854,11788444,NA,"complete",NA,"66fd254be2a745d02af69d3e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","1-0","1","MDPRF25545"
"1",1727867117632,"02/10/2024 11:05:17",1727870717632,1,"02/10/2024 13:05:17",187387,10,"questionnaire-qxhw",NA,40398868,11788442,NA,"complete",NA,"66fd2527c1f660345382375b","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1-0","1","MDPRF41548"
"1",1727867188053,"02/10/2024 11:06:28",1727870788053,1,"02/10/2024 13:06:28",187387,10,"questionnaire-qxhw",NA,40398903,11788457,NA,"complete",NA,"66fd26b2c83210d8b0ee516f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1680x1050","1680x915",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1-0","1","MDPRF06792"
"1",1727867453714,"02/10/2024 11:10:53",1727871053714,1,"02/10/2024 13:10:53",187387,10,"questionnaire-qxhw",NA,40399038,11788508,NA,"complete",NA,"66fd2853d22561e1fd040208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1-0","1","MDPRF07312"
"1",1727867506359,"02/10/2024 11:11:46",1727871106359,1,"02/10/2024 13:11:46",187387,10,"questionnaire-qxhw",NA,40399057,11788492,NA,"complete",NA,"66fd271dbea95991940402b4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1-0","1","MDPRF61804"
"1",1727867601071,"02/10/2024 11:13:21",1727871201071,1,"02/10/2024 13:13:21",187387,10,"questionnaire-qxhw",NA,40399101,11788506,NA,"complete",NA,"66fd28c05117061d15cf7a90","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","964x945",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1-0","1","MDPRF90439"
"1",1727867653021,"02/10/2024 11:14:13",1727871253021,1,"02/10/2024 13:14:13",187387,10,"questionnaire-qxhw",NA,40399141,11788521,NA,"complete",NA,"66fd29173b8cf998258a4160","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","1-0","1","MDPRF98352"
"1",1727867678705,"02/10/2024 11:14:38",1727871278705,1,"02/10/2024 13:14:38",187387,10,"questionnaire-qxhw",NA,40399162,11788489,NA,"complete",NA,"66fd27e1ff8ad9196bed2c78","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1-0","1","MDPRF90577"
"1",1727867692831,"02/10/2024 11:14:52",1727871292831,1,"02/10/2024 13:14:52",187387,10,"questionnaire-qxhw",NA,40399168,11788477,NA,"complete",NA,"66fd27a2beefe32a58e87274","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","1-0","1","MDPRF13796"
"1",1727867739414,"02/10/2024 11:15:39",1727871339414,1,"02/10/2024 13:15:39",187387,10,"questionnaire-qxhw",NA,40399195,11788516,NA,"complete",NA,"66fd28e4370fa95d095dab37","computer","Desktop or Laptop","Linux x86_64","Chrome 128.0.0.0","1713x879","1707x879",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1-0","1","MDPRF65671"
"1",1727867751565,"02/10/2024 11:15:51",1727871351565,1,"02/10/2024 13:15:51",187387,10,"questionnaire-qxhw",NA,40399205,11788519,NA,"complete",NA,"66fd281d540fa6da9f8212ae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x969",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1-0","1","MDPRF03550"
"1",1727867756626,"02/10/2024 11:15:56",1727871356626,1,"02/10/2024 13:15:56",187387,10,"questionnaire-qxhw",NA,40399210,11788507,NA,"complete",NA,"66fd28b21c2c52e64b28481e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1745x981","1517x675",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1-0","1","MDPRF28885"
"1",1727867992775,"02/10/2024 11:19:52",1727871592775,1,"02/10/2024 13:19:52",187387,10,"questionnaire-qxhw",NA,40399354,11788478,NA,"complete",NA,"66fd278c1874f634b4ee50cc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1-0","1","MDPRF77319"
"1",1727868001799,"02/10/2024 11:20:01",1727871601799,1,"02/10/2024 13:20:01",187387,10,"questionnaire-qxhw",NA,40399364,11788542,NA,"complete",NA,"66fd2aea95a658a21746dc77","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1173x693",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq1","1-0","1","MDPRF97296"
"1",1727868047536,"02/10/2024 11:20:47",1727871647536,1,"02/10/2024 13:20:47",187387,10,"questionnaire-qxhw",NA,40399388,11788527,NA,"complete",NA,"66fd2961a87609ddf8336cf5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","1-0","1","MDPRF77195"
"1",1727868083511,"02/10/2024 11:21:23",1727871683511,1,"02/10/2024 13:21:23",187387,10,"questionnaire-qxhw",NA,40399410,11788535,NA,"complete",NA,"66fd2a42bef1cfa9fe3fd3fa","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1-0","1","MDPRF26288"
"1",1727868209965,"02/10/2024 11:23:29",1727871809965,1,"02/10/2024 13:23:29",187387,10,"questionnaire-qxhw",NA,40399463,11788540,NA,"complete",NA,"66fd2a61bc18bef0f186387f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1-0","1","MDPRF84568"
"1",1727868267625,"02/10/2024 11:24:27",1727871867625,1,"02/10/2024 13:24:27",187387,10,"questionnaire-qxhw",NA,40399492,11788548,NA,"complete",NA,"66fd2a03625fae8387964f31","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1-0","1","MDPRF26000"
"1",1727868308369,"02/10/2024 11:25:08",1727871908369,1,"02/10/2024 13:25:08",187387,10,"questionnaire-qxhw",NA,40399520,11788571,NA,"complete",NA,"66fd2be0df12fe4c81b5e267","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1-0","1","MDPRF79503"
"1",1727868372018,"02/10/2024 11:26:12",1727871972018,1,"02/10/2024 13:26:12",187387,10,"questionnaire-qxhw",NA,40399547,11788573,NA,"complete",NA,"66fd2ab8d13973cf72403b55","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","1-0","1","MDPRF46304"
"1",1727868455324,"02/10/2024 11:27:35",1727872055324,1,"02/10/2024 13:27:35",187387,10,"questionnaire-qxhw",NA,40399603,11788561,NA,"complete",NA,"66fd2ba4abd0f59601768cf4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq2","1-0","1","MDPRF16774"
"1",1727868486871,"02/10/2024 11:28:06",1727872086871,1,"02/10/2024 13:28:06",187387,10,"questionnaire-qxhw",NA,40399626,11788543,NA,"complete",NA,"66fd2a2cd34135fca75a20cd","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1-0","1","MDPRF43536"
"1",1727868532452,"02/10/2024 11:28:52",1727872132452,1,"02/10/2024 13:28:52",187387,10,"questionnaire-qxhw",NA,40399660,11788578,NA,"complete",NA,"66fd2a44eb2842bf252ea5e7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1-0","1","MDPRF68974"
"1",1727868578778,"02/10/2024 11:29:38",1727872178778,1,"02/10/2024 13:29:38",187387,10,"questionnaire-qxhw",NA,40399674,11788580,NA,"complete",NA,"66fd2c553142420080d0fd9d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1-0","1","MDPRF65451"
"1",1727868623636,"02/10/2024 11:30:23",1727872223636,1,"02/10/2024 13:30:23",187387,10,"questionnaire-qxhw",NA,40399727,11788553,NA,"complete",NA,"66fd2a21f64845a4acf829cc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x960","1536x791",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1-0","1","MDPRF74615"
"1",1727868651107,"02/10/2024 11:30:51",1727872251107,1,"02/10/2024 13:30:51",187387,10,"questionnaire-qxhw",NA,40399748,11788572,NA,"complete",NA,"66fd2c225730e5c059adc8af","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1-0","1","MDPRF26497"
"1",1727868758646,"02/10/2024 11:32:38",1727872358646,1,"02/10/2024 13:32:38",187387,10,"questionnaire-qxhw",NA,40399823,11788630,NA,"complete",NA,"66fd2dc356595bf3946c24e2","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x960","1536x791",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","1-0","1","MDPRF54692"
"1",1727868773051,"02/10/2024 11:32:53",1727872373051,1,"02/10/2024 13:32:53",187387,10,"questionnaire-qxhw",NA,40399836,11788583,NA,"complete",NA,"66fd2caf6fbd28d94826b18b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1-0","1","MDPRF97669"
