"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1727775817761,"01/10/2024 09:43:37",1727779417761,1,"01/10/2024 11:43:37",187387,10,"questionnaire-tzdp",NA,40368119,11781292,NA,"complete",NA,"66fbc40e4d79b544383e1715","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq2","1","2","MDPRF82071"
"1",1727775816457,"01/10/2024 09:43:36",1727779416457,1,"01/10/2024 11:43:36",187387,10,"questionnaire-tzdp",NA,40368112,11781285,NA,"complete",NA,"66fbc3d59c3d817f6a6b8e48","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","2","MDPRF68935"
"1",1727696114411,"30/09/2024 11:35:14",1727699714411,1,"30/09/2024 13:35:14",187387,10,"questionnaire-tzdp",NA,40346074,11776347,NA,"complete",NA,"66fa874687f56a7364b7397d","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1","2","MDPRF36467"
"1",1727694365711,"30/09/2024 11:06:05",1727697965711,1,"30/09/2024 13:06:05",187387,10,"questionnaire-tzdp",NA,40345575,11776167,NA,"complete",NA,"66fa84a3a793e074fd93de5d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1680x1050","1680x962",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","1","2","MDPRF98418"
"1",1727694327414,"30/09/2024 11:05:27",1727697927414,1,"30/09/2024 13:05:27",187387,10,"questionnaire-tzdp",NA,40345555,11776171,NA,"complete",NA,"66fa850eb54aee7b6b260f66","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","1","2","MDPRF97544"
"1",1727799546347,"01/10/2024 16:19:06",1727803146347,1,"01/10/2024 18:19:06",187387,10,"questionnaire-tzdp",NA,40381824,11784544,NA,"complete",NA,"66fc20bad74b3d97d51d51dd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1416x728",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","2","MDPRF50375"
"1",1727868377777,"02/10/2024 11:26:17",1727871977777,1,"02/10/2024 13:26:17",187387,10,"questionnaire-tzdp",NA,40399552,11788617,NA,"complete",NA,"66fd2c2514f4928d0ea5be29","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1517x853","1517x702",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1","2","MDPRF90095"
"1",1727868447790,"02/10/2024 11:27:27",1727872047790,1,"02/10/2024 13:27:27",187387,10,"questionnaire-tzdp",NA,40399596,11788630,NA,"complete",NA,"66fd2dc356595bf3946c24e2","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x960","1536x791",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","1","2","MDPRF54692"
"1",1727868467459,"02/10/2024 11:27:47",1727872067459,1,"02/10/2024 13:27:47",187387,10,"questionnaire-tzdp",NA,40399614,11788633,NA,"complete",NA,"66fd2de27f1a7b1e0014dab6","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","2","MDPRF35088"
"1",1727868498725,"02/10/2024 11:28:18",1727872098725,1,"02/10/2024 13:28:18",187387,10,"questionnaire-tzdp",NA,40399633,11788641,NA,"complete",NA,"66fd2d9eeabd49b7347acd1b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq1","1","2","MDPRF94098"
"1",1727868575630,"02/10/2024 11:29:35",1727872175630,1,"02/10/2024 13:29:35",187387,10,"questionnaire-tzdp",NA,40399687,11788648,NA,"complete",NA,"66fd2e6d202eeda6162b2576","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x686",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","1","2","MDPRF02633"
"1",1727868596056,"02/10/2024 11:29:56",1727850596056,-5,"02/10/2024 01:29:56",187387,10,"questionnaire-tzdp",NA,40399704,11788654,NA,"complete",NA,"66fd2e6bcfd72d495fa5abd2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1","2","MDPRF73277"
"1",1727868639619,"02/10/2024 11:30:39",1727872239619,1,"02/10/2024 13:30:39",187387,10,"questionnaire-tzdp",NA,40399715,11788656,NA,"complete",NA,"66fd2e7eaa2e4bf0fb9ed39e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","1502x989",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","1","2","MDPRF70979"
"1",1727868615557,"02/10/2024 11:30:15",1727872215557,1,"02/10/2024 13:30:15",187387,10,"questionnaire-tzdp",NA,40399716,11788653,NA,"complete",NA,"66fd2cc5dd180ed69dbb0528","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x678",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","1","2","MDPRF16503"
"1",1727868615412,"02/10/2024 11:30:15",1727872215412,1,"02/10/2024 13:30:15",187387,10,"questionnaire-tzdp",NA,40399721,11788657,NA,"complete",NA,"66fd2d0fb0a16d6aec7cba8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x742",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","2","MDPRF45247"
"1",1727868653041,"02/10/2024 11:30:53",1727872253041,1,"02/10/2024 13:30:53",187387,10,"questionnaire-tzdp",NA,40399750,11788661,NA,"complete",NA,"66fd2e82b4fe809186be05f1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","958x952",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","2","MDPRF65760"
"1",1727868694643,"02/10/2024 11:31:34",1727872294643,1,"02/10/2024 13:31:34",187387,10,"questionnaire-tzdp",NA,40399774,11788659,NA,"complete",NA,"66fd2dce4dcadaa66a806a39","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1","2","MDPRF18834"
"1",1727868707940,"02/10/2024 11:31:47",1727872307940,1,"02/10/2024 13:31:47",187387,10,"questionnaire-tzdp",NA,40399783,11788666,NA,"complete",NA,"66fd2dbc7181d097d12ea659","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1","2","MDPRF94438"
"1",1727868735998,"02/10/2024 11:32:15",1727872335998,1,"02/10/2024 13:32:15",187387,10,"questionnaire-tzdp",NA,40399812,11788668,NA,"complete",NA,"66fd2d896e17a347c9d5a3b9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","2","MDPRF47514"
"1",1727868800914,"02/10/2024 11:33:20",1727872400914,1,"02/10/2024 13:33:20",187387,10,"questionnaire-tzdp",NA,40399859,11788669,NA,"complete",NA,"66fd2ec9cfd72d495fa5abfb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1","2","MDPRF84965"
"1",1727868815107,"02/10/2024 11:33:35",1727872415107,1,"02/10/2024 13:33:35",187387,10,"questionnaire-tzdp",NA,40399861,11788675,NA,"complete",NA,"66fd2f0dfce280cab7324285","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1575x686",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1","2","MDPRF76266"
"1",1727868825447,"02/10/2024 11:33:45",1727872425447,1,"02/10/2024 13:33:45",187387,10,"questionnaire-tzdp",NA,40399880,11788678,NA,"complete",NA,"66fd2f78b0c44b39339f23f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","2","MDPRF52734"
"1",1727868845857,"02/10/2024 11:34:05",1727872445857,1,"02/10/2024 13:34:05",187387,10,"questionnaire-tzdp",NA,40399889,11788681,NA,"complete",NA,"66fd2f6bd68f9a9ab83fd430","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1680x962",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq5","1","2","MDPRF33027"
"1",1727868976713,"02/10/2024 11:36:16",1727872576713,1,"02/10/2024 13:36:16",187387,10,"questionnaire-tzdp",NA,40399982,11788691,NA,"complete",NA,"66fd3006145346438ff228df","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x893",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF60718"
"1",1727868995261,"02/10/2024 11:36:35",1727872595261,1,"02/10/2024 13:36:35",187387,10,"questionnaire-tzdp",NA,40399999,11788689,NA,"complete",NA,"66fd2f1bfe239ac135be0626","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1439x687",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","2","MDPRF83161"
"1",1727869003860,"02/10/2024 11:36:43",1727872603860,1,"02/10/2024 13:36:43",187387,10,"questionnaire-tzdp",NA,40400011,11788687,NA,"complete",NA,"66fd2f480a3eb8a930768e25","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","2","MDPRF28714"
"1",1727869012769,"02/10/2024 11:36:52",1727872612769,1,"02/10/2024 13:36:52",187387,10,"questionnaire-tzdp",NA,40400016,11788647,NA,"complete",NA,"66fd2c2b5ddadef5bbc61c85","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1","2","MDPRF91483"
"1",1727869060286,"02/10/2024 11:37:40",1727872660286,1,"02/10/2024 13:37:40",187387,10,"questionnaire-tzdp",NA,40400055,11788693,NA,"complete",NA,"66fd301bbe21ef5935d2c21e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1","2","MDPRF36338"
"1",1727869085363,"02/10/2024 11:38:05",1727869085363,0,"02/10/2024 11:38:05",187387,10,"questionnaire-tzdp",NA,40400070,11788670,NA,"complete",NA,"66fd2cfc5ddadef5bbc61cba","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1680x1050","1664x922",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","2","MDPRF49821"
"1",1727869140144,"02/10/2024 11:39:00",1727872740144,1,"02/10/2024 13:39:00",187387,10,"questionnaire-tzdp",NA,40400109,11788700,NA,"complete",NA,"66fd3001380a98a5a4efee1c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1","2","MDPRF28963"
"1",1727869174583,"02/10/2024 11:39:34",1727872774583,1,"02/10/2024 13:39:34",187387,10,"questionnaire-tzdp",NA,40400143,11788703,NA,"complete",NA,"66fd2d246eb72a16fd334472","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","1","2","MDPRF74309"
"1",1727869211916,"02/10/2024 11:40:11",1727872811916,1,"02/10/2024 13:40:11",187387,10,"questionnaire-tzdp",NA,40400159,11788707,NA,"complete",NA,"66fd3106c13c60410e77b1ff","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","2","MDPRF06078"
"1",1727869316877,"02/10/2024 11:41:56",1727872916877,1,"02/10/2024 13:41:56",187387,10,"questionnaire-tzdp",NA,40400236,11788718,NA,"complete",NA,"66fd316ac8217d94c36d6e34","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1","2","MDPRF99297"
"1",1727869322266,"02/10/2024 11:42:02",1727872922266,1,"02/10/2024 13:42:02",187387,10,"questionnaire-tzdp",NA,40400237,11788717,NA,"complete",NA,"66fd315c767ab87bfc96bf18","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","2","MDPRF80769"
"1",1727869338867,"02/10/2024 11:42:18",1727872938867,1,"02/10/2024 13:42:18",187387,10,"questionnaire-tzdp",NA,40400247,11788721,NA,"complete",NA,"66fd2fda6830c0737c46dcdc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x929",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq1","1","2","MDPRF62848"
"1",1727869348987,"02/10/2024 11:42:28",1727854948987,-4,"02/10/2024 03:42:28",187387,10,"questionnaire-tzdp",NA,40400257,11788720,NA,"complete",NA,"66fd311454175a30cebb811d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x809",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1","2","MDPRF83214"
"1",1727869359552,"02/10/2024 11:42:39",1727872959552,1,"02/10/2024 13:42:39",187387,10,"questionnaire-tzdp",NA,40400268,11788719,NA,"complete",NA,"66fd310860f31804a2072dd6","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","2","MDPRF14962"
"1",1727869501270,"02/10/2024 11:45:01",1727873101270,1,"02/10/2024 13:45:01",187387,10,"questionnaire-tzdp",NA,40400367,11788704,NA,"complete",NA,"66fd30d125dadfb9a976e867","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq4","1","2","MDPRF43401"
"1",1727869527108,"02/10/2024 11:45:27",1727873127108,1,"02/10/2024 13:45:27",187387,10,"questionnaire-tzdp",NA,40400392,11788701,NA,"complete",NA,"66fd30975c0070c4a7acffe5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","2","MDPRF77316"
"1",1727869542037,"02/10/2024 11:45:42",1727873142037,1,"02/10/2024 13:45:42",187387,10,"questionnaire-tzdp",NA,40400404,11788780,NA,"complete",NA,"66fd322565baf5565ee86bb8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x754",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq2","1","2","MDPRF32274"
"1",1727869564220,"02/10/2024 11:46:04",1727873164220,1,"02/10/2024 13:46:04",187387,10,"questionnaire-tzdp",NA,40400427,11788783,NA,"complete",NA,"66fd30fbcf8509ba90bc0112","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x831",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1","2","MDPRF79546"
"1",1727869699753,"02/10/2024 11:48:19",1727873299753,1,"02/10/2024 13:48:19",187387,10,"questionnaire-tzdp",NA,40400504,11788785,NA,"complete",NA,"66fd323921b25aab58685bf2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1792x1120","1792x1032",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq5","1","2","MDPRF62293"
"1",1727869716176,"02/10/2024 11:48:36",1727873316176,1,"02/10/2024 13:48:36",187387,10,"questionnaire-tzdp",NA,40400517,11788793,NA,"complete",NA,"66fd32ef095d61ce8a8dc1a9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x742",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","1","2","MDPRF42220"
"1",1727869716660,"02/10/2024 11:48:36",1727873316660,1,"02/10/2024 13:48:36",187387,10,"questionnaire-tzdp",NA,40400519,11788789,NA,"complete",NA,"66fd32ca341e451340c2a056","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1928x926","1920x925",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","2","MDPRF63216"
"1",1727869741689,"02/10/2024 11:49:01",1727873341689,1,"02/10/2024 13:49:01",187387,10,"questionnaire-tzdp",NA,40400539,11788795,NA,"complete",NA,"66fd32f05be37c1789840eff","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1420x682",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1","2","MDPRF40310"
"1",1727869765122,"02/10/2024 11:49:25",1727851765122,-5,"02/10/2024 01:49:25",187387,10,"questionnaire-tzdp",NA,40400549,11788798,NA,"complete",NA,"66fd3210c4f670b407936f21","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1600","1249x1437",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","2","MDPRF11912"
"1",1727869820072,"02/10/2024 11:50:20",1727873420072,1,"02/10/2024 13:50:20",187387,10,"questionnaire-tzdp",NA,40400596,11788802,NA,"complete",NA,"66fd32efc4a29d7905832f65","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1","2","MDPRF96371"
"1",1727869854273,"02/10/2024 11:50:54",1727873454273,1,"02/10/2024 13:50:54",187387,10,"questionnaire-tzdp",NA,40400610,11788805,NA,"complete",NA,"66fd33703be3360d6ed81876","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","1","2","MDPRF52248"
"1",1727869905880,"02/10/2024 11:51:45",1727873505880,1,"02/10/2024 13:51:45",187387,10,"questionnaire-tzdp",NA,40400645,11788810,NA,"complete",NA,"66fd33603eb87d626a44b07c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1824x1042","1823x1038",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","2","MDPRF60918"
"1",1727869948997,"02/10/2024 11:52:28",1727873548997,1,"02/10/2024 13:52:28",187387,10,"questionnaire-tzdp",NA,40400680,11788813,NA,"complete",NA,"66fd2fbd6af9736307863970","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1","2","MDPRF96879"
"1",1727869954793,"02/10/2024 11:52:34",1727851954793,-5,"02/10/2024 01:52:34",187387,10,"questionnaire-tzdp",NA,40400688,11788811,NA,"complete",NA,"66fd338ab20df6a79141dd69","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF17673"
"1",1727870050050,"02/10/2024 11:54:10",1727855650050,-4,"02/10/2024 03:54:10",187387,10,"questionnaire-tzdp",NA,40400725,11788817,NA,"complete",NA,"66fd3423f00ab6968144b083","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","2","MDPRF95242"
"1",1727870070739,"02/10/2024 11:54:30",1727873670739,1,"02/10/2024 13:54:30",187387,10,"questionnaire-tzdp",NA,40400752,11788818,NA,"complete",NA,"66fd343dbec3e7093faa973d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1","2","MDPRF48207"
"1",1727870253185,"02/10/2024 11:57:33",1727845053185,-7,"01/10/2024 21:57:33",187387,10,"questionnaire-tzdp",NA,40400868,11788830,NA,"complete",NA,"66fd34915dfe0babcbc44da5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1278x944",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","2","MDPRF76619"
"1",1727870524365,"02/10/2024 12:02:04",1727856124365,-4,"02/10/2024 04:02:04",187387,10,"questionnaire-tzdp",NA,40401016,11788846,NA,"complete",NA,"66fd34b88e549edbcafbe4c0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1680x962",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1","2","MDPRF18230"
"1",1727870609840,"02/10/2024 12:03:29",1727856209840,-4,"02/10/2024 04:03:29",187387,10,"questionnaire-tzdp",NA,40401051,11788852,NA,"complete",NA,"66fd35d7ba789114337066f1","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x673",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq1","1","2","MDPRF23983"
"1",1727870665011,"02/10/2024 12:04:25",1727874265011,1,"02/10/2024 14:04:25",187387,10,"questionnaire-tzdp",NA,40401069,11788858,NA,"complete",NA,"66fd369b10d0b4b6ac7c2ad5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","2","MDPRF31886"
"1",1727871100348,"02/10/2024 12:11:40",1727874700348,1,"02/10/2024 14:11:40",187387,10,"questionnaire-tzdp",NA,40401247,11788892,NA,"rejected - manual",NA,"66fd26300a0a009bc74ff907","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","958x918",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1","2","MDPRF41436"
"1",1727871181465,"02/10/2024 12:13:01",1727874781465,1,"02/10/2024 14:13:01",187387,10,"questionnaire-tzdp",NA,40401283,11788893,NA,"complete",NA,"66fd2cffb4a19a3bdff88b92","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1","2","MDPRF58347"
"1",1727871595929,"02/10/2024 12:19:55",1727875195929,1,"02/10/2024 14:19:55",187387,10,"questionnaire-tzdp",NA,40401402,11788923,NA,"complete",NA,"66fd3a0164d9bfa8e8f67733","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","2240x1260","2216x1073",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","2","MDPRF23373"
"1",1727871678089,"02/10/2024 12:21:18",1727875278089,1,"02/10/2024 14:21:18",187387,10,"questionnaire-tzdp",NA,40401433,11788933,NA,"complete",NA,"66fd348dd920130fd229e1f7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","2","MDPRF06775"
"1",1727873372866,"02/10/2024 12:49:32",1727876972866,1,"02/10/2024 14:49:32",187387,10,"questionnaire-tzdp",NA,40401924,11789127,NA,"complete",NA,"66fd40bb991af48fece76b88","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","1","2","MDPRF65935"
"1",1727874102941,"02/10/2024 13:01:42",1727848902941,-7,"01/10/2024 23:01:42",187387,10,"questionnaire-tzdp",NA,40402160,11789189,NA,"complete",NA,"66fd441ab2691ec5dc031500","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","2","MDPRF53346"
"1",1727874875011,"02/10/2024 13:14:35",1727878475011,1,"02/10/2024 15:14:35",187387,10,"questionnaire-tzdp",NA,40402444,11789263,NA,"complete",NA,"66fd441181af700171969314","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1366x599",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq5","1","2","MDPRF99469"
"1",1727874972648,"02/10/2024 13:16:12",1727878572648,1,"02/10/2024 15:16:12",187387,10,"questionnaire-tzdp",NA,40402473,11789273,NA,"complete",NA,"66fd4760bc0f4439b7159441","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1","2","MDPRF36846"
