"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations..I.understand.that.such.confidentiality.is.limited.if.evidence.of.wrongdoing.or.potential.harm.is.uncovered..In.such.cases.the.researcher.may.be.obliged.to.contact.relevant.statutory.bodies.agencies...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation.at.the.rate.of..9.per.hour...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that.I.am.aged.18.25..speak.fluent.English..and.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1727796564486,"01/10/2024 15:29:24",1727800164486,1,"01/10/2024 17:29:24",187387,10,"questionnaire-1tsk",NA,40379629,11784155,NA,"complete",NA,"66fc153789f0571b5289e5e9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1792x1120","1792x998",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF98699"
"1",1727796601243,"01/10/2024 15:30:01",1727800201243,1,"01/10/2024 17:30:01",187387,10,"questionnaire-1tsk",NA,40379648,11784160,NA,"complete",NA,"66fc1569127d02b7de803e80","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF56772"
"1",1727796645092,"01/10/2024 15:30:45",1727800245092,1,"01/10/2024 17:30:45",187387,10,"questionnaire-1tsk",NA,40379682,11784168,NA,"complete",NA,"66fc157e08f9211478e4591e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1600x900","1601x766",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF99843"
"1",1727796814173,"01/10/2024 15:33:34",1727800414173,1,"01/10/2024 17:33:34",187387,10,"questionnaire-1tsk",NA,40379803,11784193,NA,"complete",NA,"66fc163b9fb094833dc22423","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF40116"
"1",1727796826840,"01/10/2024 15:33:46",1727800426840,1,"01/10/2024 17:33:46",187387,10,"questionnaire-1tsk",NA,40379810,11784195,NA,"complete",NA,"66fc16425f593ebf3d6359b6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1680x1050","1660x1005",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF98287"
"1",1727796877983,"01/10/2024 15:34:37",1727800477983,1,"01/10/2024 17:34:37",187387,10,"questionnaire-1tsk",NA,40379854,11784203,NA,"complete",NA,"66fc1662ead54fa37bbe787f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF39858"
"1",1727796895276,"01/10/2024 15:34:55",1727800495276,1,"01/10/2024 17:34:55",187387,10,"questionnaire-1tsk",NA,40379867,11784204,NA,"complete",NA,"66fc1666ef19e13e0f829228","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF76708"
"1",1727796902519,"01/10/2024 15:35:02",1727800502519,1,"01/10/2024 17:35:02",187387,10,"questionnaire-1tsk",NA,40379872,11784206,NA,"complete",NA,"66fc164abe52cfeff935d004","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x868",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF31901"
"1",1727796917148,"01/10/2024 15:35:17",1727800517148,1,"01/10/2024 17:35:17",187387,10,"questionnaire-1tsk",NA,40379882,11784209,NA,"complete",NA,"66fc156f0c15e273dcf0f18b","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x551",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF21747"
"1",1727796967397,"01/10/2024 15:36:07",1727800567397,1,"01/10/2024 17:36:07",187387,10,"questionnaire-1tsk",NA,40379916,11784212,NA,"complete",NA,"66fc16d65f10eb8b213c4767","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1728x1117","1728x882",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF63588"
"1",1727797027849,"01/10/2024 15:37:07",1727800627849,1,"01/10/2024 17:37:07",187387,10,"questionnaire-1tsk",NA,40379960,11784221,NA,"complete",NA,"66fc15c4f6d4acdc5fe80f6d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF75040"
"1",1727797049688,"01/10/2024 15:37:29",1727800649688,1,"01/10/2024 17:37:29",187387,10,"questionnaire-1tsk",NA,40379973,11784223,NA,"complete",NA,"66fc16a297e9d16b0585bf4b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF59051"
"1",1727797110961,"01/10/2024 15:38:30",1727800710961,1,"01/10/2024 17:38:30",187387,10,"questionnaire-1tsk",NA,40380006,11784229,NA,"complete",NA,"66fc174e2fcacbe8c219a732","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF52256"
"1",1727797108011,"01/10/2024 15:38:28",1727800708011,1,"01/10/2024 17:38:28",187387,10,"questionnaire-1tsk",NA,40380020,11784233,NA,"complete",NA,"66fc16628f43f378b78c4362","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF26282"
"1",1727797290299,"01/10/2024 15:41:30",1727800890299,1,"01/10/2024 17:41:30",187387,10,"questionnaire-1tsk",NA,40380166,11784248,NA,"complete",NA,"66fc18104af948a563ac7716","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF59462"
"1",1727797295832,"01/10/2024 15:41:35",1727800895832,1,"01/10/2024 17:41:35",187387,10,"questionnaire-1tsk",NA,40380174,11784250,NA,"complete",NA,"66fc1812126c21197675e017","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF75810"
"1",1727797319428,"01/10/2024 15:41:59",1727800919428,1,"01/10/2024 17:41:59",187387,10,"questionnaire-1tsk",NA,40380201,11784255,NA,"complete",NA,"66fc17f2311fc97db5e54f5e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x799",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF72194"
"1",1727797354641,"01/10/2024 15:42:34",1727800954641,1,"01/10/2024 17:42:34",187387,10,"questionnaire-1tsk",NA,40380236,11784261,NA,"complete",NA,"66fc18246bf8e9c39088fc56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF80780"
"1",1727797463828,"01/10/2024 15:44:23",1727801063828,1,"01/10/2024 17:44:23",187387,10,"questionnaire-1tsk",NA,40380318,11784277,NA,"complete",NA,"66fc18b0a4a4866aacab2892","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x665",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF04264"
"1",1727797503526,"01/10/2024 15:45:03",1727801103526,1,"01/10/2024 17:45:03",187387,10,"questionnaire-1tsk",NA,40380350,11784282,NA,"complete",NA,"66fc18f13cb3cdc8861896be","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF17567"
"1",1727797534030,"01/10/2024 15:45:34",1727801134030,1,"01/10/2024 17:45:34",187387,10,"questionnaire-1tsk",NA,40380377,11784291,NA,"complete",NA,"66fc18ffdca7dcb69c03764f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x737",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF73386"
"1",1727797587635,"01/10/2024 15:46:27",1727783187635,-4,"01/10/2024 07:46:27",187387,10,"questionnaire-1tsk",NA,40380427,11784299,NA,"complete",NA,"66fc1933a2a87639b512611d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x798",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF02660"
"1",1727797672982,"01/10/2024 15:47:52",1727801272982,1,"01/10/2024 17:47:52",187387,10,"questionnaire-1tsk",NA,40380507,11784313,NA,"complete",NA,"66fc196552088fa371c53ff1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x791",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF75571"
"1",1727797682875,"01/10/2024 15:48:02",1727801282875,1,"01/10/2024 17:48:02",187387,10,"questionnaire-1tsk",NA,40380509,11784315,NA,"complete",NA,"66fc191c523b4f352a3c0ffb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF98578"
"1",1727797738562,"01/10/2024 15:48:58",1727801338562,1,"01/10/2024 17:48:58",187387,10,"questionnaire-1tsk",NA,40380555,11784320,NA,"complete",NA,"66fc19e1d05befab8f26b5bb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF99317"
"1",1727797774321,"01/10/2024 15:49:34",1727779774321,-5,"01/10/2024 05:49:34",187387,10,"questionnaire-1tsk",NA,40380597,11784329,NA,"complete",NA,"66fc197386802bdfc02aba4d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF10050"
"1",1727797900561,"01/10/2024 15:51:40",1727783500561,-4,"01/10/2024 07:51:40",187387,10,"questionnaire-1tsk",NA,40380710,11784342,NA,"complete",NA,"66fc1a71336d8316fc599116","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1600x689",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF56747"
"1",1727797963677,"01/10/2024 15:52:43",1727801563677,1,"01/10/2024 17:52:43",187387,10,"questionnaire-1tsk",NA,40380754,11784351,NA,"complete",NA,"66fc1a84fae52cbdc1dfdc32","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2048x1280","2048x1111",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF76571"
"1",1727798055676,"01/10/2024 15:54:15",1727801655676,1,"01/10/2024 17:54:15",187387,10,"questionnaire-1tsk",NA,40380843,11784367,NA,"complete",NA,"66fc1b0bb0d4d378fa230834","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1396x785","574x650",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF55717"
"1",1727798122251,"01/10/2024 15:55:22",1727783722251,-4,"01/10/2024 07:55:22",187387,10,"questionnaire-1tsk",NA,40380907,11784380,NA,"complete",NA,"66fc1a5b126c21197675e108","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF46146"
"1",1727798150783,"01/10/2024 15:55:50",1727783750783,-4,"01/10/2024 07:55:50",187387,10,"questionnaire-1tsk",NA,40380926,11784381,NA,"complete",NA,"66fc1ae66265bd6bbd6f5f31","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1331x597",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF01522"
"1",1727798310665,"01/10/2024 15:58:30",1727801910665,1,"01/10/2024 17:58:30",187387,10,"questionnaire-1tsk",NA,40381022,11784400,NA,"complete",NA,"66fc1c12be52cfeff935d1b1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x959",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF23563"
"1",1727799524997,"01/10/2024 16:18:44",1727803124997,1,"01/10/2024 18:18:44",187387,10,"questionnaire-1tsk",NA,40381812,11784544,NA,"complete",NA,"66fc20bad74b3d97d51d51dd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1416x728",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF50375"
"1",1727865604173,"02/10/2024 10:40:04",1727869204173,1,"02/10/2024 12:40:04",187387,10,"questionnaire-1tsk",NA,40398371,11788383,NA,"complete",NA,"66fd22e90a42d4e17bee50c8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF77666"
"1",1727866053432,"02/10/2024 10:47:33",1727869653432,1,"02/10/2024 12:47:33",187387,10,"questionnaire-1tsk",NA,40398456,11788413,NA,"complete",NA,"66fd246bcf64ae87b4a8d8aa","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1280x800","1280x689",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF13332"
"1",1727866230470,"02/10/2024 10:50:30",1727869830470,1,"02/10/2024 12:50:30",187387,10,"questionnaire-1tsk",NA,40398512,11788431,NA,"complete",NA,"66fd253ea49acddeabbb9a84","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x507",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF36372"
"1",1727866275964,"02/10/2024 10:51:15",1727869875964,1,"02/10/2024 12:51:15",187387,10,"questionnaire-1tsk",NA,40398521,11788433,NA,"complete",NA,"66fd2593a6f5797d1f991920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF46039"
"1",1727866310843,"02/10/2024 10:51:50",1727869910843,1,"02/10/2024 12:51:50",187387,10,"questionnaire-1tsk",NA,40398534,11788438,NA,"complete",NA,"66fd258602e2688e070d12d2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF27562"
"1",1727866381271,"02/10/2024 10:53:01",1727869981271,1,"02/10/2024 12:53:01",187387,10,"questionnaire-1tsk",NA,40398561,11788442,NA,"complete",NA,"66fd2527c1f660345382375b","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF41548"
"1",1727866410791,"02/10/2024 10:53:30",1727870010791,1,"02/10/2024 12:53:30",187387,10,"questionnaire-1tsk",NA,40398570,11788444,NA,"complete",NA,"66fd254be2a745d02af69d3e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF25545"
"1",1727866491324,"02/10/2024 10:54:51",1727870091324,1,"02/10/2024 12:54:51",187387,10,"questionnaire-1tsk",NA,40398585,11788445,NA,"complete",NA,"66fd25f4e2a745d02af69d64","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF15084"
"1",1727866553756,"02/10/2024 10:55:53",1727870153756,1,"02/10/2024 12:55:53",187387,10,"questionnaire-1tsk",NA,40398618,11788452,NA,"complete",NA,"66fd26abf07a202df91d9ffc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF57034"
"1",1727866557496,"02/10/2024 10:55:57",1727870157496,1,"02/10/2024 12:55:57",187387,10,"questionnaire-1tsk",NA,40398620,11788457,NA,"complete",NA,"66fd26b2c83210d8b0ee516f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1680x1050","1680x915",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF06792"
"1",1727866560439,"02/10/2024 10:56:00",1727870160439,1,"02/10/2024 12:56:00",187387,10,"questionnaire-1tsk",NA,40398621,11788459,NA,"complete",NA,"66fd267974f409a92cbda933","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF74334"
"1",1727866720864,"02/10/2024 10:58:40",1727852320864,-4,"02/10/2024 02:58:40",187387,10,"questionnaire-1tsk",NA,40398681,11788467,NA,"complete",NA,"66fd274d2a544c96bb3f7347","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x632",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF46592"
"1",1727866798617,"02/10/2024 10:59:58",1727870398617,1,"02/10/2024 12:59:58",187387,10,"questionnaire-1tsk",NA,40398718,11788477,NA,"complete",NA,"66fd27a2beefe32a58e87274","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF13796"
"1",1727866800224,"02/10/2024 11:00:00",1727870400224,1,"02/10/2024 13:00:00",187387,10,"questionnaire-1tsk",NA,40398719,11788478,NA,"complete",NA,"66fd278c1874f634b4ee50cc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","940x944",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF77319"
"1",1727866867361,"02/10/2024 11:01:07",1727870467361,1,"02/10/2024 13:01:07",187387,10,"questionnaire-1tsk",NA,40398760,11788489,NA,"complete",NA,"66fd27e1ff8ad9196bed2c78","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF90577"
"1",1727866897045,"02/10/2024 11:01:37",1727870497045,1,"02/10/2024 13:01:37",187387,10,"questionnaire-1tsk",NA,40398773,11788492,NA,"complete",NA,"66fd271dbea95991940402b4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF61804"
"1",1727867095204,"02/10/2024 11:04:55",1727870695204,1,"02/10/2024 13:04:55",187387,10,"questionnaire-1tsk",NA,40398856,11788506,NA,"complete",NA,"66fd28c05117061d15cf7a90","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","964x945",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF90439"
"1",1727867095117,"02/10/2024 11:04:55",1727870695117,1,"02/10/2024 13:04:55",187387,10,"questionnaire-1tsk",NA,40398857,11788507,NA,"complete",NA,"66fd28b21c2c52e64b28481e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1745x981","1517x675",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF28885"
"1",1727867095761,"02/10/2024 11:04:55",1727870695761,1,"02/10/2024 13:04:55",187387,10,"questionnaire-1tsk",NA,40398858,11788508,NA,"complete",NA,"66fd2853d22561e1fd040208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF07312"
"1",1727867182131,"02/10/2024 11:06:22",1727870782131,1,"02/10/2024 13:06:22",187387,10,"questionnaire-1tsk",NA,40398900,11788516,NA,"complete",NA,"66fd28e4370fa95d095dab37","computer","Desktop or Laptop","Linux x86_64","Chrome 128.0.0.0","1713x879","1707x879",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF65671"
"1",1727867202013,"02/10/2024 11:06:42",1727870802013,1,"02/10/2024 13:06:42",187387,10,"questionnaire-1tsk",NA,40398913,11788519,NA,"complete",NA,"66fd281d540fa6da9f8212ae","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x969",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF03550"
"1",1727867244554,"02/10/2024 11:07:24",1727870844554,1,"02/10/2024 13:07:24",187387,10,"questionnaire-1tsk",NA,40398939,11788521,NA,"complete",NA,"66fd29173b8cf998258a4160","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF98352"
"1",1727867350070,"02/10/2024 11:09:10",1727870950070,1,"02/10/2024 13:09:10",187387,10,"questionnaire-1tsk",NA,40398991,11788526,NA,"complete",NA,"66fd2778d0f487b90e84edd9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x641",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF41086"
"1",1727867371911,"02/10/2024 11:09:31",1727870971911,1,"02/10/2024 13:09:31",187387,10,"questionnaire-1tsk",NA,40399001,11788527,NA,"complete",NA,"66fd2961a87609ddf8336cf5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF77195"
"1",1727867460917,"02/10/2024 11:11:00",1727871060917,1,"02/10/2024 13:11:00",187387,10,"questionnaire-1tsk",NA,40399039,11788532,NA,"complete",NA,"66fd29f83b550decc393782c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1928x967","1920x959",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF92668"
