"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..NoWin","Spreadsheet..Win","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Store..MoneyMed","Random_ID"
"988",138,1707932684255,"14/02/2024 17:44:44",1707932684255,0,"14/02/2024 17:44:44",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",57,"Rating","Screen 1","poh9ia",1,"continue","",2577.06000000006,2566.74000000011,2577.06000000006,2577.06000000006,2566.74000000011,2577.06000000006,1,2577.06000000006,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",19,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"989",139,1707932684256,"14/02/2024 17:44:44",1707932684256,0,"14/02/2024 17:44:44",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",57,"Rating","Screen 1","poh9ia",1,"response","100",1200.06000000006,2566.74000000011,2578.06000000006,1200.06000000006,2566.74000000011,2578.06000000006,1,1200.06000000006,1378,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",19,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"990",140,1707932715213,"14/02/2024 17:45:15",1707932715213,0,"14/02/2024 17:45:15",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",7,"Rest","Screen 1","6pwktf",1,"continue","",30967.5399999999,30967.5399999999,30967.5399999999,30967.5399999999,30967.5399999999,30967.5399999999,1,30967.5399999999,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"991",141,1707932719284,"14/02/2024 17:45:19",1707932719284,0,"14/02/2024 17:45:19",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",58,"Rating","Screen 1","poh9ia",1,"continue","",4070.78000000003,4066.80000000005,4070.78000000003,4070.78000000003,4066.80000000005,4070.78000000003,1,4070.78000000003,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"992",142,1707932719284,"14/02/2024 17:45:19",1707932719284,0,"14/02/2024 17:45:19",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",58,"Rating","Screen 1","poh9ia",1,"response","16",1650.06000000006,4066.80000000005,4071.78000000003,1650.06000000006,4066.80000000005,4071.78000000003,1,1650.06000000006,2421.71999999997,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"993",143,1707932722055,"14/02/2024 17:45:22",1707932722055,0,"14/02/2024 17:45:22",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",59,"Rating","Screen 1","poh9ia",1,"continue","",2775.97999999998,2766.71999999997,2775.97999999998,2775.97999999998,2766.71999999997,2775.97999999998,1,2775.97999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"994",144,1707932722056,"14/02/2024 17:45:22",1707932722056,0,"14/02/2024 17:45:22",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",59,"Rating","Screen 1","poh9ia",1,"response","100",1183.31999999995,2766.71999999997,2776.97999999998,1183.31999999995,2766.71999999997,2776.97999999998,1,1183.31999999995,1593.66000000003,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"995",145,1707932725296,"14/02/2024 17:45:25",1707932725296,0,"14/02/2024 17:45:25",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",60,"Rating","Screen 1","poh9ia",1,"continue","",3250.10000000009,3233.42000000004,3250.10000000009,3250.10000000009,3233.42000000004,3250.10000000009,1,3250.10000000009,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",20,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"996",146,1707932725300,"14/02/2024 17:45:25",1707932725300,0,"14/02/2024 17:45:25",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",60,"Rating","Screen 1","poh9ia",1,"response","100",1233.35999999999,3233.42000000004,3250.10000000009,1233.35999999999,3233.42000000004,3250.10000000009,1,1233.35999999999,2016.74000000011,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",20,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"997",147,1707932756247,"14/02/2024 17:45:56",1707932756247,0,"14/02/2024 17:45:56",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",8,"Rest","Screen 1","6pwktf",1,"continue","",30967.5399999999,30967.5399999999,30967.5399999999,30967.5399999999,30967.5399999999,30967.5399999999,1,30967.5399999999,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"998",148,1707932761259,"14/02/2024 17:46:01",1707932761259,0,"14/02/2024 17:46:01",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",61,"Rating","Screen 1","poh9ia",1,"continue","",5012.30000000005,5000.12,5012.30000000005,5012.30000000005,5000.12,5012.30000000005,1,5012.30000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",21,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"999",149,1707932761259,"14/02/2024 17:46:01",1707932761259,0,"14/02/2024 17:46:01",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",61,"Rating","Screen 1","poh9ia",1,"response","0",3633.40000000002,5000.12,5012.30000000005,3633.40000000002,5000.12,5012.30000000005,1,3633.40000000002,1378.90000000002,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",21,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1000",150,1707932763543,"14/02/2024 17:46:03",1707932763543,0,"14/02/2024 17:46:03",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",62,"Rating","Screen 1","poh9ia",1,"continue","",2296.18000000005,2283.3600000001,2296.18000000005,2296.18000000005,2283.3600000001,2296.18000000005,1,2296.18000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",21,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1001",151,1707932763543,"14/02/2024 17:46:03",1707932763543,0,"14/02/2024 17:46:03",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",62,"Rating","Screen 1","poh9ia",1,"response","100",1066.68000000005,2283.3600000001,2297.18000000005,1066.68000000005,2283.3600000001,2297.18000000005,1,1066.68000000005,1230.5,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",21,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1002",152,1707932768520,"14/02/2024 17:46:08",1707932768520,0,"14/02/2024 17:46:08",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",63,"Rating","Screen 1","poh9ia",1,"continue","",4988.81999999995,4983.5199999999,4988.81999999995,4988.81999999995,4983.5199999999,4988.81999999995,1,4988.81999999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",21,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1003",153,1707932768523,"14/02/2024 17:46:08",1707932768523,0,"14/02/2024 17:46:08",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",63,"Rating","Screen 1","poh9ia",1,"response","100",3133.43999999994,4983.5199999999,4991.81999999995,3133.43999999994,4983.5199999999,4991.81999999995,1,3133.43999999994,1858.38,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",21,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1004",154,1707932799482,"14/02/2024 17:46:39",1707932799482,0,"14/02/2024 17:46:39",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",9,"Rest","Screen 1","6pwktf",1,"continue","",30967.5,30967.5,30967.5,30967.5,30967.5,30967.5,1,30967.5,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1005",155,1707932803769,"14/02/2024 17:46:43",1707932803769,0,"14/02/2024 17:46:43",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",64,"Rating","Screen 1","poh9ia",1,"continue","",4286.80000000005,4283.42000000004,4286.80000000005,4286.80000000005,4283.42000000004,4286.80000000005,1,4286.80000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",22,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1006",156,1707932803769,"14/02/2024 17:46:43",1707932803769,0,"14/02/2024 17:46:43",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",64,"Rating","Screen 1","poh9ia",1,"response","100",1816.72000000009,4283.42000000004,4287.80000000005,1816.72000000009,4283.42000000004,4287.80000000005,1,1816.72000000009,2471.07999999996,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",22,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1007",157,1707932807298,"14/02/2024 17:46:47",1707932807298,0,"14/02/2024 17:46:47",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",65,"Rating","Screen 1","poh9ia",1,"continue","",3533.38,3516.78000000003,3533.38,3533.38,3516.78000000003,3533.38,1,3533.38,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1008",158,1707932807299,"14/02/2024 17:46:47",1707932807299,0,"14/02/2024 17:46:47",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",65,"Rating","Screen 1","poh9ia",1,"response","100",1450.02000000002,3516.78000000003,3533.44000000006,1450.02000000002,3516.78000000003,3533.44000000006,1,1450.02000000002,2083.42000000004,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1009",159,1707932811113,"14/02/2024 17:46:51",1707932811113,0,"14/02/2024 17:46:51",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",66,"Rating","Screen 1","poh9ia",1,"continue","",3831.59999999998,3816.71999999997,3831.59999999998,3831.59999999998,3816.71999999997,3831.59999999998,1,3831.59999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1010",160,1707932811115,"14/02/2024 17:46:51",1707932811115,0,"14/02/2024 17:46:51",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",66,"Rating","Screen 1","poh9ia",1,"response","0",2233.31999999995,3816.71999999997,3833.40000000002,2233.31999999995,3816.71999999997,3833.40000000002,1,2233.31999999995,1600.08000000007,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1011",161,1707932842067,"14/02/2024 17:47:22",1707932842067,0,"14/02/2024 17:47:22",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",10,"Rest","Screen 1","6pwktf",1,"continue","",30967.58,30967.58,30967.58,30967.58,30967.58,30967.58,1,30967.58,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1012",162,1707932847473,"14/02/2024 17:47:27",1707932847473,0,"14/02/2024 17:47:27",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",67,"Rating","Screen 1","poh9ia",1,"continue","",5407.30000000005,5400.14000000001,5407.30000000005,5407.30000000005,5400.14000000001,5407.30000000005,1,5407.30000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",23,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1013",163,1707932847474,"14/02/2024 17:47:27",1707932847474,0,"14/02/2024 17:47:27",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",67,"Rating","Screen 1","poh9ia",1,"response","100",4066.73999999999,5400.14000000001,5407.30000000005,4066.73999999999,5400.14000000001,5407.30000000005,1,4066.73999999999,1340.56000000006,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",23,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1014",164,1707932851079,"14/02/2024 17:47:31",1707932851079,0,"14/02/2024 17:47:31",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",68,"Rating","Screen 1","poh9ia",1,"continue","",3612.16000000003,3600.09999999998,3612.16000000003,3612.16000000003,3600.09999999998,3612.16000000003,1,3612.16000000003,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",23,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1015",165,1707932851080,"14/02/2024 17:47:31",1707932851080,0,"14/02/2024 17:47:31",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",68,"Rating","Screen 1","poh9ia",1,"response","100",1116.70000000007,3600.09999999998,3614.16000000003,1116.70000000007,3600.09999999998,3614.16000000003,1,1116.70000000007,2497.45999999996,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",23,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1016",166,1707932853554,"14/02/2024 17:47:33",1707932853554,0,"14/02/2024 17:47:33",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",69,"Rating","Screen 1","poh9ia",1,"continue","",2487.06000000006,2483.3600000001,2487.06000000006,2487.06000000006,2483.3600000001,2487.06000000006,1,2487.06000000006,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",23,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1017",167,1707932853555,"14/02/2024 17:47:33",1707932853555,0,"14/02/2024 17:47:33",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",69,"Rating","Screen 1","poh9ia",1,"response","0",866.680000000051,2483.3600000001,2488.06000000006,866.680000000051,2483.3600000001,2488.06000000006,1,866.680000000051,1621.38,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",23,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1018",168,1707932857382,"14/02/2024 17:47:37",1707932857382,0,"14/02/2024 17:47:37",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",1,"Winnings","Screen 1","rut39p",1,"continue","",3832.69999999995,3816.76000000001,3832.69999999995,3832.69999999995,3816.76000000001,3832.69999999995,1,3832.69999999995,0,0,NA,"Click To Continue","Continue",4,"object-72","Winnings","","","",NA,NA,NA,NA,NA,0.04,NA,0.2,NA,NA,"MDPRF56705"
"1021",171,1707932882106,"14/02/2024 17:48:02",1707932882106,0,"14/02/2024 17:48:02",163173,5,"task-wwtl",NA,35151125,10387622,NA,"complete",NA,"65ccf525ad4f6da6f1dc487c","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1366x768","1366x635",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","IJHKGLFAEBDC",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF56705"
"1022",1,1707932049494,"14/02/2024 17:34:09",1707932049494,0,"14/02/2024 17:34:09",163173,5,"task-wwtl",NA,35151277,10387669,NA,"complete",NA,"65ccf5c37b5daf953908dda9","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF66727"
"1023",2,1707932061088,"14/02/2024 17:34:21",1707932061088,0,"14/02/2024 17:34:21",163173,5,"task-wwtl",NA,35151277,10387669,NA,"complete",NA,"65ccf5c37b5daf953908dda9","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",1,"Instructions","Screen 1","ddykq7",1,"continue","",12498.799999997,12483.5,12498.799999997,12498.799999997,12483.5,12498.799999997,1,12498.799999997,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF66727"
"1024",3,1707932068278,"14/02/2024 17:34:28",1707932068278,0,"14/02/2024 17:34:28",163173,5,"task-wwtl",NA,35151277,10387669,NA,"complete",NA,"65ccf5c37b5daf953908dda9","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",1,"SpreadsheetL_2B","SpreadsheetL_2B",1,"Instructions","Screen 2","dcmmer",2,"continue","",7205.70000000298,7190.4,7205.70000000298,7205.70000000298,7190.4,7205.70000000298,1,7205.70000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-55","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF66727"
