"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..NoWin","Spreadsheet..Win","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Store..MoneyMed","Random_ID"
"833",152,1707932605527,"14/02/2024 17:43:25",1707932605527,0,"14/02/2024 17:43:25",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",63,"Rating","Screen 1","poh9ia",1,"response","80",1332.80000000005,2283.19999999995,2297.70000000112,1332.80000000005,2283.19999999995,2297.70000000112,1,1332.80000000005,964.900000001071,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",21,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"834",153,1707932636480,"14/02/2024 17:43:56",1707932636480,0,"14/02/2024 17:43:56",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",9,"Rest","Screen 1","6pwktf",1,"continue","",30966.5,30966.5,30966.5,30966.5,30966.5,30966.5,1,30966.5,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"835",154,1707932644650,"14/02/2024 17:44:04",1707932644650,0,"14/02/2024 17:44:04",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",64,"Rating","Screen 1","poh9ia",1,"continue","",8170.30000000005,8166.90000000002,8170.30000000005,8170.30000000005,8166.90000000002,8170.30000000005,1,8170.30000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"836",155,1707932644650,"14/02/2024 17:44:04",1707932644650,0,"14/02/2024 17:44:04",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",64,"Rating","Screen 1","poh9ia",1,"response","76",5750,8166.90000000002,8170.70000000042,5750,8166.90000000002,8170.70000000042,1,5750,2420.70000000042,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"837",156,1707932646581,"14/02/2024 17:44:06",1707932646581,0,"14/02/2024 17:44:06",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",65,"Rating","Screen 1","poh9ia",1,"continue","",1932.10000000009,1915.70000000007,1932.10000000009,1932.10000000009,1915.70000000007,1932.10000000009,1,1932.10000000009,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",22,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"838",157,1707932646584,"14/02/2024 17:44:06",1707932646584,0,"14/02/2024 17:44:06",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",65,"Rating","Screen 1","poh9ia",1,"response","92",1233.30000000005,1915.70000000007,1932.10000000009,1233.30000000005,1915.70000000007,1932.10000000009,1,1233.30000000005,698.800000000047,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",22,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"839",158,1707932648947,"14/02/2024 17:44:08",1707932648947,0,"14/02/2024 17:44:08",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",66,"Rating","Screen 1","poh9ia",1,"continue","",2384.0000000007,2367.59999999998,2384.0000000007,2384.0000000007,2367.59999999998,2384.0000000007,1,2384.0000000007,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"840",159,1707932648947,"14/02/2024 17:44:08",1707932648947,0,"14/02/2024 17:44:08",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",66,"Rating","Screen 1","poh9ia",1,"response","64",1200.09999999998,2367.59999999998,2384.40000000107,1200.09999999998,2367.59999999998,2384.40000000107,1,1200.09999999998,1184.30000000109,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"841",160,1707932679898,"14/02/2024 17:44:39",1707932679898,0,"14/02/2024 17:44:39",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",10,"Rest","Screen 1","6pwktf",1,"continue","",30965.5,30965.5,30965.5,30965.5,30965.5,30965.5,1,30965.5,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"842",161,1707932682453,"14/02/2024 17:44:42",1707932682453,0,"14/02/2024 17:44:42",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",67,"Rating","Screen 1","poh9ia",1,"continue","",2556.50000000035,2550.19999999995,2556.50000000035,2556.50000000035,2550.19999999995,2556.50000000035,1,2556.50000000035,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",23,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"843",162,1707932682453,"14/02/2024 17:44:42",1707932682453,0,"14/02/2024 17:44:42",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",67,"Rating","Screen 1","poh9ia",1,"response","79",1899.69999999995,2550.19999999995,2556.80000000109,1899.69999999995,2550.19999999995,2556.80000000109,1,1899.69999999995,657.100000001141,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",23,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"844",163,1707932684480,"14/02/2024 17:44:44",1707932684480,0,"14/02/2024 17:44:44",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",68,"Rating","Screen 1","poh9ia",1,"continue","",2032.70000000077,2016.5,2032.70000000077,2032.70000000077,2016.5,2032.70000000077,1,2032.70000000077,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",23,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"845",164,1707932684480,"14/02/2024 17:44:44",1707932684480,0,"14/02/2024 17:44:44",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",68,"Rating","Screen 1","poh9ia",1,"response","65",1433.30000000005,2016.5,2033.10000000114,1433.30000000005,2016.5,2033.10000000114,1,1433.30000000005,599.800000001094,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",23,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"846",165,1707932686050,"14/02/2024 17:44:46",1707932686050,0,"14/02/2024 17:44:46",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",69,"Rating","Screen 1","poh9ia",1,"continue","",1586.70000000077,1582.90000000002,1586.70000000077,1586.70000000077,1582.90000000002,1586.70000000077,1,1586.70000000077,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",23,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"847",166,1707932686051,"14/02/2024 17:44:46",1707932686051,0,"14/02/2024 17:44:46",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",69,"Rating","Screen 1","poh9ia",1,"response","95",949.900000000023,1582.90000000002,1587.20000000077,949.900000000023,1582.90000000002,1587.20000000077,1,949.900000000023,637.300000000745,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",23,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"848",167,1707932689231,"14/02/2024 17:44:49",1707932689231,0,"14/02/2024 17:44:49",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"Winnings","Screen 1","rut39p",1,"continue","",3182.50000000012,3166.80000000005,3182.50000000012,3182.50000000012,3166.80000000005,3182.50000000012,1,3182.50000000012,0,0,NA,"Click To Continue","Continue",4,"object-72","Winnings","","","",NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.15,"MDPRF05446"
"851",170,1707932720454,"14/02/2024 17:45:20",1707932720454,0,"14/02/2024 17:45:20",163173,5,"task-e8t8",NA,35150881,10387662,NA,"complete",NA,"65ccf5d589fa91e9c82510cc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","KLJAIBHCGDFE",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF05446"
"852",1,1707932892075,"14/02/2024 17:48:12",1707932892075,0,"14/02/2024 17:48:12",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"853",2,1707932896622,"14/02/2024 17:48:16",1707932896622,0,"14/02/2024 17:48:16",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"Instructions","Screen 1","ddykq7",1,"continue","",4555.4,4538.6,4555.4,4555.4,4538.6,4555.4,1,4555.4,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"854",3,1707932898204,"14/02/2024 17:48:18",1707932898204,0,"14/02/2024 17:48:18",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"Instructions","Screen 2","dcmmer",2,"continue","",1599.10000000447,1584,1599.10000000447,1599.10000000447,1584,1599.10000000447,1,1599.10000000447,0,0,NA,"Click To Continue","Continue Button",2,"object-55","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"855",4,1707932899105,"14/02/2024 17:48:19",1707932899105,0,"14/02/2024 17:48:19",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"Instructions","Screen 3","ntxvt6",3,"continue","",916.3,901.4,916.3,916.3,901.4,916.3,1,916.3,0,0,NA,"Click To Continue","Continue Button",2,"object-59","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"856",5,1707932902660,"14/02/2024 17:48:22",1707932902660,0,"14/02/2024 17:48:22",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"Rating","Screen 1","poh9ia",1,"continue","",3569.10000000298,3553.5,3569.10000000298,3569.10000000298,3553.5,3569.10000000298,1,3569.10000000298,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"857",6,1707932902661,"14/02/2024 17:48:22",1707932902661,0,"14/02/2024 17:48:22",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"Rating","Screen 1","poh9ia",1,"response","66",2052.3,3553.5,3569.9,2052.3,3553.5,3569.9,1,2052.3,1517.6,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"858",7,1707932907915,"14/02/2024 17:48:27",1707932907915,0,"14/02/2024 17:48:27",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",2,"Rating","Screen 1","poh9ia",1,"continue","",5270.9,5255.6,5270.9,5270.9,5255.6,5270.9,1,5270.9,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"859",8,1707932907915,"14/02/2024 17:48:27",1707932907915,0,"14/02/2024 17:48:27",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",2,"Rating","Screen 1","poh9ia",1,"response","67",3571.6,5255.6,5271.20000000447,3571.6,5255.6,5271.20000000447,1,3571.6,1699.60000000447,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"860",9,1707932911268,"14/02/2024 17:48:31",1707932911268,0,"14/02/2024 17:48:31",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",3,"Rating","Screen 1","poh9ia",1,"continue","",3369.10000000447,3354,3369.10000000447,3369.10000000447,3354,3369.10000000447,1,3369.10000000447,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"861",10,1707932911269,"14/02/2024 17:48:31",1707932911269,0,"14/02/2024 17:48:31",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",3,"Rating","Screen 1","poh9ia",1,"response","32",2453.4,3354,3369.40000000149,2453.4,3354,3369.40000000149,1,2453.4,916.000000001492,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF02797"
"862",11,1707932916264,"14/02/2024 17:48:36",1707932916264,0,"14/02/2024 17:48:36",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"FortuneM","Screen 1","5xjwq6",1,"timedOut","",5009.69999999851,5006.4,5009.69999999851,5009.69999999851,5006.4,5009.69999999851,1,5009.69999999851,0,0,NA,"Time Limit","screen",0,"screen","FortuneM","","","",NA,0.25,NA,1,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
"863",12,1707932920612,"14/02/2024 17:48:40",1707932920612,0,"14/02/2024 17:48:40",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",4,"Rating","Screen 1","poh9ia",1,"continue","",4352.10000000298,4337.3,4352.10000000298,4352.10000000298,4337.3,4352.10000000298,1,4352.10000000298,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
"864",13,1707932920612,"14/02/2024 17:48:40",1707932920612,0,"14/02/2024 17:48:40",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",4,"Rating","Screen 1","poh9ia",1,"response","42",2836.1,4337.3,4352.4,2836.1,4337.3,4352.4,1,2836.1,1516.3,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
"865",14,1707932922431,"14/02/2024 17:48:42",1707932922431,0,"14/02/2024 17:48:42",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",5,"Rating","Screen 1","poh9ia",1,"continue","",1833.80000000298,1819.5,1833.80000000298,1833.80000000298,1819.5,1833.80000000298,1,1833.80000000298,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
"866",15,1707932922431,"14/02/2024 17:48:42",1707932922431,0,"14/02/2024 17:48:42",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",5,"Rating","Screen 1","poh9ia",1,"response","31",1185.5,1819.5,1834.1,1185.5,1819.5,1834.1,1,1185.5,648.599999999999,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
"867",16,1707932924166,"14/02/2024 17:48:44",1707932924166,0,"14/02/2024 17:48:44",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",6,"Rating","Screen 1","poh9ia",1,"continue","",1749.49999999851,1735.3,1749.49999999851,1749.49999999851,1735.3,1749.49999999851,1,1749.49999999851,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
"868",17,1707932924166,"14/02/2024 17:48:44",1707932924166,0,"14/02/2024 17:48:44",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",6,"Rating","Screen 1","poh9ia",1,"response","65",1067.8,1735.3,1749.80000000298,1067.8,1735.3,1749.80000000298,1,1067.8,682.00000000298,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
"869",18,1707932955118,"14/02/2024 17:49:15",1707932955118,0,"14/02/2024 17:49:15",163173,5,"task-e8t8",NA,35152193,10387526,NA,"complete",NA,"65ccf4349dae843a0d0f9880","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1920x1080","1703x844",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","DECFBGAHLIKJ",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",1,"RestM","Screen 1","seymb2",1,"continue","",30966.7,30966.7,30966.7,30966.7,30966.7,30966.7,1,30966.7,0,0,NA,"Fixation Timing","Fixation",1,"object-131","RestM","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"MDPRF02797"
