"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..NoWin","Spreadsheet..Win","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Store..MoneyMed","Random_ID"
"1",1,1707930915361,"14/02/2024 17:15:15",1707930915361,0,"14/02/2024 17:15:15",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"2",2,1707930921547,"14/02/2024 17:15:21",1707930921547,0,"14/02/2024 17:15:21",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",1,"Instructions","Screen 1","ddykq7",1,"continue","",6231.07,6214.37,6231.07,6231.07,6214.37,6231.07,1,6231.07,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"3",3,1707930981920,"14/02/2024 17:16:21",1707930981920,0,"14/02/2024 17:16:21",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",1,"Instructions","Screen 2","dcmmer",2,"continue","",60391.8000000007,60379.5,60391.8000000007,60391.8000000007,60379.5,60391.8000000007,1,60391.8000000007,0,0,NA,"Click To Continue","Continue Button",2,"object-55","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"4",4,1707930984825,"14/02/2024 17:16:24",1707930984825,0,"14/02/2024 17:16:24",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",1,"Instructions","Screen 3","ntxvt6",3,"continue","",2918.5,2916,2918.5,2918.5,2916,2918.5,1,2918.5,0,0,NA,"Click To Continue","Continue Button",2,"object-59","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"5",5,1707930987259,"14/02/2024 17:16:27",1707930987259,0,"14/02/2024 17:16:27",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",1,"Rating","Screen 1","poh9ia",1,"continue","",2434.80000000075,2432.2,2434.80000000075,2434.80000000075,2432.2,2434.80000000075,1,2434.80000000075,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"6",6,1707930987259,"14/02/2024 17:16:27",1707930987259,0,"14/02/2024 17:16:27",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",1,"Rating","Screen 1","poh9ia",1,"response","80",1682.60000000001,2432.2,2436.10000000149,1682.60000000001,2432.2,2436.10000000149,1,1682.60000000001,753.500000001484,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"7",7,1707930990463,"14/02/2024 17:16:30",1707930990463,0,"14/02/2024 17:16:30",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",2,"Rating","Screen 1","poh9ia",1,"continue","",3207.70000000224,3198.90000000001,3207.70000000224,3207.70000000224,3198.90000000001,3207.70000000224,1,3207.70000000224,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"8",8,1707930990464,"14/02/2024 17:16:30",1707930990464,0,"14/02/2024 17:16:30",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",2,"Rating","Screen 1","poh9ia",1,"response","77",2532.40000000001,3198.90000000001,3208.50000000298,2532.40000000001,3198.90000000001,3208.50000000298,1,2532.40000000001,676.100000002974,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"9",9,1707930993595,"14/02/2024 17:16:33",1707930993595,0,"14/02/2024 17:16:33",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",3,"Rating","Screen 1","poh9ia",1,"continue","",3141.00000000148,3132.29999999999,3141.00000000148,3141.00000000148,3132.29999999999,3141.00000000148,1,3141.00000000148,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"10",10,1707930993600,"14/02/2024 17:16:33",1707930993600,0,"14/02/2024 17:16:33",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",3,"Rating","Screen 1","poh9ia",1,"response","49",1732.7,3132.29999999999,3145.50000000148,1732.7,3132.29999999999,3145.50000000148,1,1732.7,1412.80000000149,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"11",11,1707930998589,"14/02/2024 17:16:38",1707930998589,0,"14/02/2024 17:16:38",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",1,"NoFortune","Screen 1","7xiu3i",1,"timedOut","",5002.30000000299,4998.3,5002.30000000299,5002.30000000299,4998.3,5002.30000000299,1,5002.30000000299,0,0,NA,"Time Limit","screen",0,"screen","NoFortune","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"12",12,1707931002586,"14/02/2024 17:16:42",1707931002586,0,"14/02/2024 17:16:42",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",4,"Rating","Screen 1","poh9ia",1,"continue","",4001.10000000075,3998.7,4001.10000000075,4001.10000000075,3998.7,4001.10000000075,1,4001.10000000075,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"13",13,1707931002586,"14/02/2024 17:16:42",1707931002586,0,"14/02/2024 17:16:42",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",4,"Rating","Screen 1","poh9ia",1,"response","73",2899,3998.7,4001.60000000075,2899,3998.7,4001.60000000075,1,2899,1102.60000000075,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"14",14,1707931005102,"14/02/2024 17:16:45",1707931005102,0,"14/02/2024 17:16:45",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",5,"Rating","Screen 1","poh9ia",1,"continue","",2517.7000000015,2515.70000000001,2517.7000000015,2517.7000000015,2515.70000000001,2517.7000000015,1,2517.7000000015,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"15",15,1707931005106,"14/02/2024 17:16:45",1707931005106,0,"14/02/2024 17:16:45",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",5,"Rating","Screen 1","poh9ia",1,"response","67",1699.3,2515.70000000001,2522.40000000075,1699.3,2515.70000000001,2522.40000000075,1,1699.3,823.100000000748,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"16",16,1707931007942,"14/02/2024 17:16:47",1707931007942,0,"14/02/2024 17:16:47",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",6,"Rating","Screen 1","poh9ia",1,"continue","",2843.20000000074,2832.39999999999,2843.20000000074,2843.20000000074,2832.39999999999,2843.20000000074,1,2843.20000000074,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"17",17,1707931007943,"14/02/2024 17:16:47",1707931007943,0,"14/02/2024 17:16:47",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",6,"Rating","Screen 1","poh9ia",1,"response","45",2116.09999999999,2832.39999999999,2843.70000000074,2116.09999999999,2832.39999999999,2843.70000000074,1,2116.09999999999,727.600000000748,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"18",18,1707931038905,"14/02/2024 17:17:18",1707931038905,0,"14/02/2024 17:17:18",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",1,"RestNF","Screen 1","i7hf2k",1,"continue","",30972.9,30972.9,30972.9,30972.9,30972.9,30972.9,1,30972.9,0,0,NA,"Fixation Timing","Fixation",1,"object-127","RestNF","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"19",19,1707931046394,"14/02/2024 17:17:26",1707931046394,0,"14/02/2024 17:17:26",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",7,"Rating","Screen 1","poh9ia",1,"continue","",7489.50000000224,7480.80000000002,7489.50000000224,7489.50000000224,7480.80000000002,7489.50000000224,1,7489.50000000224,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"20",20,1707931046395,"14/02/2024 17:17:26",1707931046395,0,"14/02/2024 17:17:26",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",7,"Rating","Screen 1","poh9ia",1,"response","61",6097.89999999999,7480.80000000002,7491.00000000224,6097.89999999999,7480.80000000002,7491.00000000224,1,6097.89999999999,1393.10000000225,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"21",21,1707931048843,"14/02/2024 17:17:28",1707931048843,0,"14/02/2024 17:17:28",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",8,"Rating","Screen 1","poh9ia",1,"continue","",2458.29999999999,2449.19999999998,2458.29999999999,2458.29999999999,2449.19999999998,2458.29999999999,1,2458.29999999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"22",22,1707931048844,"14/02/2024 17:17:28",1707931048844,0,"14/02/2024 17:17:28",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",8,"Rating","Screen 1","poh9ia",1,"response","64",1816,2449.19999999998,2458.79999999999,1816,2449.19999999998,2458.79999999999,1,1816,642.799999999988,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"23",23,1707931051781,"14/02/2024 17:17:31",1707931051781,0,"14/02/2024 17:17:31",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",9,"Rating","Screen 1","poh9ia",1,"continue","",2946.50000000224,2932.10000000001,2946.50000000224,2946.50000000224,2932.10000000001,2946.50000000224,1,2946.50000000224,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"24",24,1707931051788,"14/02/2024 17:17:31",1707931051788,0,"14/02/2024 17:17:31",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",9,"Rating","Screen 1","poh9ia",1,"response","64",1682.60000000001,2932.10000000001,2948.60000000001,1682.60000000001,2932.10000000001,2948.60000000001,1,1682.60000000001,1266,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"25",25,1707931082740,"14/02/2024 17:18:02",1707931082740,0,"14/02/2024 17:18:02",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",2,"RestNF","Screen 1","i7hf2k",1,"continue","",30973,30973,30973,30973,30973,30973,1,30973,0,0,NA,"Fixation Timing","Fixation",1,"object-127","RestNF","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"26",26,1707931092793,"14/02/2024 17:18:12",1707931092793,0,"14/02/2024 17:18:12",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",10,"Rating","Screen 1","poh9ia",1,"continue","",10053.3000000007,10046.4,10053.3000000007,10053.3000000007,10046.4,10053.3000000007,1,10053.3000000007,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"27",27,1707931092796,"14/02/2024 17:18:12",1707931092796,0,"14/02/2024 17:18:12",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",10,"Rating","Screen 1","poh9ia",1,"response","68",9363.39999999999,10046.4,10056.200000003,9363.39999999999,10046.4,10056.200000003,1,9363.39999999999,692.800000002986,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"28",28,1707931095007,"14/02/2024 17:18:15",1707931095007,0,"14/02/2024 17:18:15",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",11,"Rating","Screen 1","poh9ia",1,"continue","",2221.50000000224,2216,2221.50000000224,2221.50000000224,2216,2221.50000000224,1,2221.50000000224,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"29",29,1707931095008,"14/02/2024 17:18:15",1707931095008,0,"14/02/2024 17:18:15",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",11,"Rating","Screen 1","poh9ia",1,"response","51",1266.5,2216,2222.00000000224,1266.5,2216,2222.00000000224,1,1266.5,955.500000002241,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"30",30,1707931097082,"14/02/2024 17:18:17",1707931097082,0,"14/02/2024 17:18:17",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",12,"Rating","Screen 1","poh9ia",1,"continue","",2080.30000000299,2066,2080.30000000299,2080.30000000299,2066,2080.30000000299,1,2080.30000000299,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"31",31,1707931097083,"14/02/2024 17:18:17",1707931097083,0,"14/02/2024 17:18:17",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",12,"Rating","Screen 1","poh9ia",1,"response","62",1549.5,2066,2080.7000000015,1549.5,2066,2080.7000000015,1,1549.5,531.200000001496,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"32",32,1707931128041,"14/02/2024 17:18:48",1707931128041,0,"14/02/2024 17:18:48",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",3,"RestNF","Screen 1","i7hf2k",1,"continue","",30973,30973,30973,30973,30973,30973,1,30973,0,0,NA,"Fixation Timing","Fixation",1,"object-127","RestNF","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"33",33,1707931138539,"14/02/2024 17:18:58",1707931138539,0,"14/02/2024 17:18:58",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",13,"Rating","Screen 1","poh9ia",1,"continue","",10496.3,10479.6,10496.3,10496.3,10479.6,10496.3,1,10496.3,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"34",34,1707931138543,"14/02/2024 17:18:58",1707931138543,0,"14/02/2024 17:18:58",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",13,"Rating","Screen 1","poh9ia",1,"response","72",9846.60000000001,10479.6,10496.3,9846.60000000001,10479.6,10496.3,1,9846.60000000001,649.700000000012,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
"35",35,1707931140673,"14/02/2024 17:19:00",1707931140673,0,"14/02/2024 17:19:00",163173,5,"task-h2kh",NA,35149813,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","CDBEAFLGKHJI",NA,"In",4,"SpreadsheetN_2B","SpreadsheetN_2B",14,"Rating","Screen 1","poh9ia",1,"continue","",2149.50000000003,2132.70000000001,2149.50000000003,2149.50000000003,2132.70000000001,2149.50000000003,1,2149.50000000003,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF73191"
