"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1695070109699,"18/09/2023 20:48:29",1695055709699,-4,"18/09/2023 12:48:29",142246,8,"questionnaire-tzdp",NA,31723090,9376907,NA,"complete","txqrcg","3NJM2BJS42511GTJBY4O01VP9A5PCL","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT92668"
"1",1695070339136,"18/09/2023 20:52:19",1695055939136,-4,"18/09/2023 12:52:19",142246,8,"questionnaire-tzdp",NA,31723164,9376939,NA,"complete","kkueiz","3A1COHJ8NPU7CW5IB9GEP6XFXS88HR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x651",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT33361"
"1",1695070149511,"18/09/2023 20:49:09",1695055749511,-4,"18/09/2023 12:49:09",142246,8,"questionnaire-tzdp",NA,31723177,9376941,NA,"complete","adyhqs","3GS6S824SWWACTNBCARX86XX2WXNWE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT92026"
"1",1695071831902,"18/09/2023 21:17:11",1695057431902,-4,"18/09/2023 13:17:11",142246,8,"questionnaire-tzdp",NA,31723681,9377069,NA,"complete","civrep","3QECW5O0KN0EUNDBD5Q0R5QC6W2T5K","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT03784"
"1",1695073164590,"18/09/2023 21:39:24",1695058764590,-4,"18/09/2023 13:39:24",142246,8,"questionnaire-tzdp",NA,31724122,9377177,NA,"complete","dxwzix","3AMYWKA6YHLU0Z8HM7E6P1YP46D6OJ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT56747"
"1",1695077759473,"18/09/2023 22:55:59",1695063359473,-4,"18/09/2023 14:55:59",142246,8,"questionnaire-tzdp",NA,31725125,9377401,NA,"complete","iejsmz","3M0NZ3JDP7XAGZMAJXFIDTRTRSLZ53","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT45811"
"1",1695105706559,"19/09/2023 06:41:46",1695091306559,-4,"18/09/2023 22:41:46",142246,8,"questionnaire-tzdp",NA,31726191,9380359,NA,"complete","hkdnml","31LVTDXBLD9FGX34131C8FLR426RLW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT46039"
"1",1695087951736,"19/09/2023 01:45:51",1695069951736,-5,"18/09/2023 15:45:51",142246,8,"questionnaire-tzdp",NA,31726236,9380744,NA,"complete","iymwci","3R9WASFE25F2IWFZP9SRZ5I6GN4ZFT","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1680x1050","1429x852",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT05688"
"1",1695097594007,"19/09/2023 04:26:34",1695079594007,-5,"18/09/2023 18:26:34",142246,8,"questionnaire-tzdp",NA,31727629,9382280,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT09500"
"1",1695095714719,"19/09/2023 03:55:14",1695081314719,-4,"18/09/2023 19:55:14",142246,8,"questionnaire-tzdp",NA,31727816,9382414,NA,"complete","wlsvkc","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT06323"
"1",1695096539657,"19/09/2023 04:08:59",1695082139657,-4,"18/09/2023 20:08:59",142246,8,"questionnaire-tzdp",NA,31727906,9382460,NA,"complete","wingzd","3K2755HG5Y2ZFVA3XR3U8DZ3TQ2DFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT93511"
"1",1695405869966,"22/09/2023 18:04:29",1695380669966,-7,"22/09/2023 04:04:29",142246,8,"questionnaire-tzdp",NA,31794759,9403868,NA,"complete","fkzkvv","3S3AMIZX304SCJQT6PDT07E0WBBDC9","computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1280x1024","1280x881",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT59227"
"1",1695395189025,"22/09/2023 15:06:29",1695380789025,-4,"22/09/2023 07:06:29",142246,8,"questionnaire-tzdp",NA,31795349,9404069,NA,"complete","haoiff","3NLZY2D53VOF4WO4OOCC3PBM9Z9QL2","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT23580"
"1",1695395659586,"22/09/2023 15:14:19",1695381259586,-4,"22/09/2023 07:14:19",142246,8,"questionnaire-tzdp",NA,31795605,9404166,NA,"complete","bcooxv","3KGTPGBS63K1V39DVRECYU926LW2U4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT05707"
"1",1695397636880,"22/09/2023 15:47:16",1695383236880,-4,"22/09/2023 07:47:16",142246,8,"questionnaire-tzdp",NA,31796014,9404327,NA,"complete","yacnae","351SEKWQS6G5L52KJE7733JCQQLMD8","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT25764"
"1",1695409784650,"22/09/2023 19:09:44",1695384584650,-7,"22/09/2023 05:09:44",142246,8,"questionnaire-tzdp",NA,31796270,9404507,NA,"complete","ggtbjv","3LOZAJ85YJCTC7380WPZI18603HX2V","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1517x687",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT25665"
"1",1695399089135,"22/09/2023 16:11:29",1695384689135,-4,"22/09/2023 08:11:29",142246,8,"questionnaire-tzdp",NA,31796303,9404432,NA,"complete","kzonkq","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT97235"
"1",1695399095155,"22/09/2023 16:11:35",1695384695155,-4,"22/09/2023 08:11:35",142246,8,"questionnaire-tzdp",NA,31796304,9404493,NA,"complete","uvtrlq","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT25665"
"1",1695399702910,"22/09/2023 16:21:42",1695385302910,-4,"22/09/2023 08:21:42",142246,8,"questionnaire-tzdp",NA,31796479,9404590,NA,"complete","hzapwi","3CN4LGXD53NSFQ8596UPUUCDMNBY42","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1364x768","1364x651",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT67727"
"1",1695399727479,"22/09/2023 16:22:07",1695385327479,-4,"22/09/2023 08:22:07",142246,8,"questionnaire-tzdp",NA,31796487,9404596,NA,"complete","dwsxfz","3FDJT1UU7A7FR4NOJWC8QE3GO4Y5KK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT47263"
"1",1695399777514,"22/09/2023 16:22:57",1695385377514,-4,"22/09/2023 08:22:57",142246,8,"questionnaire-tzdp",NA,31796526,9404631,NA,"complete","unazkd","32Z9ZLUT1RJAXOSYIQ5AMSNFDIZOH4","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT61006"
"1",1695400049536,"22/09/2023 16:27:29",1695385649536,-4,"22/09/2023 08:27:29",142246,8,"questionnaire-tzdp",NA,31796627,9404676,NA,"complete","kcdsln","3VZLGYJEYR9JII6KP3YD5CIDLCKXZ7","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x598",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT82878"
"1",1695400392511,"22/09/2023 16:33:12",1695385992511,-4,"22/09/2023 08:33:12",142246,8,"questionnaire-tzdp",NA,31796733,9404727,NA,"complete","zaoezl","33LKR6A5KKJF65CSCIOOOFDVV1F1TZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT85554"
"1",1695400583055,"22/09/2023 16:36:23",1695386183055,-4,"22/09/2023 08:36:23",142246,8,"questionnaire-tzdp",NA,31796801,9404612,NA,"complete","hctqol","3WMOAN2SRHWXX4N6M0M1M4EJVN4VNL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT62253"
"1",1695400767073,"22/09/2023 16:39:27",1695386367073,-4,"22/09/2023 08:39:27",142246,8,"questionnaire-tzdp",NA,31796861,9404750,NA,"complete","zjybmi","3TESA3PJ3798PZ8XW76AMT66Z4JMMW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT91381"
"1",1695400994396,"22/09/2023 16:43:14",1695386594396,-4,"22/09/2023 08:43:14",142246,8,"questionnaire-tzdp",NA,31796922,9404767,NA,"complete","nucanb","3TE3O8573679FBHWRXJ7TJMIZM1R2Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT80126"
"1",1695401056280,"22/09/2023 16:44:16",1695386656280,-4,"22/09/2023 08:44:16",142246,8,"questionnaire-tzdp",NA,31796946,9404778,NA,"complete","hptzpj","34HJIJKLPBVBBWD04V75NV8J466V4N","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT09275"
"1",1695401125612,"22/09/2023 16:45:25",1695386725612,-4,"22/09/2023 08:45:25",142246,8,"questionnaire-tzdp",NA,31796973,9404712,NA,"complete","gybsfz","3SKRO2GZ77QG3MM5I9AWNOQZCOT1KY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT83502"
"1",1695401616037,"22/09/2023 16:53:36",1695387216037,-4,"22/09/2023 08:53:36",142246,8,"questionnaire-tzdp",NA,31797146,9404830,NA,"complete","jnuwvp","3PB5A5BD015PCM5OHY6QQ6PJ8TC7GY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT40213"
"1",1695401711870,"22/09/2023 16:55:11",1695387311870,-4,"22/09/2023 08:55:11",142246,8,"questionnaire-tzdp",NA,31797186,9404842,NA,"complete","trxyfg","3TPWUS5F8F0RLPQKNKIJSV3L3SRWCD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT93631"
"1",1695402239230,"22/09/2023 17:03:59",1695387839230,-4,"22/09/2023 09:03:59",142246,8,"questionnaire-tzdp",NA,31797356,9404910,NA,"complete","lgvjad","3FPRZHYEP46QT0UW4H2MDQGDQ6L3VL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT70931"
"1",1695402451041,"22/09/2023 17:07:31",1695388051041,-4,"22/09/2023 09:07:31",142246,8,"questionnaire-tzdp",NA,31797401,9404922,NA,"complete","bidinb","31EUONYN212FFPNINFME1TEOLXAVO1","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT00235"
"1",1695402730590,"22/09/2023 17:12:10",1695388330590,-4,"22/09/2023 09:12:10",142246,8,"questionnaire-tzdp",NA,31797576,9404977,NA,"complete","tswwua","37C0GNLMHL23W2HSWY0QE7MQ0QC6DO","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT06732"
"1",1695425210514,"22/09/2023 23:26:50",1695410810514,-4,"22/09/2023 15:26:50",142246,8,"questionnaire-tzdp",NA,31797744,9404538,NA,"complete","khavxn","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT93631"
"1",1695425235025,"22/09/2023 23:27:15",1695410835025,-4,"22/09/2023 15:27:15",142246,8,"questionnaire-tzdp",NA,31797754,9404571,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT70931"
"1",1695403667110,"22/09/2023 17:27:47",1695389267110,-4,"22/09/2023 09:27:47",142246,8,"questionnaire-tzdp",NA,31797782,9404732,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT00235"
"1",1695403681955,"22/09/2023 17:28:01",1695389281955,-4,"22/09/2023 09:28:01",142246,8,"questionnaire-tzdp",NA,31797786,9405048,NA,"complete","qnnmgi","3TVSS0C0E7Z876SV96D9H53PRETWTY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT07686"
"1",1695425448541,"22/09/2023 23:30:48",1695411048541,-4,"22/09/2023 15:30:48",142246,8,"questionnaire-tzdp",NA,31797831,9405054,NA,"complete","octrgp","3VELCLL3GQI5N0URHYJZ7BYU4SM1F6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT18856"
"1",1695407488788,"22/09/2023 18:31:28",1695389488788,-5,"22/09/2023 08:31:28",142246,8,"questionnaire-tzdp",NA,31797854,9405056,NA,"complete","vbudgi","3YJ6NA41JHFO9UZPLQLAN58K0F9PJ1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT05565"
"1",1695404167056,"22/09/2023 17:36:07",1695389767056,-4,"22/09/2023 09:36:07",142246,8,"questionnaire-tzdp",NA,31798001,9404744,NA,"complete","kpdlnx","3ZR9AIQJUH8VIVCK1YJG22ITAAX408","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT29912"
"1",1695404241598,"22/09/2023 17:37:21",1695389841598,-4,"22/09/2023 09:37:21",142246,8,"questionnaire-tzdp",NA,31798040,9405092,NA,"complete","nlupwx","308Q0PEVBEC7MWZCMJ4DPET5IW2I9N","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT32911"
"1",1695404349834,"22/09/2023 17:39:09",1695389949834,-4,"22/09/2023 09:39:09",142246,8,"questionnaire-tzdp",NA,31798080,9405098,NA,"complete","wfyrfl","3B837J3LDUV2KAYULCYDK1ZMXG0RS1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT19818"
"1",1695404442024,"22/09/2023 17:40:42",1695390042024,-4,"22/09/2023 09:40:42",142246,8,"questionnaire-tzdp",NA,31798119,9405105,NA,"complete","sqojza","39GHHAVOMLQ2K1D6N6TMK7XP9JE4JQ","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT57106"
"1",1695421452427,"22/09/2023 22:24:12",1695407052427,-4,"22/09/2023 14:24:12",142246,8,"questionnaire-tzdp",NA,31799525,9405373,NA,"complete","gfuxqv","3KV0LJBBH8KZMFLP1F2R8S0G5R4RMB","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1680x1050","1680x901",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT87343"
"1",1695428621698,"23/09/2023 00:23:41",1695414221698,-4,"22/09/2023 16:23:41",142246,8,"questionnaire-tzdp",NA,31799563,9405370,NA,"complete","ktjurh","3NKQQ8O3944OYD7TSGYTUD063C3DU6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT57988"
"1",1695407867714,"22/09/2023 18:37:47",1695393467714,-4,"22/09/2023 10:37:47",142246,8,"questionnaire-tzdp",NA,31799828,9405430,NA,"complete","fwxnzj","33LK57MYLZ4BM1KLVTSQ641L6Y8ZST","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT36650"
"1",1695409173745,"22/09/2023 18:59:33",1695394773745,-4,"22/09/2023 10:59:33",142246,8,"questionnaire-tzdp",NA,31800430,9405561,NA,"complete","kphdnf","3NS0A6KXCA78WWBU0TY9HQIIINKZGF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT87722"
"1",1695409342893,"22/09/2023 19:02:22",1695394942893,-4,"22/09/2023 11:02:22",142246,8,"questionnaire-tzdp",NA,31800712,9405624,NA,"complete","niedbe","3ZPBJO59KV0JTR19SHRUBYBG95QHD0","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT63407"
"1",1695410389895,"22/09/2023 19:19:49",1695395989895,-4,"22/09/2023 11:19:49",142246,8,"questionnaire-tzdp",NA,31801187,9405708,NA,"complete","xinuil","3TVSS0C0E7Z876SV96D9H53PRFTTWX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x562",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT16834"
"1",1695410703006,"22/09/2023 19:25:03",1695396303006,-4,"22/09/2023 11:25:03",142246,8,"questionnaire-tzdp",NA,31801513,9405767,NA,"complete","uzdhmk","3DBQWDE4YCXGZA8RG94OI6KKIZD5NZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT61489"
"1",1695411689644,"22/09/2023 19:41:29",1695397289644,-4,"22/09/2023 11:41:29",142246,8,"questionnaire-tzdp",NA,31801793,9405819,NA,"complete","zbllhb","3X1FV8S5J3QRNC6KZW96WK5MUB5GVL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT73880"
"1",1695413463614,"22/09/2023 20:11:03",1695399063614,-4,"22/09/2023 12:11:03",142246,8,"questionnaire-tzdp",NA,31802245,9405903,NA,"complete","aaikqk","388U7OUMFD02J1EICAFTAVT32PQ0RY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT95208"
"1",1695414291778,"22/09/2023 20:24:51",1695399891778,-4,"22/09/2023 12:24:51",142246,8,"questionnaire-tzdp",NA,31802414,9405945,NA,"complete","lhpjpk","3HPZF4IVNSSVAULK2L07DSO1E1ZCY2","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT79308"
"1",1695417898715,"22/09/2023 21:24:58",1695399898715,-5,"22/09/2023 11:24:58",142246,8,"questionnaire-tzdp",NA,31802416,9405946,NA,"complete","uipsnm","337RC3OW0B1794KLAN6M9CAUQTDLVK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1255x708",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT50322"
"1",1695415491454,"22/09/2023 20:44:51",1695401091454,-4,"22/09/2023 12:44:51",142246,8,"questionnaire-tzdp",NA,31802662,9406002,NA,"complete","pwwafd","3HPZF4IVNSSVAULK2L07DSO1E1YCY1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT96230"
"1",1695415583003,"22/09/2023 20:46:23",1695401183003,-4,"22/09/2023 12:46:23",142246,8,"questionnaire-tzdp",NA,31802683,9406007,NA,"complete","sqszbv","3JW0YLFXRZF0ZNWP4BIK4PAOV9GWWV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT17949"
"1",1695416481148,"22/09/2023 21:01:21",1695402081148,-4,"22/09/2023 13:01:21",142246,8,"questionnaire-tzdp",NA,31802938,9406053,NA,"complete","chbpeb","3SITXWYCN18N0K34JPIAJUBAUAJXBO","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT11139"
"1",1695425888638,"22/09/2023 23:38:08",1695411488638,-4,"22/09/2023 15:38:08",142246,8,"questionnaire-tzdp",NA,31804742,9406575,NA,"complete","ykirci","3TAYZSBPLR7LGQH96MJCJTRELQI2SZ","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 116.0.0.0","1920x1080","1362x1185",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT45247"
"1",1695428717979,"23/09/2023 00:25:17",1695414317979,-4,"22/09/2023 16:25:17",142246,8,"questionnaire-tzdp",NA,31805126,9406724,NA,"complete","nkbllc","38F71OA9GZV2JPGGAK2XR3MX25JMF5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT67003"
"1",1695450003233,"23/09/2023 06:20:03",1695435603233,-4,"22/09/2023 22:20:03",142246,8,"questionnaire-tzdp",NA,31807161,9407367,NA,"complete","ugnafu","3JAOYWH7VO39CX7I7M1QHULXZ3UL98","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x800","1280x643",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT23161"
"1",1695463203788,"23/09/2023 10:00:03",1695448803788,-4,"23/09/2023 02:00:03",142246,8,"questionnaire-tzdp",NA,31807596,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT94497"
"1",1695479166914,"23/09/2023 14:26:06",1695464766914,-4,"23/09/2023 06:26:06",142246,8,"questionnaire-tzdp",NA,31808632,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT28201"
"1",1695481513115,"23/09/2023 15:05:13",1695467113115,-4,"23/09/2023 07:05:13",142246,8,"questionnaire-tzdp",NA,31809417,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT99317"
"1",1695501634618,"23/09/2023 20:40:34",1695476434618,-7,"23/09/2023 06:40:34",142246,8,"questionnaire-tzdp",NA,31811584,9408436,NA,"complete","sfrsmh","3LEP4MGT3MZ92EYNSPHYPN8IEWPBDQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT30203"
"1",1695616872248,"25/09/2023 04:41:12",1695591672248,-7,"24/09/2023 14:41:12",142246,8,"questionnaire-tzdp",NA,31828934,9411612,NA,"complete","spnlfn","3Z3ZLGNNSOTYOSYFII8C73H59PI3QP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1608x805","1600x799",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT25745"
"1",1695614389608,"25/09/2023 03:59:49",1695599989608,-4,"24/09/2023 19:59:49",142246,8,"questionnaire-tzdp",NA,31829541,9411786,NA,"complete","boxlxb","","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1680x1050","1030x815",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT84283"
