"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Rating.Scale.object.6.Anxiety","Rating.Scale.object.6.Anxiety.Quantised","Rating.Scale.object.6.Avoidance","Rating.Scale.object.6.Avoidance.Quantised","Rating.Scale.object.8.Anxiety","Rating.Scale.object.8.Anxiety.Quantised","Rating.Scale.object.8.Avoidance","Rating.Scale.object.8.Avoidance.Quantised","Rating.Scale.object.9.Anxiety","Rating.Scale.object.9.Anxiety.Quantised","Rating.Scale.object.9.Avoidance","Rating.Scale.object.9.Avoidance.Quantised","Rating.Scale.object.11.Anxiety","Rating.Scale.object.11.Anxiety.Quantised","Rating.Scale.object.11.Avoidance","Rating.Scale.object.11.Avoidance.Quantised","Rating.Scale.object.12.Anxiety","Rating.Scale.object.12.Anxiety.Quantised","Rating.Scale.object.12.Avoidance","Rating.Scale.object.12.Avoidance.Quantised","Rating.Scale.object.13.Anxiety","Rating.Scale.object.13.Anxiety.Quantised","Rating.Scale.object.13.Avoidance","Rating.Scale.object.13.Avoidance.Quantised","Rating.Scale.object.14.Anxiety","Rating.Scale.object.14.Anxiety.Quantised","Rating.Scale.object.14.Avoidance","Rating.Scale.object.14.Avoidance.Quantised","Rating.Scale.object.15.Anxiety","Rating.Scale.object.15.Anxiety.Quantised","Rating.Scale.object.15.Avoidance","Rating.Scale.object.15.Avoidance.Quantised","Rating.Scale.object.16.Anxiety","Rating.Scale.object.16.Anxiety.Quantised","Rating.Scale.object.16.Avoidance","Rating.Scale.object.16.Avoidance.Quantised","Rating.Scale.object.17.Anxiety","Rating.Scale.object.17.Anxiety.Quantised","Rating.Scale.object.17.Avoidance","Rating.Scale.object.17.Avoidance.Quantised","Rating.Scale.object.18.Anxiety","Rating.Scale.object.18.Anxiety.Quantised","Rating.Scale.object.18.Avoidance","Rating.Scale.object.18.Avoidance.Quantised","Rating.Scale.object.19.Anxiety","Rating.Scale.object.19.Anxiety.Quantised","Rating.Scale.object.19.Avoidance","Rating.Scale.object.19.Avoidance.Quantised","Rating.Scale.object.20.Anxiety","Rating.Scale.object.20.Anxiety.Quantised","Rating.Scale.object.20.Avoidance","Rating.Scale.object.20.Avoidance.Quantised","Rating.Scale.object.21.Anxiety","Rating.Scale.object.21.Anxiety.Quantised","Rating.Scale.object.21.Avoidance","Rating.Scale.object.21.Avoidance.Quantised","Rating.Scale.object.22.Anxiety","Rating.Scale.object.22.Anxiety.Quantised","Rating.Scale.object.22.Avoidance","Rating.Scale.object.22.Avoidance.Quantised","Rating.Scale.object.23.Anxiety","Rating.Scale.object.23.Anxiety.Quantised","Rating.Scale.object.23.Avoidance","Rating.Scale.object.23.Avoidance.Quantised","Rating.Scale.object.24.Anxiety","Rating.Scale.object.24.Anxiety.Quantised","Rating.Scale.object.24.Avoidance","Rating.Scale.object.24.Avoidance.Quantised","Rating.Scale.object.25.Anxiety","Rating.Scale.object.25.Anxiety.Quantised","Rating.Scale.object.25.Avoidance","Rating.Scale.object.25.Avoidance.Quantised","Rating.Scale.object.26.Anxiety","Rating.Scale.object.26.Anxiety.Quantised","Rating.Scale.object.26.Avoidance","Rating.Scale.object.26.Avoidance.Quantised","Rating.Scale.object.27.Anxiety","Rating.Scale.object.27.Anxiety.Quantised","Rating.Scale.object.27.Avoidance","Rating.Scale.object.27.Avoidance.Quantised","Rating.Scale.object.28.Anxiety","Rating.Scale.object.28.Anxiety.Quantised","Rating.Scale.object.28.Avoidance","Rating.Scale.object.28.Avoidance.Quantised","Rating.Scale.object.29.Anxiety","Rating.Scale.object.29.Anxiety.Quantised","Rating.Scale.object.29.Avoidance","Rating.Scale.object.29.Avoidance.Quantised","Rating.Scale.object.30.Anxiety","Rating.Scale.object.30.Anxiety.Quantised","Rating.Scale.object.30.Avoidance","Rating.Scale.object.30.Avoidance.Quantised","Rating.Scale.object.31.Anxiety","Rating.Scale.object.31.Anxiety.Quantised","Rating.Scale.object.31.Avoidance","Rating.Scale.object.31.Avoidance.Quantised","Random_ID"
"1",1694442947319,"11/09/2023 14:35:47",1694428547319,-4,"11/09/2023 06:35:47",142246,8,"questionnaire-xzz2",NA,31623518,9347086,NA,"complete","duqcor","3KMS4QQVK8P7T1GDP8PHCQUTB87FKQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"2","3","1","2","1","2","1","2","2","3","1","2","1","2","1","2","0","1","1","2","1","2","0","1","1","2","0","1","1","2","0","1","1","2","0","1","1","2","0","1","1","2","0","1","1","2","0","1","1","2","0","1","0","1","1","2","1","2","0","1","1","2","1","2","0","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","SUPAMT88210"
"1",1694453954318,"11/09/2023 17:39:14",1694428754318,-7,"11/09/2023 03:39:14",142246,8,"questionnaire-xzz2",NA,31623600,9347097,NA,"complete","eizxcr","3IGI0VL64DJ27KE9LO0NRCKBZU2NO6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x683",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"1","2","2","3","1","2","2","3","1","2","3","4","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","3","4","2","3","3","4","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","3","4","2","3","2","3","3","4","2","3","1","2","SUPAMT17567"
"1",1694395582910,"11/09/2023 01:26:22",1694381182910,-4,"10/09/2023 17:26:22",142246,8,"questionnaire-xzz2",NA,31624279,9347084,NA,"complete","cssbnt","340UGXU9D40ASU7FJ1YN0Z6D3IGUVT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"0","1","0","1","2","3","1","2","0","1","0","1","2","3","2","3","1","2","0","1","1","2","1","2","0","1","0","1","1","2","0","1","1","2","0","1","2","3","1","2","2","3","1","2","2","3","2","3","2","3","3","4","0","1","0","1","0","1","0","1","2","3","1","2","1","2","1","2","1","2","0","1","2","3","0","1","2","3","0","1","0","1","0","1","0","1","0","1","1","2","0","1","2","3","1","2","SUPAMT41548"
"1",1694446519992,"11/09/2023 15:35:19",1694432119992,-4,"11/09/2023 07:35:19",142246,8,"questionnaire-xzz2",NA,31625728,9347580,NA,"complete","brmmps","3J88R45B2MXP4E4E2U0BEEGZ9NHXP8","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"2","3","1","2","2","3","2","3","3","4","2","3","2","3","2","3","2","3","3","4","2","3","2","3","1","2","2","3","2","3","2","3","2","3","1","2","2","3","3","4","2","3","1","2","2","3","2","3","2","3","3","4","3","4","2","3","2","3","2","3","1","2","2","3","2","3","2","3","2","3","2","3","1","2","2","3","2","3","2","3","3","4","2","3","2","3","3","4","3","4","2","3","2","3","2","3","SUPAMT69675"
"1",1694450569275,"11/09/2023 16:42:49",1694432569275,-5,"11/09/2023 06:42:49",142246,8,"questionnaire-xzz2",NA,31625837,9347467,NA,"complete","ijeveg","3634BBTX0UTGN6QPP545ZAFGLUTIFB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"0","1","0","1","1","2","1","2","1","2","0","1","0","1","0","1","1","2","1","2","1","2","1","2","1","2","0","1","0","1","0","1","1","2","1","2","1","2","0","1","0","1","0","1","0","1","0","1","3","4","3","4","0","1","1","2","0","1","0","1","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","3","4","3","4","SUPAMT09500"
"1",1694449708581,"11/09/2023 16:28:28",1694435308581,-4,"11/09/2023 08:28:28",142246,8,"questionnaire-xzz2",NA,31626794,9347812,NA,"complete","fwirwg","3YHH42UU5HERG3J57QIXOJK4WWNL0D","computer","Desktop or Laptop","Mac OS 10.14","Firefox 102.0","1440x900","1367x764",NA,NA,0,"LSAS-SR",4,"In","ABKCJDIEHFG",NA,"2","3","3","4","3","4","3","4","1","2","0","1","2","3","2","3","3","4","3","4","3","4","3","4","3","4","3","4","2","3","3","4","3","4","3","4","3","4","2","3","3","4","3","4","3","4","3","4","1","2","0","1","3","4","3","4","3","4","3","4","3","4","3","4","0","1","0","1","3","4","3","4","2","3","1","2","3","4","3","4","2","3","1","2","0","1","0","1","1","2","0","1","2","3","2","3","SUPAMT55556"
"1",1694450769755,"11/09/2023 16:46:09",1694436369755,-4,"11/09/2023 08:46:09",142246,8,"questionnaire-xzz2",NA,31627265,9348012,NA,"complete","jifdct","3WAKVUDHU2F8H46J13V7ULQAH0DU75","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"LSAS-SR",4,"In","DECFBGAHKIJ",NA,"0","1","1","2","0","1","2","3","0","1","1","2","0","1","2","3","0","1","1","2","2","3","0","1","1","2","0","1","2","3","1","2","1","2","2","3","1","2","0","1","0","1","1","2","2","3","3","4","3","4","3","4","1","2","2","3","0","1","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","0","1","1","2","2","3","0","1","0","1","3","4","2","3","0","1","0","1","1","2","2","3","SUPAMT65671"
"1",1694487054700,"12/09/2023 02:50:54",1694461854700,-7,"11/09/2023 12:50:54",142246,8,"questionnaire-xzz2",NA,31627269,9348006,NA,"complete","snkrya","34Q075JO13CEQWF1EG0E44BQYQK10P","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"2","3","3","4","2","3","3","4","1","2","2","3","3","4","2","3","2","3","3","4","1","2","2","3","2","3","1","2","1","2","2","3","1","2","2","3","1","2","3","4","2","3","1","2","3","4","0","1","0","1","1","2","1","2","2","3","1","2","0","1","1","2","2","3","1","2","2","3","1","2","0","1","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","3","4","1","2","2","3","SUPAMT75094"
"1",1694451761317,"11/09/2023 17:02:41",1694437361317,-4,"11/09/2023 09:02:41",142246,8,"questionnaire-xzz2",NA,31627569,9348065,NA,"complete","swqeqv","3Q5C1WP23S0DL312BM6QLZ7HD8K51L","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1600x900","1600x783",NA,NA,0,"LSAS-SR",4,"In","EFDGCHBIAJK",NA,"1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","SUPAMT38237"
"1",1694455096265,"11/09/2023 17:58:16",1694440696265,-4,"11/09/2023 09:58:16",142246,8,"questionnaire-xzz2",NA,31629136,9348307,NA,"complete","pmlnoq","3E337GFOLF7EF7XBX5NFM3B98ORNGV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"2","3","1","2","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","1","2","2","3","1","2","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","SUPAMT85212"
"1",1694455924394,"11/09/2023 18:12:04",1694441524394,-4,"11/09/2023 10:12:04",142246,8,"questionnaire-xzz2",NA,31629611,9348433,NA,"complete","waemuo","3VZLGYJEYR9JII6KP3YD5CIDLCTXZG","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1360x768","1360x619",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","SUPAMT98287"
"1",1694464416471,"11/09/2023 20:33:36",1694450016471,-4,"11/09/2023 12:33:36",142246,8,"questionnaire-xzz2",NA,31632621,9349147,NA,"complete","wxtcpy","3NGI5ARFTZ4HEDJLV1F4J5CY4AYP18","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"3","4","2","3","2","3","3","4","2","3","2","3","0","1","0","1","2","3","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","SUPAMT76571"
"1",1694465065651,"11/09/2023 20:44:25",1694450665651,-4,"11/09/2023 12:44:25",142246,8,"questionnaire-xzz2",NA,31632842,9349217,NA,"complete","wltptx","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","ABKCJDIEHFG",NA,"2","3","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","3","4","2","3","2","3","1","2","3","4","2","3","3","4","2","3","3","4","2","3","3","4","1","2","2","3","1","2","1","2","1","2","3","4","2","3","3","4","1","2","2","3","1","2","3","4","1","2","3","4","1","2","2","3","1","2","2","3","1","2","1","2","0","1","3","4","2","3","2","3","2","3","2","3","1","2","SUPAMT37698"
"1",1694465468766,"11/09/2023 20:51:08",1694451068766,-4,"11/09/2023 12:51:08",142246,8,"questionnaire-xzz2",NA,31632951,9349234,NA,"complete","wredeh","323Q6SJS8OFGRBF5JNMKZYE1KXWHFU","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x768",NA,NA,0,"LSAS-SR",4,"In","BCADKEJFIGH",NA,"2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","3","4","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","3","4","2","3","1","2","2","3","1","2","2","3","3","4","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","1","2","2","3","SUPAMT68797"
"1",1694465510856,"11/09/2023 20:51:50",1694451110856,-4,"11/09/2023 12:51:50",142246,8,"questionnaire-xzz2",NA,31632962,9349197,NA,"complete","smtfmz","3C5W7UE9CLPJJB71AE8JXAM4683XMR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","SUPAMT37698"
"1",1694466243228,"11/09/2023 21:04:03",1694451843228,-4,"11/09/2023 13:04:03",142246,8,"questionnaire-xzz2",NA,31633137,9349312,NA,"complete","tchkzm","3JNQLM5FTALYCDMJMDMB77DJR6L2LE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","DECFBGAHKIJ",NA,"0","1","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","3","4","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","0","1","0","1","SUPAMT08102"
"1",1694466278223,"11/09/2023 21:04:38",1694451878223,-4,"11/09/2023 13:04:38",142246,8,"questionnaire-xzz2",NA,31633144,9349283,NA,"complete","hbtrkk","31JLPPHS20TV3GLZ35G8IYM5UV1O3H","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"2","3","3","4","1","2","3","4","1","2","3","4","3","4","3","4","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","3","4","2","3","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","3","4","1","2","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","1","2","2","3","1","2","1","2","2","3","2","3","1","2","3","4","SUPAMT63995"
"1",1694467406163,"11/09/2023 21:23:26",1694453006163,-4,"11/09/2023 13:23:26",142246,8,"questionnaire-xzz2",NA,31633443,9349391,NA,"complete","kiptvq","3Z9WI9EOZ5NR7X7JKYDHFB66TDYHKM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","FGEHDICJBKA",NA,"2","3","1","2","2","3","1","2","2","3","3","4","2","3","2","3","2","3","1","2","2","3","3","4","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","0","1","0","1","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","SUPAMT75571"
"1",1694468282769,"11/09/2023 21:38:02",1694453882769,-4,"11/09/2023 13:38:02",142246,8,"questionnaire-xzz2",NA,31633623,9349417,NA,"complete","xogwzf","3BV8HQ2ZZ205YVEGCO9OO6EKFOV6A4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x869",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"2","3","3","4","2","3","1","2","2","3","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","1","2","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","2","3","2","3","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","3","4","2","3","SUPAMT65760"
"1",1694469663739,"11/09/2023 22:01:03",1694455263739,-4,"11/09/2023 14:01:03",142246,8,"questionnaire-xzz2",NA,31633972,9349512,NA,"complete","ynawuk","3VD82FOHKWNJGGHIWYR9B1QZY2CCON","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","1","2","1","2","2","3","1","2","1","2","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","SUPAMT97235"
"1",1694469871297,"11/09/2023 22:04:31",1694455471297,-4,"11/09/2023 14:04:31",142246,8,"questionnaire-xzz2",NA,31634018,9349476,NA,"complete","pjahvp","32AT8R96GR8U02QBP6TIPCM64JRSU1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"0","1","1","2","1","2","2","3","1","2","2","3","0","1","2","3","1","2","0","1","1","2","1","2","1","2","2","3","1","2","0","1","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","1","2","2","3","3","4","0","1","0","1","2","3","1","2","1","2","2","3","1","2","0","1","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","1","2","0","1","2","3","1","2","SUPAMT98846"
"1",1694470061219,"11/09/2023 22:07:41",1694455661219,-4,"11/09/2023 14:07:41",142246,8,"questionnaire-xzz2",NA,31634059,9349539,NA,"complete","mjpmmy","3MRNMEIQWB5LFNKZJ26S3Q4NQM9LDL","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","3","4","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","SUPAMT18230"
"1",1694492075605,"12/09/2023 04:14:35",1694477675605,-4,"11/09/2023 20:14:35",142246,8,"questionnaire-xzz2",NA,31634170,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","ABKCJDIEHFG",NA,"1","2","2","3","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","2","3","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","2","3","1","2","SUPAMT36846"
"1",1694469859366,"11/09/2023 22:04:19",1694455459366,-4,"11/09/2023 14:04:19",142246,8,"questionnaire-xzz2",NA,31634190,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"1","2","0","1","1","2","1","2","1","2","2","3","1","2","1","2","1","2","0","1","1","2","2","3","2","3","1","2","1","2","0","1","1","2","0","1","1","2","1","2","0","1","1","2","1","2","0","1","1","2","1","2","1","2","0","1","1","2","0","1","1","2","1","2","1","2","2","3","2","3","2","3","1","2","0","1","1","2","0","1","0","1","1","2","0","1","1","2","1","2","2","3","1","2","0","1","SUPAMT94910"
"1",1694471272567,"11/09/2023 22:27:52",1694456872567,-4,"11/09/2023 14:27:52",142246,8,"questionnaire-xzz2",NA,31634387,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"1","2","2","3","1","2","2","3","0","1","3","4","0","1","0","1","1","2","0","1","1","2","0","1","0","1","1","2","0","1","1","2","0","1","2","3","1","2","0","1","0","1","1","2","1","2","0","1","1","2","1","2","1","2","0","1","1","2","1","2","1","2","0","1","1","2","2","3","1","2","0","1","1","2","2","3","1","2","0","1","0","1","0","1","1","2","0","1","0","1","0","1","1","2","1","2","SUPAMT46146"
"1",1694471429065,"11/09/2023 22:30:29",1694457029065,-4,"11/09/2023 14:30:29",142246,8,"questionnaire-xzz2",NA,31634420,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","DECFBGAHKIJ",NA,"2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","0","1","0","1","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","2","3","1","2","2","3","1","2","2","3","3","4","SUPAMT36372"
"1",1694472303655,"11/09/2023 22:45:03",1694457903655,-4,"11/09/2023 14:45:03",142246,8,"questionnaire-xzz2",NA,31634583,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"LSAS-SR",4,"In","BCADKEJFIGH",NA,"1","2","3","4","0","1","3","4","1","2","0","1","1","2","3","4","3","4","0","1","3","4","0","1","2","3","0","1","3","4","0","1","3","4","0","1","0","1","3","4","0","1","3","4","0","1","3","4","0","1","3","4","0","1","3","4","0","1","0","1","3","4","0","1","3","4","1","2","2","3","1","2","0","1","3","4","3","4","2","3","3","4","0","1","0","1","3","4","3","4","0","1","0","1","0","1","SUPAMT56321"
"1",1694472536771,"11/09/2023 22:48:56",1694458136771,-4,"11/09/2023 14:48:56",142246,8,"questionnaire-xzz2",NA,31634622,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","EFDGCHBIAJK",NA,"2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","1","2","2","3","1","2","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","2","3","1","2","2","3","SUPAMT42158"
"1",1695066387507,"18/09/2023 19:46:27",1695051987507,-4,"18/09/2023 11:46:27",142246,8,"questionnaire-xzz2",NA,31722011,9376607,NA,"complete","ioktzf","35K3O9HUAHC471O3TMEEEVHOSGLFER","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","0","1","0","1","3","4","3","4","3","4","3","4","3","4","1","2","3","4","1","2","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","0","1","0","1","3","4","3","4","3","4","3","4","3","4","3","4","3","4","3","4","0","1","0","1","3","4","3","4","0","1","0","1","SUPAMT77780"
