"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"5",1694469785596,"11/09/2023 22:03:05",1694455385596,-4,"11/09/2023 14:03:05",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",117457.37,120890.211,120906.877,117457.37,120890.211,120906.877,1,117457.37,3449.507,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT94910"
"6",1694469794245,"11/09/2023 22:03:14",1694455394245,-4,"11/09/2023 14:03:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",8667.29899995231,8663.42099999999,8667.29899995231,8667.29899995231,8663.42099999999,8667.29899995231,1,8667.29899995231,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT94910"
"7",1694469794246,"11/09/2023 22:03:14",1694455394246,-4,"11/09/2023 14:03:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",4915.98299999999,8663.42099999999,8668.19900004768,4915.98299999999,8663.42099999999,8668.19900004768,1,4915.98299999999,3752.21600004769,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT94910"
"8",1694469794246,"11/09/2023 22:03:14",1694455394246,-4,"11/09/2023 14:03:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",6565.216,8663.42099999999,8668.69900004768,6565.216,8663.42099999999,8668.69900004768,1,6565.216,2103.48300004768,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT94910"
"9",1694469794247,"11/09/2023 22:03:14",1694455394247,-4,"11/09/2023 14:03:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",7776.16299999999,8663.42099999999,8669.29899995231,7776.16299999999,8663.42099999999,8669.29899995231,1,7776.16299999999,893.135999952327,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT94910"
"10",1694469854210,"11/09/2023 22:04:14",1694455454210,-4,"11/09/2023 14:04:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",59968.8779999523,59957.439,59968.8779999523,59968.8779999523,59957.439,59968.8779999523,1,59968.8779999523,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT94910"
"11",1694469854216,"11/09/2023 22:04:14",1694455454216,-4,"11/09/2023 14:04:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",54442.227,59957.439,59974.105,54442.227,59957.439,59974.105,1,54442.227,5531.878,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT94910"
"12",1694469854217,"11/09/2023 22:04:14",1694455454217,-4,"11/09/2023 14:04:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",55645.613,59957.439,59974.105,55645.613,59957.439,59974.105,1,55645.613,4328.492,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT94910"
"13",1694469854217,"11/09/2023 22:04:14",1694455454217,-4,"11/09/2023 14:04:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",58987.386,59957.439,59974.105,58987.386,59957.439,59974.105,1,58987.386,986.719000000012,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT94910"
"14",1694469854220,"11/09/2023 22:04:14",1694455454220,-4,"11/09/2023 14:04:14",142246,8,"questionnaire-uu2n",NA,31634121,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT94910"
"1",1694492275685,"12/09/2023 04:17:55",1694477875685,-4,"11/09/2023 20:17:55",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT36846"
"2",1694492296182,"12/09/2023 04:18:16",1694477896182,-4,"11/09/2023 20:18:16",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",20533.266,20506.94,20533.266,20533.266,20506.94,20533.266,1,20533.266,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT36846"
"3",1694492296184,"12/09/2023 04:18:16",1694477896184,-4,"11/09/2023 20:18:16",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",9920.477,20506.94,20535.5659999523,9920.477,20506.94,20535.5659999523,1,9920.477,10615.0889999523,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT36846"
"4",1694492296184,"12/09/2023 04:18:16",1694477896184,-4,"11/09/2023 20:18:16",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",14809.605,20506.94,20535.8660000238,14809.605,20506.94,20535.8660000238,1,14809.605,5726.26100002384,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT36846"
"5",1694492296184,"12/09/2023 04:18:16",1694477896184,-4,"11/09/2023 20:18:16",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",16841.504,20506.94,20536.0659999523,16841.504,20506.94,20536.0659999523,1,16841.504,3694.56199995232,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT36846"
"6",1694492300631,"12/09/2023 04:18:20",1694477900631,-4,"11/09/2023 20:18:20",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4476.12599995232,4469.464,4476.12599995232,4476.12599995232,4469.464,4476.12599995232,1,4476.12599995232,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT36846"
"7",1694492300632,"12/09/2023 04:18:20",1694477900632,-4,"11/09/2023 20:18:20",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",1956.002,4469.464,4476.62599995232,1956.002,4469.464,4476.62599995232,1,1956.002,2520.62399995232,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT36846"
"8",1694492300632,"12/09/2023 04:18:20",1694477900632,-4,"11/09/2023 20:18:20",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",2786.015,4469.464,4476.826,2786.015,4469.464,4476.826,1,2786.015,1690.811,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT36846"
"9",1694492300632,"12/09/2023 04:18:20",1694477900632,-4,"11/09/2023 20:18:20",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",3647.155,4469.464,4477.12599995232,3647.155,4469.464,4477.12599995232,1,3647.155,829.970999952315,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT36846"
"10",1694492304541,"12/09/2023 04:18:24",1694477904541,-4,"11/09/2023 20:18:24",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3916.362,3896.571,3916.362,3916.362,3896.571,3916.362,1,3916.362,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT36846"
"11",1694492304542,"12/09/2023 04:18:24",1694477904542,-4,"11/09/2023 20:18:24",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",1504.527,3896.571,3917.16199995232,1504.527,3896.571,3917.16199995232,1,1504.527,2412.63499995232,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT36846"
"12",1694492304542,"12/09/2023 04:18:24",1694477904542,-4,"11/09/2023 20:18:24",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",2223.749,3896.571,3917.76199997616,2223.749,3896.571,3917.76199997616,1,2223.749,1694.01299997616,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT36846"
"13",1694492304543,"12/09/2023 04:18:24",1694477904543,-4,"11/09/2023 20:18:24",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",2855.487,3896.571,3918.16199995232,2855.487,3896.571,3918.16199995232,1,2855.487,1062.67499995232,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT36846"
"14",1694492304544,"12/09/2023 04:18:24",1694477904544,-4,"11/09/2023 20:18:24",142246,8,"questionnaire-uu2n",NA,31634224,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT36846"
"1",1694471491740,"11/09/2023 22:31:31",1694457091740,-4,"11/09/2023 14:31:31",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT46146"
"2",1694471511729,"11/09/2023 22:31:51",1694457111729,-4,"11/09/2023 14:31:51",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",19994.156000006,19987.936,19994.156000006,19994.156000006,19987.936,19994.156000006,1,19994.156000006,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT46146"
"3",1694471511732,"11/09/2023 22:31:51",1694457111732,-4,"11/09/2023 14:31:51",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",2167.121,19987.936,20004.256,2167.121,19987.936,20004.256,1,2167.121,17837.135,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT46146"
"4",1694471511733,"11/09/2023 22:31:51",1694457111733,-4,"11/09/2023 14:31:51",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",10874.971,19987.936,20004.602,10874.971,19987.936,20004.602,1,10874.971,9129.631,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT46146"
"5",1694471511733,"11/09/2023 22:31:51",1694457111733,-4,"11/09/2023 14:31:51",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",13367.522,19987.936,20004.602,13367.522,19987.936,20004.602,1,13367.522,6637.08,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT46146"
"6",1694471516113,"11/09/2023 22:31:56",1694457116113,-4,"11/09/2023 14:31:56",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4397.42000000149,4388.323,4397.42000000149,4397.42000000149,4388.323,4397.42000000149,1,4397.42000000149,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT46146"
"7",1694471516114,"11/09/2023 22:31:56",1694457116114,-4,"11/09/2023 14:31:56",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",1716.694,4388.323,4398.02000000298,1716.694,4388.323,4398.02000000298,1,1716.694,2681.32600000298,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT46146"
"8",1694471516114,"11/09/2023 22:31:56",1694457116114,-4,"11/09/2023 14:31:56",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",2620.097,4388.323,4398.52000000298,2620.097,4388.323,4398.52000000298,1,2620.097,1778.42300000298,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT46146"
"9",1694471516115,"11/09/2023 22:31:56",1694457116115,-4,"11/09/2023 14:31:56",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",3277.652,4388.323,4399.02000000298,3277.652,4388.323,4399.02000000298,1,3277.652,1121.36800000298,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT46146"
"10",1694471520379,"11/09/2023 22:32:00",1694457120379,-4,"11/09/2023 14:32:00",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4274.997,4272.221,4274.997,4274.997,4272.221,4274.997,1,4274.997,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT46146"
"11",1694471520380,"11/09/2023 22:32:00",1694457120380,-4,"11/09/2023 14:32:00",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",2613.087,4272.221,4276.09700000149,2613.087,4272.221,4276.09700000149,1,2613.087,1663.01000000149,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT46146"
"12",1694471520381,"11/09/2023 22:32:00",1694457120381,-4,"11/09/2023 14:32:00",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",3199.553,4272.221,4276.997,3199.553,4272.221,4276.997,1,3199.553,1077.444,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT46146"
"13",1694471520382,"11/09/2023 22:32:00",1694457120382,-4,"11/09/2023 14:32:00",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",3731.067,4272.221,4277.79700000447,3731.067,4272.221,4277.79700000447,1,3731.067,546.730000004471,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT46146"
"14",1694471520384,"11/09/2023 22:32:00",1694457120384,-4,"11/09/2023 14:32:00",142246,8,"questionnaire-uu2n",NA,31634440,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFKGJHI",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT46146"
"1",1694471668297,"11/09/2023 22:34:28",1694457268297,-4,"11/09/2023 14:34:28",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT36372"
"2",1694471673350,"11/09/2023 22:34:33",1694457273350,-4,"11/09/2023 14:34:33",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",5077.06900000149,5063.835,5077.06900000149,5077.06900000149,5063.835,5077.06900000149,1,5077.06900000149,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT36372"
"3",1694471673351,"11/09/2023 22:34:33",1694457273351,-4,"11/09/2023 14:34:33",142246,8,"questionnaire-uu2n",NA,31634488,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHKIJ",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",2459.76,5063.835,5080.501,2459.76,5063.835,5080.501,1,2459.76,2620.741,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT36372"
