"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Slider_LH.object.2.Value","Random_ID"
"1",1694024588599,"06/09/2023 18:23:08",1694010188599,-4,"06/09/2023 10:23:08",142246,8,"questionnaire-txxf",NA,31534221,9331540,NA,"complete","mdhysq","30LB5CDZNI9BLS09MR96WYV2B5IZ0X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"58","SUPAMT52969"
"1",1694024516148,"06/09/2023 18:21:56",1694010116148,-4,"06/09/2023 10:21:56",142246,8,"questionnaire-txxf",NA,31534140,9331580,NA,"complete","aszmrz","3DI28L7YXGDDHMUVMNZTPTDUSRPE1J","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"32","SUPAMT58485"
"1",1694045955401,"07/09/2023 00:19:15",1694031555401,-4,"06/09/2023 16:19:15",142246,8,"questionnaire-txxf",NA,31534016,9331600,NA,"complete","zxbeud","3L0KT67Y8KFBHBAGZ7Q7SXSJZIJSY1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"45","SUPAMT04349"
"1",1694028892015,"06/09/2023 19:34:52",1694010892015,-5,"06/09/2023 09:34:52",142246,8,"questionnaire-txxf",NA,31534680,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"45","SUPAMT54694"
"1",1694025377109,"06/09/2023 18:36:17",1694010977109,-4,"06/09/2023 10:36:17",142246,8,"questionnaire-txxf",NA,31534731,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"-87","SUPAMT05187"
"1",1694052199100,"07/09/2023 02:03:19",1694037799100,-4,"06/09/2023 18:03:19",142246,8,"questionnaire-txxf",NA,31536765,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"81","SUPAMT57890"
"1",1694043188632,"06/09/2023 23:33:08",1694028788632,-4,"06/09/2023 15:33:08",142246,8,"questionnaire-txxf",NA,31542207,9332792,NA,"complete","ovgzzt","3TS1AR6UQWDJYM9T6E088LP77EKF7F","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1728x1117","1352x878",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"-16","SUPAMT82251"
"1",1694050800713,"07/09/2023 01:40:00",1694036400713,-4,"06/09/2023 17:40:00",142246,8,"questionnaire-txxf",NA,31544879,9333115,NA,"complete","gaylyz","3NXNZ5RS1GWAXCIG3S0GYP3W3W279N","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"75","SUPAMT39501"
"1",1694121720886,"07/09/2023 21:22:00",1694107320886,-4,"07/09/2023 13:22:00",142246,8,"questionnaire-txxf",NA,31560334,9335361,NA,"complete","oycgnz","3X31TUMD73LRNS4N39MX2O3E1OUL1H","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"49","SUPAMT58446"
"1",1694119243084,"07/09/2023 20:40:43",1694104843084,-4,"07/09/2023 12:40:43",142246,8,"questionnaire-txxf",NA,31568139,9337068,NA,"complete","mevyjh","3ZGVPD4G6ZGC11X0KTXGG9X76JLZTJ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"50","SUPAMT28732"
"1",1694163778316,"08/09/2023 09:02:58",1694149378316,-4,"08/09/2023 01:02:58",142246,8,"questionnaire-txxf",NA,31578802,9339308,NA,"complete","yyjdxn","34BBWHLWHGAIYSCKFUE53Y1GER9WIZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x571",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"15","SUPAMT93300"
"1",1694195663768,"08/09/2023 17:54:23",1694181263768,-4,"08/09/2023 09:54:23",142246,8,"questionnaire-txxf",NA,31590408,9340880,NA,"complete","oxnwwu","3OS4RQUCRFE60YCJJVCODNB3Q4CFB2","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1360x768","907x413",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"66","SUPAMT78887"
"1",1694195881847,"08/09/2023 17:58:01",1694181481847,-4,"08/09/2023 09:58:01",142246,8,"questionnaire-txxf",NA,31590517,9340886,NA,"complete","vvfnsq","3PZDLQMM0ZK599SD90TC4ONWXHL2CG","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"54","SUPAMT73359"
"1",1694196149279,"08/09/2023 18:02:29",1694181749279,-4,"08/09/2023 10:02:29",142246,8,"questionnaire-txxf",NA,31590659,9340873,NA,"complete","bwsfxs","3907X2AHF64O3Y1HE5FIOOM3XJHP21","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1910x1055","1248x889",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"90","SUPAMT96542"
"1",1694196138615,"08/09/2023 18:02:18",1694181738615,-4,"08/09/2023 10:02:18",142246,8,"questionnaire-txxf",NA,31590655,9340936,NA,"rejected - time limit reached","","3Z4AIRP3CCCMNMLCHSPLDIY18XXX18","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"51","SUPAMT06323"
"1",1694204214313,"08/09/2023 20:16:54",1694189814313,-4,"08/09/2023 12:16:54",142246,8,"questionnaire-txxf",NA,31594024,9341442,NA,"rejected - time limit reached","","3HRMW88U1CPBML1Q72JCOWZTW06M07","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"77","SUPAMT63304"
"1",1694206136075,"08/09/2023 20:48:56",1694191736075,-4,"08/09/2023 12:48:56",142246,8,"questionnaire-txxf",NA,31594861,9341630,NA,"complete","ymohyb","33F859I56CCQEU3PEL0OG8NG6JCBHJ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"55","SUPAMT44703"
"1",1694209873742,"08/09/2023 21:51:13",1694191873742,-5,"08/09/2023 11:51:13",142246,8,"questionnaire-txxf",NA,31594902,9341616,NA,"complete","hwfxga","37KGEN7NJ9PKV52NG3QUK1UW8T9PPO","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"96","SUPAMT73934"
"1",1694221231646,"09/09/2023 01:00:31",1694206831646,-4,"08/09/2023 17:00:31",142246,8,"questionnaire-txxf",NA,31595106,9341652,NA,"complete","yyqwjv","3VHHR074H9G5YEJPSP363YUR27OL70","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"44","SUPAMT85380"
"1",1694209861056,"08/09/2023 21:51:01",1694195461056,-4,"08/09/2023 13:51:01",142246,8,"questionnaire-txxf",NA,31596035,9341822,NA,"complete","ipqgiu","3NXNZ5RS1GWAXCIG3S0GYP3W2DI790","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1266x725",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"87","SUPAMT18235"
"1",1694214734056,"08/09/2023 23:12:14",1694200334056,-4,"08/09/2023 15:12:14",142246,8,"questionnaire-txxf",NA,31597313,9342091,NA,"complete","xvjawq","3W8CV64QJ8Y7Q1OSG1MSP2SQIJEH9K","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"58","SUPAMT46587"
"1",1694233988638,"09/09/2023 04:33:08",1694219588638,-4,"08/09/2023 20:33:08",142246,8,"questionnaire-txxf",NA,31599860,9342626,NA,"complete","chkxod","3KYQYYSHY16TL8NWWUMKV78HJORODA","computer","Desktop or Laptop","Windows 10","Chrome 112.0.0.0","1366x768","1366x657",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"100","SUPAMT03895"
"1",1694295182819,"09/09/2023 21:33:02",1694280782819,-4,"09/09/2023 13:33:02",142246,8,"questionnaire-txxf",NA,31607785,9343959,NA,"complete","arvogf","352YTHGRO1C6TVIGZ6Q18UHAV7SH4B","computer","Desktop or Laptop","Windows 8.1","Firefox 115.0","1366x768","1366x643",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"90","SUPAMT06944"
"1",1694442744810,"11/09/2023 14:32:24",1694428344810,-4,"11/09/2023 06:32:24",142246,8,"questionnaire-txxf",NA,31623442,9347086,NA,"complete","duqcor","3KMS4QQVK8P7T1GDP8PHCQUTB87FKQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"100","SUPAMT88210"
"1",1694453829951,"11/09/2023 17:37:09",1694428629951,-7,"11/09/2023 03:37:09",142246,8,"questionnaire-txxf",NA,31623544,9347097,NA,"complete","eizxcr","3IGI0VL64DJ27KE9LO0NRCKBZU2NO6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x683",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"83","SUPAMT17567"
"1",1694394560270,"11/09/2023 01:09:20",1694380160270,-4,"10/09/2023 17:09:20",142246,8,"questionnaire-txxf",NA,31623835,9347084,NA,"complete","cssbnt","340UGXU9D40ASU7FJ1YN0Z6D3IGUVT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"59","SUPAMT41548"
"1",1694450348782,"11/09/2023 16:39:08",1694432348782,-5,"11/09/2023 06:39:08",142246,8,"questionnaire-txxf",NA,31625733,9347467,NA,"complete","ijeveg","3634BBTX0UTGN6QPP545ZAFGLUTIFB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"94","SUPAMT09500"
"1",1694446608731,"11/09/2023 15:36:48",1694432208731,-4,"11/09/2023 07:36:48",142246,8,"questionnaire-txxf",NA,31625783,9347580,NA,"complete","brmmps","3J88R45B2MXP4E4E2U0BEEGZ9NHXP8","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"80","SUPAMT69675"
"1",1694451102008,"11/09/2023 16:51:42",1694436702008,-4,"11/09/2023 08:51:42",142246,8,"questionnaire-txxf",NA,31627282,9347812,NA,"complete","fwirwg","3YHH42UU5HERG3J57QIXOJK4WWNL0D","computer","Desktop or Laptop","Mac OS 10.14","Firefox 102.0","1440x900","1367x764",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"69","SUPAMT55556"
"1",1694451215465,"11/09/2023 16:53:35",1694436815465,-4,"11/09/2023 08:53:35",142246,8,"questionnaire-txxf",NA,31627447,9348012,NA,"complete","jifdct","3WAKVUDHU2F8H46J13V7ULQAH0DU75","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"82","SUPAMT65671"
"1",1694487540891,"12/09/2023 02:59:00",1694462340891,-7,"11/09/2023 12:59:00",142246,8,"questionnaire-txxf",NA,31627476,9348006,NA,"complete","snkrya","34Q075JO13CEQWF1EG0E44BQYQK10P","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"33","SUPAMT75094"
"1",1694452051976,"11/09/2023 17:07:31",1694437651976,-4,"11/09/2023 09:07:31",142246,8,"questionnaire-txxf",NA,31627645,9348065,NA,"complete","swqeqv","3Q5C1WP23S0DL312BM6QLZ7HD8K51L","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1600x900","1600x783",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"99","SUPAMT38237"
"1",1694454457728,"11/09/2023 17:47:37",1694440057728,-4,"11/09/2023 09:47:37",142246,8,"questionnaire-txxf",NA,31628665,9348307,NA,"complete","pmlnoq","3E337GFOLF7EF7XBX5NFM3B98ORNGV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x720","1280x603",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"71","SUPAMT85212"
"1",1694455520875,"11/09/2023 18:05:20",1694441120875,-4,"11/09/2023 10:05:20",142246,8,"questionnaire-txxf",NA,31629371,9348433,NA,"complete","waemuo","3VZLGYJEYR9JII6KP3YD5CIDLCTXZG","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1360x768","1360x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"96","SUPAMT98287"
"1",1694463957314,"11/09/2023 20:25:57",1694449557314,-4,"11/09/2023 12:25:57",142246,8,"questionnaire-txxf",NA,31632511,9349147,NA,"complete","wxtcpy","3NGI5ARFTZ4HEDJLV1F4J5CY4AYP18","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"78","SUPAMT76571"
"1",1694465440221,"11/09/2023 20:50:40",1694451040221,-4,"11/09/2023 12:50:40",142246,8,"questionnaire-txxf",NA,31632940,9349217,NA,"complete","wltptx","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"62","SUPAMT37698"
"1",1694465608877,"11/09/2023 20:53:28",1694451208877,-4,"11/09/2023 12:53:28",142246,8,"questionnaire-txxf",NA,31632980,9349197,NA,"complete","smtfmz","3C5W7UE9CLPJJB71AE8JXAM4683XMR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"49","SUPAMT37698"
"1",1694466099631,"11/09/2023 21:01:39",1694451699631,-4,"11/09/2023 13:01:39",142246,8,"questionnaire-txxf",NA,31633106,9349234,NA,"complete","wredeh","323Q6SJS8OFGRBF5JNMKZYE1KXWHFU","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x768",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"50","SUPAMT68797"
"1",1694466715692,"11/09/2023 21:11:55",1694452315692,-4,"11/09/2023 13:11:55",142246,8,"questionnaire-txxf",NA,31633246,9349312,NA,"complete","tchkzm","3JNQLM5FTALYCDMJMDMB77DJR6L2LE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"97","SUPAMT08102"
"1",1694467123339,"11/09/2023 21:18:43",1694452723339,-4,"11/09/2023 13:18:43",142246,8,"questionnaire-txxf",NA,31633355,9349283,NA,"complete","hbtrkk","31JLPPHS20TV3GLZ35G8IYM5UV1O3H","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1093x495",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"69","SUPAMT63995"
"1",1694467278077,"11/09/2023 21:21:18",1694452878077,-4,"11/09/2023 13:21:18",142246,8,"questionnaire-txxf",NA,31633408,9349391,NA,"complete","kiptvq","3Z9WI9EOZ5NR7X7JKYDHFB66TDYHKM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"88","SUPAMT75571"
"1",1694467943636,"11/09/2023 21:32:23",1694453543636,-4,"11/09/2023 13:32:23",142246,8,"questionnaire-txxf",NA,31633533,9349417,NA,"complete","xogwzf","3BV8HQ2ZZ205YVEGCO9OO6EKFOV6A4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x869",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"100","SUPAMT65760"
"1",1694469489759,"11/09/2023 21:58:09",1694455089759,-4,"11/09/2023 13:58:09",142246,8,"questionnaire-txxf",NA,31633913,9349512,NA,"complete","ynawuk","3VD82FOHKWNJGGHIWYR9B1QZY2CCON","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"100","SUPAMT97235"
"1",1694469580435,"11/09/2023 21:59:40",1694455180435,-4,"11/09/2023 13:59:40",142246,8,"questionnaire-txxf",NA,31633943,9349476,NA,"complete","pjahvp","32AT8R96GR8U02QBP6TIPCM64JRSU1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"45","SUPAMT98846"
"1",1694470124672,"11/09/2023 22:08:44",1694455724672,-4,"11/09/2023 14:08:44",142246,8,"questionnaire-txxf",NA,31634071,9349539,NA,"complete","mjpmmy","3MRNMEIQWB5LFNKZJ26S3Q4NQM9LDL","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"100","SUPAMT18230"
"1",1694469580644,"11/09/2023 21:59:40",1694455180644,-4,"11/09/2023 13:59:40",142246,8,"questionnaire-txxf",NA,31634093,9349526,NA,"complete","lkavxq","32AT8R96GR8U02QBP6TIPCM62RLSU9","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"69","SUPAMT94910"
"1",1694492308512,"12/09/2023 04:18:28",1694477908512,-4,"11/09/2023 20:18:28",142246,8,"questionnaire-txxf",NA,31634230,9349557,NA,"complete","jopwxr","31HQ4X3T3Y9RHC3HGS1HYPQNRQ0SL5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x768",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"51","SUPAMT36846"
"1",1694471556930,"11/09/2023 22:32:36",1694457156930,-4,"11/09/2023 14:32:36",142246,8,"questionnaire-txxf",NA,31634456,9349598,NA,"complete","chslnx","37QW5D2ZRMLW25JYM3SDTK4H7OJS8X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"74","SUPAMT46146"
"1",1694471714332,"11/09/2023 22:35:14",1694457314332,-4,"11/09/2023 14:35:14",142246,8,"questionnaire-txxf",NA,31634497,9349610,NA,"complete","xljybu","3U5NZHP4LX1SIO4ZXQIPBSS5NN2HPL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"84","SUPAMT36372"
"1",1694472770412,"11/09/2023 22:52:50",1694458370412,-4,"11/09/2023 14:52:50",142246,8,"questionnaire-txxf",NA,31634652,9349656,NA,"complete","vvxsqh","3KIBXJ1WDBT1ZET6OB87ZK374E7OK5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"44","SUPAMT42158"
"1",1694473372283,"11/09/2023 23:02:52",1694458972283,-4,"11/09/2023 15:02:52",142246,8,"questionnaire-txxf",NA,31634754,9349567,NA,"complete","bbhakg","33NF62TLXP1NY3298YG2ROML67IJKD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1327x596",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"51","SUPAMT56321"
"1",1695065910794,"18/09/2023 19:38:30",1695051510794,-4,"18/09/2023 11:38:30",142246,8,"questionnaire-txxf",NA,31721854,9376581,NA,"complete","varmrk","33LK57MYLZ4BM1KLVTSQ641L5CNSZS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"86","SUPAMT10666"
"1",1695066112670,"18/09/2023 19:41:52",1695051712670,-4,"18/09/2023 11:41:52",142246,8,"questionnaire-txxf",NA,31721918,9376607,NA,"complete","ioktzf","35K3O9HUAHC471O3TMEEEVHOSGLFER","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"-64","SUPAMT77780"
"1",1695066748668,"18/09/2023 19:52:28",1695052348668,-4,"18/09/2023 11:52:28",142246,8,"questionnaire-txxf",NA,31722137,9376622,NA,"complete","nnrtcs","3AMYWKA6YHLU0Z8HM7E6P1YP44EO6Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"100","SUPAMT03607"
"1",1695088495120,"19/09/2023 01:54:55",1695074095120,-4,"18/09/2023 17:54:55",142246,8,"questionnaire-txxf",NA,31722186,9376618,NA,"complete","yuctob","3KV0LJBBH8KZMFLP1F2R8S0G5S6RMF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"72","SUPAMT46237"
"1",1695066955860,"18/09/2023 19:55:55",1695052555860,-4,"18/09/2023 11:55:55",142246,8,"questionnaire-txxf",NA,31722218,9376642,NA,"complete","mfpbkz","3PZDLQMM0ZK599SD90TC4ONWY04C2C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"85","SUPAMT20625"
"1",1695067547734,"18/09/2023 20:05:47",1695053147734,-4,"18/09/2023 12:05:47",142246,8,"questionnaire-txxf",NA,31722578,9376719,NA,"complete","owjpvu","308Q0PEVBEC7MWZCMJ4DPET5IYII97","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"62","SUPAMT43420"
"1",1695072446522,"18/09/2023 21:27:26",1695054446522,-5,"18/09/2023 11:27:26",142246,8,"questionnaire-txxf",NA,31722697,9376775,NA,"complete","wobdyu","3Y4W8Q93L5JOBSWTX68YQZ2PHJPVDQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","2048x1152","2048x1003",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"92","SUPAMT03550"
"1",1695069448919,"18/09/2023 20:37:28",1695055048919,-4,"18/09/2023 12:37:28",142246,8,"questionnaire-txxf",NA,31722882,9376769,NA,"complete","cgxdjm","33FOTY3KESKYKOAHQWTYZ5DR7FFC1R","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"56","SUPAMT23519"
"1",1695098182675,"19/09/2023 04:36:22",1695076582675,-6,"18/09/2023 16:36:22",142246,8,"questionnaire-txxf",NA,31722859,9376806,NA,"complete","qvzqaz","3PXX5PX6L3XB47VB8FQWZM0CS33ABH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"65","SUPAMT57557"
"1",1695080025373,"18/09/2023 23:33:45",1695065625373,-4,"18/09/2023 15:33:45",142246,8,"questionnaire-txxf",NA,31722897,9376834,NA,"complete","ieqsbq","30X31N5D69PALTCDJ1CRPBACXDZSAJ","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x715",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"67","SUPAMT06248"
"1",1695091284781,"19/09/2023 02:41:24",1695076884781,-4,"18/09/2023 18:41:24",142246,8,"questionnaire-txxf",NA,31722947,9376799,NA,"complete","uqmpvw","3CTOC39K3DPZ3OVPP4RTNJHZ0KFJ7Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"69","SUPAMT06162"
"1",1695091420470,"19/09/2023 02:43:40",1695077020470,-4,"18/09/2023 18:43:40",142246,8,"questionnaire-txxf",NA,31722990,9376854,NA,"complete","fcocsc","3DHE4R9OC2AIQL8IBMPVUF8BWS3G2X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"89","SUPAMT34408"
"1",1695070181880,"18/09/2023 20:49:41",1695055781880,-4,"18/09/2023 12:49:41",142246,8,"questionnaire-txxf",NA,31723112,9376907,NA,"complete","txqrcg","3NJM2BJS42511GTJBY4O01VP9A5PCL","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"52","SUPAMT92668"
