"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"3",1730562500762,"02/11/2024 15:48:20",1730562499125,0,"02/11/2024 15:48:19",193496,6,"task-9qxs",NA,41067658,11991410,NA,"complete",NA,"672646a79b57ab5b3001d7a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3825.20000004768,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF74630"
"4",1730562501029,"02/11/2024 15:48:21",1730562499130,0,"02/11/2024 15:48:19",193496,6,"task-9qxs",NA,41067658,11991410,NA,"complete",NA,"672646a79b57ab5b3001d7a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",11813,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF74630"
"1",1730562554613,"02/11/2024 15:49:14",1730562555918,0,"02/11/2024 15:49:15",193496,6,"task-9qxs",NA,41067672,11991415,NA,"complete",NA,"67264751d2ee59d1e2c3b5f0","computer","Desktop or Laptop","Linux x86_64","Chrome 130.0.0.0","915x412","980x394",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF77733"
"2",1730562574269,"02/11/2024 15:49:34",1730562575595,0,"02/11/2024 15:49:35",193496,6,"task-9qxs",NA,41067672,11991415,NA,"complete",NA,"67264751d2ee59d1e2c3b5f0","computer","Desktop or Laptop","Linux x86_64","Chrome 130.0.0.0","915x412","980x394",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",19358.400000006,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF77733"
"3",1730562580875,"02/11/2024 15:49:40",1730562582225,0,"02/11/2024 15:49:42",193496,6,"task-9qxs",NA,41067672,11991415,NA,"complete",NA,"67264751d2ee59d1e2c3b5f0","computer","Desktop or Laptop","Linux x86_64","Chrome 130.0.0.0","915x412","980x394",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6600.09999999404,NA,"Enter Key","sheep ",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF77733"
"4",1730562580934,"02/11/2024 15:49:40",1730562582232,0,"02/11/2024 15:49:42",193496,6,"task-9qxs",NA,41067672,11991415,NA,"complete",NA,"67264751d2ee59d1e2c3b5f0","computer","Desktop or Laptop","Linux x86_64","Chrome 130.0.0.0","915x412","980x394",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",26314,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF77733"
"1",1730562808775,"02/11/2024 15:53:28",1730562808423,-4,"02/11/2024 11:53:28",193496,6,"task-9qxs",NA,41067745,11991420,NA,"complete",NA,"6726479639517e871f1d4a09","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF69688"
"2",1730562822116,"02/11/2024 15:53:42",1730562821777,-4,"02/11/2024 11:53:41",193496,6,"task-9qxs",NA,41067745,11991420,NA,"complete",NA,"6726479639517e871f1d4a09","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",12703.5,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF69688"
"3",1730562830131,"02/11/2024 15:53:50",1730562829792,-4,"02/11/2024 11:53:49",193496,6,"task-9qxs",NA,41067745,11991420,NA,"complete",NA,"6726479639517e871f1d4a09","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8005.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF69688"
"4",1730562830241,"02/11/2024 15:53:50",1730562829795,-4,"02/11/2024 11:53:49",193496,6,"task-9qxs",NA,41067745,11991420,NA,"complete",NA,"6726479639517e871f1d4a09","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",21372,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF69688"
"1",1730562815514,"02/11/2024 15:53:35",1730562815296,0,"02/11/2024 15:53:35",193496,6,"task-9qxs",NA,41067746,11991454,NA,"complete",NA,"672648dd6a4607ae807e006d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88012"
"2",1730562821006,"02/11/2024 15:53:41",1730562820799,0,"02/11/2024 15:53:40",193496,6,"task-9qxs",NA,41067746,11991454,NA,"complete",NA,"672648dd6a4607ae807e006d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",5282.40000000596,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF88012"
"3",1730562826028,"02/11/2024 15:53:46",1730562825777,0,"02/11/2024 15:53:45",193496,6,"task-9qxs",NA,41067746,11991454,NA,"complete",NA,"672648dd6a4607ae807e006d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4969.20000000298,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF88012"
"4",1730562826168,"02/11/2024 15:53:46",1730562825780,0,"02/11/2024 15:53:45",193496,6,"task-9qxs",NA,41067746,11991454,NA,"complete",NA,"672648dd6a4607ae807e006d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",10484,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88012"
"1",1730562823343,"02/11/2024 15:53:43",1730562823244,0,"02/11/2024 15:53:43",193496,6,"task-9qxs",NA,41067751,11991450,NA,"complete",NA,"672648886fde57098f01d217","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1427x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF80658"
"2",1730562831043,"02/11/2024 15:53:51",1730562830972,0,"02/11/2024 15:53:50",193496,6,"task-9qxs",NA,41067751,11991450,NA,"complete",NA,"672648886fde57098f01d217","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1427x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7522.90000000596,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF80658"
"3",1730562836412,"02/11/2024 15:53:56",1730562836327,0,"02/11/2024 15:53:56",193496,6,"task-9qxs",NA,41067751,11991450,NA,"complete",NA,"672648886fde57098f01d217","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1427x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",5348.09999999404,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF80658"
"4",1730562836474,"02/11/2024 15:53:56",1730562836330,0,"02/11/2024 15:53:56",193496,6,"task-9qxs",NA,41067751,11991450,NA,"complete",NA,"672648886fde57098f01d217","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1427x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",13087,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF80658"
"1",1730562866844,"02/11/2024 15:54:26",1730562866760,0,"02/11/2024 15:54:26",193496,6,"task-9qxs",NA,41067768,11991411,NA,"complete",NA,"672645649a551f131bf101d6","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1504x1003","1504x868",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF30226"
"2",1730562880592,"02/11/2024 15:54:40",1730562880419,0,"02/11/2024 15:54:40",193496,6,"task-9qxs",NA,41067768,11991411,NA,"complete",NA,"672645649a551f131bf101d6","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1504x1003","1504x868",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",13319.3999999911,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF30226"
"3",1730562884557,"02/11/2024 15:54:44",1730562884539,0,"02/11/2024 15:54:44",193496,6,"task-9qxs",NA,41067768,11991411,NA,"complete",NA,"672645649a551f131bf101d6","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1504x1003","1504x868",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",4095.90000000596,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF30226"
"4",1730562884633,"02/11/2024 15:54:44",1730562884543,0,"02/11/2024 15:54:44",193496,6,"task-9qxs",NA,41067768,11991411,NA,"complete",NA,"672645649a551f131bf101d6","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1504x1003","1504x868",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",17783,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF30226"
"1",1730562870046,"02/11/2024 15:54:30",1730562869981,0,"02/11/2024 15:54:29",193496,6,"task-9qxs",NA,41067769,11991416,NA,"complete",NA,"672646e39469c2ac9f07a872","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF21477"
"2",1730562889484,"02/11/2024 15:54:49",1730562888161,0,"02/11/2024 15:54:48",193496,6,"task-9qxs",NA,41067769,11991416,NA,"complete",NA,"672646e39469c2ac9f07a872","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",17573.4000000954,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF21477"
"3",1730562894709,"02/11/2024 15:54:54",1730562894343,0,"02/11/2024 15:54:54",193496,6,"task-9qxs",NA,41067769,11991416,NA,"complete",NA,"672646e39469c2ac9f07a872","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",6163.89999985695,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF21477"
"4",1730562894810,"02/11/2024 15:54:54",1730562894349,0,"02/11/2024 15:54:54",193496,6,"task-9qxs",NA,41067769,11991416,NA,"complete",NA,"672646e39469c2ac9f07a872","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",24368,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF21477"
"1",1730562946657,"02/11/2024 15:55:46",1730562934650,0,"02/11/2024 15:55:34",193496,6,"task-9qxs",NA,41067793,11991400,NA,"complete",NA,"672646dbe37bd6749fce8fa1","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43781"
"2",1730562987918,"02/11/2024 15:56:27",1730562975945,0,"02/11/2024 15:56:15",193496,6,"task-9qxs",NA,41067793,11991400,NA,"complete",NA,"672646dbe37bd6749fce8fa1","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",41186.3000000119,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF43781"
"3",1730562994200,"02/11/2024 15:56:34",1730562982236,0,"02/11/2024 15:56:22",193496,6,"task-9qxs",NA,41067793,11991400,NA,"complete",NA,"672646dbe37bd6749fce8fa1","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",6286.59999999404,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF43781"
"4",1730562994246,"02/11/2024 15:56:34",1730562982238,0,"02/11/2024 15:56:22",193496,6,"task-9qxs",NA,41067793,11991400,NA,"complete",NA,"672646dbe37bd6749fce8fa1","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",47588,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43781"
"1",1730563153405,"02/11/2024 15:59:13",1730563152655,0,"02/11/2024 15:59:12",193496,6,"task-9qxs",NA,41067859,11991406,NA,"complete",NA,"672645b30128cf1e4af1025a","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF83713"
"2",1730563193728,"02/11/2024 15:59:53",1730563192061,0,"02/11/2024 15:59:52",193496,6,"task-9qxs",NA,41067859,11991406,NA,"complete",NA,"672645b30128cf1e4af1025a","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",38448.7999999523,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF83713"
"3",1730563199941,"02/11/2024 15:59:59",1730563198593,0,"02/11/2024 15:59:58",193496,6,"task-9qxs",NA,41067859,11991406,NA,"complete",NA,"672645b30128cf1e4af1025a","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6499.20000004768,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF83713"
"4",1730563200070,"02/11/2024 16:00:00",1730563198597,0,"02/11/2024 15:59:58",193496,6,"task-9qxs",NA,41067859,11991406,NA,"complete",NA,"672645b30128cf1e4af1025a","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","638x632",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",45943,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF83713"
"1",1730563288234,"02/11/2024 16:01:28",1730563288130,0,"02/11/2024 16:01:28",193496,6,"task-9qxs",NA,41067897,11991473,NA,"complete",NA,"67264afd6ba5a1d68919e74c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1447x825","1440x819",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79962"
"2",1730563297532,"02/11/2024 16:01:37",1730563297462,0,"02/11/2024 16:01:37",193496,6,"task-9qxs",NA,41067897,11991473,NA,"complete",NA,"67264afd6ba5a1d68919e74c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1447x825","1440x819",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",9123,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF79962"
"3",1730563302068,"02/11/2024 16:01:42",1730563301789,0,"02/11/2024 16:01:41",193496,6,"task-9qxs",NA,41067897,11991473,NA,"complete",NA,"67264afd6ba5a1d68919e74c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1447x825","1440x819",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4317.69999992847,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF79962"
"4",1730563302234,"02/11/2024 16:01:42",1730563301791,0,"02/11/2024 16:01:41",193496,6,"task-9qxs",NA,41067897,11991473,NA,"complete",NA,"67264afd6ba5a1d68919e74c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1447x825","1440x819",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",13661,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79962"
"1",1730563554802,"02/11/2024 16:05:54",1730563554613,0,"02/11/2024 16:05:54",193496,6,"task-9qxs",NA,41067971,11991485,NA,"complete",NA,"67264beb0a7e2ce25662ce99","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03421"
"2",1730563562650,"02/11/2024 16:06:02",1730563562503,0,"02/11/2024 16:06:02",193496,6,"task-9qxs",NA,41067971,11991485,NA,"complete",NA,"67264beb0a7e2ce25662ce99","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",7735.59999996424,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF03421"
"3",1730563569191,"02/11/2024 16:06:09",1730563569020,0,"02/11/2024 16:06:09",193496,6,"task-9qxs",NA,41067971,11991485,NA,"complete",NA,"67264beb0a7e2ce25662ce99","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6508.30000001192,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF03421"
"4",1730563569240,"02/11/2024 16:06:09",1730563569023,0,"02/11/2024 16:06:09",193496,6,"task-9qxs",NA,41067971,11991485,NA,"complete",NA,"67264beb0a7e2ce25662ce99","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",14410,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03421"
"1",1730564460612,"02/11/2024 16:21:00",1730564460627,0,"02/11/2024 16:21:00",193496,6,"task-9qxs",NA,41068114,11991463,NA,"complete",NA,"672647a9971138f2906746e7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1200","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34485"
"2",1730564475542,"02/11/2024 16:21:15",1730564475596,0,"02/11/2024 16:21:15",193496,6,"task-9qxs",NA,41068114,11991463,NA,"complete",NA,"672647a9971138f2906746e7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1200","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",14815,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF34485"
"3",1730564482178,"02/11/2024 16:21:22",1730564482226,0,"02/11/2024 16:21:22",193496,6,"task-9qxs",NA,41068114,11991463,NA,"complete",NA,"672647a9971138f2906746e7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1200","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",6618,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF34485"
"4",1730564482229,"02/11/2024 16:21:22",1730564482230,0,"02/11/2024 16:21:22",193496,6,"task-9qxs",NA,41068114,11991463,NA,"complete",NA,"672647a9971138f2906746e7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1200","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",21603,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34485"
