"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1730829638012,"05/11/2024 18:00:38",1730829638012,0,"05/11/2024 18:00:38",193496,6,"questionnaire-tzdp",NA,41125824,12010648,NA,"complete",NA,"672a5cce0c8eb8219d081644","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1920x1080","1920x992",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF86350"
"1",1730829650559,"05/11/2024 18:00:50",1730829650559,0,"05/11/2024 18:00:50",193496,6,"questionnaire-tzdp",NA,41125835,12010649,NA,"complete",NA,"672a5d1ea1327e327452c4fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","1","2","MDPRF93485"
"1",1730829821212,"05/11/2024 18:03:41",1730829821212,0,"05/11/2024 18:03:41",193496,6,"questionnaire-tzdp",NA,41125929,12010659,NA,"complete",NA,"672a5d9ba02b654f3c6a3003","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1","2","MDPRF86378"
"1",1730829871965,"05/11/2024 18:04:31",1730829871965,0,"05/11/2024 18:04:31",193496,6,"questionnaire-tzdp",NA,41125968,12010671,NA,"complete",NA,"672a5de8af8b6ad2f23b454f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq5","1","2","MDPRF60832"
"1",1730830012640,"05/11/2024 18:06:52",1730808412640,-6,"05/11/2024 06:06:52",193496,6,"questionnaire-tzdp",NA,41126043,12010661,NA,"complete",NA,"672a5d5e9593616b59d1885c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq5","1","2","MDPRF66344"
"1",1730830033248,"05/11/2024 18:07:13",1730801233248,-8,"05/11/2024 02:07:13",193496,6,"questionnaire-tzdp",NA,41126057,12010684,NA,"complete",NA,"672a5eb1877c9349450834fa","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1707x960","1707x791",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1","2","MDPRF79935"
"1",1730830163498,"05/11/2024 18:09:23",1730801363498,-8,"05/11/2024 02:09:23",193496,6,"questionnaire-tzdp",NA,41126130,12010695,NA,"complete",NA,"672a5ed50061d1917248c4f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1304x757",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF35697"
"1",1730830390799,"05/11/2024 18:13:10",1730830390799,0,"05/11/2024 18:13:10",193496,6,"questionnaire-tzdp",NA,41126248,12010713,NA,"complete",NA,"672a5fec7675888964486a6f","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1","2","MDPRF37035"
"1",1730830644047,"05/11/2024 18:17:24",1730830644047,0,"05/11/2024 18:17:24",193496,6,"questionnaire-tzdp",NA,41126363,12010726,NA,"complete",NA,"672a5f11847c94b8a457ba63","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","1","2","MDPRF68142"
"1",1730834776768,"05/11/2024 19:26:16",1730834776768,0,"05/11/2024 19:26:16",193496,6,"questionnaire-tzdp",NA,41127609,12011042,NA,"complete",NA,"672a70f14c95749aa5123f29","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x703",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","1","2","MDPRF88148"
"1",1730836923240,"05/11/2024 20:02:03",1730836923240,0,"05/11/2024 20:02:03",193496,6,"questionnaire-tzdp",NA,41128562,12011227,NA,"complete",NA,"672a7973edbacbe994e815f7","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1646x1029","1646x894",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","1","2","MDPRF85297"
