"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1698687736295,"30/10/2023 17:42:16",1698687736295,0,"30/10/2023 17:42:16",149691,4,"questionnaire-tzdp",NA,32582038,9641858,NA,"complete",NA,"653fea916c62c2c550c07d2a","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1080x720","1032x598",NA,NA,0,"Attention Check 1",2,"In","KLJAIBHCGDFE",NA,"In","1","2","MDPRF71510"
"1",1698687751448,"30/10/2023 17:42:31",1698687751448,0,"30/10/2023 17:42:31",149691,4,"questionnaire-tzdp",NA,32582050,9641862,NA,"complete",NA,"653fead25528909be390f2a9","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1536x864","1528x742",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF36750"
"1",1698687814930,"30/10/2023 17:43:34",1698687814930,0,"30/10/2023 17:43:34",149691,4,"questionnaire-tzdp",NA,32582087,9641867,NA,"complete",NA,"653fea4ddeae79509d4db670","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1800x974",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF65193"
"1",1698687911475,"30/10/2023 17:45:11",1698687911475,0,"30/10/2023 17:45:11",149691,4,"questionnaire-tzdp",NA,32582160,9641880,NA,"complete",NA,"653feb1e39218603fe59789b","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1920x1080","1912x958",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF25622"
"1",1698687961507,"30/10/2023 17:46:01",1698687961507,0,"30/10/2023 17:46:01",149691,4,"questionnaire-tzdp",NA,32582179,9641884,NA,"complete",NA,"653feba47f9ce680a5f3baac","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1366x768","1366x607",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF86355"
"1",1698688041232,"30/10/2023 17:47:21",1698688041232,0,"30/10/2023 17:47:21",149691,4,"questionnaire-tzdp",NA,32582226,9641889,NA,"complete",NA,"653fec0ceb70cc080096958e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x705",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF39501"
"1",1698688088826,"30/10/2023 17:48:08",1698688088826,0,"30/10/2023 17:48:08",149691,4,"questionnaire-tzdp",NA,32582251,9641892,NA,"complete",NA,"653febfa745826cc464839c2","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF28961"
"1",1698688120365,"30/10/2023 17:48:40",1698688120365,0,"30/10/2023 17:48:40",149691,4,"questionnaire-tzdp",NA,32582274,9641897,NA,"complete",NA,"653fec49badbc19b1879131c","computer","Desktop or Laptop","Mac OS 10.15.7","Opera 102.0.0.0","1440x900","1554x923",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF92039"
"1",1698688124765,"30/10/2023 17:48:44",1698688124765,0,"30/10/2023 17:48:44",149691,4,"questionnaire-tzdp",NA,32582276,9641896,NA,"complete",NA,"653fec563fad42cfd2aa4c51","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF67941"
"1",1698688131855,"30/10/2023 17:48:51",1698688131855,0,"30/10/2023 17:48:51",149691,4,"questionnaire-tzdp",NA,32582284,9641899,NA,"complete",NA,"653fec54fbe55fbeebdd400e","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x973",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF05187"
"1",1698688192665,"30/10/2023 17:49:52",1698688192665,0,"30/10/2023 17:49:52",149691,4,"questionnaire-tzdp",NA,32582338,9641907,NA,"complete",NA,"653fec802123ced4a725aa23","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,0,"Attention Check 1",2,"In","KLJAIBHCGDFE",NA,"In","1","2","MDPRF09583"
"1",1698688207489,"30/10/2023 17:50:07",1698670207489,-5,"30/10/2023 07:50:07",149691,4,"questionnaire-tzdp",NA,32582352,9641908,NA,"complete",NA,"653feca7c12da01fc1d710d8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1280x800","1280x619",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF33843"
"1",1698688211389,"30/10/2023 17:50:11",1698688211389,0,"30/10/2023 17:50:11",149691,4,"questionnaire-tzdp",NA,32582356,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF70104"
"1",1698688213106,"30/10/2023 17:50:13",1698688213106,0,"30/10/2023 17:50:13",149691,4,"questionnaire-tzdp",NA,32582357,9641910,NA,"complete",NA,"653fecaa93deb82c30be83bd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF76693"
"1",1698688225713,"30/10/2023 17:50:25",1698688225713,0,"30/10/2023 17:50:25",149691,4,"questionnaire-tzdp",NA,32582367,9641912,NA,"complete",NA,"653fecb964c956622b29f104","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x758",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF78856"
"1",1698688264792,"30/10/2023 17:51:04",1698670264792,-5,"30/10/2023 07:51:04",149691,4,"questionnaire-tzdp",NA,32582402,9641913,NA,"complete",NA,"653fecca569d5396304a76c9","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1600x704",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF06944"
"1",1698688265647,"30/10/2023 17:51:05",1698688265647,0,"30/10/2023 17:51:05",149691,4,"questionnaire-tzdp",NA,32582413,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJLK",NA,"In","1","2","MDPRF78876"
"1",1698688293431,"30/10/2023 17:51:33",1698688293431,0,"30/10/2023 17:51:33",149691,4,"questionnaire-tzdp",NA,32582440,9641917,NA,"complete",NA,"653fecd502cf4f15b5b5886a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1280x800","1280x715",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF51583"
"1",1698688307311,"30/10/2023 17:51:47",1698688307311,0,"30/10/2023 17:51:47",149691,4,"questionnaire-tzdp",NA,32582449,9641922,NA,"complete",NA,"653fecbbf0578ac12b483ab5","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.46","1280x720","1106x576",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF46130"
"1",1698688310518,"30/10/2023 17:51:50",1698688310518,0,"30/10/2023 17:51:50",149691,4,"questionnaire-tzdp",NA,32582453,9641924,NA,"complete",NA,"653feb63415749095a109635","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF52969"
"1",1698688313250,"30/10/2023 17:51:53",1698688313250,0,"30/10/2023 17:51:53",149691,4,"questionnaire-tzdp",NA,32582459,9641930,NA,"complete",NA,"653fed1faa0b056bfb4cc915","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x969",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF47480"
"1",1698688394005,"30/10/2023 17:53:14",1698688394005,0,"30/10/2023 17:53:14",149691,4,"questionnaire-tzdp",NA,32582544,9641939,NA,"complete",NA,"653fed63670dd0e11a2b0957","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF50847"
"1",1698688402751,"30/10/2023 17:53:22",1698670402751,-5,"30/10/2023 07:53:22",149691,4,"questionnaire-tzdp",NA,32582549,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1",2,"In","KLJAIBHCGDFE",NA,"In","1","2","MDPRF39643"
"1",1698688399735,"30/10/2023 17:53:19",1698688399735,0,"30/10/2023 17:53:19",149691,4,"questionnaire-tzdp",NA,32582550,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF90628"
"1",1698688426304,"30/10/2023 17:53:46",1698688426304,0,"30/10/2023 17:53:46",149691,4,"questionnaire-tzdp",NA,32582577,9641900,NA,"complete",NA,"653fec3e717ef0afa24f8825","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1920x1039",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF34462"
"1",1698688441570,"30/10/2023 17:54:01",1698688441570,0,"30/10/2023 17:54:01",149691,4,"questionnaire-tzdp",NA,32582591,9641944,NA,"complete",NA,"653fed9d381b448d996d48d8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x800","1272x644",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF82251"
"1",1698688483206,"30/10/2023 17:54:43",1698688483206,0,"30/10/2023 17:54:43",149691,4,"questionnaire-tzdp",NA,32582634,9641946,NA,"complete",NA,"653fed9e1fa89d6f4fe65528","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF05460"
"1",1698688488306,"30/10/2023 17:54:48",1698674088306,-4,"30/10/2023 09:54:48",149691,4,"questionnaire-tzdp",NA,32582641,9641947,NA,"complete",NA,"653fedb79bb76432382b3ebc","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1504x1003","1504x846",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF89971"
"1",1698688567565,"30/10/2023 17:56:07",1698688567565,0,"30/10/2023 17:56:07",149691,4,"questionnaire-tzdp",NA,32582663,9641954,NA,"complete",NA,"653feddaf9385a120b146aef","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF30203"
"1",1698688556503,"30/10/2023 17:55:56",1698688556503,0,"30/10/2023 17:55:56",149691,4,"questionnaire-tzdp",NA,32582702,9641960,NA,"complete",NA,"653fec3683da2d9a8eb58877","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF94204"
"1",1698688616759,"30/10/2023 17:56:56",1698688616759,0,"30/10/2023 17:56:56",149691,4,"questionnaire-tzdp",NA,32582754,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF98820"
"1",1698688632277,"30/10/2023 17:57:12",1698688632277,0,"30/10/2023 17:57:12",149691,4,"questionnaire-tzdp",NA,32582768,9641964,NA,"complete",NA,"653feb8f456c4834cc92ab03","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x603",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF03019"
"1",1698688638228,"30/10/2023 17:57:18",1698692238228,1,"30/10/2023 19:57:18",149691,4,"questionnaire-tzdp",NA,32582770,9641961,NA,"complete",NA,"653fedcd3b0bacfba345183a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x971",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF43003"
"1",1698688643250,"30/10/2023 17:57:23",1698688643250,0,"30/10/2023 17:57:23",149691,4,"questionnaire-tzdp",NA,32582780,9641967,NA,"complete",NA,"653fee3c03cf194f96892967","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","KLJAIBHCGDFE",NA,"In","1","2","MDPRF66324"
"1",1698688721702,"30/10/2023 17:58:41",1698688721702,0,"30/10/2023 17:58:41",149691,4,"questionnaire-tzdp",NA,32582810,9641968,NA,"complete",NA,"653fee00f0959f8dd510952e","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1536x864","1495x723",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF74201"
"1",1698688684780,"30/10/2023 17:58:04",1698688684780,0,"30/10/2023 17:58:04",149691,4,"questionnaire-tzdp",NA,32582820,9641970,NA,"complete",NA,"653fee8fda5aac3025e26738","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1470x956","1470x765",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF58754"
"1",1698688705186,"30/10/2023 17:58:25",1698688705186,0,"30/10/2023 17:58:25",149691,4,"questionnaire-tzdp",NA,32582833,9641972,NA,"complete",NA,"653fee9ccc3eac5a09e394d7","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF54694"
"1",1698688741032,"30/10/2023 17:59:01",1698688741032,0,"30/10/2023 17:59:01",149691,4,"questionnaire-tzdp",NA,32582871,9641975,NA,"complete",NA,"653feec4d7a4703c2edc9620","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1536x864","1536x739",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF44779"
"1",1698688789927,"30/10/2023 17:59:49",1698688789927,0,"30/10/2023 17:59:49",149691,4,"questionnaire-tzdp",NA,32582919,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJLK",NA,"In","1","2","MDPRF26423"
"1",1698688788396,"30/10/2023 17:59:48",1698688788396,0,"30/10/2023 17:59:48",149691,4,"questionnaire-tzdp",NA,32582920,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF23910"
"1",1698689018518,"30/10/2023 18:03:38",1698689018518,0,"30/10/2023 18:03:38",149691,4,"questionnaire-tzdp",NA,32583110,9641998,NA,"complete",NA,"653fee8639218603fe59791c","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1920x1080","1920x947",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF70079"
"1",1698689162844,"30/10/2023 18:06:02",1698689162844,0,"30/10/2023 18:06:02",149691,4,"questionnaire-tzdp",NA,32583212,9642013,NA,"complete",NA,"653feedfd7a4703c2edc9623","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF08817"
"1",1698690174534,"30/10/2023 18:22:54",1698690174534,0,"30/10/2023 18:22:54",149691,4,"questionnaire-tzdp",NA,32583603,9642086,NA,"complete",NA,"653fed1c362bff2609ddf668","computer","Desktop or Laptop","Windows 7","Chrome 109.0.0.0","1366x768","1366x657",NA,NA,0,"Attention Check 1",2,"In","IJHKGLFAEBDC",NA,"In","1","2","MDPRF69651"
"1",1698690257210,"30/10/2023 18:24:17",1698690257210,0,"30/10/2023 18:24:17",149691,4,"questionnaire-tzdp",NA,32583623,9642091,NA,"complete",NA,"653ff4106e949b2df73ebb85","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 1",2,"In","JKILHAGBFCED",NA,"In","1","2","MDPRF55264"
"1",1698691659492,"30/10/2023 18:47:39",1698691659492,0,"30/10/2023 18:47:39",149691,4,"questionnaire-tzdp",NA,32583984,9642208,NA,"complete",NA,"653ffa1eec875e844aa6d2bd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 1",2,"In","LAKBJCIDHEGF",NA,"In","1","2","MDPRF54185"
"1",1698691879684,"30/10/2023 18:51:19",1698691879684,0,"30/10/2023 18:51:19",149691,4,"questionnaire-tzdp",NA,32584039,9642217,NA,"complete",NA,"653feb066df56a75520fc8fd","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1536x864","1536x712",NA,NA,0,"Attention Check 1",2,"In","ABLCKDJEIFHG",NA,"In","1","2","MDPRF95143"
"1",1698693371927,"30/10/2023 19:16:11",1698693371927,0,"30/10/2023 19:16:11",149691,4,"questionnaire-tzdp",NA,32584416,9642303,NA,"complete",NA,"654000ccede5a8173dd7159f","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1707x837",NA,NA,0,"Attention Check 1",2,"In","BCADLEKFJGIH",NA,"In","1","2","MDPRF72499"
"1",1698694236752,"30/10/2023 19:30:36",1698694236752,0,"30/10/2023 19:30:36",149691,4,"questionnaire-tzdp",NA,32584679,9642370,NA,"complete",NA,"6540044864c956622b29f53c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1",2,"In","CDBEAFLGKHJI",NA,"In","1","2","MDPRF83327"
"1",1698694284482,"30/10/2023 19:31:24",1698694284482,0,"30/10/2023 19:31:24",149691,4,"questionnaire-tzdp",NA,32584692,9642372,NA,"complete",NA,"65400449d74a926bfdee8463","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHLIKJ",NA,"In","1","2","MDPRF52689"
"1",1698694458694,"30/10/2023 19:34:18",1698694458694,0,"30/10/2023 19:34:18",149691,4,"questionnaire-tzdp",NA,32584747,9642385,NA,"complete",NA,"6540044987c3229f20d29a0d","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1536x864","1528x750",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJLK",NA,"In","1","2","MDPRF89542"
"1",1698699056884,"30/10/2023 20:50:56",1698684656884,-4,"30/10/2023 12:50:56",149691,4,"questionnaire-tzdp",NA,32585919,9642707,NA,"complete",NA,"654016eb32655cb0128efad8","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x855",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKAL",NA,"In","1","2","MDPRF75604"
"1",1698699355611,"30/10/2023 20:55:55",1698699355611,0,"30/10/2023 20:55:55",149691,4,"questionnaire-tzdp",NA,32585976,9642724,NA,"complete",NA,"6540184087c3229f20d29da4","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x598",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCLBA",NA,"In","1","2","MDPRF47329"
"1",1698848464832,"01/11/2023 14:21:04",1698848464832,0,"01/11/2023 14:21:04",149691,4,"questionnaire-tzdp",NA,32625458,9656258,NA,"complete",NA,"65425ebad57cd91519f2dac3","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 1",2,"In","HIGJFKELDACB",NA,"In","1","2","MDPRF33999"
