"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"9",1698688776772,"30/10/2023 17:59:36",1698688776772,0,"30/10/2023 17:59:36",149691,4,"questionnaire-uu2n",NA,32582835,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",22433,23366,23377,22433,23366,23377,1,22433,944,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF70104"
"10",1698688800453,"30/10/2023 18:00:00",1698688800453,0,"30/10/2023 18:00:00",149691,4,"questionnaire-uu2n",NA,32582835,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",23693,23684,23693,23693,23684,23693,1,23693,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF70104"
"11",1698688800455,"30/10/2023 18:00:00",1698688800455,0,"30/10/2023 18:00:00",149691,4,"questionnaire-uu2n",NA,32582835,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8168,23684,23695,8168,23684,23695,1,8168,15527,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF70104"
"12",1698688800455,"30/10/2023 18:00:00",1698688800455,0,"30/10/2023 18:00:00",149691,4,"questionnaire-uu2n",NA,32582835,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",17585,23684,23695,17585,23684,23695,1,17585,6110,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF70104"
"13",1698688800455,"30/10/2023 18:00:00",1698688800455,0,"30/10/2023 18:00:00",149691,4,"questionnaire-uu2n",NA,32582835,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",22268,23684,23695,22268,23684,23695,1,22268,1427,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF70104"
"14",1698688800456,"30/10/2023 18:00:00",1698688800456,0,"30/10/2023 18:00:00",149691,4,"questionnaire-uu2n",NA,32582835,9641906,NA,"complete",NA,"653feca48a4d72eac87c244b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF70104"
"1",1698688809628,"30/10/2023 18:00:09",1698670809628,-5,"30/10/2023 08:00:09",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF39643"
"2",1698688825638,"30/10/2023 18:00:25",1698670825638,-5,"30/10/2023 08:00:25",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",16028.061,16016.739,16028.061,16028.061,16016.739,16028.061,1,16028.061,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF39643"
"3",1698688825640,"30/10/2023 18:00:25",1698670825640,-5,"30/10/2023 08:00:25",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",7599.696,16016.739,16033.405,7599.696,16016.739,16033.405,1,7599.696,8433.709,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF39643"
"4",1698688825640,"30/10/2023 18:00:25",1698670825640,-5,"30/10/2023 08:00:25",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",11133.601,16016.739,16033.405,11133.601,16016.739,16033.405,1,11133.601,4899.804,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF39643"
"5",1698688825640,"30/10/2023 18:00:25",1698670825640,-5,"30/10/2023 08:00:25",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",13750.163,16016.739,16033.405,13750.163,16016.739,16033.405,1,13750.163,2283.242,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF39643"
"6",1698688840029,"30/10/2023 18:00:40",1698670840029,-5,"30/10/2023 08:00:40",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",14406.7220000954,14400.724,14406.7220000954,14406.7220000954,14400.724,14406.7220000954,1,14406.7220000954,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF39643"
"7",1698688840030,"30/10/2023 18:00:40",1698670840030,-5,"30/10/2023 08:00:40",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",5900.391,14400.724,14408.2220000954,5900.391,14400.724,14408.2220000954,1,5900.391,8507.83100009537,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF39643"
"8",1698688840030,"30/10/2023 18:00:40",1698670840030,-5,"30/10/2023 08:00:40",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",8800.275,14400.724,14408.4220000238,8800.275,14400.724,14408.4220000238,1,8800.275,5608.14700002384,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF39643"
"9",1698688840030,"30/10/2023 18:00:40",1698670840030,-5,"30/10/2023 08:00:40",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",13934.076,14400.724,14408.7220000954,13934.076,14400.724,14408.7220000954,1,13934.076,474.646000095367,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF39643"
"10",1698688847612,"30/10/2023 18:00:47",1698670847612,-5,"30/10/2023 08:00:47",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",7590.098,7583.03,7590.098,7590.098,7583.03,7590.098,1,7590.098,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF39643"
"11",1698688847613,"30/10/2023 18:00:47",1698670847613,-5,"30/10/2023 08:00:47",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",3299.868,7583.03,7590.39800007152,3299.868,7583.03,7590.39800007152,1,3299.868,4290.53000007153,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF39643"
"12",1698688847613,"30/10/2023 18:00:47",1698670847613,-5,"30/10/2023 08:00:47",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",5216.458,7583.03,7590.69800002384,5216.458,7583.03,7590.69800002384,1,5216.458,2374.24000002384,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF39643"
"13",1698688847613,"30/10/2023 18:00:47",1698670847613,-5,"30/10/2023 08:00:47",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",6933.056,7583.03,7590.99800009537,6933.056,7583.03,7590.99800009537,1,6933.056,657.942000095369,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF39643"
"14",1698688847617,"30/10/2023 18:00:47",1698670847617,-5,"30/10/2023 08:00:47",149691,4,"questionnaire-uu2n",NA,32582935,9641938,NA,"complete",NA,"653fed6c630a470a8b146b1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF39643"
"1",1698688828446,"30/10/2023 18:00:28",1698688828446,0,"30/10/2023 18:00:28",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF98820"
"2",1698688868540,"30/10/2023 18:01:08",1698688868540,0,"30/10/2023 18:01:08",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",40107.06,40097.98,40107.06,40107.06,40097.98,40107.06,1,40107.06,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF98820"
"3",1698688868553,"30/10/2023 18:01:08",1698688868553,0,"30/10/2023 18:01:08",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",20415.64,40097.98,40114.64,20415.64,40097.98,40114.64,1,20415.64,19699,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF98820"
"4",1698688868554,"30/10/2023 18:01:08",1698688868554,0,"30/10/2023 18:01:08",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",32281.72,40097.98,40114.64,32281.72,40097.98,40114.64,1,32281.72,7832.91999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF98820"
"5",1698688868556,"30/10/2023 18:01:08",1698688868556,0,"30/10/2023 18:01:08",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",37948.08,40097.98,40114.64,37948.08,40097.98,40114.64,1,37948.08,2166.56,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF98820"
"6",1698688902280,"30/10/2023 18:01:42",1698688902280,0,"30/10/2023 18:01:42",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",33747.08,33731.72,33747.08,33747.08,33731.72,33747.08,1,33747.08,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF98820"
"7",1698688902285,"30/10/2023 18:01:42",1698688902285,0,"30/10/2023 18:01:42",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",5949.68,33731.72,33748.38,5949.68,33731.72,33748.38,1,5949.68,27798.7,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF98820"
"8",1698688902286,"30/10/2023 18:01:42",1698688902286,0,"30/10/2023 18:01:42",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",11816.04,33731.72,33748.38,11816.04,33731.72,33748.38,1,11816.04,21932.34,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF98820"
"9",1698688902287,"30/10/2023 18:01:42",1698688902287,0,"30/10/2023 18:01:42",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",25982.12,33731.72,33748.38,25982.12,33731.72,33748.38,1,25982.12,7766.26000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF98820"
"10",1698688921818,"30/10/2023 18:02:01",1698688921818,0,"30/10/2023 18:02:01",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",19554.36,19549.04,19554.36,19554.36,19549.04,19554.36,1,19554.36,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF98820"
"11",1698688921831,"30/10/2023 18:02:01",1698688921831,0,"30/10/2023 18:02:01",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",9882.84,19549.04,19565.7,9882.84,19549.04,19565.7,1,9882.84,9682.85999999999,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF98820"
"12",1698688921832,"30/10/2023 18:02:01",1698688921832,0,"30/10/2023 18:02:01",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",14082.66,19549.04,19565.7,14082.66,19549.04,19565.7,1,14082.66,5483.03999999998,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF98820"
"13",1698688921834,"30/10/2023 18:02:01",1698688921834,0,"30/10/2023 18:02:01",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",18215.78,19549.04,19565.7,18215.78,19549.04,19565.7,1,18215.78,1349.91999999998,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF98820"
"14",1698688921838,"30/10/2023 18:02:01",1698688921838,0,"30/10/2023 18:02:01",149691,4,"questionnaire-uu2n",NA,32582952,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF98820"
"1",1698688841886,"30/10/2023 18:00:41",1698688841886,0,"30/10/2023 18:00:41",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF90628"
"2",1698688885647,"30/10/2023 18:01:25",1698688885647,0,"30/10/2023 18:01:25",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",45726,45710,45726,45726,45710,45726,1,45726,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF90628"
"3",1698688885651,"30/10/2023 18:01:25",1698688885651,0,"30/10/2023 18:01:25",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",19210,45710,45726,19210,45710,45726,1,19210,26516,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF90628"
"4",1698688885652,"30/10/2023 18:01:25",1698688885652,0,"30/10/2023 18:01:25",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",40593,45710,45726,40593,45710,45726,1,40593,5133,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF90628"
"5",1698688885652,"30/10/2023 18:01:25",1698688885652,0,"30/10/2023 18:01:25",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",44010,45710,45726,44010,45710,45726,1,44010,1716,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF90628"
"6",1698688901875,"30/10/2023 18:01:41",1698688901875,0,"30/10/2023 18:01:41",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16295,16288,16295,16295,16288,16295,1,16295,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF90628"
"7",1698688901880,"30/10/2023 18:01:41",1698688901880,0,"30/10/2023 18:01:41",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6249,16288,16300,6249,16288,16300,1,6249,10051,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF90628"
"8",1698688901881,"30/10/2023 18:01:41",1698688901881,0,"30/10/2023 18:01:41",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",10066,16288,16301,10066,16288,16301,1,10066,6235,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF90628"
"9",1698688901882,"30/10/2023 18:01:41",1698688901882,0,"30/10/2023 18:01:41",149691,4,"questionnaire-uu2n",NA,32582961,9641937,NA,"complete",NA,"653fed27cb74aaae70215b81","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",15299,16288,16302,15299,16288,16302,1,15299,1003,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF90628"
