"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1698688228464,"30/10/2023 17:50:28",1698688228352,0,"30/10/2023 17:50:28",149691,4,"task-9qxs",NA,32582373,9641853,NA,"complete",NA,"653fea82903ea21dcf1180a6","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x842",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF11088"
"2",1698688238155,"30/10/2023 17:50:38",1698688238103,0,"30/10/2023 17:50:38",149691,4,"task-9qxs",NA,32582373,9641853,NA,"complete",NA,"653fea82903ea21dcf1180a6","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x842",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",9539,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF11088"
"3",1698688243082,"30/10/2023 17:50:43",1698688243011,0,"30/10/2023 17:50:43",149691,4,"task-9qxs",NA,32582373,9641853,NA,"complete",NA,"653fea82903ea21dcf1180a6","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x842",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",4898,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF11088"
"4",1698688243141,"30/10/2023 17:50:43",1698688243014,0,"30/10/2023 17:50:43",149691,4,"task-9qxs",NA,32582373,9641853,NA,"complete",NA,"653fea82903ea21dcf1180a6","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1512x982","1512x842",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14662,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF11088"
"1",1698688250598,"30/10/2023 17:50:50",1698688250327,0,"30/10/2023 17:50:50",149691,4,"task-9qxs",NA,32582397,9641860,NA,"complete",NA,"653feab2da5aac3025e26691","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x961",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF58485"
"2",1698688261035,"30/10/2023 17:51:01",1698688260732,0,"30/10/2023 17:51:00",149691,4,"task-9qxs",NA,32582397,9641860,NA,"complete",NA,"653feab2da5aac3025e26691","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x961",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10210.2000000477,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF58485"
"3",1698688263518,"30/10/2023 17:51:03",1698688263312,0,"30/10/2023 17:51:03",149691,4,"task-9qxs",NA,32582397,9641860,NA,"complete",NA,"653feab2da5aac3025e26691","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x961",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2573.20000004768,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF58485"
"4",1698688263592,"30/10/2023 17:51:03",1698688263317,0,"30/10/2023 17:51:03",149691,4,"task-9qxs",NA,32582397,9641860,NA,"complete",NA,"653feab2da5aac3025e26691","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x961",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",12990,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF58485"
"1",1698688308200,"30/10/2023 17:51:48",1698688309757,0,"30/10/2023 17:51:49",149691,4,"task-9qxs",NA,32582447,9641829,NA,"complete",NA,"653fe93fa872c83503ee7ff6","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x899",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61000"
"2",1698688323325,"30/10/2023 17:52:03",1698688324912,0,"30/10/2023 17:52:04",149691,4,"task-9qxs",NA,32582447,9641829,NA,"complete",NA,"653fe93fa872c83503ee7ff6","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x899",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",15012.6999998093,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF61000"
"3",1698688328227,"30/10/2023 17:52:08",1698688329821,0,"30/10/2023 17:52:09",149691,4,"task-9qxs",NA,32582447,9641829,NA,"complete",NA,"653fe93fa872c83503ee7ff6","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x899",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",4901.5,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF61000"
"4",1698688328288,"30/10/2023 17:52:08",1698688329829,0,"30/10/2023 17:52:09",149691,4,"task-9qxs",NA,32582447,9641829,NA,"complete",NA,"653fe93fa872c83503ee7ff6","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x899",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",20072,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61000"
"1",1698688323399,"30/10/2023 17:52:03",1698688323320,0,"30/10/2023 17:52:03",149691,4,"task-9qxs",NA,32582472,9641822,NA,"complete",NA,"653fe8bd6e949b2df73eb9bd","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1470x956","1470x840",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96542"
"2",1698688334816,"30/10/2023 17:52:14",1698688334774,0,"30/10/2023 17:52:14",149691,4,"task-9qxs",NA,32582472,9641822,NA,"complete",NA,"653fe8bd6e949b2df73eb9bd","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1470x956","1470x840",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",11297,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF96542"
"3",1698688342852,"30/10/2023 17:52:22",1698688342819,0,"30/10/2023 17:52:22",149691,4,"task-9qxs",NA,32582472,9641822,NA,"complete",NA,"653fe8bd6e949b2df73eb9bd","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1470x956","1470x840",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8033,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF96542"
"4",1698688342927,"30/10/2023 17:52:22",1698688342826,0,"30/10/2023 17:52:22",149691,4,"task-9qxs",NA,32582472,9641822,NA,"complete",NA,"653fe8bd6e949b2df73eb9bd","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1470x956","1470x840",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",19506,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96542"
"1",1698688380360,"30/10/2023 17:53:00",1698688381314,0,"30/10/2023 17:53:01",149691,4,"task-9qxs",NA,32582533,9641850,NA,"complete",NA,"653fea7ca06a26b0b39f4bbd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF95379"
"2",1698688387568,"30/10/2023 17:53:07",1698688388538,0,"30/10/2023 17:53:08",149691,4,"task-9qxs",NA,32582533,9641850,NA,"complete",NA,"653fea7ca06a26b0b39f4bbd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6959.70000000298,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF95379"
"3",1698688391701,"30/10/2023 17:53:11",1698688392676,0,"30/10/2023 17:53:12",149691,4,"task-9qxs",NA,32582533,9641850,NA,"complete",NA,"653fea7ca06a26b0b39f4bbd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4122.59999999776,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF95379"
"4",1698688391783,"30/10/2023 17:53:11",1698688392688,0,"30/10/2023 17:53:12",149691,4,"task-9qxs",NA,32582533,9641850,NA,"complete",NA,"653fea7ca06a26b0b39f4bbd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1519x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11375,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF95379"
"1",1698688489641,"30/10/2023 17:54:49",1698688487575,0,"30/10/2023 17:54:47",149691,4,"task-9qxs",NA,32582643,9641884,NA,"complete",NA,"653feba47f9ce680a5f3baac","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86355"
"2",1698688497640,"30/10/2023 17:54:57",1698688495629,0,"30/10/2023 17:54:55",149691,4,"task-9qxs",NA,32582643,9641884,NA,"complete",NA,"653feba47f9ce680a5f3baac","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7894,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF86355"
"3",1698688501524,"30/10/2023 17:55:01",1698688499510,0,"30/10/2023 17:54:59",149691,4,"task-9qxs",NA,32582643,9641884,NA,"complete",NA,"653feba47f9ce680a5f3baac","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3819,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF86355"
"4",1698688501600,"30/10/2023 17:55:01",1698688499527,0,"30/10/2023 17:54:59",149691,4,"task-9qxs",NA,32582643,9641884,NA,"complete",NA,"653feba47f9ce680a5f3baac","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11952,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86355"
"1",1698688503786,"30/10/2023 17:55:03",1698688502381,0,"30/10/2023 17:55:02",149691,4,"task-9qxs",NA,32582660,9641838,NA,"complete",NA,"653fe9a9de4a37cde68a3232","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43905"
"2",1698688508894,"30/10/2023 17:55:08",1698688507529,0,"30/10/2023 17:55:07",149691,4,"task-9qxs",NA,32582660,9641838,NA,"complete",NA,"653fe9a9de4a37cde68a3232","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",5008,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF43905"
"3",1698688511131,"30/10/2023 17:55:11",1698688509785,0,"30/10/2023 17:55:09",149691,4,"task-9qxs",NA,32582660,9641838,NA,"complete",NA,"653fe9a9de4a37cde68a3232","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",2252.10000002384,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF43905"
"4",1698688511183,"30/10/2023 17:55:11",1698688509787,0,"30/10/2023 17:55:09",149691,4,"task-9qxs",NA,32582660,9641838,NA,"complete",NA,"653fe9a9de4a37cde68a3232","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",7406,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43905"
"1",1698688539437,"30/10/2023 17:55:39",1698688539308,0,"30/10/2023 17:55:39",149691,4,"task-9qxs",NA,32582688,9641889,NA,"complete",NA,"653fec0ceb70cc080096958e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x705",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF39501"
"2",1698688544006,"30/10/2023 17:55:44",1698688543850,0,"30/10/2023 17:55:43",149691,4,"task-9qxs",NA,32582688,9641889,NA,"complete",NA,"653fec0ceb70cc080096958e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x705",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",4391.39999999851,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF39501"
"3",1698688545678,"30/10/2023 17:55:45",1698688545576,0,"30/10/2023 17:55:45",149691,4,"task-9qxs",NA,32582688,9641889,NA,"complete",NA,"653fec0ceb70cc080096958e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x705",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",1716.40000000224,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF39501"
"4",1698688545737,"30/10/2023 17:55:45",1698688545579,0,"30/10/2023 17:55:45",149691,4,"task-9qxs",NA,32582688,9641889,NA,"complete",NA,"653fec0ceb70cc080096958e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x705",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",6271,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF39501"
"1",1698688540272,"30/10/2023 17:55:40",1698688540681,0,"30/10/2023 17:55:40",149691,4,"task-9qxs",NA,32582689,9641842,NA,"complete",NA,"653fe9d7e861830a39fe0022","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF37681"
"2",1698688551585,"30/10/2023 17:55:51",1698688552037,0,"30/10/2023 17:55:52",149691,4,"task-9qxs",NA,32582689,9641842,NA,"complete",NA,"653fe9d7e861830a39fe0022","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",10861.8999999762,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF37681"
"3",1698688554708,"30/10/2023 17:55:54",1698688555139,0,"30/10/2023 17:55:55",149691,4,"task-9qxs",NA,32582689,9641842,NA,"complete",NA,"653fe9d7e861830a39fe0022","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3091.60000002384,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF37681"
"4",1698688554750,"30/10/2023 17:55:54",1698688555143,0,"30/10/2023 17:55:55",149691,4,"task-9qxs",NA,32582689,9641842,NA,"complete",NA,"653fe9d7e861830a39fe0022","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x707",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14462,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF37681"
"1",1698688603905,"30/10/2023 17:56:43",1698688608357,0,"30/10/2023 17:56:48",149691,4,"task-9qxs",NA,32582743,9641896,NA,"complete",NA,"653fec563fad42cfd2aa4c51","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF67941"
"2",1698688610705,"30/10/2023 17:56:50",1698688615206,0,"30/10/2023 17:56:55",149691,4,"task-9qxs",NA,32582743,9641896,NA,"complete",NA,"653fec563fad42cfd2aa4c51","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",6689,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF67941"
"3",1698688613462,"30/10/2023 17:56:53",1698688617957,0,"30/10/2023 17:56:57",149691,4,"task-9qxs",NA,32582743,9641896,NA,"complete",NA,"653fec563fad42cfd2aa4c51","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2746.20000004768,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF67941"
"4",1698688613518,"30/10/2023 17:56:53",1698688617960,0,"30/10/2023 17:56:57",149691,4,"task-9qxs",NA,32582743,9641896,NA,"complete",NA,"653fec563fad42cfd2aa4c51","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",9603,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF67941"
"1",1698688702564,"30/10/2023 17:58:22",1698688702446,-5,"30/10/2023 12:58:22",149691,4,"task-9qxs",NA,32582827,9641908,NA,"complete",NA,"653feca7c12da01fc1d710d8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1280x800","1280x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF33843"
"2",1698688710006,"30/10/2023 17:58:30",1698688709949,-5,"30/10/2023 12:58:29",149691,4,"task-9qxs",NA,32582827,9641908,NA,"complete",NA,"653feca7c12da01fc1d710d8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1280x800","1280x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",6654.20000001788,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF33843"
"3",1698688712912,"30/10/2023 17:58:32",1698688712838,-5,"30/10/2023 12:58:32",149691,4,"task-9qxs",NA,32582827,9641908,NA,"complete",NA,"653feca7c12da01fc1d710d8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1280x800","1280x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2875.79999998212,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF33843"
"4",1698688713059,"30/10/2023 17:58:33",1698688712842,-5,"30/10/2023 12:58:32",149691,4,"task-9qxs",NA,32582827,9641908,NA,"complete",NA,"653feca7c12da01fc1d710d8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1280x800","1280x619",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10396,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF33843"
"1",1698688704131,"30/10/2023 17:58:24",1698688703859,0,"30/10/2023 17:58:23",149691,4,"task-9qxs",NA,32582832,9641907,NA,"complete",NA,"653fec802123ced4a725aa23","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09583"
"2",1698688712661,"30/10/2023 17:58:32",1698688712440,0,"30/10/2023 17:58:32",149691,4,"task-9qxs",NA,32582832,9641907,NA,"complete",NA,"653fec802123ced4a725aa23","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8500.30000001192,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF09583"
"3",1698688715697,"30/10/2023 17:58:35",1698688715467,0,"30/10/2023 17:58:35",149691,4,"task-9qxs",NA,32582832,9641907,NA,"complete",NA,"653fec802123ced4a725aa23","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3022.79999999702,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF09583"
"4",1698688715730,"30/10/2023 17:58:35",1698688715469,0,"30/10/2023 17:58:35",149691,4,"task-9qxs",NA,32582832,9641907,NA,"complete",NA,"653fec802123ced4a725aa23","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11610,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09583"
