"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"3",1707930455038,"14/02/2024 17:07:35",1707930455038,0,"14/02/2024 17:07:35",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",21792.502,34421.502,34438.202,21792.502,34421.502,34438.202,1,21792.502,12645.7,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF73191"
"4",1707930455039,"14/02/2024 17:07:35",1707930455039,0,"14/02/2024 17:07:35",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",29056.602,34421.502,34438.202,29056.602,34421.502,34438.202,1,29056.602,5381.6,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF73191"
"5",1707930455040,"14/02/2024 17:07:35",1707930455040,0,"14/02/2024 17:07:35",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",33838.502,34421.502,34438.202,33838.502,34421.502,34438.202,1,33838.502,599.700000000004,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF73191"
"6",1707930513768,"14/02/2024 17:08:33",1707930513768,0,"14/02/2024 17:08:33",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",58746.8,58730.1,58746.8,58746.8,58730.1,58746.8,1,58746.8,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF73191"
"7",1707930513773,"14/02/2024 17:08:33",1707930513773,0,"14/02/2024 17:08:33",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",49666.5,58730.1,58746.8,49666.5,58730.1,58746.8,1,49666.5,9080.29999999999,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF73191"
"8",1707930513774,"14/02/2024 17:08:33",1707930513774,0,"14/02/2024 17:08:33",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",52648.8,58730.1,58746.8,52648.8,58730.1,58746.8,1,52648.8,6097.99999999999,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF73191"
"9",1707930513777,"14/02/2024 17:08:33",1707930513777,0,"14/02/2024 17:08:33",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",57697.1,58730.1,58746.8,57697.1,58730.1,58746.8,1,57697.1,1049.7,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF73191"
"10",1707930524655,"14/02/2024 17:08:44",1707930524655,0,"14/02/2024 17:08:44",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10906.4000000008,10896.2,10906.4000000008,10906.4000000008,10896.2,10906.4000000008,1,10906.4000000008,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF73191"
"11",1707930524660,"14/02/2024 17:08:44",1707930524660,0,"14/02/2024 17:08:44",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",4998.40000000001,10896.2,10911.4000000008,4998.40000000001,10896.2,10911.4000000008,1,4998.40000000001,5913.00000000074,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF73191"
"12",1707930524662,"14/02/2024 17:08:44",1707930524662,0,"14/02/2024 17:08:44",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",8813.70000000001,10896.2,10912.6999999978,8813.70000000001,10896.2,10912.6999999978,1,8813.70000000001,2098.99999999776,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF73191"
"13",1707930524664,"14/02/2024 17:08:44",1707930524664,0,"14/02/2024 17:08:44",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",10396.5,10896.2,10912.9,10396.5,10896.2,10912.9,1,10396.5,516.400000000023,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF73191"
"14",1707930524674,"14/02/2024 17:08:44",1707930524674,0,"14/02/2024 17:08:44",163173,5,"questionnaire-uu2n",NA,35149205,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF73191"
"1",1707930150182,"14/02/2024 17:02:30",1707930150182,0,"14/02/2024 17:02:30",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF79833"
"2",1707930177140,"14/02/2024 17:02:57",1707930177140,0,"14/02/2024 17:02:57",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",26979.858,26963.194,26979.858,26979.858,26963.194,26979.858,1,26979.858,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF79833"
"3",1707930177150,"14/02/2024 17:02:57",1707930177150,0,"14/02/2024 17:02:57",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",9532.027,26963.194,26979.858,9532.027,26963.194,26979.858,1,9532.027,17447.831,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF79833"
"4",1707930177151,"14/02/2024 17:02:57",1707930177151,0,"14/02/2024 17:02:57",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",19697.41,26963.194,26979.858,19697.41,26963.194,26979.858,1,19697.41,7282.448,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF79833"
"5",1707930177153,"14/02/2024 17:02:57",1707930177153,0,"14/02/2024 17:02:57",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",25730.021,26963.194,26979.858,25730.021,26963.194,26979.858,1,25730.021,1249.837,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF79833"
"6",1707930215468,"14/02/2024 17:03:35",1707930215468,0,"14/02/2024 17:03:35",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",38356.273999997,38345.088,38356.273999997,38356.273999997,38345.088,38356.273999997,1,38356.273999997,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF79833"
"7",1707930215477,"14/02/2024 17:03:35",1707930215477,0,"14/02/2024 17:03:35",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",9048.84,38345.088,38361.752,9048.84,38345.088,38361.752,1,9048.84,29312.912,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF79833"
"8",1707930215479,"14/02/2024 17:03:35",1707930215479,0,"14/02/2024 17:03:35",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",26346.627,38345.088,38361.752,26346.627,38345.088,38361.752,1,26346.627,12015.125,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF79833"
"9",1707930215486,"14/02/2024 17:03:35",1707930215486,0,"14/02/2024 17:03:35",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",36845.267,38345.088,38361.752,36845.267,38345.088,38361.752,1,36845.267,1516.485,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF79833"
"10",1707930228821,"14/02/2024 17:03:48",1707930228821,0,"14/02/2024 17:03:48",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",13364.286000006,13348.289,13364.286000006,13364.286000006,13348.289,13364.286000006,1,13364.286000006,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF79833"
"11",1707930228833,"14/02/2024 17:03:48",1707930228833,0,"14/02/2024 17:03:48",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",7782.336,13348.289,13364.953,7782.336,13348.289,13364.953,1,7782.336,5582.61700000001,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF79833"
"12",1707930228835,"14/02/2024 17:03:48",1707930228835,0,"14/02/2024 17:03:48",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",10498.662,13348.289,13364.953,10498.662,13348.289,13364.953,1,10498.662,2866.29100000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF79833"
"13",1707930228837,"14/02/2024 17:03:48",1707930228837,0,"14/02/2024 17:03:48",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",12465.061,13348.289,13364.953,12465.061,13348.289,13364.953,1,12465.061,899.892000000007,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF79833"
"14",1707930228850,"14/02/2024 17:03:48",1707930228850,0,"14/02/2024 17:03:48",163173,5,"questionnaire-uu2n",NA,35148829,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF79833"
"1",1707930188878,"14/02/2024 17:03:08",1707930188878,0,"14/02/2024 17:03:08",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF99152"
"2",1707930216562,"14/02/2024 17:03:36",1707930216562,0,"14/02/2024 17:03:36",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",27692.4000000477,27683.1,27692.4000000477,27692.4000000477,27683.1,27692.4000000477,1,27692.4000000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF99152"
"3",1707930216565,"14/02/2024 17:03:36",1707930216565,0,"14/02/2024 17:03:36",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",15933.1,27683.1,27699.8,15933.1,27683.1,27699.8,1,15933.1,11766.7,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF99152"
"4",1707930216565,"14/02/2024 17:03:36",1707930216565,0,"14/02/2024 17:03:36",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",21216.5,27683.1,27699.8,21216.5,27683.1,27699.8,1,21216.5,6483.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF99152"
"5",1707930216565,"14/02/2024 17:03:36",1707930216565,0,"14/02/2024 17:03:36",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",27016.2,27683.1,27699.8,27016.2,27683.1,27699.8,1,27016.2,683.600000000002,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF99152"
"6",1707930240060,"14/02/2024 17:04:00",1707930240060,0,"14/02/2024 17:04:00",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",23512.4000000715,23499.6,23512.4000000715,23512.4000000715,23499.6,23512.4000000715,1,23512.4000000715,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF99152"
"7",1707930240063,"14/02/2024 17:04:00",1707930240063,0,"14/02/2024 17:04:00",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",9216.3,23499.6,23515.7000000238,9216.3,23499.6,23515.7000000238,1,9216.3,14299.4000000238,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF99152"
"8",1707930240064,"14/02/2024 17:04:00",1707930240064,0,"14/02/2024 17:04:00",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",16516.3,23499.6,23516.3,16516.3,23499.6,23516.3,1,16516.3,7000,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF99152"
"9",1707930240064,"14/02/2024 17:04:00",1707930240064,0,"14/02/2024 17:04:00",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",22333,23499.6,23516.3,22333,23499.6,23516.3,1,22333,1183.3,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF99152"
"10",1707930254546,"14/02/2024 17:04:14",1707930254546,0,"14/02/2024 17:04:14",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",14498,14483,14498,14498,14483,14498,1,14498,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF99152"
"11",1707930254549,"14/02/2024 17:04:14",1707930254549,0,"14/02/2024 17:04:14",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",8550,14483,14499.6,8550,14483,14499.6,1,8550,5949.60000000001,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF99152"
"12",1707930254549,"14/02/2024 17:04:14",1707930254549,0,"14/02/2024 17:04:14",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",10783.3,14483,14499.6,10783.3,14483,14499.6,1,10783.3,3716.3,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF99152"
"13",1707930254550,"14/02/2024 17:04:14",1707930254550,0,"14/02/2024 17:04:14",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",13483.1,14483,14499.6,13483.1,14483,14499.6,1,13483.1,1016.5,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF99152"
"14",1707930254554,"14/02/2024 17:04:14",1707930254554,0,"14/02/2024 17:04:14",163173,5,"questionnaire-uu2n",NA,35148884,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF99152"
"1",1707930339024,"14/02/2024 17:05:39",1707930339024,0,"14/02/2024 17:05:39",163173,5,"questionnaire-uu2n",NA,35149096,10387405,NA,"complete",NA,"65ccf1d0bc4382242747e329","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF47263"
