"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"2",1707940186721,"14/02/2024 19:49:46",1707940186668,0,"14/02/2024 19:49:46",163173,5,"task-9qxs",NA,35156764,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","865x673",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",13542.5,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF32263"
"3",1707940189225,"14/02/2024 19:49:49",1707940189180,0,"14/02/2024 19:49:49",163173,5,"task-9qxs",NA,35156764,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","865x673",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2503.10000014305,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF32263"
"4",1707940189283,"14/02/2024 19:49:49",1707940189183,0,"14/02/2024 19:49:49",163173,5,"task-9qxs",NA,35156764,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","865x673",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",16193,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF32263"
"1",1707991944443,"15/02/2024 10:12:24",1707991943776,0,"15/02/2024 10:12:23",163173,5,"task-9qxs",NA,35167993,10392237,NA,"complete",NA,"65cde1391b226940b7953913","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79831"
"2",1707991953970,"15/02/2024 10:12:33",1707991953315,0,"15/02/2024 10:12:33",163173,5,"task-9qxs",NA,35167993,10392237,NA,"complete",NA,"65cde1391b226940b7953913","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",9249.10000038147,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF79831"
"3",1707991956939,"15/02/2024 10:12:36",1707991956294,0,"15/02/2024 10:12:36",163173,5,"task-9qxs",NA,35167993,10392237,NA,"complete",NA,"65cde1391b226940b7953913","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",2970.39999961853,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF79831"
"4",1707991956998,"15/02/2024 10:12:36",1707991956298,0,"15/02/2024 10:12:36",163173,5,"task-9qxs",NA,35167993,10392237,NA,"complete",NA,"65cde1391b226940b7953913","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",12522,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79831"
"1",1707992075080,"15/02/2024 10:14:35",1707992076106,0,"15/02/2024 10:14:36",163173,5,"task-9qxs",NA,35168095,10392283,NA,"complete",NA,"65cde243ec9cc1ea25fb3407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41593"
"2",1707992083602,"15/02/2024 10:14:43",1707992084647,0,"15/02/2024 10:14:44",163173,5,"task-9qxs",NA,35168095,10392283,NA,"complete",NA,"65cde243ec9cc1ea25fb3407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8424.60000000009,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF41593"
"3",1707992085916,"15/02/2024 10:14:45",1707992086958,0,"15/02/2024 10:14:46",163173,5,"task-9qxs",NA,35168095,10392283,NA,"complete",NA,"65cde243ec9cc1ea25fb3407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2303.20000000019,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF41593"
"4",1707992085985,"15/02/2024 10:14:45",1707992086961,0,"15/02/2024 10:14:46",163173,5,"task-9qxs",NA,35168095,10392283,NA,"complete",NA,"65cde243ec9cc1ea25fb3407","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x929",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",10855,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41593"
"1",1707992098227,"15/02/2024 10:14:58",1707992098011,0,"15/02/2024 10:14:58",163173,5,"task-9qxs",NA,35168112,10392268,NA,"complete",NA,"65cde1d8bb3de642ad44386a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF72552"
"2",1707992105528,"15/02/2024 10:15:05",1707992105369,0,"15/02/2024 10:15:05",163173,5,"task-9qxs",NA,35168112,10392268,NA,"complete",NA,"65cde1d8bb3de642ad44386a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6810.20000004768,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF72552"
"3",1707992108215,"15/02/2024 10:15:08",1707992107836,0,"15/02/2024 10:15:07",163173,5,"task-9qxs",NA,35168112,10392268,NA,"complete",NA,"65cde1d8bb3de642ad44386a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2461.39999985695,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF72552"
"4",1707992108427,"15/02/2024 10:15:08",1707992107837,0,"15/02/2024 10:15:07",163173,5,"task-9qxs",NA,35168112,10392268,NA,"complete",NA,"65cde1d8bb3de642ad44386a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",9826,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF72552"
"1",1707992338756,"15/02/2024 10:18:58",1707992338630,0,"15/02/2024 10:18:58",163173,5,"task-9qxs",NA,35168236,10392261,NA,"complete",NA,"65cde156c44009fa1760869d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x672",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF99282"
"2",1707992354620,"15/02/2024 10:19:14",1707992354516,0,"15/02/2024 10:19:14",163173,5,"task-9qxs",NA,35168236,10392261,NA,"complete",NA,"65cde156c44009fa1760869d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x672",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",15661.5,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF99282"
"3",1707992360735,"15/02/2024 10:19:20",1707992360608,0,"15/02/2024 10:19:20",163173,5,"task-9qxs",NA,35168236,10392261,NA,"complete",NA,"65cde156c44009fa1760869d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x672",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6082.79999999981,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF99282"
"4",1707992360824,"15/02/2024 10:19:20",1707992360612,0,"15/02/2024 10:19:20",163173,5,"task-9qxs",NA,35168236,10392261,NA,"complete",NA,"65cde156c44009fa1760869d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x672",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",21982,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF99282"
"1",1707992658691,"15/02/2024 10:24:18",1707992656546,0,"15/02/2024 10:24:16",163173,5,"task-9qxs",NA,35168406,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF75167"
"2",1707992667656,"15/02/2024 10:24:27",1707992665521,0,"15/02/2024 10:24:25",163173,5,"task-9qxs",NA,35168406,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",8851,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF75167"
"3",1707992670732,"15/02/2024 10:24:30",1707992668609,0,"15/02/2024 10:24:28",163173,5,"task-9qxs",NA,35168406,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3073,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF75167"
"4",1707992670799,"15/02/2024 10:24:30",1707992668611,0,"15/02/2024 10:24:28",163173,5,"task-9qxs",NA,35168406,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",12065,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF75167"
"1",1707993157443,"15/02/2024 10:32:37",1707993157327,0,"15/02/2024 10:32:37",163173,5,"task-9qxs",NA,35168780,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05565"
"2",1707993163942,"15/02/2024 10:32:43",1707993163911,0,"15/02/2024 10:32:43",163173,5,"task-9qxs",NA,35168780,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6413,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF05565"
"3",1707993166680,"15/02/2024 10:32:46",1707993166489,0,"15/02/2024 10:32:46",163173,5,"task-9qxs",NA,35168780,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2571,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF05565"
"4",1707993166744,"15/02/2024 10:32:46",1707993166497,0,"15/02/2024 10:32:46",163173,5,"task-9qxs",NA,35168780,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",9170,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05565"
"1",1707993279811,"15/02/2024 10:34:39",1707993278452,0,"15/02/2024 10:34:38",163173,5,"task-9qxs",NA,35168890,10392446,NA,"complete",NA,"65cde6767436a9aaea2a78ab","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF42986"
"2",1707993289912,"15/02/2024 10:34:49",1707993288574,0,"15/02/2024 10:34:48",163173,5,"task-9qxs",NA,35168890,10392446,NA,"complete",NA,"65cde6767436a9aaea2a78ab","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",9954,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF42986"
"3",1707993293239,"15/02/2024 10:34:53",1707993291803,0,"15/02/2024 10:34:51",163173,5,"task-9qxs",NA,35168890,10392446,NA,"complete",NA,"65cde6767436a9aaea2a78ab","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3221,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF42986"
"4",1707993293327,"15/02/2024 10:34:53",1707993291806,0,"15/02/2024 10:34:51",163173,5,"task-9qxs",NA,35168890,10392446,NA,"complete",NA,"65cde6767436a9aaea2a78ab","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",13354,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF42986"
"1",1707993285949,"15/02/2024 10:34:45",1707993284392,0,"15/02/2024 10:34:44",163173,5,"task-9qxs",NA,35168896,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF22046"
"2",1707993291993,"15/02/2024 10:34:51",1707993290362,0,"15/02/2024 10:34:50",163173,5,"task-9qxs",NA,35168896,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",5822,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF22046"
"3",1707993293878,"15/02/2024 10:34:53",1707993292352,0,"15/02/2024 10:34:52",163173,5,"task-9qxs",NA,35168896,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",1987,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF22046"
"4",1707993293916,"15/02/2024 10:34:53",1707993292367,0,"15/02/2024 10:34:52",163173,5,"task-9qxs",NA,35168896,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",7975,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF22046"
"1",1707993363841,"15/02/2024 10:36:03",1707993363678,0,"15/02/2024 10:36:03",163173,5,"task-9qxs",NA,35168945,10392444,NA,"complete",NA,"65cde6614d80fc16af4c8b4a","computer","Desktop or Laptop","Windows 10","Edge 120.0.0.0","1536x960","1528x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF02973"
"2",1707993373089,"15/02/2024 10:36:13",1707993372962,0,"15/02/2024 10:36:12",163173,5,"task-9qxs",NA,35168945,10392444,NA,"complete",NA,"65cde6614d80fc16af4c8b4a","computer","Desktop or Laptop","Windows 10","Edge 120.0.0.0","1536x960","1528x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",5410.89999999851,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF02973"
"3",1707993374926,"15/02/2024 10:36:14",1707993374789,0,"15/02/2024 10:36:14",163173,5,"task-9qxs",NA,35168945,10392444,NA,"complete",NA,"65cde6614d80fc16af4c8b4a","computer","Desktop or Laptop","Windows 10","Edge 120.0.0.0","1536x960","1528x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",1821.19999999925,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF02973"
"4",1707993375165,"15/02/2024 10:36:15",1707993374794,0,"15/02/2024 10:36:14",163173,5,"task-9qxs",NA,35168945,10392444,NA,"complete",NA,"65cde6614d80fc16af4c8b4a","computer","Desktop or Laptop","Windows 10","Edge 120.0.0.0","1536x960","1528x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",11116,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF02973"
"1",1707993366372,"15/02/2024 10:36:06",1707993400125,0,"15/02/2024 10:36:40",163173,5,"task-9qxs",NA,35168946,10392491,NA,"complete",NA,"65cde5eefc86493370b95670","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1512x982","1505x760",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF08258"
"2",1707993372838,"15/02/2024 10:36:12",1707993406647,0,"15/02/2024 10:36:46",163173,5,"task-9qxs",NA,35168946,10392491,NA,"complete",NA,"65cde5eefc86493370b95670","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1512x982","1505x760",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6324.29999995232,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF08258"
"3",1707993378971,"15/02/2024 10:36:18",1707993412800,0,"15/02/2024 10:36:52",163173,5,"task-9qxs",NA,35168946,10392491,NA,"complete",NA,"65cde5eefc86493370b95670","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1512x982","1505x760",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6144.20000004768,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF08258"
"4",1707993379053,"15/02/2024 10:36:19",1707993412804,0,"15/02/2024 10:36:52",163173,5,"task-9qxs",NA,35168946,10392491,NA,"complete",NA,"65cde5eefc86493370b95670","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1512x982","1505x760",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",12679,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF08258"
"1",1707993489194,"15/02/2024 10:38:09",1707993488482,0,"15/02/2024 10:38:08",163173,5,"task-9qxs",NA,35169045,10392489,NA,"complete",NA,"65cde752c4ada29166ff6a74","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73286"
"2",1707993503053,"15/02/2024 10:38:23",1707993502374,0,"15/02/2024 10:38:22",163173,5,"task-9qxs",NA,35169045,10392489,NA,"complete",NA,"65cde752c4ada29166ff6a74","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",13664.599999994,NA,"Enter Key","Elephant ",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF73286"
"3",1707993508173,"15/02/2024 10:38:28",1707993507497,0,"15/02/2024 10:38:27",163173,5,"task-9qxs",NA,35169045,10392489,NA,"complete",NA,"65cde752c4ada29166ff6a74","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",2,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",5114.59999999404,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF73286"
"4",1707993508237,"15/02/2024 10:38:28",1707993507501,0,"15/02/2024 10:38:27",163173,5,"task-9qxs",NA,35169045,10392489,NA,"complete",NA,"65cde752c4ada29166ff6a74","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",19020,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73286"
