"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1718884178798,"20/06/2024 11:49:38",1718887778798,1,"20/06/2024 13:49:38",178265,9,"questionnaire-qxhw",NA,38392758,11284723,NA,"complete",NA,"6674145ec50dc87bc1444b5e","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1281x564","1280x559",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","1-0","1","MDPRF45532"
"1",1718884402828,"20/06/2024 11:53:22",1718888002828,1,"20/06/2024 13:53:22",178265,9,"questionnaire-qxhw",NA,38392832,11284781,NA,"complete",NA,"66741628d376d07b0f73162f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1313",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","1-0","1","MDPRF62256"
"1",1718884338897,"20/06/2024 11:52:18",1718887938897,1,"20/06/2024 13:52:18",178265,9,"questionnaire-qxhw",NA,38392843,11284740,NA,"complete",NA,"6674146c26a2d95fe1904f69","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","1-0","1","MDPRF05791"
"1",1718884525845,"20/06/2024 11:55:25",1718888125845,1,"20/06/2024 13:55:25",178265,9,"questionnaire-qxhw",NA,38392942,11284756,NA,"complete",NA,"66741496c2e7185660444c1b","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1368x912","912x500",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","1-0","1","MDPRF97532"
"1",1718884592028,"20/06/2024 11:56:32",1718888192028,1,"20/06/2024 13:56:32",178265,9,"questionnaire-qxhw",NA,38392972,11284724,NA,"complete",NA,"66741499210d37e3b00bf442","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","1-0","1","MDPRF84507"
"1",1718884623531,"20/06/2024 11:57:03",1718888223531,1,"20/06/2024 13:57:03",178265,9,"questionnaire-qxhw",NA,38393009,11284793,NA,"complete",NA,"66741605fd1782e0e5026356","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","1-0","1","MDPRF38981"
"1",1718884762126,"20/06/2024 11:59:22",1718888362126,1,"20/06/2024 13:59:22",178265,9,"questionnaire-qxhw",NA,38393078,11284513,NA,"complete",NA,"66740ef96f7fc086f510c1ea","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","1-0","1","MDPRF65569"
"1",1718885018081,"20/06/2024 12:03:38",1718888618081,1,"20/06/2024 14:03:38",178265,9,"questionnaire-qxhw",NA,38393247,11284816,NA,"complete",NA,"66741769c1be196f6727f22d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","1-0","1","MDPRF91399"
"1",1718885080966,"20/06/2024 12:04:40",1718888680966,1,"20/06/2024 14:04:40",178265,9,"questionnaire-qxhw",NA,38393282,11284853,NA,"complete",NA,"66741561dad13cd44a61f97d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1463x823","1463x654",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","1-0","1","MDPRF70702"
"1",1718885196834,"20/06/2024 12:06:36",1718888796834,1,"20/06/2024 14:06:36",178265,9,"questionnaire-qxhw",NA,38393368,11284846,NA,"complete",NA,"667418b97b5b05c45cd64b42","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","1-0","1","MDPRF65440"
