"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"3",1718882845544,"20/06/2024 11:27:25",1718882848293,1,"20/06/2024 12:27:28",178265,9,"task-9qxs",NA,38391582,11284524,NA,"complete",NA,"66740fe0152457ddfb138422","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x776",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3001.30000001192,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF83190"
"4",1718882845624,"20/06/2024 11:27:25",1718882848296,1,"20/06/2024 12:27:28",178265,9,"task-9qxs",NA,38391582,11284524,NA,"complete",NA,"66740fe0152457ddfb138422","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x776",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",9849,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF83190"
"1",1718882988670,"20/06/2024 11:29:48",1718882988562,1,"20/06/2024 12:29:48",178265,9,"task-9qxs",NA,38391662,11284542,NA,"complete",NA,"667410bc9da3fdb506dd9ce5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","2048x1280","2044x1079",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41800"
"2",1718882993771,"20/06/2024 11:29:53",1718882993749,1,"20/06/2024 12:29:53",178265,9,"task-9qxs",NA,38391662,11284542,NA,"complete",NA,"667410bc9da3fdb506dd9ce5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","2048x1280","2044x1079",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",5094.60000002384,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF41800"
"3",1718882995668,"20/06/2024 11:29:55",1718882995638,1,"20/06/2024 12:29:55",178265,9,"task-9qxs",NA,38391662,11284542,NA,"complete",NA,"667410bc9da3fdb506dd9ce5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","2048x1280","2044x1079",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",1883.09999999404,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF41800"
"4",1718882995722,"20/06/2024 11:29:55",1718882995640,1,"20/06/2024 12:29:55",178265,9,"task-9qxs",NA,38391662,11284542,NA,"complete",NA,"667410bc9da3fdb506dd9ce5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","2048x1280","2044x1079",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",7078,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF41800"
"1",1718883000617,"20/06/2024 11:30:00",1718883000529,1,"20/06/2024 12:30:00",178265,9,"task-9qxs",NA,38391676,11284545,NA,"complete",NA,"667410df85e20836509632c5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF12782"
"2",1718883010292,"20/06/2024 11:30:10",1718883010206,1,"20/06/2024 12:30:10",178265,9,"task-9qxs",NA,38391676,11284545,NA,"complete",NA,"667410df85e20836509632c5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",9520.09999999963,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF12782"
"3",1718883013315,"20/06/2024 11:30:13",1718883013241,1,"20/06/2024 12:30:13",178265,9,"task-9qxs",NA,38391676,11284545,NA,"complete",NA,"667410df85e20836509632c5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3023.89999999944,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF12782"
"4",1718883013366,"20/06/2024 11:30:13",1718883013246,1,"20/06/2024 12:30:13",178265,9,"task-9qxs",NA,38391676,11284545,NA,"complete",NA,"667410df85e20836509632c5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",12717,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF12782"
"1",1718883167684,"20/06/2024 11:32:47",1718883167487,1,"20/06/2024 12:32:47",178265,9,"task-9qxs",NA,38391846,11284573,NA,"complete",NA,"667411be7e122f3b0d5884e5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05151"
"2",1718883175606,"20/06/2024 11:32:55",1718883175463,1,"20/06/2024 12:32:55",178265,9,"task-9qxs",NA,38391846,11284573,NA,"complete",NA,"667411be7e122f3b0d5884e5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7809.60000014305,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF05151"
"3",1718883178618,"20/06/2024 11:32:58",1718883178483,1,"20/06/2024 12:32:58",178265,9,"task-9qxs",NA,38391846,11284573,NA,"complete",NA,"667411be7e122f3b0d5884e5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3011,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF05151"
"4",1718883178697,"20/06/2024 11:32:58",1718883178486,1,"20/06/2024 12:32:58",178265,9,"task-9qxs",NA,38391846,11284573,NA,"complete",NA,"667411be7e122f3b0d5884e5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10999,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05151"
"1",1718883270073,"20/06/2024 11:34:30",1718883271128,1,"20/06/2024 12:34:31",178265,9,"task-9qxs",NA,38391980,11284565,NA,"complete",NA,"6674111a287b4f2112e8a5fd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF50909"
"2",1718883284393,"20/06/2024 11:34:44",1718883285518,1,"20/06/2024 12:34:45",178265,9,"task-9qxs",NA,38391980,11284565,NA,"complete",NA,"6674111a287b4f2112e8a5fd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",13836,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF50909"
"3",1718883287989,"20/06/2024 11:34:47",1718883289114,1,"20/06/2024 12:34:49",178265,9,"task-9qxs",NA,38391980,11284565,NA,"complete",NA,"6674111a287b4f2112e8a5fd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3589.79999995232,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF50909"
"4",1718883288076,"20/06/2024 11:34:48",1718883289118,1,"20/06/2024 12:34:49",178265,9,"task-9qxs",NA,38391980,11284565,NA,"complete",NA,"6674111a287b4f2112e8a5fd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",17990,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF50909"
"1",1718883272579,"20/06/2024 11:34:32",1718883272519,1,"20/06/2024 12:34:32",178265,9,"task-9qxs",NA,38391983,11284564,NA,"complete",NA,"667411553c10b42edfef22b0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","895x690",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF15998"
"2",1718883278948,"20/06/2024 11:34:38",1718883278891,1,"20/06/2024 12:34:38",178265,9,"task-9qxs",NA,38391983,11284564,NA,"complete",NA,"667411553c10b42edfef22b0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","895x690",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",6257.70000004768,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF15998"
"3",1718883281011,"20/06/2024 11:34:41",1718883280945,1,"20/06/2024 12:34:40",178265,9,"task-9qxs",NA,38391983,11284564,NA,"complete",NA,"667411553c10b42edfef22b0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","895x690",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2047.79999995232,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF15998"
"4",1718883281056,"20/06/2024 11:34:41",1718883280948,1,"20/06/2024 12:34:40",178265,9,"task-9qxs",NA,38391983,11284564,NA,"complete",NA,"667411553c10b42edfef22b0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","895x690",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",8429,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF15998"
"1",1718883383425,"20/06/2024 11:36:23",1718883383266,1,"20/06/2024 12:36:23",178265,9,"task-9qxs",NA,38392095,11284587,NA,"complete",NA,"667412867e38a68bb2aad47a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16544"
"2",1718883395006,"20/06/2024 11:36:35",1718883394890,1,"20/06/2024 12:36:34",178265,9,"task-9qxs",NA,38392095,11284587,NA,"complete",NA,"667412867e38a68bb2aad47a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",11417,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF16544"
"3",1718883397658,"20/06/2024 11:36:37",1718883397549,1,"20/06/2024 12:36:37",178265,9,"task-9qxs",NA,38392095,11284587,NA,"complete",NA,"667412867e38a68bb2aad47a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2648.40000000596,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF16544"
"4",1718883397739,"20/06/2024 11:36:37",1718883397554,1,"20/06/2024 12:36:37",178265,9,"task-9qxs",NA,38392095,11284587,NA,"complete",NA,"667412867e38a68bb2aad47a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14288,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16544"
"1",1718883536841,"20/06/2024 11:38:56",1718883537035,1,"20/06/2024 12:38:57",178265,9,"task-9qxs",NA,38392213,11284577,NA,"complete",NA,"667411f785f472fbb31cf32d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1232x870",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF31721"
"2",1718883613462,"20/06/2024 11:40:13",1718883613707,1,"20/06/2024 12:40:13",178265,9,"task-9qxs",NA,38392213,11284577,NA,"complete",NA,"667411f785f472fbb31cf32d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1787x870",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",76459.900000006,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF31721"
"3",1718883617039,"20/06/2024 11:40:17",1718883617306,1,"20/06/2024 12:40:17",178265,9,"task-9qxs",NA,38392213,11284577,NA,"complete",NA,"667411f785f472fbb31cf32d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1787x870",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3590.89999997616,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF31721"
"4",1718883617111,"20/06/2024 11:40:17",1718883617308,1,"20/06/2024 12:40:17",178265,9,"task-9qxs",NA,38392213,11284577,NA,"complete",NA,"667411f785f472fbb31cf32d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1787x870",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",80273,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF31721"
"1",1718883545350,"20/06/2024 11:39:05",1718883545042,1,"20/06/2024 12:39:05",178265,9,"task-9qxs",NA,38392238,11284586,NA,"complete",NA,"66741256e8e9c6ec32d85d1d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34679"
"2",1718883553610,"20/06/2024 11:39:13",1718883553323,1,"20/06/2024 12:39:13",178265,9,"task-9qxs",NA,38392238,11284586,NA,"complete",NA,"66741256e8e9c6ec32d85d1d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",7968.69999998808,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF34679"
"3",1718883556026,"20/06/2024 11:39:16",1718883555736,1,"20/06/2024 12:39:15",178265,9,"task-9qxs",NA,38392238,11284586,NA,"complete",NA,"66741256e8e9c6ec32d85d1d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2397.80000001192,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF34679"
"4",1718883556171,"20/06/2024 11:39:16",1718883555741,1,"20/06/2024 12:39:15",178265,9,"task-9qxs",NA,38392238,11284586,NA,"complete",NA,"66741256e8e9c6ec32d85d1d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10699,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34679"
"1",1718883822822,"20/06/2024 11:43:42",1718883822371,-4,"20/06/2024 07:43:42",178265,9,"task-9qxs",NA,38392459,11284609,NA,"complete",NA,"667412b92a32c0e4b41c53dd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1080","2560x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96648"
"2",1718883832275,"20/06/2024 11:43:52",1718883831884,-4,"20/06/2024 07:43:51",178265,9,"task-9qxs",NA,38392459,11284609,NA,"complete",NA,"667412b92a32c0e4b41c53dd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1080","2560x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",8794.60000002384,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF96648"
"3",1718883834419,"20/06/2024 11:43:54",1718883834004,-4,"20/06/2024 07:43:54",178265,9,"task-9qxs",NA,38392459,11284609,NA,"complete",NA,"667412b92a32c0e4b41c53dd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1080","2560x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2115.89999997616,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF96648"
"4",1718883834555,"20/06/2024 11:43:54",1718883834006,-4,"20/06/2024 07:43:54",178265,9,"task-9qxs",NA,38392459,11284609,NA,"complete",NA,"667412b92a32c0e4b41c53dd","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1080","2560x953",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11635,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF96648"
"1",1718884035282,"20/06/2024 11:47:15",1718884035228,1,"20/06/2024 12:47:15",178265,9,"task-9qxs",NA,38392643,11284743,NA,"complete",NA,"667414319da3fdb506dd9dd5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF15787"
"2",1718884042314,"20/06/2024 11:47:22",1718884042295,1,"20/06/2024 12:47:22",178265,9,"task-9qxs",NA,38392643,11284743,NA,"complete",NA,"667414319da3fdb506dd9dd5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6769.69999992847,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF15787"
"3",1718884045119,"20/06/2024 11:47:25",1718884045096,1,"20/06/2024 12:47:25",178265,9,"task-9qxs",NA,38392643,11284743,NA,"complete",NA,"667414319da3fdb506dd9dd5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2793.29999995232,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF15787"
"4",1718884045163,"20/06/2024 11:47:25",1718884045104,1,"20/06/2024 12:47:25",178265,9,"task-9qxs",NA,38392643,11284743,NA,"complete",NA,"667414319da3fdb506dd9dd5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",9877,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF15787"
"1",1718884095663,"20/06/2024 11:48:15",1718884095094,1,"20/06/2024 12:48:15",178265,9,"task-9qxs",NA,38392697,11284696,NA,"complete",NA,"6674135547003a88c1be09b7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1366x768","1366x633",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14619"
"2",1718884105574,"20/06/2024 11:48:25",1718884104947,1,"20/06/2024 12:48:24",178265,9,"task-9qxs",NA,38392697,11284696,NA,"complete",NA,"6674135547003a88c1be09b7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1366x768","1366x633",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",9645.59999999998,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF14619"
"3",1718884107837,"20/06/2024 11:48:27",1718884107287,1,"20/06/2024 12:48:27",178265,9,"task-9qxs",NA,38392697,11284696,NA,"complete",NA,"6674135547003a88c1be09b7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1366x768","1366x633",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2316.20000000007,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF14619"
"4",1718884107891,"20/06/2024 11:48:27",1718884107299,1,"20/06/2024 12:48:27",178265,9,"task-9qxs",NA,38392697,11284696,NA,"complete",NA,"6674135547003a88c1be09b7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1366x768","1366x633",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",12205,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14619"
"1",1718884148470,"20/06/2024 11:49:08",1718884179267,1,"20/06/2024 12:49:39",178265,9,"task-9qxs",NA,38392736,11284715,NA,"complete",NA,"667414644a0b815b84744224","computer","Desktop or Laptop","Windows 10","Chrome 124.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14738"
