"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Slider_LH.object.2.Value","Random_ID"
"1",1695070082879,"18/09/2023 20:48:02",1695055682879,-4,"18/09/2023 12:48:02",142342,3,"questionnaire-txxf",NA,31723287,9376826,NA,"complete","utggxc","3ERET4BTVS8YSRP0MMPP2U8IA11K9C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"40","SUPAMT62848"
"1",1695071141705,"18/09/2023 21:05:41",1695056741705,-4,"18/09/2023 13:05:41",142342,3,"questionnaire-txxf",NA,31723424,9376926,NA,"complete","qopsaj","34X6J5FLPZX99604L30ZNAYU5C6QJ6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"26","SUPAMT36338"
"1",1695071229092,"18/09/2023 21:07:09",1695056829092,-4,"18/09/2023 13:07:09",142342,3,"questionnaire-txxf",NA,31723477,9376935,NA,"complete","vvujrb","3TXMY6UCAKNM1SUYBBJD06LZE6SQCE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"76","SUPAMT72992"
"1",1695071221612,"18/09/2023 21:07:01",1695056821612,-4,"18/09/2023 13:07:01",142342,3,"questionnaire-txxf",NA,31723582,9377006,NA,"complete","wimqes","39ASUFLU636L7NFOTGK0K2HVX7WXEO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"58","SUPAMT06078"
"1",1695073301601,"18/09/2023 21:41:41",1695058901601,-4,"18/09/2023 13:41:41",142342,3,"questionnaire-txxf",NA,31724179,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"2","SUPAMT80434"
"1",1695078647780,"18/09/2023 23:10:47",1695060647780,-5,"18/09/2023 13:10:47",142342,3,"questionnaire-txxf",NA,31724580,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"17","SUPAMT84358"
"1",1695075006531,"18/09/2023 22:10:06",1695060606531,-4,"18/09/2023 14:10:06",142342,3,"questionnaire-txxf",NA,31724582,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"59","SUPAMT78837"
"1",1695077471373,"18/09/2023 22:51:11",1695063071373,-4,"18/09/2023 14:51:11",142342,3,"questionnaire-txxf",NA,31725013,9377373,NA,"complete","iehprc","3TVSS0C0E7Z876SV96D9H53PREIWTN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"100","SUPAMT53839"
"1",1695077399479,"18/09/2023 22:49:59",1695062999479,-4,"18/09/2023 14:49:59",142342,3,"questionnaire-txxf",NA,31725067,9377391,NA,"complete","qrfhal","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"92","SUPAMT82422"
"1",1695100657271,"19/09/2023 05:17:37",1695086257271,-4,"18/09/2023 21:17:37",142342,3,"questionnaire-txxf",NA,31728218,9382656,NA,"rejected - time limit reached","","3Z7ISHFUH6UT3H5CHVMLPD1KU4WZ8O","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"30","SUPAMT58347"
"1",1695103686557,"19/09/2023 06:08:06",1695089286557,-4,"18/09/2023 22:08:06",142342,3,"questionnaire-txxf",NA,31728487,9382738,NA,"complete","lfidam","3A0EX8ZRNENC0PTEOL4C28IJWECYBQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"68","SUPAMT62860"
"1",1695415628755,"22/09/2023 20:47:08",1695401228755,-4,"22/09/2023 12:47:08",142342,3,"questionnaire-txxf",NA,31795094,9403723,NA,"complete","ycqcrp","3ZAZR5XV07HVFKVPY72QRZX3KTGZCP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"20","SUPAMT01609"
"1",1695399735430,"22/09/2023 16:22:15",1695381735430,-5,"22/09/2023 06:22:15",142342,3,"questionnaire-txxf",NA,31795538,9403900,NA,"complete","hxwbkj","35K3O9HUAHC471O3TMEEEVHOT03EFD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"96","SUPAMT14695"
"1",1695396217959,"22/09/2023 15:23:37",1695381817959,-4,"22/09/2023 07:23:37",142342,3,"questionnaire-txxf",NA,31795546,9403928,NA,"complete","yomcfb","3JV9LGBJWZDWXSXNYKNS1SBEYHAOGR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"62","SUPAMT15646"
"1",1695396029441,"22/09/2023 15:20:29",1695381629441,-4,"22/09/2023 07:20:29",142342,3,"questionnaire-txxf",NA,31795595,9404138,NA,"complete","iuauqo","3DY4FPOOA7NIC2FYF73IVOJTWKJVRZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"66","SUPAMT52075"
"1",1695396331720,"22/09/2023 15:25:31",1695381931720,-4,"22/09/2023 07:25:31",142342,3,"questionnaire-txxf",NA,31795612,9404175,NA,"complete","yrmxcc","","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"19","SUPAMT96766"
"1",1695396443414,"22/09/2023 15:27:23",1695382043414,-4,"22/09/2023 07:27:23",142342,3,"questionnaire-txxf",NA,31795640,9404139,NA,"complete","inqeoj","3I2PTA7R3ZT4KQ6M3O0BOPY7KZ6QK1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"53","SUPAMT93128"
"1",1695396157279,"22/09/2023 15:22:37",1695381757279,-4,"22/09/2023 07:22:37",142342,3,"questionnaire-txxf",NA,31795644,9404115,NA,"complete","iiuqyk","35L9RVQFCUH5ATCVECHJLYF4V36UH4","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"50","SUPAMT96766"
"1",1695397009170,"22/09/2023 15:36:49",1695382609170,-4,"22/09/2023 07:36:49",142342,3,"questionnaire-txxf",NA,31795776,9403872,NA,"complete","unsocv","3Q5ZZ9ZEVUEVW3LNA7F509UPT3R58M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"89","SUPAMT02996"
"1",1695397551502,"22/09/2023 15:45:51",1695383151502,-4,"22/09/2023 07:45:51",142342,3,"questionnaire-txxf",NA,31795920,9404284,NA,"complete","wdwrpa","3STRJBFXO2QHC6YEKSU6TU9U47ETKT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"67","SUPAMT61954"
"1",1695397850165,"22/09/2023 15:50:50",1695383450165,-4,"22/09/2023 07:50:50",142342,3,"questionnaire-txxf",NA,31796002,9404319,NA,"complete","ggalok","3KJYX6QCMFA1EEWL72U9TXX2M3UVJC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"75","SUPAMT94387"
"1",1695399118925,"22/09/2023 16:11:58",1695384718925,-4,"22/09/2023 08:11:58",142342,3,"questionnaire-txxf",NA,31796311,9404421,NA,"complete","tobcco","345LHZDED3RQGL5WZRSHH4EUCZ1U3C","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"70","SUPAMT92791"
"1",1695398616376,"22/09/2023 16:03:36",1695384216376,-4,"22/09/2023 08:03:36",142342,3,"questionnaire-txxf",NA,31796345,9404496,NA,"complete","jrdenx","37M28K1J0WCHMQTNW73DXAJP1TQAJN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"52","SUPAMT83537"
"1",1695399096963,"22/09/2023 16:11:36",1695384696963,-4,"22/09/2023 08:11:36",142342,3,"questionnaire-txxf",NA,31796376,9404424,NA,"complete","egydxs","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"100","SUPAMT45504"
"1",1695399362854,"22/09/2023 16:16:02",1695384962854,-4,"22/09/2023 08:16:02",142342,3,"questionnaire-txxf",NA,31796381,9404502,NA,"complete","ogueqe","30H4UDGLT8HEA25AONY23X0149QMPO","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"-16","SUPAMT64663"
"1",1695399471702,"22/09/2023 16:17:51",1695385071702,-4,"22/09/2023 08:17:51",142342,3,"questionnaire-txxf",NA,31796412,9404518,NA,"complete","eewpdg","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"38","SUPAMT59973"
"1",1695399643244,"22/09/2023 16:20:43",1695385243244,-4,"22/09/2023 08:20:43",142342,3,"questionnaire-txxf",NA,31796449,9404354,NA,"complete","hvdnqj","37TRT2X24WQM50YF2L39SL3VJA6BJC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x691","1366x574",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"48","SUPAMT56870"
"1",1695410685753,"22/09/2023 19:24:45",1695385485753,-7,"22/09/2023 05:24:45",142342,3,"questionnaire-txxf",NA,31796542,9404498,NA,"complete","lykplo","38SKSKU7R7W2NY0LBG73UNK0IQ7LIB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"98","SUPAMT89096"
"1",1695421565676,"22/09/2023 22:26:05",1695407165676,-4,"22/09/2023 14:26:05",142342,3,"questionnaire-txxf",NA,31796562,9404497,NA,"complete","kyywev","352YTHGRO1C6TVIGZ6Q18UHAWRPH4D","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x818",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"96","SUPAMT59973"
"1",1695400198847,"22/09/2023 16:29:58",1695385798847,-4,"22/09/2023 08:29:58",142342,3,"questionnaire-txxf",NA,31796655,9404645,NA,"complete","jlyebz","3137ONMDKM4AL1KY46KWWGH0UGGEGR","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x800","1280x651",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"62","SUPAMT33488"
"1",1695400525027,"22/09/2023 16:35:25",1695386125027,-4,"22/09/2023 08:35:25",142342,3,"questionnaire-txxf",NA,31796862,9404724,NA,"complete","bahecz","339ANSOTRB1R3SI3QGV2FN7LTQ4IK7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"100","SUPAMT72971"
"1",1695400772592,"22/09/2023 16:39:32",1695386372592,-4,"22/09/2023 08:39:32",142342,3,"questionnaire-txxf",NA,31796863,9404563,NA,"complete","cqmisx","34BBWHLWHGAIYSCKFUE53Y1GGXBWIF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1303x609",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"83","SUPAMT67412"
"1",1695415427796,"22/09/2023 20:43:47",1695401027796,-4,"22/09/2023 12:43:47",142342,3,"questionnaire-txxf",NA,31796935,9404661,NA,"complete","nfzfrr","3VAR3R6G1V0H4DR5FMB49FUGAZ9O8P","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"40","SUPAMT65573"
"1",1695404877055,"22/09/2023 17:47:57",1695386877055,-5,"22/09/2023 07:47:57",142342,3,"questionnaire-txxf",NA,31797037,9404752,NA,"complete","rdwieb","39DD6S19JVAACIF3UY8LHNX656BEZH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"67","SUPAMT87860"
"1",1695401517005,"22/09/2023 16:51:57",1695387117005,-4,"22/09/2023 08:51:57",142342,3,"questionnaire-txxf",NA,31797120,9404765,NA,"complete","ciydyo","3HUTX6F6V0M6IYPGZ523ZOHDOZI2O1","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"19","SUPAMT71272"
"1",1695401536521,"22/09/2023 16:52:16",1695387136521,-4,"22/09/2023 08:52:16",142342,3,"questionnaire-txxf",NA,31797124,9404777,NA,"complete","esakyg","3RWE2M8QWN9H43MQJ3YC1BOT1RT0N0","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"65","SUPAMT81044"
"1",1695401798419,"22/09/2023 16:56:38",1695387398419,-4,"22/09/2023 08:56:38",142342,3,"questionnaire-txxf",NA,31797199,9404522,NA,"complete","srqjkr","","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x768",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"25","SUPAMT72971"
"1",1695422556529,"22/09/2023 22:42:36",1695408156529,-4,"22/09/2023 14:42:36",142342,3,"questionnaire-txxf",NA,31797385,9404723,NA,"complete","tfrpor","378XPAWRUICLRF9HEPIDL94POEBAIL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"100","SUPAMT33233"
"1",1695402544051,"22/09/2023 17:09:04",1695388144051,-4,"22/09/2023 09:09:04",142342,3,"questionnaire-txxf",NA,31797411,9404917,NA,"complete","smyxrh","33PPUNGG3E4ZLMK8G4SLGUWPKV6ZRK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"76","SUPAMT98941"
"1",1695413618213,"22/09/2023 20:13:38",1695388418213,-7,"22/09/2023 06:13:38",142342,3,"questionnaire-txxf",NA,31797492,9404931,NA,"complete","kfuztt","3N8OEVH1FXPKP5ELM30061KGP4JOOY","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1421x757",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"58","SUPAMT30660"
"1",1695403100968,"22/09/2023 17:18:20",1695388700968,-4,"22/09/2023 09:18:20",142342,3,"questionnaire-txxf",NA,31797591,9404953,NA,"complete","rtehfl","39OWYR0EPQQ2D65UTNQ8LY94BDMFY9","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"33","SUPAMT93066"
"1",1695403613243,"22/09/2023 17:26:53",1695389213243,-4,"22/09/2023 09:26:53",142342,3,"questionnaire-txxf",NA,31797759,9404748,NA,"complete","olakqu","3OXV7EAXLKP5EAFV39UE1Y0E9DN63Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"49","SUPAMT38416"
"1",1695403637265,"22/09/2023 17:27:17",1695389237265,-4,"22/09/2023 09:27:17",142342,3,"questionnaire-txxf",NA,31797769,9404921,NA,"complete","afnait","3G0WWMR1U1J5SWRP01SRGHFBEVQNQK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"36","SUPAMT27447"
"1",1695404004692,"22/09/2023 17:33:24",1695389604692,-4,"22/09/2023 09:33:24",142342,3,"questionnaire-txxf",NA,31797915,9405066,NA,"complete","zgxpnk","34S9DKFK79OE1YIBRB9LT3IDD4HNYX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"34","SUPAMT75668"
"1",1695404115824,"22/09/2023 17:35:15",1695389715824,-4,"22/09/2023 09:35:15",142342,3,"questionnaire-txxf",NA,31797973,9405071,NA,"complete","dxjzbu","3GNCZX450OMD81WLRK8XU651ASEPAK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"90","SUPAMT90439"
"1",1695404129932,"22/09/2023 17:35:29",1695389729932,-4,"22/09/2023 09:35:29",142342,3,"questionnaire-txxf",NA,31798008,9404710,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"100","SUPAMT93066"
"1",1695404525103,"22/09/2023 17:42:05",1695390125103,-4,"22/09/2023 09:42:05",142342,3,"questionnaire-txxf",NA,31798147,9405097,NA,"complete","ywkopi","386PBUZZXLWYI9KRTYS36OZ0V58JLX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"65","SUPAMT12765"
"1",1695404554808,"22/09/2023 17:42:34",1695390154808,-4,"22/09/2023 09:42:34",142342,3,"questionnaire-txxf",NA,31798157,9405084,NA,"rejected - time limit reached","","3YZ8UPK3VZLETL1FSK3IA7IOICRCU5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"88","SUPAMT73724"
"1",1695404972030,"22/09/2023 17:49:32",1695390572030,-4,"22/09/2023 09:49:32",142342,3,"questionnaire-txxf",NA,31798322,9404994,NA,"complete","cvasbi","3AMYWKA6YHLU0Z8HM7E6P1YP44RO6B","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x768",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"51","SUPAMT62430"
"1",1695405002843,"22/09/2023 17:50:02",1695390602843,-4,"22/09/2023 09:50:02",142342,3,"questionnaire-txxf",NA,31798334,9404749,NA,"complete","peppim","3WMOAN2SRHWXX4N6M0M1M4EJVN6NVF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x931",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"41","SUPAMT87563"
"1",1695405086887,"22/09/2023 17:51:26",1695390686887,-4,"22/09/2023 09:51:26",142342,3,"questionnaire-txxf",NA,31798368,9405106,NA,"complete","dghvgd","3S0TNUHWKZHQ0G0GPDXOYLIH6L8D8N","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"44","SUPAMT51859"
"1",1695405148109,"22/09/2023 17:52:28",1695390748109,-4,"22/09/2023 09:52:28",142342,3,"questionnaire-txxf",NA,31798391,9405125,NA,"complete","rcbjml","3CFVK00FWRKMUE5K9FYEXKUV9ZEL6J","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"49","SUPAMT84418"
"1",1695405157248,"22/09/2023 17:52:37",1695390757248,-4,"22/09/2023 09:52:37",142342,3,"questionnaire-txxf",NA,31798398,9404998,NA,"complete","ohcvdh","3AMYWKA6YHLU0Z8HM7E6P1YP44J6OL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"44","SUPAMT66477"
"1",1695426834199,"22/09/2023 23:53:54",1695412434199,-4,"22/09/2023 15:53:54",142342,3,"questionnaire-txxf",NA,31798414,9404534,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"28","SUPAMT51859"
"1",1695409382575,"22/09/2023 19:03:02",1695391382575,-5,"22/09/2023 09:03:02",142342,3,"questionnaire-txxf",NA,31798690,9405182,NA,"complete","gcujys","3Q5ZZ9ZEVUEVW3LNA7F509UPT4J85J","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x1003",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"67","SUPAMT34589"
"1",1695406066186,"22/09/2023 18:07:46",1695391666186,-4,"22/09/2023 10:07:46",142342,3,"questionnaire-txxf",NA,31799136,9405329,NA,"complete","jedpgq","3B2X28YI32EAH5J8I29KJHYQX5IB64","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1440x900","1440x757",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"100","SUPAMT01065"
"1",1695406281901,"22/09/2023 18:11:21",1695391881901,-4,"22/09/2023 10:11:21",142342,3,"questionnaire-txxf",NA,31799144,9405078,NA,"complete","igqull","3XIQGXAUMI70Y80E686UESPEBJGX7O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"87","SUPAMT27562"
"1",1695406671092,"22/09/2023 18:17:51",1695392271092,-4,"22/09/2023 10:17:51",142342,3,"questionnaire-txxf",NA,31799431,9405157,NA,"complete","mzznys","3SB5N7Y3O93BUB54WZLHBRFW0FK0G5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1355x601",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"60","SUPAMT42239"
"1",1695406895072,"22/09/2023 18:21:35",1695392495072,-4,"22/09/2023 10:21:35",142342,3,"questionnaire-txxf",NA,31799520,9405264,NA,"complete","jwxviw","3J88R45B2MXP4E4E2U0BEEGZBDVPXW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"60","SUPAMT15911"
"1",1695407064925,"22/09/2023 18:24:24",1695392664925,-4,"22/09/2023 10:24:24",142342,3,"questionnaire-txxf",NA,31799594,9405371,NA,"complete","teeyne","3Z7VU45IP4GBSHLRIAD6A3ECGXSZ14","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"48","SUPAMT05446"
"1",1695408607568,"22/09/2023 18:50:07",1695394207568,-4,"22/09/2023 10:50:07",142342,3,"questionnaire-txxf",NA,31800132,9405491,NA,"complete","kryqlt","3B1NLC6UG5VEIS9ODK07QSG48O8PGF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"97","SUPAMT36280"
"1",1695409300451,"22/09/2023 19:01:40",1695394900451,-4,"22/09/2023 11:01:40",142342,3,"questionnaire-txxf",NA,31800503,9405549,NA,"complete","sngdin","3RRCEFRB7SBW2IFUZEG5MJEC1E6B4D","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"60","SUPAMT14901"
"1",1695410884326,"22/09/2023 19:28:04",1695396484326,-4,"22/09/2023 11:28:04",142342,3,"questionnaire-txxf",NA,31801496,9405652,NA,"complete","rppqtt","3OUYGIZWRDXH7OY3ZIB450TO17OP0H","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"84","SUPAMT76708"
"1",1695411921817,"22/09/2023 19:45:21",1695397521817,-4,"22/09/2023 11:45:21",142342,3,"questionnaire-txxf",NA,31801870,9405799,NA,"complete","fpuczw","3TDXMTX3CHTK4DXEOC115423SVTI6B","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1270x808",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"71","SUPAMT74387"
"1",1695411873026,"22/09/2023 19:44:33",1695397473026,-4,"22/09/2023 11:44:33",142342,3,"questionnaire-txxf",NA,31801933,9405815,NA,"complete","wfzwql","32ZKVD547LMBKMWQZ0BMCEM6NF13BD","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"27","SUPAMT41593"
"1",1695412231051,"22/09/2023 19:50:31",1695397831051,-4,"22/09/2023 11:50:31",142342,3,"questionnaire-txxf",NA,31801961,9405805,NA,"complete","zyknjb","34V1S5K3GY0RTC4BKIVOSB3096069C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"46","SUPAMT26473"
"1",1695428702157,"23/09/2023 00:25:02",1695414302157,-4,"22/09/2023 16:25:02",142342,3,"questionnaire-txxf",NA,31802420,9405926,NA,"complete","evszdo","3HMIGG0U4R5TYRV7L9K2B6SIOAG8YU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"67","SUPAMT32301"
