"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1695405176498,"22/09/2023 17:52:56",1695390776498,-4,"22/09/2023 09:52:56",142342,3,"questionnaire-qxhw",NA,31798406,9404998,NA,"complete","ohcvdh","3AMYWKA6YHLU0Z8HM7E6P1YP44J6OL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT66477"
"1",1695427184276,"22/09/2023 23:59:44",1695412784276,-4,"22/09/2023 15:59:44",142342,3,"questionnaire-qxhw",NA,31798554,9404534,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT73724"
"1",1695405588965,"22/09/2023 17:59:48",1695391188965,-4,"22/09/2023 09:59:48",142342,3,"questionnaire-qxhw",NA,31798571,9404994,NA,"complete","cvasbi","3AMYWKA6YHLU0Z8HM7E6P1YP44RO6B","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x768",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT62430"
"1",1695409482383,"22/09/2023 19:04:42",1695391482383,-5,"22/09/2023 09:04:42",142342,3,"questionnaire-qxhw",NA,31798756,9405182,NA,"complete","gcujys","3Q5ZZ9ZEVUEVW3LNA7F509UPT4J85J","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x1003",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT34589"
"1",1695406076617,"22/09/2023 18:07:56",1695391676617,-4,"22/09/2023 10:07:56",142342,3,"questionnaire-qxhw",NA,31798922,9405084,NA,"rejected - time limit reached","","3YZ8UPK3VZLETL1FSK3IA7IOICRCU5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT73724"
"1",1695406533118,"22/09/2023 18:15:33",1695392133118,-4,"22/09/2023 10:15:33",142342,3,"questionnaire-qxhw",NA,31799314,9405078,NA,"complete","igqull","3XIQGXAUMI70Y80E686UESPEBJGX7O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT27562"
"1",1695406421880,"22/09/2023 18:13:41",1695392021880,-4,"22/09/2023 10:13:41",142342,3,"questionnaire-qxhw",NA,31799384,9405329,NA,"complete","jedpgq","3B2X28YI32EAH5J8I29KJHYQX5IB64","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1440x900","1440x757",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT01065"
"1",1695406742246,"22/09/2023 18:19:02",1695392342246,-4,"22/09/2023 10:19:02",142342,3,"questionnaire-qxhw",NA,31799467,9405157,NA,"complete","mzznys","3SB5N7Y3O93BUB54WZLHBRFW0FK0G5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1355x601",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT42239"
"1",1695407938405,"22/09/2023 18:38:58",1695393538405,-4,"22/09/2023 10:38:58",142342,3,"questionnaire-qxhw",NA,31799854,9405371,NA,"complete","teeyne","3Z7VU45IP4GBSHLRIAD6A3ECGXSZ14","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT05446"
"1",1695408382147,"22/09/2023 18:46:22",1695393982147,-4,"22/09/2023 10:46:22",142342,3,"questionnaire-qxhw",NA,31800027,9405264,NA,"complete","jwxviw","3J88R45B2MXP4E4E2U0BEEGZBDVPXW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT15911"
"1",1695408939984,"22/09/2023 18:55:39",1695394539984,-4,"22/09/2023 10:55:39",142342,3,"questionnaire-qxhw",NA,31800313,9405491,NA,"complete","kryqlt","3B1NLC6UG5VEIS9ODK07QSG48O8PGF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"0-2","3","SUPAMT36280"
"1",1695409385631,"22/09/2023 19:03:05",1695394985631,-4,"22/09/2023 11:03:05",142342,3,"questionnaire-qxhw",NA,31800558,9405549,NA,"complete","sngdin","3RRCEFRB7SBW2IFUZEG5MJEC1E6B4D","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT14901"
"1",1695410894123,"22/09/2023 19:28:14",1695396494123,-4,"22/09/2023 11:28:14",142342,3,"questionnaire-qxhw",NA,31801502,9405652,NA,"complete","rppqtt","3OUYGIZWRDXH7OY3ZIB450TO17OP0H","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT76708"
"1",1695411994161,"22/09/2023 19:46:34",1695397594161,-4,"22/09/2023 11:46:34",142342,3,"questionnaire-qxhw",NA,31801891,9405799,NA,"complete","fpuczw","3TDXMTX3CHTK4DXEOC115423SVTI6B","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1270x808",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT74387"
"1",1695412086717,"22/09/2023 19:48:06",1695397686717,-4,"22/09/2023 11:48:06",142342,3,"questionnaire-qxhw",NA,31801999,9405815,NA,"complete","wfzwql","32ZKVD547LMBKMWQZ0BMCEM6NF13BD","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT41593"
"1",1695412507552,"22/09/2023 19:55:07",1695398107552,-4,"22/09/2023 11:55:07",142342,3,"questionnaire-qxhw",NA,31802035,9405805,NA,"complete","zyknjb","34V1S5K3GY0RTC4BKIVOSB3096069C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT26473"
"1",1695429011188,"23/09/2023 00:30:11",1695414611188,-4,"22/09/2023 16:30:11",142342,3,"questionnaire-qxhw",NA,31802493,9405926,NA,"complete","evszdo","3HMIGG0U4R5TYRV7L9K2B6SIOAG8YU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT32301"
"1",1695415673545,"22/09/2023 20:47:53",1695401273545,-4,"22/09/2023 12:47:53",142342,3,"questionnaire-qxhw",NA,31802725,9405985,NA,"complete","xtfgde","3WJ1OXY92GFS29X4536M8KABLJIA8R","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT90747"
"1",1695430548465,"23/09/2023 00:55:48",1695416148465,-4,"22/09/2023 16:55:48",142342,3,"questionnaire-qxhw",NA,31802880,9405962,NA,"complete","wznttr","3TDXMTX3CHTK4DXEOC115423SWYI6I","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT70678"
"1",1695415600582,"22/09/2023 20:46:40",1695401200582,-4,"22/09/2023 12:46:40",142342,3,"questionnaire-qxhw",NA,31802885,9406027,NA,"complete","fptjbc","3GNCZX450OMD81WLRK8XU651ATJPAR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT06342"
"1",1695417228910,"22/09/2023 21:13:48",1695402828910,-4,"22/09/2023 13:13:48",142342,3,"questionnaire-qxhw",NA,31803064,9406013,NA,"complete","fqojed","3STRJBFXO2QHC6YEKSU6TU9U48ZKT7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT66344"
"1",1695418313126,"22/09/2023 21:31:53",1695403913126,-4,"22/09/2023 13:31:53",142342,3,"questionnaire-qxhw",NA,31803290,9406061,NA,"complete","ygdlai","39LNWE0K40V56ONFKUZ4LAGJVIMIUQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT42417"
"1",1695419021557,"22/09/2023 21:43:41",1695404621557,-4,"22/09/2023 13:43:41",142342,3,"questionnaire-qxhw",NA,31803488,9406144,NA,"complete","zfssto","3QJOXOW4XPQADBGKF9IR9L1XQ3CMET","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"0","4","SUPAMT28513"
"1",1695434141561,"23/09/2023 01:55:41",1695419741561,-4,"22/09/2023 17:55:41",142342,3,"questionnaire-qxhw",NA,31803600,9406187,NA,"complete","jvhvke","3EF8EXOTT7ULS2GN0OAKM9QMX1J1JT","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT87668"
"1",1695420035312,"22/09/2023 22:00:35",1695405635312,-4,"22/09/2023 14:00:35",142342,3,"questionnaire-qxhw",NA,31803642,9406130,NA,"complete","iqkgug","33JKGHPFYITE7HTX88LAZ8V64VGMNL","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT90095"
"1",1695420839626,"22/09/2023 22:13:59",1695406439626,-4,"22/09/2023 14:13:59",142342,3,"questionnaire-qxhw",NA,31803816,9406137,NA,"complete","wezxrn","3HUTX6F6V0M6IYPGZ523ZOHDO042OP","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT41927"
"1",1695423474082,"22/09/2023 22:57:54",1695409074082,-4,"22/09/2023 14:57:54",142342,3,"questionnaire-qxhw",NA,31804307,9406387,NA,"complete","bnwbrr","3EA3QWIZ4OUQ6B8QKP9UGEUHC5TTIQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT41436"
"1",1695450736344,"23/09/2023 06:32:16",1695436336344,-4,"22/09/2023 22:32:16",142342,3,"questionnaire-qxhw",NA,31805168,9406565,NA,"complete","tyduiy","3G5F9DBFOVW5N81VJ2ROHKHN9D2VHN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT98911"
"1",1695455726392,"23/09/2023 07:55:26",1695441326392,-4,"22/09/2023 23:55:26",142342,3,"questionnaire-qxhw",NA,31805856,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT40441"
"1",1695437135889,"23/09/2023 02:45:35",1695422735889,-4,"22/09/2023 18:45:35",142342,3,"questionnaire-qxhw",NA,31806152,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT30509"
"1",1695459806741,"23/09/2023 09:03:26",1695445406741,-4,"23/09/2023 01:03:26",142342,3,"questionnaire-qxhw",NA,31806217,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT89484"
"1",1695477404579,"23/09/2023 13:56:44",1695463004579,-4,"23/09/2023 05:56:44",142342,3,"questionnaire-qxhw",NA,31808346,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT77666"
"1",1695479526535,"23/09/2023 14:32:06",1695465126535,-4,"23/09/2023 06:32:06",142342,3,"questionnaire-qxhw",NA,31808759,9407689,NA,"complete","lgflvt","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT15084"
"1",1695481960422,"23/09/2023 15:12:40",1695467560422,-4,"23/09/2023 07:12:40",142342,3,"questionnaire-qxhw",NA,31809539,9407704,NA,"complete","mlipof","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT77319"
"1",1695518080814,"24/09/2023 01:14:40",1695500080814,-5,"23/09/2023 15:14:40",142342,3,"questionnaire-qxhw",NA,31819722,9409770,NA,"complete","ddcics","35L9RVQFCUH5ATCVECHJLYF4VA9UHL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT44058"
"1",1695518957119,"24/09/2023 01:29:17",1695500957119,-5,"23/09/2023 15:29:17",142342,3,"questionnaire-qxhw",NA,31819872,9409835,NA,"complete","lqmhjk","3R3YRB5GRL2Q064H867R4CS0IGOAUX","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1442x776","1440x769",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT69651"
"1",1695519178730,"24/09/2023 01:32:58",1695504778730,-4,"23/09/2023 17:32:58",142342,3,"questionnaire-qxhw",NA,31820307,9409900,NA,"complete","gdnojg","3OCHAWUVGUJOTN7YP2V3IXU0HAEKXT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT70104"
"1",1695606647140,"25/09/2023 01:50:47",1695592247140,-4,"24/09/2023 17:50:47",142342,3,"questionnaire-qxhw",NA,31827356,9411192,NA,"complete","czhhrg","3AAPLD8UCIGQAGX6E7R9G2T2C03HTQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT58446"
"1",1695649436553,"25/09/2023 13:43:56",1695635036553,-4,"25/09/2023 05:43:56",142342,3,"questionnaire-qxhw",NA,31832908,9412697,NA,"complete","jmncwg","3MMN5BL1W5373D0NQP1VQUX0ZQM3M7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT20908"
"1",1695650940982,"25/09/2023 14:09:00",1695636540982,-4,"25/09/2023 06:09:00",142342,3,"questionnaire-qxhw",NA,31834527,9412992,NA,"complete","bdgjxy","37W3JXSD6C74OSRPJC08PMV46TYYW2","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT27268"
"1",1695656434422,"25/09/2023 15:40:34",1695642034422,-4,"25/09/2023 07:40:34",142342,3,"questionnaire-qxhw",NA,31841349,9414687,NA,"complete","vasbre","3CP1TO84PZ0KAOJYUQ64QIHM7I852M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT23841"
"1",1695658702019,"25/09/2023 16:18:22",1695644302019,-4,"25/09/2023 08:18:22",142342,3,"questionnaire-qxhw",NA,31842196,9414902,NA,"complete","quvocn","3EO896NRA2UM1MSW27UUSF9HPWMJTK","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT84161"
"1",1695663993940,"25/09/2023 17:46:33",1695645993940,-5,"25/09/2023 07:46:33",142342,3,"questionnaire-qxhw",NA,31842996,9414922,NA,"complete","dgvzfw","3HRMW88U1CPBML1Q72JCOWZTWFG0MP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x907",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT72685"
"1",1695660458813,"25/09/2023 16:47:38",1695646058813,-4,"25/09/2023 08:47:38",142342,3,"questionnaire-qxhw",NA,31843030,9414936,NA,"complete","nytoud","3TYCR1GOTIIOIOPVBKVPUINQEHCZLH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT18662"
"1",1695663505957,"25/09/2023 17:38:25",1695649105957,-4,"25/09/2023 09:38:25",142342,3,"questionnaire-qxhw",NA,31844608,9415547,NA,"complete","xjmqhb","3PW9OPU9PWJLM6IFT34SNS45V2O21M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1707x773",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"0-2","3","SUPAMT23563"
"1",1695674203311,"25/09/2023 20:36:43",1695659803311,-4,"25/09/2023 12:36:43",142342,3,"questionnaire-qxhw",NA,31854807,9418031,NA,"complete","wccshs","3XXU1SWE8SUAKKS1AZT7F54T2ZAA00","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT83214"
"1",1695674275712,"25/09/2023 20:37:55",1695659875712,-4,"25/09/2023 12:37:55",142342,3,"questionnaire-qxhw",NA,31854844,9418048,NA,"complete","khgpcl","3KOPY89HME1H25U2NSO3A25JVY63JM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x611",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT29203"
"1",1695674739825,"25/09/2023 20:45:39",1695660339825,-4,"25/09/2023 12:45:39",142342,3,"questionnaire-qxhw",NA,31855221,9418214,NA,"complete","otbvst","3CP1TO84PZ0KAOJYUQ64QIHM7JR527","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT60718"
"1",1695690644612,"26/09/2023 01:10:44",1695676244612,-4,"25/09/2023 17:10:44",142342,3,"questionnaire-qxhw",NA,31856361,9418455,NA,"complete","cgixpn","3R5F3LQFV8JWO9SSOCBHMZRK9N4OZC","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT85380"
"1",1695676382844,"25/09/2023 21:13:02",1695661982844,-4,"25/09/2023 13:13:02",142342,3,"questionnaire-qxhw",NA,31856474,9418604,NA,"complete","rfythg","3R6BYFZZPDBDD1FKOR462K2V9M6XFT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT43401"
"1",1695680407006,"25/09/2023 22:20:07",1695666007006,-4,"25/09/2023 14:20:07",142342,3,"questionnaire-qxhw",NA,31858784,9419368,NA,"complete","qqtkyb","3U8YCDAGXVF270ZIZVQT55JY6I90QC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT40310"
"1",1695696526352,"26/09/2023 02:48:46",1695671326352,-7,"25/09/2023 12:48:46",142342,3,"questionnaire-qxhw",NA,31861168,9419974,NA,"complete","ruqsbl","392CY0QWG7Q6PQT05O8M86IPWKR4IC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x675",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT33974"
"1",1695697903853,"26/09/2023 03:11:43",1695683503853,-4,"25/09/2023 19:11:43",142342,3,"questionnaire-qxhw",NA,31866114,9421349,NA,"complete","wmqchz","3S3AMIZX304SCJQT6PDT07E0WTNDCL","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1600x900","1238x734",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT34644"
"1",1695712521686,"26/09/2023 07:15:21",1695698121686,-4,"25/09/2023 23:15:21",142342,3,"questionnaire-qxhw",NA,31868150,9422132,NA,"complete","atelux","3CFVK00FWRKMUE5K9FYEXKUV9HAL6F","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT56785"
"1",1695713983791,"26/09/2023 07:39:43",1695699583791,-4,"25/09/2023 23:39:43",142342,3,"questionnaire-qxhw",NA,31868251,9422192,NA,"complete","qridjb","3GS6S824SWWACTNBCARX86XX2E7NWO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"0-2","3","SUPAMT65725"
"1",1695720332659,"26/09/2023 09:25:32",1695705932659,-4,"26/09/2023 01:25:32",142342,3,"questionnaire-qxhw",NA,31868888,9422325,NA,"complete","qvumrb","3URFVVM16BHR1ECPKYNQL5J9RCKUZT","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT04851"
"1",1695729494828,"26/09/2023 11:58:14",1695715094828,-4,"26/09/2023 03:58:14",142342,3,"questionnaire-qxhw",NA,31870027,9422777,NA,"complete","hqjoxw","3U4J9857OKATL5XD1CECPVYMSZI7BH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT18538"
