"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Rating.Scale.object.6.Anxiety","Rating.Scale.object.6.Anxiety.Quantised","Rating.Scale.object.6.Avoidance","Rating.Scale.object.6.Avoidance.Quantised","Rating.Scale.object.8.Anxiety","Rating.Scale.object.8.Anxiety.Quantised","Rating.Scale.object.8.Avoidance","Rating.Scale.object.8.Avoidance.Quantised","Rating.Scale.object.9.Anxiety","Rating.Scale.object.9.Anxiety.Quantised","Rating.Scale.object.9.Avoidance","Rating.Scale.object.9.Avoidance.Quantised","Rating.Scale.object.11.Anxiety","Rating.Scale.object.11.Anxiety.Quantised","Rating.Scale.object.11.Avoidance","Rating.Scale.object.11.Avoidance.Quantised","Rating.Scale.object.12.Anxiety","Rating.Scale.object.12.Anxiety.Quantised","Rating.Scale.object.12.Avoidance","Rating.Scale.object.12.Avoidance.Quantised","Rating.Scale.object.13.Anxiety","Rating.Scale.object.13.Anxiety.Quantised","Rating.Scale.object.13.Avoidance","Rating.Scale.object.13.Avoidance.Quantised","Rating.Scale.object.14.Anxiety","Rating.Scale.object.14.Anxiety.Quantised","Rating.Scale.object.14.Avoidance","Rating.Scale.object.14.Avoidance.Quantised","Rating.Scale.object.15.Anxiety","Rating.Scale.object.15.Anxiety.Quantised","Rating.Scale.object.15.Avoidance","Rating.Scale.object.15.Avoidance.Quantised","Rating.Scale.object.16.Anxiety","Rating.Scale.object.16.Anxiety.Quantised","Rating.Scale.object.16.Avoidance","Rating.Scale.object.16.Avoidance.Quantised","Rating.Scale.object.17.Anxiety","Rating.Scale.object.17.Anxiety.Quantised","Rating.Scale.object.17.Avoidance","Rating.Scale.object.17.Avoidance.Quantised","Rating.Scale.object.18.Anxiety","Rating.Scale.object.18.Anxiety.Quantised","Rating.Scale.object.18.Avoidance","Rating.Scale.object.18.Avoidance.Quantised","Rating.Scale.object.19.Anxiety","Rating.Scale.object.19.Anxiety.Quantised","Rating.Scale.object.19.Avoidance","Rating.Scale.object.19.Avoidance.Quantised","Rating.Scale.object.20.Anxiety","Rating.Scale.object.20.Anxiety.Quantised","Rating.Scale.object.20.Avoidance","Rating.Scale.object.20.Avoidance.Quantised","Rating.Scale.object.21.Anxiety","Rating.Scale.object.21.Anxiety.Quantised","Rating.Scale.object.21.Avoidance","Rating.Scale.object.21.Avoidance.Quantised","Rating.Scale.object.22.Anxiety","Rating.Scale.object.22.Anxiety.Quantised","Rating.Scale.object.22.Avoidance","Rating.Scale.object.22.Avoidance.Quantised","Rating.Scale.object.23.Anxiety","Rating.Scale.object.23.Anxiety.Quantised","Rating.Scale.object.23.Avoidance","Rating.Scale.object.23.Avoidance.Quantised","Rating.Scale.object.24.Anxiety","Rating.Scale.object.24.Anxiety.Quantised","Rating.Scale.object.24.Avoidance","Rating.Scale.object.24.Avoidance.Quantised","Rating.Scale.object.25.Anxiety","Rating.Scale.object.25.Anxiety.Quantised","Rating.Scale.object.25.Avoidance","Rating.Scale.object.25.Avoidance.Quantised","Rating.Scale.object.26.Anxiety","Rating.Scale.object.26.Anxiety.Quantised","Rating.Scale.object.26.Avoidance","Rating.Scale.object.26.Avoidance.Quantised","Rating.Scale.object.27.Anxiety","Rating.Scale.object.27.Anxiety.Quantised","Rating.Scale.object.27.Avoidance","Rating.Scale.object.27.Avoidance.Quantised","Rating.Scale.object.28.Anxiety","Rating.Scale.object.28.Anxiety.Quantised","Rating.Scale.object.28.Avoidance","Rating.Scale.object.28.Avoidance.Quantised","Rating.Scale.object.29.Anxiety","Rating.Scale.object.29.Anxiety.Quantised","Rating.Scale.object.29.Avoidance","Rating.Scale.object.29.Avoidance.Quantised","Rating.Scale.object.30.Anxiety","Rating.Scale.object.30.Anxiety.Quantised","Rating.Scale.object.30.Avoidance","Rating.Scale.object.30.Avoidance.Quantised","Rating.Scale.object.31.Anxiety","Rating.Scale.object.31.Anxiety.Quantised","Rating.Scale.object.31.Avoidance","Rating.Scale.object.31.Avoidance.Quantised","Random_ID"
"1",1695067018676,"18/09/2023 19:56:58",1695052618676,-4,"18/09/2023 11:56:58",142342,3,"questionnaire-xzz2",NA,31722240,9376604,NA,"complete","davaox","3I2PTA7R3ZT4KQ6M3O0BOPY7K2AQKB","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"0","1","0","1","3","4","0","1","0","1","0","1","1","2","0","1","0","1","3","4","0","1","0","1","0","1","2","3","0","1","1","2","0","1","1","2","0","1","3","4","0","1","3","4","3","4","3","4","0","1","0","1","3","4","0","1","0","1","0","1","0","1","0","1","3","4","0","1","2","3","1","2","2","3","1","2","0","1","0","1","0","1","0","1","0","1","0","1","3","4","3","4","2","3","1","2","SUPAMT38095"
"1",1695067156837,"18/09/2023 19:59:16",1695052756837,-4,"18/09/2023 11:59:16",142342,3,"questionnaire-xzz2",NA,31722278,9376653,NA,"complete","xxpdpg","3DY4FPOOA7NIC2FYF73IVOJTVZ0RV5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","FGEHDICJBKA",NA,"1","2","2","3","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","1","2","3","4","3","4","2","3","1","2","1","2","2","3","2","3","2","3","1","2","1","2","1","2","1","2","2","3","2","3","2","3","2","3","2","3","2","3","3","4","3","4","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","2","3","2","3","1","2","2","3","2","3","3","4","3","4","SUPAMT53772"
"1",1695067216192,"18/09/2023 20:00:16",1695052816192,-4,"18/09/2023 12:00:16",142342,3,"questionnaire-xzz2",NA,31722305,9376596,NA,"complete","pqolde","39JEC753700E60QFXADN6TK7VYVVC1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","SUPAMT74611"
"1",1695067255926,"18/09/2023 20:00:55",1695052855926,-4,"18/09/2023 12:00:55",142342,3,"questionnaire-xzz2",NA,31722312,9376661,NA,"complete","aowpig","336KAV9KYWRICCTI5SB11FFF1OKY24","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"0","1","0","1","0","1","0","1","0","1","0","1","1","2","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","1","2","0","1","1","2","0","1","1","2","0","1","2","3","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","0","1","1","2","1","2","0","1","0","1","0","1","1","2","1","2","SUPAMT95242"
"1",1695067276669,"18/09/2023 20:01:16",1695052876669,-4,"18/09/2023 12:01:16",142342,3,"questionnaire-xzz2",NA,31722318,9376594,NA,"complete","hphknm","3Y4W8Q93L5JOBSWTX68YQZ2PGY7VD1","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"1","2","2","3","1","2","2","3","1","2","1","2","3","4","3","4","1","2","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","3","4","2","3","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","1","2","1","2","2","3","1","2","SUPAMT58158"
"1",1695071397110,"18/09/2023 21:09:57",1695053397110,-5,"18/09/2023 11:09:57",142342,3,"questionnaire-xzz2",NA,31722463,9376698,NA,"complete","ppvtpm","3U84XHCDIICSKGIA5SW881LFSHJZ4Y","computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","SUPAMT28961"
"1",1695067824054,"18/09/2023 20:10:24",1695053424054,-4,"18/09/2023 12:10:24",142342,3,"questionnaire-xzz2",NA,31722474,9376704,NA,"complete","yeypek","3FIJLY1B60384SDT20UP87GS78JFPF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"1","2","1","2","0","1","0","1","0","1","0","1","1","2","1","2","0","1","1","2","0","1","1","2","1","2","0","1","1","2","1","2","0","1","0","1","0","1","0","1","1","2","1","2","1","2","0","1","0","1","1","2","1","2","0","1","1","2","1","2","0","1","1","2","1","2","0","1","1","2","1","2","1","2","1","2","1","2","0","1","0","1","1","2","1","2","1","2","1","2","1","2","0","1","1","2","SUPAMT73359"
"1",1695067257074,"18/09/2023 20:00:57",1695052857074,-4,"18/09/2023 12:00:57",142342,3,"questionnaire-xzz2",NA,31722493,9376721,NA,"complete","dtenyh","3B4YI393VFVELPY701YIAB4IJK8SSJ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","ABKCJDIEHFG",NA,"2","3","3","4","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","2","3","1","2","2","3","3","4","2","3","3","4","2","3","1","2","2","3","2","3","3","4","2","3","2","3","1","2","3","4","2","3","1","2","2","3","3","4","2","3","1","2","2","3","2","3","3","4","2","3","1","2","2","3","SUPAMT75922"
"1",1695067952408,"18/09/2023 20:12:32",1695053552408,-4,"18/09/2023 12:12:32",142342,3,"questionnaire-xzz2",NA,31722511,9376689,NA,"complete","onpeat","3PQ8K71NH3J6LXQJ21Q04BG6ALCAAG","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"0","1","0","1","1","2","0","1","0","1","2","3","0","1","3","4","1","2","2","3","0","1","0","1","0","1","1","2","2","3","0","1","2","3","1","2","1","2","2","3","2","3","2","3","2","3","1","2","2","3","3","4","0","1","2","3","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","3","4","3","4","1","2","0","1","0","1","1","2","2","3","2","3","0","1","0","1","0","1","0","1","SUPAMT32156"
"1",1695089664213,"19/09/2023 02:14:24",1695075264213,-4,"18/09/2023 18:14:24",142342,3,"questionnaire-xzz2",NA,31722532,9376686,NA,"complete","jhxukx","3W92K5RLW0GT7FH0I0QFSNEX3HA5V4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","1","2","2","3","SUPAMT98352"
"1",1695068970374,"18/09/2023 20:29:30",1695054570374,-4,"18/09/2023 12:29:30",142342,3,"questionnaire-xzz2",NA,31722740,9376725,NA,"complete","btclcz","3C8HJ7UOPDT8O67GBWW4UV2FE81ZMQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","EFDGCHBIAJK",NA,"2","3","3","4","2","3","3","4","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","1","2","2","3","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","3","4","3","4","2","3","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","3","4","2","3","1","2","2","3","3","4","SUPAMT43489"
"1",1695070027478,"18/09/2023 20:47:07",1695055627478,-4,"18/09/2023 12:47:07",142342,3,"questionnaire-xzz2",NA,31723066,9376609,NA,"complete","yeakrc","33CID5710ASNXVI2QD0GQHIBYNGL3A","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","2","3","1","2","1","2","3","4","1","2","2","3","1","2","1","2","2","3","1","2","3","4","3","4","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","0","1","0","1","2","3","0","1","0","1","0","1","0","1","SUPAMT41746"
"1",1695067780137,"18/09/2023 20:09:40",1695053380137,-4,"18/09/2023 12:09:40",142342,3,"questionnaire-xzz2",NA,31722527,9376734,NA,"complete","lqmkym","3R2UR8A0IGF7JESDNUNWPEB9176XOS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","BCADKEJFIGH",NA,"2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","1","2","2","3","2","3","2","3","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","1","2","1","2","2","3","SUPAMT28707"
"1",1695068956833,"18/09/2023 20:29:16",1695054556833,-4,"18/09/2023 12:29:16",142342,3,"questionnaire-xzz2",NA,31722732,9376787,NA,"complete","ulizwd","3TY7ZAOG5LJGWX1NMQ6W9J7P7YLK0G","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","FGEHDICJBKA",NA,"2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","3","4","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","3","4","2","3","SUPAMT73219"
"1",1695070025899,"18/09/2023 20:47:05",1695055625899,-4,"18/09/2023 12:47:05",142342,3,"questionnaire-xzz2",NA,31723063,9376780,NA,"complete","yyuhem","3XXU1SWE8SUAKKS1AZT7F54T1ZY0AD","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","SUPAMT71082"
"1",1695070186595,"18/09/2023 20:49:46",1695055786595,-4,"18/09/2023 12:49:46",142342,3,"questionnaire-xzz2",NA,31723113,9376802,NA,"rejected - time limit reached","","3IGI0VL64DJ27KE9LO0NRCKBZ76ON1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"0","1","1","2","1","2","1","2","1","2","2","3","2","3","2","3","0","1","0","1","0","1","1","2","1","2","1","2","1","2","1","2","1","2","1","2","2","3","2","3","0","1","0","1","2","3","2","3","0","1","0","1","1","2","0","1","0","1","1","2","1","2","1","2","1","2","2","3","1","2","1","2","0","1","0","1","1","2","1","2","1","2","2","3","0","1","0","1","1","2","1","2","0","1","0","1","SUPAMT87900"
"1",1695070294541,"18/09/2023 20:51:34",1695055894541,-4,"18/09/2023 12:51:34",142342,3,"questionnaire-xzz2",NA,31723356,9376826,NA,"complete","utggxc","3ERET4BTVS8YSRP0MMPP2U8IA11K9C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","3","4","3","4","2","3","2","3","3","4","2","3","3","4","3","4","2","3","2","3","2","3","SUPAMT62848"
"1",1695071080658,"18/09/2023 21:04:40",1695056680658,-4,"18/09/2023 13:04:40",142342,3,"questionnaire-xzz2",NA,31723404,9376926,NA,"complete","qopsaj","34X6J5FLPZX99604L30ZNAYU5C6QJ6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","3","4","2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","2","3","3","4","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","SUPAMT36338"
"1",1695071049909,"18/09/2023 21:04:09",1695056649909,-4,"18/09/2023 13:04:09",142342,3,"questionnaire-xzz2",NA,31723519,9377006,NA,"complete","wimqes","39ASUFLU636L7NFOTGK0K2HVX7WXEO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","ABKCJDIEHFG",NA,"2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","3","4","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","SUPAMT06078"
"1",1695071388119,"18/09/2023 21:09:48",1695056988119,-4,"18/09/2023 13:09:48",142342,3,"questionnaire-xzz2",NA,31723536,9376935,NA,"complete","vvujrb","3TXMY6UCAKNM1SUYBBJD06LZE6SQCE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"2","3","2","3","1","2","1","2","2","3","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","3","4","2","3","2","3","1","2","1","2","1","2","2","3","2","3","1","2","2","3","1","2","2","3","2","3","2","3","3","4","2","3","2","3","2","3","1","2","2","3","2","3","2","3","3","4","3","4","2","3","2","3","1","2","2","3","2","3","3","4","2","3","2","3","2","3","1","2","2","3","SUPAMT72992"
"1",1695073065844,"18/09/2023 21:37:45",1695058665844,-4,"18/09/2023 13:37:45",142342,3,"questionnaire-xzz2",NA,31724084,9377163,NA,"complete","sxwzma","39K0FND3ANE7NYZ8Z4G5D2B642ZAMY","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"LSAS-SR",4,"In","BCADKEJFIGH",NA,"2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","1","2","2","3","1","2","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","SUPAMT80434"
"1",1695074634190,"18/09/2023 22:03:54",1695060234190,-4,"18/09/2023 14:03:54",142342,3,"questionnaire-xzz2",NA,31724502,9377234,NA,"complete","izvdxh","37M28K1J0WCHMQTNW73DXAJP1VOJAY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","1","2","1","2","2","3","2","3","1","2","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","1","2","2","3","1","2","1","2","2","3","2","3","2","3","2","3","1","2","SUPAMT78837"
"1",1695078357532,"18/09/2023 23:05:57",1695060357532,-5,"18/09/2023 13:05:57",142342,3,"questionnaire-xzz2",NA,31724521,9377261,NA,"complete","aeoekf","34QN5IT0T5QW1WZMD19TJEYYBCK08X","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"LSAS-SR",4,"In","DECFBGAHKIJ",NA,"1","2","2","3","2","3","1","2","2","3","1","2","2","3","2","3","1","2","1","2","2","3","1","2","1","2","1","2","0","1","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","2","3","2","3","1","2","1","2","2","3","2","3","2","3","1","2","1","2","1","2","2","3","2","3","1","2","1","2","1","2","2","3","1","2","1","2","1","2","1","2","2","3","2","3","2","3","2","3","1","2","SUPAMT84358"
"1",1695077575966,"18/09/2023 22:52:55",1695063175966,-4,"18/09/2023 14:52:55",142342,3,"questionnaire-xzz2",NA,31725039,9377373,NA,"complete","iehprc","3TVSS0C0E7Z876SV96D9H53PREIWTN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"LSAS-SR",4,"In","FGEHDICJBKA",NA,"1","2","0","1","1","2","0","1","0","1","1","2","1","2","0","1","1","2","2","3","1","2","0","1","1","2","0","1","1","2","1","2","0","1","1","2","0","1","0","1","1","2","2","3","1","2","0","1","1","2","0","1","1","2","2","3","1","2","1","2","0","1","1","2","0","1","1","2","1","2","0","1","1","2","1","2","0","1","1","2","0","1","1","2","1","2","0","1","0","1","0","1","0","1","1","2","SUPAMT53839"
"1",1695077543923,"18/09/2023 22:52:23",1695063143923,-4,"18/09/2023 14:52:23",142342,3,"questionnaire-xzz2",NA,31725130,9377391,NA,"complete","qrfhal","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"2","3","2","3","2","3","2","3","1","2","1","2","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","SUPAMT82422"
"1",1695100843711,"19/09/2023 05:20:43",1695086443711,-4,"18/09/2023 21:20:43",142342,3,"questionnaire-xzz2",NA,31728243,9382656,NA,"rejected - time limit reached","","3Z7ISHFUH6UT3H5CHVMLPD1KU4WZ8O","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"2","3","1","2","2","3","2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","3","4","2","3","2","3","2","3","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","2","3","2","3","2","3","3","4","2","3","3","4","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","SUPAMT58347"
"1",1695104260107,"19/09/2023 06:17:40",1695089860107,-4,"18/09/2023 22:17:40",142342,3,"questionnaire-xzz2",NA,31728524,9382738,NA,"complete","lfidam","3A0EX8ZRNENC0PTEOL4C28IJWECYBQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"1","2","2","3","2","3","1","2","3","4","2","3","2","3","1","2","1","2","2","3","0","1","2","3","0","1","1","2","2","3","2","3","1","2","3","4","1","2","2","3","1","2","2","3","1","2","2","3","3","4","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","2","3","1","2","1","2","1","2","2","3","2","3","1","2","1","2","2","3","SUPAMT62860"
"1",1695395595838,"22/09/2023 15:13:15",1695381195838,-4,"22/09/2023 07:13:15",142342,3,"questionnaire-xzz2",NA,31795134,9403928,NA,"complete","yomcfb","3JV9LGBJWZDWXSXNYKNS1SBEYHAOGR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","BCADKEJFIGH",NA,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","2","3","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","0","1","1","2","2","3","1","2","1","2","2","3","3","4","2","3","1","2","1","2","2","3","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","1","2","2","3","0","1","0","1","0","1","0","1","1","2","2","3","SUPAMT15646"
"1",1695415803324,"22/09/2023 20:50:03",1695401403324,-4,"22/09/2023 12:50:03",142342,3,"questionnaire-xzz2",NA,31795223,9403723,NA,"complete","ycqcrp","3ZAZR5XV07HVFKVPY72QRZX3KTGZCP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x963",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"2","3","1","2","2","3","1","2","3","4","2","3","2","3","0","1","2","3","1","2","1","2","2","3","1","2","3","4","2","3","1","2","1","2","2","3","2","3","1","2","1","2","0","1","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","0","1","2","3","1","2","1","2","0","1","1","2","1","2","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","2","3","3","4","SUPAMT01609"
