"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1695409997598,"22/09/2023 19:13:17",1695395597598,-4,"22/09/2023 11:13:17",142342,3,"questionnaire-tzdp",NA,31800975,9405652,NA,"complete","rppqtt","3OUYGIZWRDXH7OY3ZIB450TO17OP0H","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT76708"
"1",1695411276176,"22/09/2023 19:34:36",1695396876176,-4,"22/09/2023 11:34:36",142342,3,"questionnaire-tzdp",NA,31801701,9405799,NA,"complete","fpuczw","3TDXMTX3CHTK4DXEOC115423SVTI6B","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1270x808",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT74387"
"1",1695411488189,"22/09/2023 19:38:08",1695397088189,-4,"22/09/2023 11:38:08",142342,3,"questionnaire-tzdp",NA,31801755,9405805,NA,"complete","zyknjb","34V1S5K3GY0RTC4BKIVOSB3096069C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT26473"
"1",1695411354804,"22/09/2023 19:35:54",1695396954804,-4,"22/09/2023 11:35:54",142342,3,"questionnaire-tzdp",NA,31801783,9405815,NA,"complete","wfzwql","32ZKVD547LMBKMWQZ0BMCEM6NF13BD","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT41593"
"1",1695428335021,"23/09/2023 00:18:55",1695413935021,-4,"22/09/2023 16:18:55",142342,3,"questionnaire-tzdp",NA,31802354,9405926,NA,"complete","evszdo","3HMIGG0U4R5TYRV7L9K2B6SIOAG8YU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT32301"
"1",1695428986103,"23/09/2023 00:29:46",1695414586103,-4,"22/09/2023 16:29:46",142342,3,"questionnaire-tzdp",NA,31802501,9405962,NA,"complete","wznttr","3TDXMTX3CHTK4DXEOC115423SWYI6I","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT70678"
"1",1695415227832,"22/09/2023 20:40:27",1695400827832,-4,"22/09/2023 12:40:27",142342,3,"questionnaire-tzdp",NA,31802593,9405985,NA,"complete","xtfgde","3WJ1OXY92GFS29X4536M8KABLJIA8R","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT90747"
"1",1695415607074,"22/09/2023 20:46:47",1695401207074,-4,"22/09/2023 12:46:47",142342,3,"questionnaire-tzdp",NA,31802701,9406013,NA,"complete","fqojed","3STRJBFXO2QHC6YEKSU6TU9U48ZKT7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT66344"
"1",1695415209025,"22/09/2023 20:40:09",1695400809025,-4,"22/09/2023 12:40:09",142342,3,"questionnaire-tzdp",NA,31802779,9406027,NA,"complete","fptjbc","3GNCZX450OMD81WLRK8XU651ATJPAR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT06342"
"1",1695416695956,"22/09/2023 21:04:55",1695402295956,-4,"22/09/2023 13:04:55",142342,3,"questionnaire-tzdp",NA,31802975,9406061,NA,"complete","ygdlai","39LNWE0K40V56ONFKUZ4LAGJVIMIUQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT42417"
"1",1695418511745,"22/09/2023 21:35:11",1695404111745,-4,"22/09/2023 13:35:11",142342,3,"questionnaire-tzdp",NA,31803319,9406137,NA,"complete","wezxrn","3HUTX6F6V0M6IYPGZ523ZOHDO042OP","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT41927"
"1",1695418268354,"22/09/2023 21:31:08",1695403868354,-4,"22/09/2023 13:31:08",142342,3,"questionnaire-tzdp",NA,31803329,9406144,NA,"complete","zfssto","3QJOXOW4XPQADBGKF9IR9L1XQ3CMET","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT28513"
"1",1695418873115,"22/09/2023 21:41:13",1695404473115,-4,"22/09/2023 13:41:13",142342,3,"questionnaire-tzdp",NA,31803405,9406130,NA,"complete","iqkgug","33JKGHPFYITE7HTX88LAZ8V64VGMNL","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT90095"
"1",1695433702178,"23/09/2023 01:48:22",1695419302178,-4,"22/09/2023 17:48:22",142342,3,"questionnaire-tzdp",NA,31803502,9406187,NA,"complete","jvhvke","3EF8EXOTT7ULS2GN0OAKM9QMX1J1JT","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT87668"
"1",1695422774027,"22/09/2023 22:46:14",1695408374027,-4,"22/09/2023 14:46:14",142342,3,"questionnaire-tzdp",NA,31804171,9406387,NA,"complete","bnwbrr","3EA3QWIZ4OUQ6B8QKP9UGEUHC5TTIQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT41436"
"1",1695448445672,"23/09/2023 05:54:05",1695434045672,-4,"22/09/2023 21:54:05",142342,3,"questionnaire-tzdp",NA,31804885,9406565,NA,"complete","tyduiy","3G5F9DBFOVW5N81VJ2ROHKHN9D2VHN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT98911"
"1",1695452452084,"23/09/2023 07:00:52",1695438052084,-4,"22/09/2023 23:00:52",142342,3,"questionnaire-tzdp",NA,31805419,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT40441"
"1",1695436003240,"23/09/2023 02:26:43",1695421603240,-4,"22/09/2023 18:26:43",142342,3,"questionnaire-tzdp",NA,31806036,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT30509"
"1",1695457642283,"23/09/2023 08:27:22",1695443242283,-4,"23/09/2023 00:27:22",142342,3,"questionnaire-tzdp",NA,31806037,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT89484"
"1",1695477154040,"23/09/2023 13:52:34",1695462754040,-4,"23/09/2023 05:52:34",142342,3,"questionnaire-tzdp",NA,31808319,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT77666"
"1",1695479143585,"23/09/2023 14:25:43",1695464743585,-4,"23/09/2023 06:25:43",142342,3,"questionnaire-tzdp",NA,31808627,9407689,NA,"complete","lgflvt","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT15084"
"1",1695481381524,"23/09/2023 15:03:01",1695466981524,-4,"23/09/2023 07:03:01",142342,3,"questionnaire-tzdp",NA,31809393,9407704,NA,"complete","mlipof","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT77319"
"1",1695516487228,"24/09/2023 00:48:07",1695498487228,-5,"23/09/2023 14:48:07",142342,3,"questionnaire-tzdp",NA,31819416,9409770,NA,"complete","ddcics","35L9RVQFCUH5ATCVECHJLYF4VA9UHL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT44058"
"1",1695518483277,"24/09/2023 01:21:23",1695500483277,-5,"23/09/2023 15:21:23",142342,3,"questionnaire-tzdp",NA,31819787,9409835,NA,"complete","lqmhjk","3R3YRB5GRL2Q064H867R4CS0IGOAUX","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1442x776","1440x769",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT69651"
"1",1695518798414,"24/09/2023 01:26:38",1695504398414,-4,"23/09/2023 17:26:38",142342,3,"questionnaire-tzdp",NA,31820239,9409900,NA,"complete","gdnojg","3OCHAWUVGUJOTN7YP2V3IXU0HAEKXT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT70104"
"1",1695605254371,"25/09/2023 01:27:34",1695590854371,-4,"24/09/2023 17:27:34",142342,3,"questionnaire-tzdp",NA,31827207,9411192,NA,"complete","czhhrg","3AAPLD8UCIGQAGX6E7R9G2T2C03HTQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT58446"
"1",1695648491611,"25/09/2023 13:28:11",1695634091611,-4,"25/09/2023 05:28:11",142342,3,"questionnaire-tzdp",NA,31832726,9412697,NA,"complete","jmncwg","3MMN5BL1W5373D0NQP1VQUX0ZQM3M7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT20908"
"1",1695650165971,"25/09/2023 13:56:05",1695635765971,-4,"25/09/2023 05:56:05",142342,3,"questionnaire-tzdp",NA,31833485,9412992,NA,"complete","bdgjxy","37W3JXSD6C74OSRPJC08PMV46TYYW2","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT27268"
"1",1695656018854,"25/09/2023 15:33:38",1695641618854,-4,"25/09/2023 07:33:38",142342,3,"questionnaire-tzdp",NA,31841118,9414687,NA,"complete","vasbre","3CP1TO84PZ0KAOJYUQ64QIHM7I852M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT23841"
"1",1695658117430,"25/09/2023 16:08:37",1695643717430,-4,"25/09/2023 08:08:37",142342,3,"questionnaire-tzdp",NA,31841956,9414902,NA,"complete","quvocn","3EO896NRA2UM1MSW27UUSF9HPWMJTK","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT84161"
"1",1695661888776,"25/09/2023 17:11:28",1695643888776,-5,"25/09/2023 07:11:28",142342,3,"questionnaire-tzdp",NA,31842007,9414922,NA,"complete","dgvzfw","3HRMW88U1CPBML1Q72JCOWZTWFG0MP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x907",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT72685"
"1",1695658451671,"25/09/2023 16:14:11",1695644051671,-4,"25/09/2023 08:14:11",142342,3,"questionnaire-tzdp",NA,31842069,9414936,NA,"complete","nytoud","3TYCR1GOTIIOIOPVBKVPUINQEHCZLH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT18662"
"1",1695662692911,"25/09/2023 17:24:52",1695648292911,-4,"25/09/2023 09:24:52",142342,3,"questionnaire-tzdp",NA,31844185,9415547,NA,"complete","xjmqhb","3PW9OPU9PWJLM6IFT34SNS45V2O21M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT23563"
"1",1695673553051,"25/09/2023 20:25:53",1695659153051,-4,"25/09/2023 12:25:53",142342,3,"questionnaire-tzdp",NA,31854364,9418031,NA,"complete","wccshs","3XXU1SWE8SUAKKS1AZT7F54T2ZAA00","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT83214"
"1",1695673658098,"25/09/2023 20:27:38",1695659258098,-4,"25/09/2023 12:27:38",142342,3,"questionnaire-tzdp",NA,31854438,9418048,NA,"complete","khgpcl","3KOPY89HME1H25U2NSO3A25JVY63JM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x611",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT29203"
"1",1695674405885,"25/09/2023 20:40:05",1695660005885,-4,"25/09/2023 12:40:05",142342,3,"questionnaire-tzdp",NA,31854984,9418214,NA,"complete","otbvst","3CP1TO84PZ0KAOJYUQ64QIHM7JR527","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT60718"
"1",1695689957709,"26/09/2023 00:59:17",1695675557709,-4,"25/09/2023 16:59:17",142342,3,"questionnaire-tzdp",NA,31855795,9418455,NA,"complete","cgixpn","3R5F3LQFV8JWO9SSOCBHMZRK9N4OZC","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT85380"
"1",1695676117851,"25/09/2023 21:08:37",1695661717851,-4,"25/09/2023 13:08:37",142342,3,"questionnaire-tzdp",NA,31856225,9418604,NA,"complete","rfythg","3R6BYFZZPDBDD1FKOR462K2V9M6XFT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT43401"
"1",1695680101463,"25/09/2023 22:15:01",1695665701463,-4,"25/09/2023 14:15:01",142342,3,"questionnaire-tzdp",NA,31858657,9419368,NA,"complete","qqtkyb","3U8YCDAGXVF270ZIZVQT55JY6I90QC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT40310"
"1",1695695447979,"26/09/2023 02:30:47",1695670247979,-7,"25/09/2023 12:30:47",142342,3,"questionnaire-tzdp",NA,31860490,9419974,NA,"complete","ruqsbl","392CY0QWG7Q6PQT05O8M86IPWKR4IC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x675",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT33974"
"1",1695695740052,"26/09/2023 02:35:40",1695681340052,-4,"25/09/2023 18:35:40",142342,3,"questionnaire-tzdp",NA,31865697,9421349,NA,"complete","wmqchz","3S3AMIZX304SCJQT6PDT07E0WTNDCL","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1600x900","1238x734",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT34644"
"1",1695710668873,"26/09/2023 06:44:28",1695696268873,-4,"25/09/2023 22:44:28",142342,3,"questionnaire-tzdp",NA,31867976,9422132,NA,"complete","atelux","3CFVK00FWRKMUE5K9FYEXKUV9HAL6F","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x619",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT56785"
"1",1695713566048,"26/09/2023 07:32:46",1695699166048,-4,"25/09/2023 23:32:46",142342,3,"questionnaire-tzdp",NA,31868222,9422192,NA,"complete","qridjb","3GS6S824SWWACTNBCARX86XX2E7NWO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT65725"
"1",1695719299515,"26/09/2023 09:08:19",1695704899515,-4,"26/09/2023 01:08:19",142342,3,"questionnaire-tzdp",NA,31868774,9422325,NA,"complete","qvumrb","3URFVVM16BHR1ECPKYNQL5J9RCKUZT","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT04851"
"1",1695728934059,"26/09/2023 11:48:54",1695714534059,-4,"26/09/2023 03:48:54",142342,3,"questionnaire-tzdp",NA,31869933,9422777,NA,"complete","hqjoxw","3U4J9857OKATL5XD1CECPVYMSZI7BH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT18538"
