"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"182",1701886342187,"06/12/2023 18:12:22",1701886342187,0,"06/12/2023 18:12:22",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",75,"Rating","Screen 1","poh9ia",1,"response","55",866.631999999983,1766.5959999999,1773.22300001187,866.631999999983,1766.5959999999,1773.22300001187,1,866.631999999983,906.591000011889,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",25,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"183",1701886373150,"06/12/2023 18:12:53",1701886373150,0,"06/12/2023 18:12:53",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",2,"Rest","Screen 1","6pwktf",1,"continue","",30966.216,30966.216,30966.216,30966.216,30966.216,30966.216,1,30966.216,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"184",1701886375669,"06/12/2023 18:12:55",1701886375669,0,"06/12/2023 18:12:55",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",76,"Rating","Screen 1","poh9ia",1,"continue","",2521.31100001791,2516.56599999999,2521.31100001791,2521.31100001791,2516.56599999999,2521.31100001791,1,2521.31100001791,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",26,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"185",1701886375669,"06/12/2023 18:12:55",1701886375669,0,"06/12/2023 18:12:55",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",76,"Rating","Screen 1","poh9ia",1,"response","54",1683.26600000006,2516.56599999999,2521.61100000003,1683.26600000006,2516.56599999999,2521.61100000003,1,1683.26600000006,838.344999999972,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",26,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"186",1701886377995,"06/12/2023 18:12:57",1701886377995,0,"06/12/2023 18:12:57",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",77,"Rating","Screen 1","poh9ia",1,"continue","",2331.14499999408,2316.83600000001,2331.14499999408,2331.14499999408,2316.83600000001,2331.14499999408,1,2331.14499999408,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",26,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"187",1701886377995,"06/12/2023 18:12:57",1701886377995,0,"06/12/2023 18:12:57",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",77,"Rating","Screen 1","poh9ia",1,"response","58",1466.60800000001,2316.83600000001,2331.445000006,1466.60800000001,2316.83600000001,2331.445000006,1,1466.60800000001,864.837000005995,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",26,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"188",1701886380633,"06/12/2023 18:13:00",1701886380633,0,"06/12/2023 18:13:00",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",78,"Rating","Screen 1","poh9ia",1,"continue","",2652.50900001195,2649.89400000009,2652.50900001195,2652.50900001195,2649.89400000009,2652.50900001195,1,2652.50900001195,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",26,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"189",1701886380634,"06/12/2023 18:13:00",1701886380634,0,"06/12/2023 18:13:00",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",78,"Rating","Screen 1","poh9ia",1,"response","38",1833.26000000001,2649.89400000009,2652.90900001791,1833.26000000001,2649.89400000009,2652.90900001791,1,1833.26000000001,819.649000017904,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",26,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"190",1701886411602,"06/12/2023 18:13:31",1701886411602,0,"06/12/2023 18:13:31",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",3,"Rest","Screen 1","6pwktf",1,"continue","",30966.215,30966.215,30966.215,30966.215,30966.215,30966.215,1,30966.215,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"191",1701886415568,"06/12/2023 18:13:35",1701886415568,0,"06/12/2023 18:13:35",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",79,"Rating","Screen 1","poh9ia",1,"continue","",3966.50799999991,3949.84199999995,3966.50799999991,3966.50799999991,3949.84199999995,3966.50799999991,1,3966.50799999991,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",27,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"192",1701886415568,"06/12/2023 18:13:35",1701886415568,0,"06/12/2023 18:13:35",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",79,"Rating","Screen 1","poh9ia",1,"response","60",3316.53399999999,3949.84199999995,3966.50799999991,3316.53399999999,3949.84199999995,3966.50799999991,1,3316.53399999999,649.973999999929,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",27,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"193",1701886417581,"06/12/2023 18:13:37",1701886417581,0,"06/12/2023 18:13:37",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",80,"Rating","Screen 1","poh9ia",1,"continue","",2033.25199999998,2016.58600000001,2033.25199999998,2033.25199999998,2016.58600000001,2033.25199999998,1,2033.25199999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",27,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"194",1701886417581,"06/12/2023 18:13:37",1701886417581,0,"06/12/2023 18:13:37",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",80,"Rating","Screen 1","poh9ia",1,"response","67",1399.94400000002,2016.58600000001,2033.25199999998,1399.94400000002,2016.58600000001,2033.25199999998,1,1399.94400000002,633.307999999961,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",27,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"195",1701886419661,"06/12/2023 18:13:39",1701886419661,0,"06/12/2023 18:13:39",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",81,"Rating","Screen 1","poh9ia",1,"continue","",2096.67200000002,2083.51300000004,2096.67200000002,2096.67200000002,2083.51300000004,2096.67200000002,1,2096.67200000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",27,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"196",1701886419661,"06/12/2023 18:13:39",1701886419661,0,"06/12/2023 18:13:39",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",81,"Rating","Screen 1","poh9ia",1,"response","24",1383.54099999997,2083.51300000004,2096.97200001194,1383.54099999997,2083.51300000004,2096.97200001194,1,1383.54099999997,713.431000011973,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",27,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"197",1701886450618,"06/12/2023 18:14:10",1701886450618,0,"06/12/2023 18:14:10",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",4,"Rest","Screen 1","6pwktf",1,"continue","",30966.215,30966.215,30966.215,30966.215,30966.215,30966.215,1,30966.215,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"198",1701886457618,"06/12/2023 18:14:17",1701886457618,0,"06/12/2023 18:14:17",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",82,"Rating","Screen 1","poh9ia",1,"continue","",7003.94400000002,6999.71999999997,7003.94400000002,7003.94400000002,6999.71999999997,7003.94400000002,1,7003.94400000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",28,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"199",1701886457619,"06/12/2023 18:14:17",1701886457619,0,"06/12/2023 18:14:17",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",82,"Rating","Screen 1","poh9ia",1,"response","59",5399.78399999999,6999.71999999997,7004.34400000598,5399.78399999999,6999.71999999997,7004.34400000598,1,5399.78399999999,1604.56000000599,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",28,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"200",1701886459294,"06/12/2023 18:14:19",1701886459294,0,"06/12/2023 18:14:19",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",83,"Rating","Screen 1","poh9ia",1,"continue","",1679.42400001793,1666.86300000001,1679.42400001793,1679.42400001793,1666.86300000001,1679.42400001793,1,1679.42400001793,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",28,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"201",1701886459294,"06/12/2023 18:14:19",1701886459294,0,"06/12/2023 18:14:19",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",83,"Rating","Screen 1","poh9ia",1,"response","62",833.563000000082,1666.86300000001,1679.92400001793,833.563000000082,1666.86300000001,1679.92400001793,1,833.563000000082,846.361000017845,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",28,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"202",1701886461001,"06/12/2023 18:14:21",1701886461001,0,"06/12/2023 18:14:21",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",84,"Rating","Screen 1","poh9ia",1,"continue","",1716.598,1699.93200000003,1716.598,1716.598,1699.93200000003,1716.598,1,1716.598,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",28,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"203",1701886461004,"06/12/2023 18:14:21",1701886461004,0,"06/12/2023 18:14:21",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",84,"Rating","Screen 1","poh9ia",1,"response","27",1016.62600000005,1699.93200000003,1716.598,1016.62600000005,1699.93200000003,1716.598,1,1016.62600000005,699.971999999951,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",28,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"204",1701886491952,"06/12/2023 18:14:51",1701886491952,0,"06/12/2023 18:14:51",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",5,"Rest","Screen 1","6pwktf",1,"continue","",30966.215,30966.215,30966.215,30966.215,30966.215,30966.215,1,30966.215,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"205",1701886494512,"06/12/2023 18:14:54",1701886494512,0,"06/12/2023 18:14:54",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",85,"Rating","Screen 1","poh9ia",1,"continue","",2564.71400000004,2549.89800000004,2564.71400000004,2564.71400000004,2549.89800000004,2564.71400000004,1,2564.71400000004,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",29,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"206",1701886494513,"06/12/2023 18:14:54",1701886494513,0,"06/12/2023 18:14:54",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",85,"Rating","Screen 1","poh9ia",1,"response","60",1883.25800000003,2549.89800000004,2564.91400001792,1883.25800000003,2549.89800000004,2564.91400001792,1,1883.25800000003,681.656000017887,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",29,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"207",1701886496335,"06/12/2023 18:14:56",1701886496335,0,"06/12/2023 18:14:56",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",86,"Rating","Screen 1","poh9ia",1,"continue","",1837.81599999999,1833.26000000001,1837.81599999999,1837.81599999999,1833.26000000001,1837.81599999999,1,1837.81599999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"208",1701886496336,"06/12/2023 18:14:56",1701886496336,0,"06/12/2023 18:14:56",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",86,"Rating","Screen 1","poh9ia",1,"response","53",1116.62199999997,1833.26000000001,1838.21600000595,1116.62199999997,1833.26000000001,1838.21600000595,1,1116.62199999997,721.594000005978,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"209",1701886498159,"06/12/2023 18:14:58",1701886498159,0,"06/12/2023 18:14:58",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",87,"Rating","Screen 1","poh9ia",1,"continue","",1828.55599999998,1816.59399999992,1828.55599999998,1828.55599999998,1816.59399999992,1828.55599999998,1,1828.55599999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"210",1701886498160,"06/12/2023 18:14:58",1701886498160,0,"06/12/2023 18:14:58",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",87,"Rating","Screen 1","poh9ia",1,"response","27",1133.28799999994,1816.59399999992,1828.8560000119,1133.28799999994,1816.59399999992,1828.8560000119,1,1133.28799999994,695.568000011961,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"211",1701886529116,"06/12/2023 18:15:29",1701886529116,0,"06/12/2023 18:15:29",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",6,"Rest","Screen 1","6pwktf",1,"continue","",30966.4780000001,30966.4780000001,30966.4780000001,30966.4780000001,30966.4780000001,30966.4780000001,1,30966.4780000001,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"212",1701886531085,"06/12/2023 18:15:31",1701886531085,0,"06/12/2023 18:15:31",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",88,"Rating","Screen 1","poh9ia",1,"continue","",1970.18400001782,1966.58799999999,1970.18400001782,1970.18400001782,1966.58799999999,1970.18400001782,1,1970.18400001782,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",30,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"213",1701886531085,"06/12/2023 18:15:31",1701886531085,0,"06/12/2023 18:15:31",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",88,"Rating","Screen 1","poh9ia",1,"response","64",1249.94999999995,1966.58799999999,1970.48399999994,1249.94999999995,1966.58799999999,1970.48399999994,1,1249.94999999995,720.533999999985,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",30,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"214",1701886533645,"06/12/2023 18:15:33",1701886533645,0,"06/12/2023 18:15:33",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",89,"Rating","Screen 1","poh9ia",1,"continue","",2563.39599999995,2549.89800000004,2563.39599999995,2563.39599999995,2549.89800000004,2563.39599999995,1,2563.39599999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",30,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"215",1701886533645,"06/12/2023 18:15:33",1701886533645,0,"06/12/2023 18:15:33",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",89,"Rating","Screen 1","poh9ia",1,"response","54",1566.60400000005,2549.89800000004,2563.59600001783,1566.60400000005,2549.89800000004,2563.59600001783,1,1566.60400000005,996.992000017781,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",30,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"216",1701886535394,"06/12/2023 18:15:35",1701886535394,0,"06/12/2023 18:15:35",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",90,"Rating","Screen 1","poh9ia",1,"continue","",1762.89800000587,1749.92999999993,1762.89800000587,1762.89800000587,1749.92999999993,1762.89800000587,1,1762.89800000587,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",30,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
"217",1701886535395,"06/12/2023 18:15:35",1701886535395,0,"06/12/2023 18:15:35",152734,15,"task-wo7e",NA,33496491,9909178,NA,"complete",NA,"6570b44377cbe451a261f3d3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x708",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",5,"Spreadsheet5",90,"Rating","Screen 1","poh9ia",1,"response","38",1083.2899999998,1749.92999999993,1763.4979999999,1083.2899999998,1749.92999999993,1763.4979999999,1,1083.2899999998,680.208000000101,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",30,NA,NA,NA,NA,NA,0.07,3,0.15,NA,"MDPRF82002"
