"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"91",1701887290397,"06/12/2023 18:28:10",1701887290397,0,"06/12/2023 18:28:10",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",37,"Rating","Screen 1","poh9ia",1,"continue","",3572.29699997616,3566.201,3572.29699997616,3572.29699997616,3566.201,3572.29699997616,1,3572.29699997616,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",13,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"92",1701887290397,"06/12/2023 18:28:10",1701887290397,0,"06/12/2023 18:28:10",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",37,"Rating","Screen 1","poh9ia",1,"response","7",2566.293,3566.201,3572.99700002384,2566.293,3566.201,3572.99700002384,1,2566.293,1006.70400002383,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",13,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"93",1701887293661,"06/12/2023 18:28:13",1701887293661,0,"06/12/2023 18:28:13",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",38,"Rating","Screen 1","poh9ia",1,"continue","",3270.09599997615,3266.16399999999,3270.09599997615,3270.09599997615,3266.16399999999,3270.09599997615,1,3270.09599997615,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",13,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"94",1701887293662,"06/12/2023 18:28:13",1701887293662,0,"06/12/2023 18:28:13",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",38,"Rating","Screen 1","poh9ia",1,"response","17",1966.413,3266.16399999999,3270.99600007152,1966.413,3266.16399999999,3270.99600007152,1,1966.413,1304.58300007152,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",13,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"95",1701887296300,"06/12/2023 18:28:16",1701887296300,0,"06/12/2023 18:28:16",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",39,"Rating","Screen 1","poh9ia",1,"continue","",2642.83200007153,2633.15599999996,2642.83200007153,2642.83200007153,2633.15599999996,2642.83200007153,1,2642.83200007153,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",13,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"96",1701887296301,"06/12/2023 18:28:16",1701887296301,0,"06/12/2023 18:28:16",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",39,"Rating","Screen 1","poh9ia",1,"response","91",1999.82799999998,2633.15599999996,2644.03200000001,1999.82799999998,2633.15599999996,2644.03200000001,1,1999.82799999998,644.204000000027,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",13,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"97",1701887327253,"06/12/2023 18:28:47",1701887327253,0,"06/12/2023 18:28:47",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"RestH","Screen 1","wxp2y6",1,"continue","",30962.699,30962.699,30962.699,30962.699,30962.699,30962.699,1,30962.699,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"98",1701887448225,"06/12/2023 18:30:48",1701887448225,0,"06/12/2023 18:30:48",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",40,"Rating","Screen 1","poh9ia",1,"continue","",120971.777000024,120967.639,120971.777000024,120971.777000024,120967.639,120971.777000024,1,120971.777000024,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",14,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"99",1701887448229,"06/12/2023 18:30:48",1701887448229,0,"06/12/2023 18:30:48",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",40,"Rating","Screen 1","poh9ia",1,"response","92",119867.747,120967.639,120976.277000024,119867.747,120967.639,120976.277000024,1,119867.747,1108.53000002389,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",14,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"100",1701887456269,"06/12/2023 18:30:56",1701887456269,0,"06/12/2023 18:30:56",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",41,"Rating","Screen 1","poh9ia",1,"continue","",8048.4379999761,8032.28099999996,8048.4379999761,8048.4379999761,8032.28099999996,8048.4379999761,1,8048.4379999761,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",14,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"101",1701887456270,"06/12/2023 18:30:56",1701887456270,0,"06/12/2023 18:30:56",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",41,"Rating","Screen 1","poh9ia",1,"response","8",7182.36099999992,8032.28099999996,8048.93999999994,7182.36099999992,8032.28099999996,8048.93999999994,1,7182.36099999992,866.579000000027,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",14,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"102",1701887466511,"06/12/2023 18:31:06",1701887466511,0,"06/12/2023 18:31:06",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",42,"Rating","Screen 1","poh9ia",1,"continue","",10258.3570000238,10248.72,10258.3570000238,10258.3570000238,10248.72,10258.3570000238,1,10258.3570000238,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",14,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"103",1701887466516,"06/12/2023 18:31:06",1701887466516,0,"06/12/2023 18:31:06",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",42,"Rating","Screen 1","poh9ia",1,"response","6",9332.14199999999,10248.72,10262.757,9332.14199999999,10248.72,10262.757,1,9332.14199999999,930.614999999991,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",14,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"104",1701887497465,"06/12/2023 18:31:37",1701887497465,0,"06/12/2023 18:31:37",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",2,"RestH","Screen 1","wxp2y6",1,"continue","",30962.657,30962.657,30962.657,30962.657,30962.657,30962.657,1,30962.657,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"105",1701887500681,"06/12/2023 18:31:40",1701887500681,0,"06/12/2023 18:31:40",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",43,"Rating","Screen 1","poh9ia",1,"continue","",3216.29300000006,3199.63300000003,3216.29300000006,3216.29300000006,3199.63300000003,3216.29300000006,1,3216.29300000006,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",15,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"106",1701887500682,"06/12/2023 18:31:40",1701887500682,0,"06/12/2023 18:31:40",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",43,"Rating","Screen 1","poh9ia",1,"response","6",2433.03800000006,3199.63300000003,3216.29300000006,2433.03800000006,3199.63300000003,3216.29300000006,1,2433.03800000006,783.255000000005,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",15,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"107",1701887503926,"06/12/2023 18:31:43",1701887503926,0,"06/12/2023 18:31:43",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",44,"Rating","Screen 1","poh9ia",1,"continue","",3261.74699999997,3249.58600000001,3261.74699999997,3261.74699999997,3249.58600000001,3261.74699999997,1,3261.74699999997,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",15,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"108",1701887503926,"06/12/2023 18:31:43",1701887503926,0,"06/12/2023 18:31:43",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",44,"Rating","Screen 1","poh9ia",1,"response","7",2382.95999999996,3249.58600000001,3262.24699999997,2382.95999999996,3249.58600000001,3262.24699999997,1,2382.95999999996,879.287000000011,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",15,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"109",1701887506751,"06/12/2023 18:31:46",1701887506751,0,"06/12/2023 18:31:46",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",45,"Rating","Screen 1","poh9ia",1,"continue","",2836.96100007149,2832.95999999996,2836.96100007149,2836.96100007149,2832.95999999996,2836.96100007149,1,2836.96100007149,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",15,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"110",1701887506752,"06/12/2023 18:31:46",1701887506752,0,"06/12/2023 18:31:46",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",45,"Rating","Screen 1","poh9ia",1,"response","89",2099.70799999998,2832.95999999996,2838.16099999996,2099.70799999998,2832.95999999996,2838.16099999996,1,2099.70799999998,738.45299999998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",15,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"111",1701887537710,"06/12/2023 18:32:17",1701887537710,0,"06/12/2023 18:32:17",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",3,"RestH","Screen 1","wxp2y6",1,"continue","",30962.713,30962.713,30962.713,30962.713,30962.713,30962.713,1,30962.713,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"112",1701887539458,"06/12/2023 18:32:19",1701887539458,0,"06/12/2023 18:32:19",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",46,"Rating","Screen 1","poh9ia",1,"continue","",1749.1880000477,1733.04700000002,1749.1880000477,1749.1880000477,1733.04700000002,1749.1880000477,1,1749.1880000477,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"113",1701887539459,"06/12/2023 18:32:19",1701887539459,0,"06/12/2023 18:32:19",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",46,"Rating","Screen 1","poh9ia",1,"response","2",1099.79500000004,1733.04700000002,1749.48800000001,1099.79500000004,1733.04700000002,1749.48800000001,1,1099.79500000004,649.69299999997,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"114",1701887542443,"06/12/2023 18:32:22",1701887542443,0,"06/12/2023 18:32:22",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",47,"Rating","Screen 1","poh9ia",1,"continue","",3001.04100002383,2999.61399999994,3001.04100002383,3001.04100002383,2999.61399999994,3001.04100002383,1,3001.04100002383,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"115",1701887542444,"06/12/2023 18:32:22",1701887542444,0,"06/12/2023 18:32:22",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",47,"Rating","Screen 1","poh9ia",1,"response","9",2149.71900000004,2999.61399999994,3001.44099999999,2149.71900000004,2999.61399999994,3001.44099999999,1,2149.71900000004,851.721999999951,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"116",1701887550699,"06/12/2023 18:32:30",1701887550699,0,"06/12/2023 18:32:30",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",48,"Rating","Screen 1","poh9ia",1,"continue","",8257.02700004773,8248.97700000007,8257.02700004773,8257.02700004773,8248.97700000007,8257.02700004773,1,8257.02700004773,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"117",1701887550701,"06/12/2023 18:32:30",1701887550701,0,"06/12/2023 18:32:30",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",48,"Rating","Screen 1","poh9ia",1,"response","78",2383.07300000009,8248.97700000007,8259.42700002389,2383.07300000009,8248.97700000007,8259.42700002389,1,2383.07300000009,5876.3540000238,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"118",1701887581655,"06/12/2023 18:33:01",1701887581655,0,"06/12/2023 18:33:01",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",4,"RestH","Screen 1","wxp2y6",1,"continue","",30962.794,30962.794,30962.794,30962.794,30962.794,30962.794,1,30962.794,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"119",1701887587817,"06/12/2023 18:33:07",1701887587817,0,"06/12/2023 18:33:07",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",49,"Rating","Screen 1","poh9ia",1,"continue","",6163.05599999998,6149.20299999998,6163.05599999998,6163.05599999998,6149.20299999998,6163.05599999998,1,6163.05599999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"120",1701887587817,"06/12/2023 18:33:07",1701887587817,0,"06/12/2023 18:33:07",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",49,"Rating","Screen 1","poh9ia",1,"response","4",5332.72600000002,6149.20299999998,6163.65600002382,5332.72600000002,6149.20299999998,6163.65600002382,1,5332.72600000002,830.9300000238,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"121",1701887593485,"06/12/2023 18:33:13",1701887593485,0,"06/12/2023 18:33:13",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",50,"Rating","Screen 1","poh9ia",1,"continue","",5682.15300007153,5666.06000000006,5682.15300007153,5682.15300007153,5666.06000000006,5682.15300007153,1,5682.15300007153,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"122",1701887593490,"06/12/2023 18:33:13",1701887593490,0,"06/12/2023 18:33:13",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",50,"Rating","Screen 1","poh9ia",1,"response","91",2516.49100000004,5666.06000000006,5682.70100000012,2516.49100000004,5666.06000000006,5682.70100000012,1,2516.49100000004,3166.21000000008,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"123",1701887596277,"06/12/2023 18:33:16",1701887596277,0,"06/12/2023 18:33:16",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",51,"Rating","Screen 1","poh9ia",1,"continue","",2807.49300004763,2799.65599999996,2807.49300004763,2807.49300004763,2799.65599999996,2807.49300004763,1,2807.49300004763,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"124",1701887596277,"06/12/2023 18:33:16",1701887596277,0,"06/12/2023 18:33:16",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",51,"Rating","Screen 1","poh9ia",1,"response","6",2082.91399999999,2799.65599999996,2808.1929999761,2082.91399999999,2799.65599999996,2808.1929999761,1,2082.91399999999,725.278999976115,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"125",1701887627232,"06/12/2023 18:33:47",1701887627232,0,"06/12/2023 18:33:47",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",5,"RestH","Screen 1","wxp2y6",1,"continue","",30962.709,30962.709,30962.709,30962.709,30962.709,30962.709,1,30962.709,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"126",1701887632344,"06/12/2023 18:33:52",1701887632344,0,"06/12/2023 18:33:52",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",52,"Rating","Screen 1","poh9ia",1,"continue","",5113.12800004764,5099.25699999998,5113.12800004764,5113.12800004764,5099.25699999998,5113.12800004764,1,5113.12800004764,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
"127",1701887632345,"06/12/2023 18:33:52",1701887632345,0,"06/12/2023 18:33:52",152734,15,"task-o66i",NA,33497674,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",52,"Rating","Screen 1","poh9ia",1,"response","6",1716.45799999998,5099.25699999998,5113.62800004764,1716.45799999998,5099.25699999998,5113.62800004764,1,1716.45799999998,3397.17000004766,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,NA,3.01,0.2,NA,"MDPRF89096"
