"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"110",1701888471434,"06/12/2023 18:47:51",1701888471434,0,"06/12/2023 18:47:51",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",45,"Rating","Screen 1","poh9ia",1,"response","0",777.826000000001,1388.87600000005,1389.41100000002,777.826000000001,1388.87600000005,1389.41100000002,1,777.826000000001,611.585000000021,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",15,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"111",1701888502419,"06/12/2023 18:48:22",1701888502419,0,"06/12/2023 18:48:22",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",3,"Rest","Screen 1","6pwktf",1,"continue","",30985.7449999999,30985.7449999999,30985.7449999999,30985.7449999999,30985.7449999999,30985.7449999999,1,30985.7449999999,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"112",1701888505029,"06/12/2023 18:48:25",1701888505029,0,"06/12/2023 18:48:25",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",46,"Rating","Screen 1","poh9ia",1,"continue","",2609.690000006,2604.15899999999,2609.690000006,2609.690000006,2604.15899999999,2609.690000006,1,2609.690000006,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"113",1701888505029,"06/12/2023 18:48:25",1701888505029,0,"06/12/2023 18:48:25",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",46,"Rating","Screen 1","poh9ia",1,"response","100",1423.61600000004,2604.15899999999,2609.88999999408,1423.61600000004,2604.15899999999,2609.88999999408,1,1423.61600000004,1186.27399999404,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"114",1701888507017,"06/12/2023 18:48:27",1701888507017,0,"06/12/2023 18:48:27",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",47,"Rating","Screen 1","poh9ia",1,"continue","",1993.43100001197,1992.99800000002,1993.43100001197,1993.43100001197,1992.99800000002,1993.43100001197,1,1993.43100001197,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"115",1701888507017,"06/12/2023 18:48:27",1701888507017,0,"06/12/2023 18:48:27",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",47,"Rating","Screen 1","poh9ia",1,"response","0",1277.723,1992.99800000002,1993.63100000005,1277.723,1992.99800000002,1993.63100000005,1,1277.723,715.908000000054,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"116",1701888509073,"06/12/2023 18:48:29",1701888509073,0,"06/12/2023 18:48:29",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",48,"Rating","Screen 1","poh9ia",1,"continue","",2056.43300001195,2055.56000000006,2056.43300001195,2056.43300001195,2055.56000000006,2056.43300001195,1,2056.43300001195,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"117",1701888509073,"06/12/2023 18:48:29",1701888509073,0,"06/12/2023 18:48:29",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",48,"Rating","Screen 1","poh9ia",1,"response","0",1298.59500000009,2055.56000000006,2056.63300000003,1298.59500000009,2055.56000000006,2056.63300000003,1,1298.59500000009,758.037999999942,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"118",1701888540058,"06/12/2023 18:49:00",1701888540058,0,"06/12/2023 18:49:00",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",4,"Rest","Screen 1","6pwktf",1,"continue","",30985.737,30985.737,30985.737,30985.737,30985.737,30985.737,1,30985.737,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"119",1701888542774,"06/12/2023 18:49:02",1701888542774,0,"06/12/2023 18:49:02",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",49,"Rating","Screen 1","poh9ia",1,"continue","",2716.23600000597,2715.23999999999,2716.23600000597,2716.23600000597,2715.23999999999,2716.23600000597,1,2716.23600000597,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"120",1701888542774,"06/12/2023 18:49:02",1701888542774,0,"06/12/2023 18:49:02",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",49,"Rating","Screen 1","poh9ia",1,"response","100",2020.78200000001,2715.23999999999,2716.43599999405,2020.78200000001,2715.23999999999,2716.43599999405,1,2020.78200000001,695.653999994043,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"121",1701888544304,"06/12/2023 18:49:04",1701888544304,0,"06/12/2023 18:49:04",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",50,"Rating","Screen 1","poh9ia",1,"continue","",1531.69599999406,1527.72999999998,1531.69599999406,1531.69599999406,1527.72999999998,1531.69599999406,1,1531.69599999406,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"122",1701888544305,"06/12/2023 18:49:04",1701888544305,0,"06/12/2023 18:49:04",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",50,"Rating","Screen 1","poh9ia",1,"response","0",826.347999999998,1527.72999999998,1531.89600001194,826.347999999998,1527.72999999998,1531.89600001194,1,826.347999999998,705.548000011942,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"123",1701888546049,"06/12/2023 18:49:06",1701888546049,0,"06/12/2023 18:49:06",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",51,"Rating","Screen 1","poh9ia",1,"continue","",1748.16600001196,1743.05300000007,1748.16600001196,1748.16600001196,1743.05300000007,1748.16600001196,1,1748.16600001196,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"124",1701888546049,"06/12/2023 18:49:06",1701888546049,0,"06/12/2023 18:49:06",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",51,"Rating","Screen 1","poh9ia",1,"response","0",979.189000000013,1743.05300000007,1748.36600000004,979.189000000013,1743.05300000007,1748.36600000004,1,979.189000000013,769.177000000025,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"125",1701888577029,"06/12/2023 18:49:37",1701888577029,0,"06/12/2023 18:49:37",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",5,"Rest","Screen 1","6pwktf",1,"continue","",30985.76,30985.76,30985.76,30985.76,30985.76,30985.76,1,30985.76,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"126",1701888579478,"06/12/2023 18:49:39",1701888579478,0,"06/12/2023 18:49:39",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",52,"Rating","Screen 1","poh9ia",1,"continue","",2449.55299999996,2444.3949999999,2449.55299999996,2449.55299999996,2444.3949999999,2449.55299999996,1,2449.55299999996,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"127",1701888579478,"06/12/2023 18:49:39",1701888579478,0,"06/12/2023 18:49:39",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",52,"Rating","Screen 1","poh9ia",1,"response","0",1756.89999999991,2444.3949999999,2449.75299998804,1756.89999999991,2444.3949999999,2449.75299998804,1,1756.89999999991,692.852999988128,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"128",1701888581418,"06/12/2023 18:49:41",1701888581418,0,"06/12/2023 18:49:41",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",53,"Rating","Screen 1","poh9ia",1,"continue","",1945.05800000601,1944.424,1945.05800000601,1945.05800000601,1944.424,1945.05800000601,1,1945.05800000601,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"129",1701888581418,"06/12/2023 18:49:41",1701888581418,0,"06/12/2023 18:49:41",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",53,"Rating","Screen 1","poh9ia",1,"response","0",1180.54000000004,1944.424,1945.15800000005,1180.54000000004,1944.424,1945.15800000005,1,1180.54000000004,764.618000000017,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"130",1701888583061,"06/12/2023 18:49:43",1701888583061,0,"06/12/2023 18:49:43",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",54,"Rating","Screen 1","poh9ia",1,"continue","",1643.43399998813,1638.87800000003,1643.43399998813,1643.43399998813,1638.87800000003,1643.43399998813,1,1643.43399998813,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"131",1701888583061,"06/12/2023 18:49:43",1701888583061,0,"06/12/2023 18:49:43",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",54,"Rating","Screen 1","poh9ia",1,"response","100",895.787000000011,1638.87800000003,1643.73400000005,895.787000000011,1638.87800000003,1643.73400000005,1,895.787000000011,747.947000000044,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"132",1701888614042,"06/12/2023 18:50:14",1701888614042,0,"06/12/2023 18:50:14",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",6,"Rest","Screen 1","6pwktf",1,"continue","",30985.76,30985.76,30985.76,30985.76,30985.76,30985.76,1,30985.76,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"133",1701888616455,"06/12/2023 18:50:16",1701888616455,0,"06/12/2023 18:50:16",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",55,"Rating","Screen 1","poh9ia",1,"continue","",2412.89600001194,2409.68099999998,2412.89600001194,2412.89600001194,2409.68099999998,2412.89600001194,1,2412.89600001194,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"134",1701888616455,"06/12/2023 18:50:16",1701888616455,0,"06/12/2023 18:50:16",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",55,"Rating","Screen 1","poh9ia",1,"response","0",1576.35800000001,2409.68099999998,2413.09600000002,1576.35800000001,2409.68099999998,2413.09600000002,1,1576.35800000001,836.738000000012,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"135",1701888617835,"06/12/2023 18:50:17",1701888617835,0,"06/12/2023 18:50:17",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",56,"Rating","Screen 1","poh9ia",1,"continue","",1383.21500001196,1381.93599999999,1383.21500001196,1383.21500001196,1381.93599999999,1383.21500001196,1,1383.21500001196,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"136",1701888617835,"06/12/2023 18:50:17",1701888617835,0,"06/12/2023 18:50:17",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",56,"Rating","Screen 1","poh9ia",1,"response","0",812.46100000001,1381.93599999999,1383.41500000004,812.46100000001,1381.93599999999,1383.41500000004,1,812.46100000001,570.954000000027,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"137",1701888619062,"06/12/2023 18:50:19",1701888619062,0,"06/12/2023 18:50:19",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",57,"Rating","Screen 1","poh9ia",1,"continue","",1228.17899998813,1222.19300000009,1228.17899998813,1228.17899998813,1222.19300000009,1228.17899998813,1,1228.17899998813,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"138",1701888619062,"06/12/2023 18:50:19",1701888619062,0,"06/12/2023 18:50:19",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",57,"Rating","Screen 1","poh9ia",1,"response","100",680.516000000061,1222.19300000009,1228.27900001197,680.516000000061,1222.19300000009,1228.27900001197,1,680.516000000061,547.76300001191,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"139",1701888650042,"06/12/2023 18:50:50",1701888650042,0,"06/12/2023 18:50:50",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",7,"Rest","Screen 1","6pwktf",1,"continue","",30985.7239999999,30985.7239999999,30985.7239999999,30985.7239999999,30985.7239999999,30985.7239999999,1,30985.7239999999,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"140",1701888652422,"06/12/2023 18:50:52",1701888652422,0,"06/12/2023 18:50:52",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",58,"Rating","Screen 1","poh9ia",1,"continue","",2380.462000006,2374.96700000006,2380.462000006,2380.462000006,2374.96700000006,2380.462000006,1,2380.462000006,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"141",1701888652422,"06/12/2023 18:50:52",1701888652422,0,"06/12/2023 18:50:52",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",58,"Rating","Screen 1","poh9ia",1,"response","0",1159.723,2374.96700000006,2380.56200000003,1159.723,2374.96700000006,2380.56200000003,1,1159.723,1220.83900000004,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"142",1701888654576,"06/12/2023 18:50:54",1701888654576,0,"06/12/2023 18:50:54",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",59,"Rating","Screen 1","poh9ia",1,"continue","",2159.39500001189,2152.76599999995,2159.39500001189,2159.39500001189,2152.76599999995,2159.39500001189,1,2159.39500001189,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"143",1701888654576,"06/12/2023 18:50:54",1701888654576,0,"06/12/2023 18:50:54",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",59,"Rating","Screen 1","poh9ia",1,"response","100",1562.49899999995,2152.76599999995,2159.49500000593,1562.49899999995,2152.76599999995,2159.49500000593,1,1562.49899999995,596.99600000598,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"144",1701888656479,"06/12/2023 18:50:56",1701888656479,0,"06/12/2023 18:50:56",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",60,"Rating","Screen 1","poh9ia",1,"continue","",1909.62900001195,1902.74900000007,1909.62900001195,1909.62900001195,1902.74900000007,1909.62900001195,1,1909.62900001195,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",20,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
"145",1701888656479,"06/12/2023 18:50:56",1701888656479,0,"06/12/2023 18:50:56",152734,15,"task-ckbn",NA,33498728,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,0,"Rest + Money + Mood rating",33,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1",60,"Rating","Screen 1","poh9ia",1,"response","0",666.658000000054,1902.74900000007,1909.69200000016,666.658000000054,1902.74900000007,1909.69200000016,1,666.658000000054,1243.0340000001,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",20,NA,NA,NA,NA,NA,0.1,NA,0.25,NA,"MDPRF67813"
