"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"181",1701886417349,"06/12/2023 18:13:37",1701886417349,0,"06/12/2023 18:13:37",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",74,"Rating","Screen 1","poh9ia",1,"continue","",2387.35400000005,2383.44900000002,2387.35400000005,2387.35400000005,2383.44900000002,2387.35400000005,1,2387.35400000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",25,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"182",1701886417349,"06/12/2023 18:13:37",1701886417349,0,"06/12/2023 18:13:37",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",74,"Rating","Screen 1","poh9ia",1,"response","50",1033.48700000008,2383.44900000002,2387.75400009542,1033.48700000008,2383.44900000002,2387.75400009542,1,1033.48700000008,1354.26700009534,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",25,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"183",1701886419593,"06/12/2023 18:13:39",1701886419593,0,"06/12/2023 18:13:39",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",75,"Rating","Screen 1","poh9ia",1,"continue","",2248.00500014308,2233.51100000006,2248.00500014308,2248.00500014308,2233.51100000006,2248.00500014308,1,2248.00500014308,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",25,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"184",1701886419593,"06/12/2023 18:13:39",1701886419593,0,"06/12/2023 18:13:39",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",75,"Rating","Screen 1","poh9ia",1,"response","41",1016.96100000001,2233.51100000006,2248.70499995234,1016.96100000001,2233.51100000006,2248.70499995234,1,1016.96100000001,1231.74399995233,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",25,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"185",1701886450549,"06/12/2023 18:14:10",1701886450549,0,"06/12/2023 18:14:10",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",2,"RestL","Screen 1","sy8yuu",1,"continue","",30969.3929999999,30969.3929999999,30969.3929999999,30969.3929999999,30969.3929999999,30969.3929999999,1,30969.3929999999,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"186",1701886460714,"06/12/2023 18:14:20",1701886460714,0,"06/12/2023 18:14:20",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",76,"Rating","Screen 1","poh9ia",1,"continue","",10169.8009999524,10166.873,10169.8009999524,10169.8009999524,10166.873,10169.8009999524,1,10169.8009999524,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",26,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"187",1701886460716,"06/12/2023 18:14:20",1701886460716,0,"06/12/2023 18:14:20",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",76,"Rating","Screen 1","poh9ia",1,"response","29",9283.39600000007,10166.873,10172.1010001431,9283.39600000007,10166.873,10172.1010001431,1,9283.39600000007,888.705000143033,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",26,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"188",1701886463555,"06/12/2023 18:14:23",1701886463555,0,"06/12/2023 18:14:23",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",77,"Rating","Screen 1","poh9ia",1,"continue","",2844.02800009539,2833.41200000001,2844.02800009539,2844.02800009539,2833.41200000001,2844.02800009539,1,2844.02800009539,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",26,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"189",1701886463555,"06/12/2023 18:14:23",1701886463555,0,"06/12/2023 18:14:23",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",77,"Rating","Screen 1","poh9ia",1,"response","71",1300.05500000005,2833.41200000001,2844.62800000003,1300.05500000005,2833.41200000001,2844.62800000003,1,1300.05500000005,1544.57299999997,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",26,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"190",1701886465068,"06/12/2023 18:14:25",1701886465068,0,"06/12/2023 18:14:25",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",78,"Rating","Screen 1","poh9ia",1,"continue","",1523.9160000477,1517.16399999999,1523.9160000477,1523.9160000477,1517.16399999999,1523.9160000477,1,1523.9160000477,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",26,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"191",1701886465069,"06/12/2023 18:14:25",1701886465069,0,"06/12/2023 18:14:25",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",78,"Rating","Screen 1","poh9ia",1,"response","21",783.555999999982,1517.16399999999,1524.4160000477,783.555999999982,1517.16399999999,1524.4160000477,1,783.555999999982,740.860000047716,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",26,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"192",1701886496031,"06/12/2023 18:14:56",1701886496031,0,"06/12/2023 18:14:56",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",3,"RestL","Screen 1","sy8yuu",1,"continue","",30968.532,30968.532,30968.532,30968.532,30968.532,30968.532,1,30968.532,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"193",1701886505459,"06/12/2023 18:15:05",1701886505459,0,"06/12/2023 18:15:05",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",79,"Rating","Screen 1","poh9ia",1,"continue","",9429.02000000002,9417.48999999999,9429.02000000002,9429.02000000002,9417.48999999999,9429.02000000002,1,9429.02000000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",27,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"194",1701886505459,"06/12/2023 18:15:05",1701886505459,0,"06/12/2023 18:15:05",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",79,"Rating","Screen 1","poh9ia",1,"response","79",8417.12599999993,9417.48999999999,9429.42000009539,8417.12599999993,9417.48999999999,9429.42000009539,1,8417.12599999993,1012.29400009545,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",27,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"195",1701886509166,"06/12/2023 18:15:09",1701886509166,0,"06/12/2023 18:15:09",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",80,"Rating","Screen 1","poh9ia",1,"continue","",3716.75800000015,3700.07000000007,3716.75800000015,3716.75800000015,3700.07000000007,3716.75800000015,1,3716.75800000015,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",27,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"196",1701886509169,"06/12/2023 18:15:09",1701886509169,0,"06/12/2023 18:15:09",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",80,"Rating","Screen 1","poh9ia",1,"response","17",2333.50099999993,3700.07000000007,3716.75800000015,2333.50099999993,3700.07000000007,3716.75800000015,1,2333.50099999993,1383.25700000022,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",27,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"197",1701886511109,"06/12/2023 18:15:11",1701886511109,0,"06/12/2023 18:15:11",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",81,"Rating","Screen 1","poh9ia",1,"continue","",1959.36000009533,1950.14699999988,1959.36000009533,1959.36000009533,1950.14699999988,1959.36000009533,1,1959.36000009533,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",27,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"198",1701886511110,"06/12/2023 18:15:11",1701886511110,0,"06/12/2023 18:15:11",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",81,"Rating","Screen 1","poh9ia",1,"response","96",1166.625,1950.14699999988,1959.86000009533,1166.625,1950.14699999988,1959.86000009533,1,1166.625,793.23500009533,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",27,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"199",1701886540377,"06/12/2023 18:15:40",1701886540377,0,"06/12/2023 18:15:40",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",4,"RestL","Screen 1","sy8yuu",1,"continue","",29268.6270000001,29268.6270000001,29268.6270000001,29268.6270000001,29268.6270000001,29268.6270000001,1,29268.6270000001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"200",1701886542432,"06/12/2023 18:15:42",1701886542432,0,"06/12/2023 18:15:42",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",82,"Rating","Screen 1","poh9ia",1,"continue","",2063.18599999999,2050.11999999988,2063.18599999999,2063.18599999999,2050.11999999988,2063.18599999999,1,2063.18599999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",28,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"201",1701886542432,"06/12/2023 18:15:42",1701886542432,0,"06/12/2023 18:15:42",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",82,"Rating","Screen 1","poh9ia",1,"response","42",1266.723,2050.11999999988,2063.68599999999,1266.723,2050.11999999988,2063.68599999999,1,1266.723,796.962999999989,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",28,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"202",1701886544292,"06/12/2023 18:15:44",1701886544292,0,"06/12/2023 18:15:44",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",83,"Rating","Screen 1","poh9ia",1,"continue","",1873.06600000011,1866.75800000015,1873.06600000011,1873.06600000011,1866.75800000015,1873.06600000011,1,1873.06600000011,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",28,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"203",1701886544292,"06/12/2023 18:15:44",1701886544292,0,"06/12/2023 18:15:44",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",83,"Rating","Screen 1","poh9ia",1,"response","61",1200.16400000011,1866.75800000015,1873.66600014316,1200.16400000011,1866.75800000015,1873.66600014316,1,1200.16400000011,673.502000143053,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",28,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"204",1701886548530,"06/12/2023 18:15:48",1701886548530,0,"06/12/2023 18:15:48",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",84,"Rating","Screen 1","poh9ia",1,"continue","",4244.30799999996,4233.69500000007,4244.30799999996,4244.30799999996,4233.69500000007,4244.30799999996,1,4244.30799999996,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",28,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"205",1701886548531,"06/12/2023 18:15:48",1701886548531,0,"06/12/2023 18:15:48",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",84,"Rating","Screen 1","poh9ia",1,"response","73",2916.93799999985,4233.69500000007,4244.90800014301,2916.93799999985,4233.69500000007,4244.90800014301,1,2916.93799999985,1327.97000014316,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",28,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"206",1701886581588,"06/12/2023 18:16:21",1701886581588,0,"06/12/2023 18:16:21",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",5,"RestL","Screen 1","sy8yuu",1,"continue","",33068.892,33068.892,33068.892,33068.892,33068.892,33068.892,1,33068.892,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"207",1701886587728,"06/12/2023 18:16:27",1701886587728,0,"06/12/2023 18:16:27",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",85,"Rating","Screen 1","poh9ia",1,"continue","",6145.2209999999,6133.77899999986,6145.2209999999,6145.2209999999,6133.77899999986,6145.2209999999,1,6145.2209999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"208",1701886587729,"06/12/2023 18:16:27",1701886587729,0,"06/12/2023 18:16:27",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",85,"Rating","Screen 1","poh9ia",1,"response","23",5183.70999999996,6133.77899999986,6145.62100009527,5183.70999999996,6133.77899999986,6145.62100009527,1,5183.70999999996,961.911000095308,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",29,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"209",1701886591021,"06/12/2023 18:16:31",1701886591021,0,"06/12/2023 18:16:31",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",86,"Rating","Screen 1","poh9ia",1,"continue","",3300.40900000022,3283.61600000015,3300.40900000022,3300.40900000022,3283.61600000015,3300.40900000022,1,3300.40900000022,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",29,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"210",1701886591022,"06/12/2023 18:16:31",1701886591022,0,"06/12/2023 18:16:31",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",86,"Rating","Screen 1","poh9ia",1,"response","59",2483.527,3283.61600000015,3300.40900000022,2483.527,3283.61600000015,3300.40900000022,1,2483.527,816.882000000216,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",29,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"211",1701886592572,"06/12/2023 18:16:32",1701886592572,0,"06/12/2023 18:16:32",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",87,"Rating","Screen 1","poh9ia",1,"continue","",1571.52600004757,1566.75799999991,1571.52600004757,1571.52600004757,1566.75799999991,1571.52600004757,1,1571.52600004757,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"212",1701886592576,"06/12/2023 18:16:32",1701886592576,0,"06/12/2023 18:16:32",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",87,"Rating","Screen 1","poh9ia",1,"response","60",850.149999999907,1566.75799999991,1575.42600014294,850.149999999907,1566.75799999991,1575.42600014294,1,850.149999999907,725.276000143029,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",29,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"213",1701886623541,"06/12/2023 18:17:03",1701886623541,0,"06/12/2023 18:17:03",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",6,"RestL","Screen 1","sy8yuu",1,"continue","",30968.5959999999,30968.5959999999,30968.5959999999,30968.5959999999,30968.5959999999,30968.5959999999,1,30968.5959999999,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"214",1701886625648,"06/12/2023 18:17:05",1701886625648,0,"06/12/2023 18:17:05",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",88,"Rating","Screen 1","poh9ia",1,"continue","",2112.67200004775,2100.31799999997,2112.67200004775,2112.67200004775,2100.31799999997,2112.67200004775,1,2112.67200004775,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",30,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"215",1701886625649,"06/12/2023 18:17:05",1701886625649,0,"06/12/2023 18:17:05",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",88,"Rating","Screen 1","poh9ia",1,"response","85",1233.45299999998,2100.31799999997,2113.17200004775,1233.45299999998,2100.31799999997,2113.17200004775,1,1233.45299999998,879.719000047771,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",30,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
"216",1701886628100,"06/12/2023 18:17:08",1701886628100,0,"06/12/2023 18:17:08",152734,15,"task-kzsr",NA,33496459,9909115,NA,"complete",NA,"6570b28ad89c24d6e0e1b333","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1504x1003","750x836",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet2",89,"Rating","Screen 1","poh9ia",1,"continue","",2464.25400014315,2450.0950000002,2464.25400014315,2464.25400014315,2450.0950000002,2464.25400014315,1,2464.25400014315,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",30,NA,NA,NA,NA,NA,0.1,3.05,0.25,NA,"MDPRF55461"
