"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"13",1701886355433,"06/12/2023 18:12:35",1701886355433,0,"06/12/2023 18:12:35",152734,15,"questionnaire-uu2n",NA,33497140,9909345,NA,"complete",NA,"6570b901f4750c58dffb72a5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",15160.04,16229.547,16235.726000006,15160.04,16229.547,16235.726000006,1,15160.04,1075.68600000595,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF42986"
"14",1701886355436,"06/12/2023 18:12:35",1701886355436,0,"06/12/2023 18:12:35",152734,15,"questionnaire-uu2n",NA,33497140,9909345,NA,"complete",NA,"6570b901f4750c58dffb72a5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",5,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF42986"
"1",1701886398086,"06/12/2023 18:13:18",1701886398086,0,"06/12/2023 18:13:18",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF89096"
"2",1701886417223,"06/12/2023 18:13:37",1701886417223,0,"06/12/2023 18:13:37",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",19147.533,19130.967,19147.533,19147.533,19130.967,19147.533,1,19147.533,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF89096"
"3",1701886417229,"06/12/2023 18:13:37",1701886417229,0,"06/12/2023 18:13:37",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",7282.578,19130.967,19147.533,7282.578,19130.967,19147.533,1,7282.578,11864.955,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF89096"
"4",1701886417231,"06/12/2023 18:13:37",1701886417231,0,"06/12/2023 18:13:37",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",13015.177,19130.967,19147.533,13015.177,19130.967,19147.533,1,13015.177,6132.356,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF89096"
"5",1701886417233,"06/12/2023 18:13:37",1701886417233,0,"06/12/2023 18:13:37",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",16248.089,19130.967,19147.533,16248.089,19130.967,19147.533,1,16248.089,2899.444,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF89096"
"6",1701886431746,"06/12/2023 18:13:51",1701886431746,0,"06/12/2023 18:13:51",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",14542.8359999523,14531.542,14542.8359999523,14542.8359999523,14531.542,14542.8359999523,1,14542.8359999523,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF89096"
"7",1701886431755,"06/12/2023 18:13:51",1701886431755,0,"06/12/2023 18:13:51",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",7432.457,14531.542,14548.301,7432.457,14531.542,14548.301,1,7432.457,7115.844,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF89096"
"8",1701886431757,"06/12/2023 18:13:51",1701886431757,0,"06/12/2023 18:13:51",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",10048.778,14531.542,14548.301,10048.778,14531.542,14548.301,1,10048.778,4499.523,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF89096"
"9",1701886431759,"06/12/2023 18:13:51",1701886431759,0,"06/12/2023 18:13:51",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",13714.816,14531.542,14548.301,13714.816,14531.542,14548.301,1,13714.816,833.485000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF89096"
"10",1701886440069,"06/12/2023 18:14:00",1701886440069,0,"06/12/2023 18:14:00",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",8334.09400002384,8332.195,8334.09400002384,8334.09400002384,8332.195,8334.09400002384,1,8334.09400002384,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF89096"
"11",1701886440069,"06/12/2023 18:14:00",1701886440069,0,"06/12/2023 18:14:00",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3366.157,8332.195,8334.79399995232,3366.157,8332.195,8334.79399995232,1,3366.157,4968.63699995232,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF89096"
"12",1701886440070,"06/12/2023 18:14:00",1701886440070,0,"06/12/2023 18:14:00",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4649.267,8332.195,8335.494,4649.267,8332.195,8335.494,1,4649.267,3686.227,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF89096"
"13",1701886440071,"06/12/2023 18:14:00",1701886440071,0,"06/12/2023 18:14:00",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",7549.023,8332.195,8336.09400002384,7549.023,8332.195,8336.09400002384,1,7549.023,787.07100002384,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF89096"
"14",1701886440076,"06/12/2023 18:14:00",1701886440076,0,"06/12/2023 18:14:00",152734,15,"questionnaire-uu2n",NA,33497258,9909228,NA,"complete",NA,"6570b5cb9df66f11ec0691fd","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF89096"
"1",1701886400138,"06/12/2023 18:13:20",1701886400138,0,"06/12/2023 18:13:20",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF45811"
"2",1701886420584,"06/12/2023 18:13:40",1701886420584,0,"06/12/2023 18:13:40",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",20450.221,20433.457,20450.221,20450.221,20433.457,20450.221,1,20450.221,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF45811"
"3",1701886420590,"06/12/2023 18:13:40",1701886420590,0,"06/12/2023 18:13:40",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",6278.377,20433.457,20450.221,6278.377,20433.457,20450.221,1,6278.377,14171.844,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF45811"
"4",1701886420590,"06/12/2023 18:13:40",1701886420590,0,"06/12/2023 18:13:40",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",11773.848,20433.457,20450.221,11773.848,20433.457,20450.221,1,11773.848,8676.373,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF45811"
"5",1701886420591,"06/12/2023 18:13:40",1701886420591,0,"06/12/2023 18:13:40",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",17818.753,20433.457,20450.221,17818.753,20433.457,20450.221,1,17818.753,2631.468,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF45811"
"6",1701886444356,"06/12/2023 18:14:04",1701886444356,0,"06/12/2023 18:14:04",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",23803.2700001907,23797.004,23803.2700001907,23803.2700001907,23797.004,23803.2700001907,1,23803.2700001907,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF45811"
"7",1701886444358,"06/12/2023 18:14:04",1701886444358,0,"06/12/2023 18:14:04",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",3813.428,23797.004,23805.5699999046,3813.428,23797.004,23805.5699999046,1,3813.428,19992.1419999046,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF45811"
"8",1701886444358,"06/12/2023 18:14:04",1701886444358,0,"06/12/2023 18:14:04",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",11956.694,23797.004,23806.0699999046,11956.694,23797.004,23806.0699999046,1,11956.694,11849.3759999046,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF45811"
"9",1701886444359,"06/12/2023 18:14:04",1701886444359,0,"06/12/2023 18:14:04",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",22714.475,23797.004,23806.3700000954,22714.475,23797.004,23806.3700000954,1,22714.475,1091.89500009537,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF45811"
"10",1701886453386,"06/12/2023 18:14:13",1701886453386,0,"06/12/2023 18:14:13",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9036.56599990463,9026.173,9036.56599990463,9036.56599990463,9026.173,9036.56599990463,1,9036.56599990463,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF45811"
"11",1701886453387,"06/12/2023 18:14:13",1701886453387,0,"06/12/2023 18:14:13",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",3680.267,9026.173,9038.06599990463,3680.267,9026.173,9038.06599990463,1,3680.267,5357.79899990463,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF45811"
"12",1701886453388,"06/12/2023 18:14:13",1701886453388,0,"06/12/2023 18:14:13",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",6444.687,9026.173,9038.86600009537,6444.687,9026.173,9038.86600009537,1,6444.687,2594.17900009537,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF45811"
"13",1701886453389,"06/12/2023 18:14:13",1701886453389,0,"06/12/2023 18:14:13",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",8309.826,9026.173,9039.66599980926,8309.826,9026.173,9039.66599980926,1,8309.826,729.839999809265,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF45811"
"14",1701886453398,"06/12/2023 18:14:13",1701886453398,0,"06/12/2023 18:14:13",152734,15,"questionnaire-uu2n",NA,33497262,9909303,NA,"complete",NA,"6570b78f324aed2935065a2b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",6,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF45811"
"1",1701886456269,"06/12/2023 18:14:16",1701886456269,0,"06/12/2023 18:14:16",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF46330"
"2",1701886474240,"06/12/2023 18:14:34",1701886474240,0,"06/12/2023 18:14:34",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",17976.829,17960.317,17976.829,17976.829,17960.317,17976.829,1,17976.829,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF46330"
"3",1701886474245,"06/12/2023 18:14:34",1701886474245,0,"06/12/2023 18:14:34",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",10013.219,17960.317,17976.829,10013.219,17960.317,17976.829,1,10013.219,7963.61000000001,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF46330"
"4",1701886474246,"06/12/2023 18:14:34",1701886474246,0,"06/12/2023 18:14:34",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",13444.999,17960.317,17976.829,13444.999,17960.317,17976.829,1,13444.999,4531.83000000001,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF46330"
"5",1701886474247,"06/12/2023 18:14:34",1701886474247,0,"06/12/2023 18:14:34",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",16794.28,17960.317,17976.829,16794.28,17960.317,17976.829,1,16794.28,1182.54900000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF46330"
"6",1701886489328,"06/12/2023 18:14:49",1701886489328,0,"06/12/2023 18:14:49",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",15111.634,15094.852,15111.634,15111.634,15094.852,15111.634,1,15111.634,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF46330"
"7",1701886489334,"06/12/2023 18:14:49",1701886489334,0,"06/12/2023 18:14:49",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",4848.58,15094.852,15111.634,4848.58,15094.852,15111.634,1,4848.58,10263.054,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF46330"
"8",1701886489335,"06/12/2023 18:14:49",1701886489335,0,"06/12/2023 18:14:49",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",12062.967,15094.852,15111.634,12062.967,15094.852,15111.634,1,12062.967,3048.667,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF46330"
"9",1701886489337,"06/12/2023 18:14:49",1701886489337,0,"06/12/2023 18:14:49",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",13495.71,15094.852,15111.634,13495.71,15094.852,15111.634,1,13495.71,1615.924,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF46330"
"10",1701886502032,"06/12/2023 18:15:02",1701886502032,0,"06/12/2023 18:15:02",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12722.483,12712.622,12722.483,12722.483,12712.622,12722.483,1,12722.483,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF46330"
"11",1701886502039,"06/12/2023 18:15:02",1701886502039,0,"06/12/2023 18:15:02",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4732.148,12712.622,12729.483,4732.148,12712.622,12729.483,1,4732.148,7997.335,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF46330"
"12",1701886502040,"06/12/2023 18:15:02",1701886502040,0,"06/12/2023 18:15:02",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5398.08,12712.622,12729.687,5398.08,12712.622,12729.687,1,5398.08,7331.607,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF46330"
"13",1701886502042,"06/12/2023 18:15:02",1701886502042,0,"06/12/2023 18:15:02",152734,15,"questionnaire-uu2n",NA,33497326,9909372,NA,"complete",NA,"6570b8f71a9a7ef8f0eedc0f","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1280x720","1280x569",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",6697.877,12712.622,12729.687,6697.877,12712.622,12729.687,1,6697.877,6031.81,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF46330"
