"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"4",1701888360646,"06/12/2023 18:46:00",1701888360451,0,"06/12/2023 18:46:00",152734,15,"task-9qxs",NA,33499006,9909502,NA,"complete",NA,"6570bc10d5ed48e7addc8e6e","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",12673,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36280"
"1",1701888391372,"06/12/2023 18:46:31",1701888394438,0,"06/12/2023 18:46:34",152734,15,"task-9qxs",NA,33499039,9909536,NA,"complete",NA,"6570be4d8667cb1845d17d23","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05116"
"2",1701888402152,"06/12/2023 18:46:42",1701888405238,0,"06/12/2023 18:46:45",152734,15,"task-9qxs",NA,33499039,9909536,NA,"complete",NA,"6570be4d8667cb1845d17d23","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",10573.7999999523,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF05116"
"3",1701888404810,"06/12/2023 18:46:44",1701888407908,0,"06/12/2023 18:46:47",152734,15,"task-9qxs",NA,33499039,9909536,NA,"complete",NA,"6570be4d8667cb1845d17d23","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",1,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",2662.80000019073,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF05116"
"4",1701888404860,"06/12/2023 18:46:44",1701888407911,0,"06/12/2023 18:46:47",152734,15,"task-9qxs",NA,33499039,9909536,NA,"complete",NA,"6570be4d8667cb1845d17d23","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",13473,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05116"
"1",1701888418945,"06/12/2023 18:46:58",1701888419114,0,"06/12/2023 18:46:59",152734,15,"task-9qxs",NA,33499065,9909468,NA,"complete",NA,"6570bbb8d80af4432c4f0caa","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93965"
"2",1701888432956,"06/12/2023 18:47:12",1701888433084,0,"06/12/2023 18:47:13",152734,15,"task-9qxs",NA,33499065,9909468,NA,"complete",NA,"6570bbb8d80af4432c4f0caa","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",13518.4000000954,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF93965"
"3",1701888440575,"06/12/2023 18:47:20",1701888440765,0,"06/12/2023 18:47:20",152734,15,"task-9qxs",NA,33499065,9909468,NA,"complete",NA,"6570bbb8d80af4432c4f0caa","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",7677.19999980927,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF93965"
"4",1701888441143,"06/12/2023 18:47:21",1701888440768,0,"06/12/2023 18:47:20",152734,15,"task-9qxs",NA,33499065,9909468,NA,"complete",NA,"6570bbb8d80af4432c4f0caa","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1","",NA,"END TASK",NA,"","","",21654,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF93965"
"1",1701888441628,"06/12/2023 18:47:21",1701888440789,0,"06/12/2023 18:47:20",152734,15,"task-9qxs",NA,33499079,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF82878"
"2",1701888451576,"06/12/2023 18:47:31",1701888450741,0,"06/12/2023 18:47:30",152734,15,"task-9qxs",NA,33499079,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",9790,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF82878"
"3",1701888453676,"06/12/2023 18:47:33",1701888452861,0,"06/12/2023 18:47:32",152734,15,"task-9qxs",NA,33499079,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2113.10000002384,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF82878"
"4",1701888453732,"06/12/2023 18:47:33",1701888452864,0,"06/12/2023 18:47:32",152734,15,"task-9qxs",NA,33499079,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",12075,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF82878"
"1",1701888527611,"06/12/2023 18:48:47",1701888527465,0,"06/12/2023 18:48:47",152734,15,"task-9qxs",NA,33499149,9909567,NA,"complete",NA,"6570bf7fe471f41d1eb43ddd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x732",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20648"
"2",1701888536096,"06/12/2023 18:48:56",1701888535965,0,"06/12/2023 18:48:55",152734,15,"task-9qxs",NA,33499149,9909567,NA,"complete",NA,"6570bf7fe471f41d1eb43ddd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x732",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8303.60000000149,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF20648"
"3",1701888539245,"06/12/2023 18:48:59",1701888539126,0,"06/12/2023 18:48:59",152734,15,"task-9qxs",NA,33499149,9909567,NA,"complete",NA,"6570bf7fe471f41d1eb43ddd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x732",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3148.39999999851,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF20648"
"4",1701888539315,"06/12/2023 18:48:59",1701888539129,0,"06/12/2023 18:48:59",152734,15,"task-9qxs",NA,33499149,9909567,NA,"complete",NA,"6570bf7fe471f41d1eb43ddd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x732",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",11664,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF20648"
"1",1701888541777,"06/12/2023 18:49:01",1701888541770,0,"06/12/2023 18:49:01",152734,15,"task-9qxs",NA,33499159,9909510,NA,"complete",NA,"6570bd3bad796dc0f70a4a6c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF04530"
"2",1701888551035,"06/12/2023 18:49:11",1701888551035,0,"06/12/2023 18:49:11",152734,15,"task-9qxs",NA,33499159,9909510,NA,"complete",NA,"6570bd3bad796dc0f70a4a6c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",8258.30000007153,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF04530"
"3",1701888554553,"06/12/2023 18:49:14",1701888554585,0,"06/12/2023 18:49:14",152734,15,"task-9qxs",NA,33499159,9909510,NA,"complete",NA,"6570bd3bad796dc0f70a4a6c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3536,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF04530"
"4",1701888554688,"06/12/2023 18:49:14",1701888554590,0,"06/12/2023 18:49:14",152734,15,"task-9qxs",NA,33499159,9909510,NA,"complete",NA,"6570bd3bad796dc0f70a4a6c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",12821,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF04530"
"1",1701888601391,"06/12/2023 18:50:01",1701888601727,0,"06/12/2023 18:50:01",152734,15,"task-9qxs",NA,33499202,9909532,NA,"complete",NA,"6570bdef40bb67ff07c99101","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1440x810","1440x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF37474"
"2",1701888614776,"06/12/2023 18:50:14",1701888615153,0,"06/12/2023 18:50:15",152734,15,"task-9qxs",NA,33499202,9909532,NA,"complete",NA,"6570bdef40bb67ff07c99101","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1440x810","1440x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",13298,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF37474"
"3",1701888620109,"06/12/2023 18:50:20",1701888620467,0,"06/12/2023 18:50:20",152734,15,"task-9qxs",NA,33499202,9909532,NA,"complete",NA,"6570bdef40bb67ff07c99101","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1440x810","1440x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",5302,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF37474"
"4",1701888620181,"06/12/2023 18:50:20",1701888620491,0,"06/12/2023 18:50:20",152734,15,"task-9qxs",NA,33499202,9909532,NA,"complete",NA,"6570bdef40bb67ff07c99101","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1440x810","1440x716",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",18764,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF37474"
"1",1701888612886,"06/12/2023 18:50:12",1701888612798,0,"06/12/2023 18:50:12",152734,15,"task-9qxs",NA,33499206,9909553,NA,"complete",NA,"6570bf6858e72ff52272bc1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61489"
"2",1701888621885,"06/12/2023 18:50:21",1701888621811,0,"06/12/2023 18:50:21",152734,15,"task-9qxs",NA,33499206,9909553,NA,"complete",NA,"6570bf6858e72ff52272bc1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8596.09999996424,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF61489"
"3",1701888626087,"06/12/2023 18:50:26",1701888626005,0,"06/12/2023 18:50:26",152734,15,"task-9qxs",NA,33499206,9909553,NA,"complete",NA,"6570bf6858e72ff52272bc1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4186.80000001192,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF61489"
"4",1701888626129,"06/12/2023 18:50:26",1701888626009,0,"06/12/2023 18:50:26",152734,15,"task-9qxs",NA,33499206,9909553,NA,"complete",NA,"6570bf6858e72ff52272bc1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",13211,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF61489"
"1",1701888660693,"06/12/2023 18:51:00",1701888659329,0,"06/12/2023 18:50:59",152734,15,"task-9qxs",NA,33499232,9909549,NA,"complete",NA,"6570bf5741714cafb761f416","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF23519"
"2",1701888668701,"06/12/2023 18:51:08",1701888667388,0,"06/12/2023 18:51:07",152734,15,"task-9qxs",NA,33499232,9909549,NA,"complete",NA,"6570bf5741714cafb761f416","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1519x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7922.80000001192,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF23519"
"3",1701888672266,"06/12/2023 18:51:12",1701888670955,0,"06/12/2023 18:51:10",152734,15,"task-9qxs",NA,33499232,9909549,NA,"complete",NA,"6570bf5741714cafb761f416","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1519x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3562.19999998808,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF23519"
"4",1701888672326,"06/12/2023 18:51:12",1701888670958,0,"06/12/2023 18:51:10",152734,15,"task-9qxs",NA,33499232,9909549,NA,"complete",NA,"6570bf5741714cafb761f416","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1519x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",11629,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF23519"
"1",1701888736665,"06/12/2023 18:52:16",1701888736522,-5,"06/12/2023 13:52:16",152734,15,"task-9qxs",NA,33499274,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF15273"
"2",1701888748809,"06/12/2023 18:52:28",1701888748724,-5,"06/12/2023 13:52:28",152734,15,"task-9qxs",NA,33499274,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",11812.6999999993,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF15273"
"3",1701888753444,"06/12/2023 18:52:33",1701888753355,-5,"06/12/2023 13:52:33",152734,15,"task-9qxs",NA,33499274,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",4623.59999999963,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF15273"
"4",1701888753645,"06/12/2023 18:52:33",1701888753359,-5,"06/12/2023 13:52:33",152734,15,"task-9qxs",NA,33499274,9909545,NA,"complete",NA,"6570bed78dd0c694f5572f11","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x754",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",16837,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF15273"
"1",1701888757677,"06/12/2023 18:52:37",1701888757578,0,"06/12/2023 18:52:37",152734,15,"task-9qxs",NA,33499291,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF29480"
"2",1701888772371,"06/12/2023 18:52:52",1701888772283,0,"06/12/2023 18:52:52",152734,15,"task-9qxs",NA,33499291,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",14521,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF29480"
"3",1701888774556,"06/12/2023 18:52:54",1701888774522,0,"06/12/2023 18:52:54",152734,15,"task-9qxs",NA,33499291,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2224,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF29480"
"4",1701888774631,"06/12/2023 18:52:54",1701888774524,0,"06/12/2023 18:52:54",152734,15,"task-9qxs",NA,33499291,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",16946,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF29480"
"1",1701888799196,"06/12/2023 18:53:19",1701888810607,0,"06/12/2023 18:53:30",152734,15,"task-9qxs",NA,33499310,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF85972"
"2",1701888808071,"06/12/2023 18:53:28",1701888819525,0,"06/12/2023 18:53:39",152734,15,"task-9qxs",NA,33499310,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8570.89999961853,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF85972"
"3",1701888810977,"06/12/2023 18:53:30",1701888822433,0,"06/12/2023 18:53:42",152734,15,"task-9qxs",NA,33499310,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2888.40000009537,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF85972"
"4",1701888811067,"06/12/2023 18:53:31",1701888822437,0,"06/12/2023 18:53:42",152734,15,"task-9qxs",NA,33499310,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",11830,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF85972"
"1",1701888803241,"06/12/2023 18:53:23",1701888803216,0,"06/12/2023 18:53:23",152734,15,"task-9qxs",NA,33499313,9909576,NA,"complete",NA,"6570c0c0d9aa5c91a1e3459e","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x927",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",5,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13079"
"2",1701888815365,"06/12/2023 18:53:35",1701888815362,0,"06/12/2023 18:53:35",152734,15,"task-9qxs",NA,33499313,9909576,NA,"complete",NA,"6570c0c0d9aa5c91a1e3459e","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1920x1080","1920x927",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",5,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",12049,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF13079"
