"X","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","csum_t","Random_ID"
5528,50,1701952818313,"07/12/2023 12:40:18",1701952818313,0,"07/12/2023 12:40:18",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",20,"Rating","Screen 1","poh9ia",1,"response",88,1594,2072.70000000001,2078.60000009538,1594,2072.70000000001,2078.60000009538,1,1594,484.600000095379,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",7,NA,NA,NA,NA,NA,NA,3.02,NA,NA,68812.1999999046,"MDPRF65573"
5529,52,1701952820417,"07/12/2023 12:40:20",1701952820417,0,"07/12/2023 12:40:20",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",21,"Rating","Screen 1","poh9ia",1,"response",87,1515.10000000001,2103.10000000001,2109.30000000002,1515.10000000001,2103.10000000001,2109.30000000002,1,1515.10000000001,594.200000000012,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",7,NA,NA,NA,NA,NA,NA,3.02,NA,NA,70921.4999999046,"MDPRF65573"
5530,55,1701952854395,"07/12/2023 12:40:54",1701952854395,0,"07/12/2023 12:40:54",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",22,"Rating","Screen 1","poh9ia",1,"response",87,2399.70000000001,2993.60000000003,2998.60000004771,2399.70000000001,2993.60000000003,2998.60000004771,1,2399.70000000001,598.900000047695,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",8,NA,NA,NA,NA,NA,NA,3.02,NA,NA,73920.0999999523,"MDPRF65573"
5531,57,1701952856399,"07/12/2023 12:40:56",1701952856399,0,"07/12/2023 12:40:56",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",23,"Rating","Screen 1","poh9ia",1,"response",91,733.399999999965,2006,2008.89999990462,733.399999999965,2006,2008.89999990462,1,733.399999999965,1275.49999990466,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",8,NA,NA,NA,NA,NA,NA,3.02,NA,NA,75928.999999857,"MDPRF65573"
5532,59,1701952858890,"07/12/2023 12:40:58",1701952858890,0,"07/12/2023 12:40:58",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",24,"Rating","Screen 1","poh9ia",1,"response",50,1430.29999999999,2490.89999999997,2493.79999999999,1430.29999999999,2490.89999999997,2493.79999999999,1,1430.29999999999,1063.5,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",8,NA,NA,NA,NA,NA,NA,3.02,NA,NA,78422.799999857,"MDPRF65573"
5533,62,1701952894393,"07/12/2023 12:41:34",1701952894393,0,"07/12/2023 12:41:34",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",25,"Rating","Screen 1","poh9ia",1,"response",95,3950.89999999997,4514.5,4519.00000009534,3950.89999999997,4514.5,4519.00000009534,1,3950.89999999997,568.100000095379,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",9,NA,NA,NA,NA,NA,NA,3.02,NA,NA,82941.7999999523,"MDPRF65573"
5534,64,1701952896454,"07/12/2023 12:41:36",1701952896454,0,"07/12/2023 12:41:36",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",26,"Rating","Screen 1","poh9ia",1,"response",49,1309.09999999998,2060.59999999998,2065.89999995229,1309.09999999998,2060.59999999998,2065.89999995229,1,1309.09999999998,756.799999952316,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",9,NA,NA,NA,NA,NA,NA,3.02,NA,NA,85007.6999999046,"MDPRF65573"
5535,66,1701952898624,"07/12/2023 12:41:38",1701952898624,0,"07/12/2023 12:41:38",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",27,"Rating","Screen 1","poh9ia",1,"response",93,1303,2169.5,2175.5,1303,2169.5,2175.5,1,1303,872.5,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",9,NA,NA,NA,NA,NA,NA,3.02,NA,NA,87183.1999999046,"MDPRF65573"
5536,69,1701952934728,"07/12/2023 12:42:14",1701952934728,0,"07/12/2023 12:42:14",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",28,"Rating","Screen 1","poh9ia",1,"response",93,3169.5,5120.90000000002,5123.30000009539,3169.5,5120.90000000002,5123.30000009539,1,3169.5,1953.80000009539,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,NA,3.02,NA,NA,92306.5,"MDPRF65573"
5537,71,1701952936908,"07/12/2023 12:42:16",1701952936908,0,"07/12/2023 12:42:16",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",29,"Rating","Screen 1","poh9ia",1,"response",94,1133.29999999999,2175.70000000001,2181.70000000001,1133.29999999999,2175.70000000001,2181.70000000001,1,1133.29999999999,1048.40000000002,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",10,NA,NA,NA,NA,NA,NA,3.02,NA,NA,94488.2,"MDPRF65573"
5538,73,1701952940431,"07/12/2023 12:42:20",1701952940431,0,"07/12/2023 12:42:20",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",30,"Rating","Screen 1","poh9ia",1,"response",50,1630.20000000001,3527.20000000001,3529.70000009536,1630.20000000001,3527.20000000001,3529.70000009536,1,1630.20000000001,1899.50000009534,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",10,NA,NA,NA,NA,NA,NA,3.02,NA,NA,98017.9000000954,"MDPRF65573"
5539,76,1701952974928,"07/12/2023 12:42:54",1701952974928,0,"07/12/2023 12:42:54",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",31,"Rating","Screen 1","poh9ia",1,"response",93,2757.5,3508.90000000002,3512.79999990464,2757.5,3508.90000000002,3512.79999990464,1,2757.5,755.299999904644,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",11,NA,NA,NA,NA,NA,NA,3.02,NA,NA,101530.7,"MDPRF65573"
5540,78,1701952978008,"07/12/2023 12:42:58",1701952978008,0,"07/12/2023 12:42:58",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",32,"Rating","Screen 1","poh9ia",1,"response",96,2357.5,3078.70000000001,3083.79999999999,2357.5,3078.70000000001,3083.79999999999,1,2357.5,726.299999999988,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",11,NA,NA,NA,NA,NA,NA,3.02,NA,NA,104614.5,"MDPRF65573"
5541,80,1701952980725,"07/12/2023 12:43:00",1701952980725,0,"07/12/2023 12:43:00",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",33,"Rating","Screen 1","poh9ia",1,"response",49,1181.79999999999,2721,2722.00000009534,1181.79999999999,2721,2722.00000009534,1,1181.79999999999,1540.20000009536,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",11,NA,NA,NA,NA,NA,NA,3.02,NA,NA,107336.500000095,"MDPRF65573"
5542,83,1701953030222,"07/12/2023 12:43:50",1701953030222,0,"07/12/2023 12:43:50",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",34,"Rating","Screen 1","poh9ia",1,"response",43,17053.9,18502.3,18505.4000000954,17053.9,18502.3,18505.4000000954,1,17053.9,1451.50000009534,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",12,NA,NA,NA,NA,NA,NA,3.02,NA,NA,125841.900000191,"MDPRF65573"
5543,85,1701953032698,"07/12/2023 12:43:52",1701953032698,0,"07/12/2023 12:43:52",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",35,"Rating","Screen 1","poh9ia",1,"response",94,1854.29999999999,2478.60000000003,2479.49999995233,1854.29999999999,2478.60000000003,2479.49999995233,1,1854.29999999999,625.19999995234,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",12,NA,NA,NA,NA,NA,NA,3.02,NA,NA,128321.400000143,"MDPRF65573"
5544,87,1701953034450,"07/12/2023 12:43:54",1701953034450,0,"07/12/2023 12:43:54",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",36,"Rating","Screen 1","poh9ia",1,"response",95,1097.09999999998,1751.5,1752.80000004766,1097.09999999998,1751.5,1752.80000004766,1,1097.09999999998,655.700000047684,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",12,NA,NA,NA,NA,NA,NA,3.02,NA,NA,130074.200000191,"MDPRF65573"
5545,92,1701953107636,"07/12/2023 12:45:07",1701953107636,0,"07/12/2023 12:45:07",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",37,"Rating","Screen 1","poh9ia",1,"response",51,2393.79999999993,3187.59999999998,3190.90000004764,2393.79999999993,3187.59999999998,3190.90000004764,1,2393.79999999993,797.100000047707,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",13,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,133265.100000238,"MDPRF65573"
5546,94,1701953109542,"07/12/2023 12:45:09",1701953109542,0,"07/12/2023 12:45:09",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",38,"Rating","Screen 1","poh9ia",1,"response",84,1175.69999999995,1903.09999999998,1908.69999990461,1175.69999999995,1903.09999999998,1908.69999990461,1,1175.69999999995,732.999999904656,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",13,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,135173.800000143,"MDPRF65573"
5547,96,1701953112812,"07/12/2023 12:45:12",1701953112812,0,"07/12/2023 12:45:12",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",39,"Rating","Screen 1","poh9ia",1,"response",94,2690.69999999995,3272.5,3276.20000004768,2690.69999999995,3272.5,3276.20000004768,1,2690.69999999995,585.50000004773,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",13,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,138450.000000191,"MDPRF65573"
5548,99,1701953146796,"07/12/2023 12:45:46",1701953146796,0,"07/12/2023 12:45:46",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",40,"Rating","Screen 1","poh9ia",1,"response",50,2369.59999999998,3006,3006.69999990461,2369.59999999998,3006,3006.69999990461,1,2369.59999999998,637.099999904633,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",14,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,141456.700000095,"MDPRF65573"
5549,101,1701953150377,"07/12/2023 12:45:50",1701953150377,0,"07/12/2023 12:45:50",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",41,"Rating","Screen 1","poh9ia",1,"response",91,1866.59999999998,3575.59999999998,3581.69999999995,1866.59999999998,3575.59999999998,3581.69999999995,1,1866.59999999998,1715.09999999998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",14,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,145038.400000095,"MDPRF65573"
5550,103,1701953151696,"07/12/2023 12:45:51",1701953151696,0,"07/12/2023 12:45:51",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",42,"Rating","Screen 1","poh9ia",1,"response",96,696.900000000023,1321.09999999998,1324.79999995232,696.900000000023,1321.09999999998,1324.79999995232,1,696.900000000023,627.899999952293,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",14,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,146363.200000048,"MDPRF65573"
5551,106,1701953189328,"07/12/2023 12:46:29",1701953189328,0,"07/12/2023 12:46:29",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",43,"Rating","Screen 1","poh9ia",1,"response",92,5963.30000000005,6642.30000000005,6648.5,5963.30000000005,6642.30000000005,6648.5,1,5963.30000000005,685.199999999953,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",15,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,153011.700000048,"MDPRF65573"
5552,108,1701953191188,"07/12/2023 12:46:31",1701953191188,0,"07/12/2023 12:46:31",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",44,"Rating","Screen 1","poh9ia",1,"response",48,1254.30000000005,1866.30000000005,1867.70000004768,1254.30000000005,1866.30000000005,1867.70000004768,1,1254.30000000005,613.400000047637,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",15,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,154879.400000095,"MDPRF65573"
5553,110,1701953193744,"07/12/2023 12:46:33",1701953193744,0,"07/12/2023 12:46:33",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",45,"Rating","Screen 1","poh9ia",1,"response",96,1987.89999999991,2551.39999999991,2557.29999990459,1987.89999999991,2551.39999999991,2557.29999990459,1,1987.89999999991,569.399999904679,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",15,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,157436.7,"MDPRF65573"
5554,113,1701953231742,"07/12/2023 12:47:11",1701953231742,0,"07/12/2023 12:47:11",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",46,"Rating","Screen 1","poh9ia",1,"response",92,6357.40000000002,7017.90000000002,7022.80000000005,6357.40000000002,7017.90000000002,7022.80000000005,1,6357.40000000002,665.400000000023,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,164459.5,"MDPRF65573"
5555,115,1701953233500,"07/12/2023 12:47:13",1701953233500,0,"07/12/2023 12:47:13",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",47,"Rating","Screen 1","poh9ia",1,"response",97,1097,1757.40000000002,1763.10000004771,1097,1757.40000000002,1763.10000004771,1,1097,666.100000047707,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,166222.600000048,"MDPRF65573"
5556,117,1701953235363,"07/12/2023 12:47:15",1701953235363,0,"07/12/2023 12:47:15",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",48,"Rating","Screen 1","poh9ia",1,"response",50,1309,1860.69999999995,1866.79999999993,1309,1860.69999999995,1866.79999999993,1,1309,557.79999999993,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,168089.400000047,"MDPRF65573"
5557,120,1701953271865,"07/12/2023 12:47:51",1701953271865,0,"07/12/2023 12:47:51",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",49,"Rating","Screen 1","poh9ia",1,"response",96,4981.39999999991,5520.69999999995,5523.79999990459,4981.39999999991,5520.69999999995,5523.79999990459,1,4981.39999999991,542.399999904679,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,173613.199999952,"MDPRF65573"
5558,122,1701953273622,"07/12/2023 12:47:53",1701953273622,0,"07/12/2023 12:47:53",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",50,"Rating","Screen 1","poh9ia",1,"response",87,1127.19999999995,1757.5,1759.40000009537,1127.19999999995,1757.5,1759.40000009537,1,1127.19999999995,632.200000095414,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,175372.600000047,"MDPRF65573"
5559,124,1701953275280,"07/12/2023 12:47:55",1701953275280,0,"07/12/2023 12:47:55",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",51,"Rating","Screen 1","poh9ia",1,"response",47,1151.5,1654.5,1659.90000009537,1151.5,1654.5,1659.90000009537,1,1151.5,508.400000095367,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,177032.500000143,"MDPRF65573"
5560,127,1701953310367,"07/12/2023 12:48:30",1701953310367,0,"07/12/2023 12:48:30",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",52,"Rating","Screen 1","poh9ia",1,"response",95,3224,4102.80000000005,4105.99999990466,3224,4102.80000000005,4105.99999990466,1,3224,881.999999904656,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,181138.500000047,"MDPRF65573"
5561,129,1701953312432,"07/12/2023 12:48:32",1701953312432,0,"07/12/2023 12:48:32",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",53,"Rating","Screen 1","poh9ia",1,"response",92,1381.79999999993,2066.59999999998,2068.30000004766,1381.79999999993,2066.59999999998,2068.30000004766,1,1381.79999999993,686.50000004773,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,183206.800000095,"MDPRF65573"
5562,131,1701953314498,"07/12/2023 12:48:34",1701953314498,0,"07/12/2023 12:48:34",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",54,"Rating","Screen 1","poh9ia",1,"response",45,1266.5,2066.59999999998,2067.5,1266.5,2066.59999999998,2067.5,1,1266.5,801,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,185274.300000095,"MDPRF65573"
5563,134,1701953352017,"07/12/2023 12:49:12",1701953352017,0,"07/12/2023 12:49:12",152734,16,"task-nxrg",NA,33515308,9922775,NA,"complete",NA,"6571b84619b0d83fd5d24760","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1313",NA,NA,0,"Rest + Money + Mood rating",34,"In","FGEHDICJBKAL",NA,"In",6,"Spreadsheet6",55,"Rating","Screen 1","poh9ia",1,"response",89,5901.70000000007,6525.90000000002,6531.90000000002,5901.70000000007,6525.90000000002,6531.90000000002,1,5901.70000000007,630.199999999953,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,0.1,3.02,NA,NA,191806.200000095,"MDPRF65573"
